Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
1,Odell Beckham Jr.(LAR),8,9,130,16.3,50,2,3,0,0,0,0,1,31.0,31.0,90.8%
2,Tavon Austin(JAC),4,7,98,24.5,66,2,1,3,21,1,1,1,21.9,21.9,0.1%
3,Malcom Floyd(FA),4,6,92,23.0,70,1,2,0,0,0,0,1,21.2,21.2,0.0%
4,Brandin Cooks(HOU),6,8,88,14.7,26,3,2,1,-3,0,0,1,20.5,20.5,92.7%
5,Julio Jones(TEN),12,13,162,13.5,35,2,1,0,0,0,1,1,20.2,20.2,60.7%
6,Julian Edelman(FA),7,9,81,11.6,20,1,2,0,0,0,0,1,20.1,20.1,13.1%
7,A.J. Green(ARI),11,17,118,10.7,38,2,1,0,0,0,0,1,17.8,17.8,51.8%
8,Willie Snead IV(FA),6,8,70,11.7,34,1,2,0,0,0,0,1,17.6,17.6,0.1%
9,Alshon Jeffery(FA),10,15,116,11.6,28,2,1,0,0,0,0,1,17.6,17.6,0.1%
10,Andre Holmes(FA),2,3,54,27.0,49,1,2,0,0,0,0,1,17.4,17.4,0.0%
11,Marques Colston(FA),8,9,114,14.3,53,1,1,0,0,0,0,1,17.4,17.4,0.0%
12,Demaryius Thomas(FA),8,11,168,21.0,47,4,0,0,0,0,0,1,16.8,16.8,0.1%
13,Michael Floyd(FA),4,8,106,26.5,60,2,1,0,0,0,0,1,16.6,16.6,0.0%
14,Michael Crabtree(FA),7,12,102,14.6,36,2,1,0,0,0,0,1,16.2,16.2,0.0%
15,Dwayne Harris(FA),3,7,37,12.3,20,1,2,0,0,0,0,1,15.7,15.7,0.0%
16,Stefon Diggs(BUF),6,12,95,15.8,40,2,1,0,0,0,0,1,15.5,15.5,100.0%
17,DeAndre Hopkins(ARI),8,11,94,11.8,21,1,1,0,0,0,0,1,15.4,15.4,69.3%
18,Brian Hartline(FA),4,10,32,8.0,14,0,2,0,0,0,0,1,15.2,15.2,0.0%
19,Andre Johnson(FA),4,8,81,20.3,30,2,1,0,0,0,0,1,14.1,14.1,0.0%
20,Nate Washington(FA),4,6,74,18.5,42,1,1,0,0,0,0,1,13.4,13.4,0.0%
21,Larry Fitzgerald(FA),9,11,84,9.3,16,0,1,0,0,0,1,1,12.4,12.4,0.3%
22,Eric Decker(FA),6,7,60,10.0,21,1,1,0,0,0,0,1,12.0,12.0,0.6%
23,Corey Brown(FA),3,5,42,14.0,23,1,1,1,14,0,0,1,11.6,11.6,0.2%
24,Brandon Marshall(FA),9,18,108,12.0,28,1,0,0,0,0,0,1,10.8,10.8,2.6%
25,Antonio Brown(FA),6,11,47,7.8,17,0,1,0,0,0,0,1,10.7,10.7,84.1%
26,Jeremy Maclin(FA),3,5,35,11.7,17,0,1,0,0,0,0,1,9.5,9.5,0.0%
27,Keenan Allen(LAC),5,5,35,7.0,13,0,1,0,0,0,0,1,9.5,9.5,99.3%
28,Lance Moore(FA),3,3,29,9.7,21,1,1,0,0,0,0,1,8.9,8.9,0.0%
29,Calvin Johnson(FA),5,10,85,17.0,30,1,0,0,0,0,0,1,8.5,8.5,0.1%
30,Steve Smith(FA),5,7,82,16.4,46,1,0,0,0,0,0,1,8.2,8.2,0.0%
31,Jarvis Landry(CLE),6,8,71,11.8,18,0,0,0,0,0,0,1,7.1,7.1,72.5%
32,J.J. Nelson(IND),3,4,70,23.3,38,2,0,1,0,0,0,1,7.0,7.0,0.0%
33,Jeremy Kerley(FA),4,5,63,15.8,25,2,0,0,0,0,0,1,6.3,6.3,0.0%
34,Rishard Matthews(FA),7,12,62,8.9,17,0,0,0,0,0,0,1,6.2,6.2,0.0%
35,Kamar Aiken(FA),6,6,62,10.3,18,0,0,0,0,0,0,1,6.2,6.2,0.0%
36,Ted Ginn Jr.(FA),2,10,60,30.0,48,1,0,0,0,0,0,1,6.0,6.0,0.0%
37,Golden Tate(FA),6,7,59,9.8,16,0,0,0,0,0,0,1,5.9,5.9,0.1%
38,Kenny Stills(NO),3,7,58,19.3,25,2,0,0,0,0,0,1,5.8,5.8,0.1%
39,Chris Givens(FA),3,4,57,19.0,39,1,0,0,0,0,0,1,5.7,5.7,0.0%
40,Rueben Randle(FA),5,9,55,11.0,19,0,0,0,0,0,0,1,5.5,5.5,0.0%
41,Martavis Bryant(FA),4,9,49,12.3,21,1,0,0,0,0,0,1,4.9,4.9,0.0%
42,Mike Evans(TB),3,9,48,16.0,21,1,0,0,0,0,0,1,4.8,4.8,97.8%
43,Amari Cooper(DAL),5,9,46,9.2,13,0,0,1,2,0,0,1,4.8,4.8,97.7%
44,Griff Whalen(FA),5,5,48,9.6,12,0,0,0,0,0,0,1,4.8,4.8,0.0%
45,Brandon LaFell(FA),4,7,47,11.8,25,1,0,0,0,0,0,1,4.7,4.7,0.0%
46,Kenbrell Thompkins(FA),6,7,41,6.8,12,0,0,0,0,0,0,1,4.1,4.1,0.0%
47,Jaron Brown(ARI),1,4,39,39.0,39,1,0,0,0,0,0,1,3.9,3.9,0.0%
48,Randall Cobb(GB),6,9,27,4.5,17,0,0,1,10,0,0,1,3.7,3.7,7.6%
49,Tyler Lockett(SEA),3,4,36,12.0,16,0,0,0,0,0,0,1,3.6,3.6,97.5%
50,Charles Johnson(FA),1,1,35,35.0,35,1,0,0,0,0,0,1,3.5,3.5,0.0%
