Rank,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
1,Cam Newton(CAR),21,33,63.6,226,6.8,3,0,0,12,83,1,0,1,35.3,35.3,20.3%
2,Matt Ryan(ATL),24,39,61.5,375,9.6,4,1,1,2,23,0,0,1,31.3,31.3,36.3%
3,Russell Wilson(DEN),22,37,59.5,263,7.1,2,0,2,10,48,1,0,1,29.3,29.3,90.4%
4,Aaron Rodgers(GB),24,36,66.7,327,9.1,3,0,1,5,28,0,0,1,27.9,27.9,97.4%
5,Ben Roethlisberger(FA),25,39,64.1,350,9.0,3,0,0,1,-1,0,0,1,27.9,27.9,23.8%
6,Andy Dalton(CHI),21,29,72.4,302,10.4,2,0,2,4,22,1,1,1,26.3,26.3,1.6%
7,Joe Flacco(NYJ),25,33,75.8,269,8.2,2,1,1,7,16,1,0,1,24.4,24.4,0.3%
8,Matthew Stafford(LAR),26,34,76.5,311,9.1,3,0,4,3,-2,0,0,1,24.2,24.2,97.2%
9,Tom Brady(FA),28,44,63.6,317,7.2,2,1,1,4,7,0,0,1,19.4,19.4,99.1%
10,Teddy Bridgewater(DEN),19,27,70.4,309,11.4,2,1,3,3,7,0,0,1,19.1,19.1,15.6%
11,Drew Stanton(FA),15,30,50.0,239,8.0,1,0,2,4,17,0,0,1,17.3,17.3,0.0%
12,Alex Smith(FA),26,39,66.7,293,7.5,1,1,5,4,26,0,0,1,16.3,16.3,5.0%
13,Geno Smith(SEA),18,29,62.1,254,8.8,1,1,3,6,33,0,0,1,15.5,15.5,0.6%
14,Ryan Tannehill(TEN),23,33,69.7,227,6.9,1,0,6,2,6,0,0,1,13.7,13.7,62.7%
15,Ryan Fitzpatrick(WAS),13,19,68.4,135,7.1,0,0,1,9,15,1,0,1,12.9,12.9,6.1%
16,Josh McCown(FA),20,39,51.3,250,6.4,2,2,6,4,8,0,1,1,12.8,12.8,0.0%
17,Drew Brees(FA),29,49,59.2,235,4.8,1,1,2,1,6,0,0,1,12.0,12.0,35.7%
18,Blake Bortles(NO),20,39,51.3,205,5.3,1,1,4,3,10,0,0,1,11.2,11.2,0.1%
