,Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
0,1,Cooper Kupp(LAR),9,13,136,15.1,42,0,2,1,1,0,0,1,25.7,25.7,100.0%
1,2,Brandin Cooks(HOU),7,10,102,14.6,43,0,2,0,0,0,0,1,22.2,22.2,92.7%
2,3,Tyreek Hill(KC),12,13,148,12.3,40,0,1,0,0,0,0,1,20.8,20.8,100.0%
3,4,Gabriel Davis(BUF),5,7,85,17.0,28,0,2,0,0,0,0,1,20.5,20.5,22.3%
4,5,Marquez Valdes-Scantling(GB),5,7,98,19.6,31,0,1,0,0,0,0,1,15.8,15.8,36.0%
5,6,Tyler Boyd(CIN),5,6,96,19.2,56,0,1,0,0,0,0,1,15.6,15.6,71.3%
6,7,Amon-Ra St. Brown(DET),8,11,90,11.3,37,0,1,1,5,0,0,1,15.5,15.5,82.8%
7,8,Christian Kirk(ARI),9,12,94,10.4,26,0,1,0,0,0,0,1,15.4,15.4,79.5%
8,9,Russell Gage(ATL),8,12,91,11.4,21,0,1,0,0,0,0,1,15.1,15.1,60.2%
9,10,Deebo Samuel(SF),4,5,60,15.0,30,0,0,6,29,1,0,1,14.9,14.9,98.8%
10,11,Keenan Allen(LAC),6,10,78,13.0,29,0,1,0,0,0,0,1,13.8,13.8,99.3%
11,12,Josh Reynolds(DET),6,6,68,11.3,22,0,1,0,0,0,0,1,12.8,12.8,6.9%
12,13,DeVante Parker(MIA),4,8,68,17.0,37,0,1,0,0,0,0,1,12.8,12.8,64.3%
13,14,Marquez Callaway(NO),6,9,112,18.7,40,0,0,0,0,0,0,1,11.2,11.2,28.6%
14,15,Justin Jefferson(MIN),4,10,47,11.8,18,0,1,0,0,0,0,1,10.7,10.7,99.9%
15,16,Davante Adams(GB),6,7,44,7.3,16,0,1,0,0,0,0,1,10.4,10.4,100.0%
16,17,Tim Patrick(DEN),3,5,42,14.0,25,0,1,0,0,0,0,1,10.2,10.2,17.6%
17,18,Braxton Berrios(NYJ),1,1,26,26.0,4,0,0,2,10,1,0,1,9.6,9.6,6.3%
18,19,Stefon Diggs(BUF),4,7,35,8.8,11,0,1,0,0,0,0,1,9.5,9.5,100.0%
19,20,Greg Ward(PHI),2,3,28,14.0,19,0,1,0,0,0,0,1,8.8,8.8,0.1%
20,21,Jauan Jennings(SF),3,6,28,9.3,15,0,1,0,0,0,0,1,8.8,8.8,0.6%
21,22,Jalen Guyton(LAC),2,2,10,5.0,6,0,1,0,0,0,0,1,7.0,7.0,7.1%
22,23,DJ Moore(CAR),6,11,48,8.0,16,0,0,0,0,0,0,1,6.8,6.8,95.7%
23,24,Bryan Edwards(LV),3,4,8,2.7,8,0,1,0,0,0,0,1,6.8,6.8,8.3%
24,25,Ihmir Smith-Marsette(MIN),1,2,7,7.0,7,0,1,0,0,0,0,1,6.7,6.7,0.1%
25,26,Zay Jones(LV),6,9,67,11.2,16,0,0,0,0,0,0,1,6.7,6.7,6.0%
26,27,Darnell Mooney(CHI),5,7,63,12.6,27,0,0,1,3,0,0,1,6.6,6.6,76.3%
27,28,A.J. Green(ARI),4,8,64,16.0,27,0,0,0,0,0,0,1,6.4,6.4,51.8%
28,29,Kendrick Bourne(NE),3,3,44,14.7,20,0,0,2,19,0,0,1,6.3,6.3,23.7%
29,30,Robby Anderson(CAR),3,8,29,9.7,13,0,0,2,33,0,0,1,6.2,6.2,42.2%
30,31,Jalen Reagor(PHI),3,3,57,19.0,34,0,0,0,0,0,0,1,5.7,5.7,13.3%
31,32,Laquon Treadwell(JAC),6,9,57,9.5,21,0,0,0,0,0,0,1,5.7,5.7,2.5%
32,33,Olamide Zaccheaus(ATL),2,2,53,26.5,49,0,0,0,0,0,0,1,5.3,5.3,0.8%
33,34,Jakobi Meyers(NE),6,12,44,7.3,10,0,0,1,9,0,0,1,5.3,5.3,66.5%
34,35,Kenny Golladay(NYG),3,8,53,17.7,36,0,0,0,0,0,0,1,5.3,5.3,51.8%
35,36,D.K. Metcalf(SEA),6,12,52,8.7,12,0,0,0,0,0,0,1,5.2,5.2,98.9%
