,Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
0,1,Tyreek Hill(KC),11,15,197,17.9,75,0,1,1,4,0,0,1,26.1,26.1,100.0%
1,2,Amari Cooper(DAL),13,17,139,10.7,28,0,2,0,0,0,0,1,25.9,25.9,97.7%
2,3,Deebo Samuel(SF),9,12,189,21.0,79,0,1,0,0,0,1,1,22.9,22.9,98.8%
3,4,Tyler Lockett(SEA),4,5,100,25.0,69,0,2,0,0,0,0,1,22.0,22.0,97.5%
4,5,Corey Davis(NYJ),5,7,97,19.4,35,0,2,0,0,0,0,1,21.7,21.7,29.9%
5,6,Adam Thielen(MIN),9,10,92,10.2,24,0,2,0,0,0,0,1,21.2,21.2,82.7%
6,7,DeAndre Hopkins(ARI),6,8,83,13.8,38,0,2,0,0,0,0,1,20.3,20.3,69.3%
7,8,Christian Kirk(ARI),5,5,70,14.0,26,0,2,0,0,0,0,1,19.0,19.0,79.5%
8,9,Antonio Brown(FA),5,7,121,24.2,47,0,1,1,6,0,0,1,18.7,18.7,84.1%
9,10,Sterling Shepard(NYG),7,9,113,16.1,37,0,1,0,0,0,0,1,17.3,17.3,23.7%
10,11,Cooper Kupp(LAR),7,10,108,15.4,56,0,1,0,0,0,0,1,16.8,16.8,100.0%
11,12,CeeDee Lamb(DAL),7,15,104,14.9,31,0,1,0,0,0,0,1,16.4,16.4,99.7%
12,13,Zach Pascal(IND),4,5,43,10.8,16,0,2,0,0,0,0,1,16.3,16.3,3.5%
13,14,Ja'Marr Chase(CIN),5,7,101,20.2,50,0,1,1,-2,0,0,1,15.9,15.9,98.5%
14,15,D.J. Chark Jr.(JAC),3,12,86,28.7,41,0,1,0,0,0,0,1,14.6,14.6,17.9%
15,16,Chris Godwin(TB),9,13,105,11.7,24,0,1,0,0,0,1,1,14.5,14.5,67.1%
16,17,Jarvis Landry(CLE),5,5,71,14.2,32,0,0,2,13,1,0,1,14.4,14.4,72.5%
17,18,Mike Williams(LAC),8,12,82,10.3,20,0,1,0,0,0,0,1,14.2,14.2,91.9%
18,19,Van Jefferson(LAR),2,3,80,40.0,67,0,1,0,0,0,0,1,14.0,14.0,68.1%
19,20,Marvin Jones Jr.(JAC),5,9,77,15.4,33,0,1,0,0,0,0,1,13.7,13.7,55.4%
20,21,Marquise Brown(BAL),6,6,69,11.5,29,0,1,1,5,0,0,1,13.4,13.4,92.8%
21,22,Nelson Agholor(NE),5,7,72,14.4,25,0,1,0,0,0,0,1,13.2,13.2,13.6%
22,23,Brandin Cooks(HOU),5,7,132,26.4,52,0,0,0,0,0,0,1,13.2,13.2,92.7%
23,24,Deonte Harty(NO),2,2,72,36.0,55,0,1,0,0,0,0,1,13.2,13.2,8.7%
24,25,DeVonta Smith(PHI),6,8,71,11.8,19,0,1,0,0,0,0,1,13.1,13.1,86.6%
25,26,Jaylen Waddle(MIA),4,5,61,15.3,36,0,1,0,0,0,0,1,12.1,12.1,94.6%
26,27,D.K. Metcalf(SEA),4,5,60,15.0,30,0,1,0,0,0,0,1,12.0,12.0,98.9%
27,28,Tee Higgins(CIN),4,5,58,14.5,28,0,1,0,0,0,0,1,11.8,11.8,95.2%
28,29,Robby Anderson(CAR),1,3,57,57.0,57,0,1,0,0,0,0,1,11.7,11.7,42.2%
29,30,A.J. Brown(TEN),4,8,49,12.3,19,0,1,0,0,0,0,1,10.9,10.9,97.8%
30,31,Jalen Reagor(PHI),6,6,49,8.2,23,0,1,0,0,0,0,1,10.9,10.9,13.3%
31,32,Zay Jones(LV),2,2,46,23.0,31,0,1,0,0,0,0,1,10.6,10.6,6.0%
32,33,Keenan Allen(LAC),9,13,100,11.1,17,0,0,0,0,0,0,1,10.0,10.0,99.3%
33,34,Gabriel Davis(BUF),2,5,40,20.0,37,0,1,0,0,0,0,1,10.0,10.0,22.3%
34,35,Tim Patrick(DEN),4,4,39,9.8,16,0,1,0,0,0,0,1,9.9,9.9,17.6%
35,36,Sammy Watkins(BAL),4,8,96,24.0,49,0,0,0,0,0,0,1,9.6,9.6,7.0%
36,37,Diontae Johnson(PIT),5,10,36,7.2,14,0,1,0,0,0,0,1,9.6,9.6,98.1%
37,38,Robert Woods(LAR),3,4,27,9.0,19,0,1,1,7,0,0,1,9.4,9.4,29.9%
38,39,Danny Amendola(HOU),5,5,34,6.8,8,0,1,0,0,0,0,1,9.4,9.4,0.1%
39,40,DJ Moore(CAR),6,8,80,13.3,27,0,0,1,14,0,0,1,9.4,9.4,95.7%
40,41,Quintez Cephus(DET),3,6,12,4.0,7,0,1,0,0,0,0,1,9.2,9.2,0.8%
41,42,Anthony Schwartz(CLE),3,5,69,23.0,44,0,0,1,17,0,0,1,8.6,8.6,0.3%
42,43,Trent Sherfield(SF),2,3,23,11.5,18,0,1,0,0,0,0,1,8.3,8.3,0.1%
43,44,Bryan Edwards(LV),4,5,81,20.3,32,0,0,0,0,0,0,1,8.1,8.1,8.3%
44,45,DeVante Parker(MIA),4,7,81,20.3,30,0,0,0,0,0,0,1,8.1,8.1,64.3%
45,46,K.J. Osborn(MIN),7,9,76,10.9,25,0,0,0,0,0,0,1,7.6,7.6,39.9%
46,47,Justin Jefferson(MIN),5,9,71,14.2,34,0,0,0,0,0,0,1,7.5,7.5,99.9%
47,48,Jerry Jeudy(DEN),6,7,72,12.0,20,0,0,0,0,0,0,1,7.2,7.2,65.4%
48,49,Chris Hogan(FA),1,1,10,10.0,10,0,1,0,0,0,0,1,7.0,7.0,0.0%
49,50,Chase Claypool(PIT),3,5,45,15.0,22,0,0,1,25,0,0,1,7.0,7.0,85.4%
50,51,Hunter Renfrow(LV),6,9,70,11.7,27,0,0,0,0,0,0,1,7.0,7.0,89.8%
51,52,Stefon Diggs(BUF),9,13,69,7.7,13,0,0,0,0,0,0,1,6.9,6.9,100.0%
52,53,Rondale Moore(ARI),4,5,68,17.0,29,0,0,0,0,0,0,1,6.8,6.8,20.4%
53,54,Darius Slayton(NYG),3,7,65,21.7,42,0,0,0,0,0,0,1,6.5,6.5,4.3%
54,55,Kenny Golladay(NYG),4,6,64,16.0,17,0,0,0,0,0,0,1,6.4,6.4,51.8%
55,56,Terry McLaurin(WAS),4,4,62,15.5,34,0,0,0,0,0,0,1,6.2,6.2,97.0%
56,57,Chester Rogers(TEN),4,6,62,15.5,39,0,0,0,0,0,0,1,6.2,6.2,0.6%
57,58,Cole Beasley(BUF),8,13,60,7.5,12,0,0,0,0,0,0,1,6.0,6.0,63.2%
58,59,Kalif Raymond(DET),3,4,50,16.7,25,0,0,1,9,0,0,1,5.9,5.9,3.3%
59,60,Laviska Shenault Jr.(JAC),7,10,50,7.1,14,0,0,1,9,0,0,1,5.9,5.9,34.3%
60,61,Davante Adams(GB),5,7,56,11.2,31,0,0,0,0,0,0,1,5.6,5.6,100.0%
61,62,JuJu Smith-Schuster(PIT),4,8,52,13.0,24,0,0,0,0,0,0,1,5.2,5.2,18.5%
62,63,Emmanuel Sanders(BUF),4,8,52,13.0,16,0,0,0,0,0,0,1,5.2,5.2,46.6%
63,64,Calvin Ridley(ATL),5,8,51,10.2,16,0,0,0,0,0,0,1,5.1,5.1,56.8%
64,65,Braxton Berrios(NYJ),5,7,51,10.2,25,0,0,0,0,0,0,1,5.1,5.1,6.3%
65,66,Jalen Guyton(LAC),3,5,49,16.3,22,0,0,0,0,0,0,1,4.9,4.9,7.1%
66,67,Henry Ruggs III(FA),2,5,46,23.0,37,0,0,0,0,0,0,1,4.6,4.6,10.9%
67,68,Jakobi Meyers(NE),6,9,44,7.3,22,0,0,0,0,0,0,1,4.4,4.4,66.5%
68,69,Marquise Goodwin(CHI),4,4,45,11.3,19,0,0,1,-2,0,0,1,4.3,4.3,0.3%
69,70,KJ Hamler(DEN),3,4,41,13.7,22,0,0,0,0,0,0,1,4.1,4.1,0.8%
70,71,Denzel Mims(NYJ),1,1,40,40.0,40,0,0,0,0,0,0,1,4.0,4.0,0.7%
71,72,Michael Gallup(DAL),4,7,36,9.0,12,0,0,0,0,0,0,1,3.6,3.6,72.8%
72,73,Allen Robinson II(CHI),6,11,35,5.8,9,0,0,0,0,0,0,1,3.5,3.5,53.7%
73,74,Randall Cobb(GB),1,1,32,32.0,32,0,0,1,1,0,0,1,3.3,3.3,7.6%
74,75,Tyler Boyd(CIN),3,4,32,10.7,18,0,0,0,0,0,0,1,3.2,3.2,71.3%
75,76,KJ Hill Jr.(FA),3,3,30,10.0,19,0,0,0,0,0,0,1,3.0,3.0,0.1%
76,77,Michael Pittman Jr.(IND),3,4,29,9.7,14,0,0,0,0,0,0,1,2.9,2.9,92.6%
77,78,Julio Jones(TEN),3,6,29,9.7,10,0,0,0,0,0,0,1,2.9,2.9,60.7%
78,79,D'Wayne Eskridge(SEA),1,1,6,6.0,6,0,0,2,22,0,0,1,2.8,2.8,0.6%
79,80,Chris Conley(HOU),2,2,27,13.5,17,0,0,0,0,0,0,1,2.7,2.7,0.4%
80,81,Darnell Mooney(CHI),5,7,26,5.2,9,0,0,0,0,0,0,1,2.6,2.6,76.3%
81,82,Mike Strachan(IND),2,2,26,13.0,16,0,0,0,0,0,0,1,2.6,2.6,0.0%
82,83,Terrace Marshall Jr.(CAR),3,6,26,8.7,11,0,0,0,0,0,0,1,2.6,2.6,3.0%
83,84,A.J. Green(ARI),2,6,25,12.5,21,0,0,0,0,0,0,1,2.5,2.5,51.8%
84,85,Cedrick Wilson Jr.(DAL),3,3,24,8.0,13,0,0,0,0,0,0,1,2.4,2.4,4.0%
85,86,Mike Evans(TB),3,6,24,8.0,10,0,0,0,0,0,0,1,2.4,2.4,97.8%
