rank,player,sacks,ints,frec,ff,defense_td,sfty,spc_td,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
1,Baltimore Ravens,4,1,1,1,1,0,0,1,15.0,15.0,51.9,BAL,DST,2,2020
2,Indianapolis Colts,3,3,0,0,0,1,0,1,15.0,15.0,66.4,IND,DST,2,2020
3,Tampa Bay Buccaneers,5,2,2,2,0,0,0,1,14.0,14.0,98.0,TB,DST,2,2020
4,Pittsburgh Steelers,7,1,1,1,0,1,0,1,13.0,13.0,44.6,PIT,DST,2,2020
5,Chicago Bears,4,1,1,1,0,0,0,1,12.0,12.0,35.9,CHI,DST,2,2020
6,Green Bay Packers,4,1,0,0,1,0,0,1,12.0,12.0,60.6,GB,DST,2,2020
7,Arizona Cardinals,4,0,2,1,0,0,0,1,9.0,9.0,60.9,ARI,DST,2,2020
8,New York Giants,4,2,0,1,0,0,0,1,9.0,9.0,4.5,NYG,DST,2,2020
9,Los Angeles Rams,0,2,1,1,0,0,0,1,7.0,7.0,74.5,LAR,DST,2,2020
10,New England Patriots,2,1,0,0,1,0,0,1,6.0,6.0,93.2,NE,DST,2,2020
11,Tennessee Titans,2,2,0,0,0,0,0,1,5.0,5.0,48.4,TEN,DST,2,2020
12,San Francisco 49ers,1,0,0,0,0,0,0,1,5.0,5.0,79.5,SF,DST,2,2020
13,Denver Broncos,1,1,1,1,0,0,0,1,5.0,5.0,48.5,DEN,DST,2,2020
14,Kansas City Chiefs,2,1,0,0,0,0,0,1,5.0,5.0,45.7,KC,DST,2,2020
15,New York Jets,3,1,0,1,0,0,0,1,4.0,4.0,3.3,NYJ,DST,2,2020
16,New Orleans Saints,3,0,1,0,0,0,0,1,4.0,4.0,79.3,NO,DST,2,2020
17,Washington Commanders,3,1,0,1,0,0,0,1,4.0,4.0,27.5,WAS,DST,2,2020
18,Cleveland Browns,3,0,1,1,0,0,0,1,4.0,4.0,40.8,CLE,DST,2,2020
19,Houston Texans,4,0,0,0,0,0,0,1,4.0,4.0,6.4,HOU,DST,2,2020
20,Minnesota Vikings,2,1,0,1,0,0,0,1,3.0,3.0,28.0,MIN,DST,2,2020
21,Atlanta Falcons,1,0,3,4,0,0,0,1,3.0,3.0,5.8,ATL,DST,2,2020
22,Seattle Seahawks,1,1,0,0,0,0,0,1,3.0,3.0,39.4,SEA,DST,2,2020
23,Carolina Panthers,0,1,1,0,0,0,0,1,3.0,3.0,27.8,CAR,DST,2,2020
24,Las Vegas Raiders,0,1,0,0,0,0,0,1,2.0,2.0,7.6,LV,DST,2,2020
25,Buffalo Bills,3,0,0,1,0,0,0,1,2.0,2.0,95.9,BUF,DST,2,2020
26,Miami Dolphins,1,0,1,1,0,0,0,1,2.0,2.0,60.2,MIA,DST,2,2020
27,Los Angeles Chargers,1,0,0,0,0,0,0,1,1.0,1.0,44.3,LAC,DST,2,2020
28,Jacksonville Jaguars,1,0,0,0,0,0,0,1,0.0,0.0,6.9,JAC,DST,2,2020
29,Philadelphia Eagles,1,0,1,0,0,0,0,1,-1.0,-1.0,52.5,PHI,DST,2,2020
30,Cincinnati Bengals,0,1,0,0,0,0,0,1,-2.0,-2.0,14.7,CIN,DST,2,2020
31,Detroit Lions,1,0,0,0,0,0,0,1,-3.0,-3.0,1.1,DET,DST,2,2020
32,Dallas Cowboys,1,0,0,0,0,0,0,1,-3.0,-3.0,82.9,DAL,DST,2,2020
