rank,player,sacks,ints,frec,ff,defense_td,sfty,spc_td,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
1,Cleveland Browns,5,2,1,2,1,1,0,1,20.0,20.0,40.8,CLE,DST,11,2020
2,Pittsburgh Steelers,2,4,0,1,0,0,0,1,17.0,17.0,44.6,PIT,DST,11,2020
3,Carolina Panthers,5,0,1,0,0,0,0,1,17.0,17.0,27.8,CAR,DST,11,2020
4,New Orleans Saints,8,2,0,0,0,0,0,1,16.0,16.0,79.3,NO,DST,11,2020
5,Washington Commanders,4,1,1,1,0,0,0,1,12.0,12.0,27.5,WAS,DST,11,2020
6,Denver Broncos,6,1,0,0,0,0,0,1,12.0,12.0,48.5,DEN,DST,11,2020
7,Los Angeles Chargers,1,1,0,0,1,0,0,1,8.0,8.0,44.3,LAC,DST,11,2020
8,Philadelphia Eagles,3,0,1,1,0,0,0,1,8.0,8.0,52.5,PHI,DST,11,2020
9,New York Jets,3,0,1,1,0,1,0,1,8.0,8.0,3.3,NYJ,DST,11,2020
10,Indianapolis Colts,1,1,3,1,0,0,0,1,8.0,8.0,66.4,IND,DST,11,2020
11,Detroit Lions,1,2,0,1,0,0,0,1,6.0,6.0,1.1,DET,DST,11,2020
12,Atlanta Falcons,3,0,1,1,0,0,0,1,5.0,5.0,5.8,ATL,DST,11,2020
13,Los Angeles Rams,1,2,0,0,0,0,0,1,5.0,5.0,74.5,LAR,DST,11,2020
14,Seattle Seahawks,3,0,0,0,0,1,0,1,5.0,5.0,39.4,SEA,DST,11,2020
15,Miami Dolphins,0,1,1,1,0,0,0,1,5.0,5.0,60.2,MIA,DST,11,2020
16,Dallas Cowboys,2,0,2,2,0,0,0,1,5.0,5.0,82.9,DAL,DST,11,2020
17,Cincinnati Bengals,2,1,0,1,0,0,0,1,5.0,5.0,14.7,CIN,DST,11,2020
18,Minnesota Vikings,1,1,0,0,0,0,0,1,4.0,4.0,28.0,MIN,DST,11,2020
19,Tampa Bay Buccaneers,0,2,0,0,0,0,0,1,4.0,4.0,98.0,TB,DST,11,2020
20,Green Bay Packers,1,1,1,1,0,0,0,1,4.0,4.0,60.6,GB,DST,11,2020
21,Tennessee Titans,1,1,0,0,0,0,0,1,3.0,3.0,48.4,TEN,DST,11,2020
22,Houston Texans,2,0,0,0,0,0,0,1,3.0,3.0,6.4,HOU,DST,11,2020
23,Baltimore Ravens,2,1,0,1,0,0,0,1,3.0,3.0,51.9,BAL,DST,11,2020
24,Arizona Cardinals,3,0,0,0,0,0,0,1,2.0,2.0,60.9,ARI,DST,11,2020
25,Jacksonville Jaguars,0,1,0,0,0,0,0,1,2.0,2.0,6.9,JAC,DST,11,2020
26,Kansas City Chiefs,0,1,0,0,0,0,0,1,1.0,1.0,45.7,KC,DST,11,2020
27,Chicago Bears,0,0,0,0,0,0,0,0,0.0,0.0,35.9,CHI,DST,11,2020
28,Buffalo Bills,0,0,0,0,0,0,0,0,0.0,0.0,95.9,BUF,DST,11,2020
29,San Francisco 49ers,0,0,0,0,0,0,0,0,0.0,0.0,79.5,SF,DST,11,2020
30,New York Giants,0,0,0,0,0,0,0,0,0.0,0.0,4.5,NYG,DST,11,2020
31,New England Patriots,0,0,0,0,0,0,0,1,0.0,0.0,93.2,NE,DST,11,2020
32,Las Vegas Raiders,0,1,0,0,0,0,0,1,-2.0,-2.0,7.6,LV,DST,11,2020
