rank,player,receiving_rec,receiving_tgt,receiving_yds,receiving_avg,receiving_lg,receiving_20p,receiving_td,rushing_att,rushing_yds,rushing_td,lst,games,fantasy_points,fantasy_points_per_game,rost,position,week,year,team
340.0,Calvin Johnson,6.0,7.0,111.0,18.5,51.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,WR,1,2012,DET
341.0,Brian Hartline,3.0,8.0,50.0,16.7,34.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,1,2012,MIA
342.0,Braylon Edwards,5.0,9.0,43.0,8.6,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,1,2012,SEA
343.0,Brandon Tate,1.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,1,2012,CIN
344.0,Brandon Stokley,2.0,3.0,26.0,13.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,1,2012,DEN
345.0,Brandon Marshall,9.0,15.0,119.0,13.2,24.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.6,WR,1,2012,CHI
346.0,Brandon Gibson,4.0,5.0,51.0,12.8,23.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,1,2012,LAR
349.0,Anquan Boldin,4.0,5.0,63.0,15.8,34.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.1,WR,1,2012,BAL
350.0,Andre Johnson,8.0,10.0,119.0,14.9,29.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,1,2012,HOU
351.0,Dwayne Bowe,3.0,6.0,53.0,17.7,23.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,1,2012,KC
352.0,Donnie Avery,3.0,8.0,37.0,12.3,26.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,1,2012,IND
354.0,Domenik Hixon,3.0,5.0,55.0,18.3,39.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,1,2012,NYG
355.0,Devin Hester,2.0,2.0,27.0,13.5,29.0,1.0,0.0,1.0,-4.0,0.0,0.0,1.0,0.0,0.0,0.4,WR,1,2012,CHI
356.0,Devin Aromashodu,3.0,3.0,61.0,20.3,26.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,1,2012,MIN
357.0,Devery Henderson,1.0,2.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,1,2012,NO
358.0,Derek Hagan,4.0,5.0,44.0,11.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,1,2012,LV
359.0,Charly Martin,1.0,2.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,1,2012,SEA
360.0,Davone Bess,5.0,7.0,45.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,1,2012,MIA
361.0,Darrius Heyward-Bey,3.0,5.0,43.0,14.3,21.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,1,2012,LV
362.0,Danny Amendola,5.0,9.0,70.0,14.0,17.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.1,WR,1,2012,LAR
365.0,Chaz Schilens,1.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,1,2012,NYJ
367.0,Harry Douglas,3.0,4.0,32.0,10.7,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,1,2012,ATL
369.0,David Nelson,2.0,5.0,31.0,15.5,21.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,1,2012,BUF
371.0,Anthony Armstrong,1.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,1,2012,MIA
373.0,Eric Decker,5.0,7.0,54.0,10.8,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6,WR,1,2012,DEN
374.0,Damian Williams,5.0,6.0,33.0,6.6,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,1,2012,TEN
375.0,Brandon LaFell,3.0,5.0,65.0,21.7,24.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,1,2012,CAR
377.0,Mike Williams,2.0,3.0,12.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,1,2012,TB
378.0,Demaryius Thomas,5.0,7.0,110.0,22.0,71.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,WR,1,2012,DEN
379.0,Victor Cruz,6.0,11.0,58.0,9.7,26.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,WR,1,2012,NYG
382.0,Torrey Smith,2.0,3.0,57.0,28.5,52.0,1.0,0.0,1.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,1,2012,BAL
386.0,Kyle Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,1,2012,SF
389.0,Donald Jones,5.0,7.0,41.0,8.2,12.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,1,2012,BUF
392.0,Nate Burleson,6.0,8.0,69.0,11.5,21.0,2.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,1,2012,DET
393.0,Robert Meachem,2.0,2.0,49.0,24.5,46.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,1,2012,LAC
394.0,Reggie Wayne,9.0,18.0,135.0,15.0,23.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,1,2012,IND
396.0,Pierre Garcon,4.0,4.0,109.0,27.3,88.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,1,2012,WAS
397.0,Percy Harvin,6.0,8.0,84.0,14.0,20.0,1.0,0.0,5.0,20.0,0.0,0.0,1.0,0.0,0.0,0.1,WR,1,2012,MIN
398.0,Nate Washington,2.0,8.0,53.0,26.5,29.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,1,2012,TEN
400.0,Roddy White,6.0,8.0,87.0,14.5,26.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,1,2012,ATL
401.0,Mohamed Massaquoi,3.0,8.0,41.0,13.7,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,1,2012,CLE
402.0,Miles Austin,4.0,4.0,73.0,18.3,34.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,1,2012,DAL
403.0,Mike Wallace,4.0,6.0,37.0,9.3,14.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,1,2012,PIT
404.0,Mike Thomas,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,1,2012,JAC
407.0,Michael Jenkins,3.0,5.0,45.0,15.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,1,2012,MIN
408.0,Michael Crabtree,7.0,9.0,76.0,10.9,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,1,2012,SF
410.0,Matt Willis,1.0,1.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,1,2012,DEN
412.0,Wes Welker,3.0,5.0,14.0,4.7,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,1,2012,NE
413.0,Vincent Jackson,4.0,10.0,47.0,11.8,21.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,1,2012,TB
417.0,Steve Smith,7.0,11.0,106.0,15.1,32.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,1,2012,CAR
417.0,Steve Smith,7.0,11.0,106.0,15.1,32.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,1,2012,LAR
417.0,Steve Smith,7.0,11.0,106.0,15.1,32.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,1,2012,CAR
417.0,Steve Smith,7.0,11.0,106.0,15.1,32.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,1,2012,LAR
418.0,Steve Johnson,4.0,10.0,55.0,13.8,29.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,1,2012,BUF
419.0,Sidney Rice,4.0,9.0,36.0,9.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,1,2012,SEA
420.0,Santonio Holmes,4.0,8.0,68.0,17.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,1,2012,NYJ
421.0,Santana Moss,3.0,5.0,47.0,15.7,27.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,1,2012,WAS
1.0,A.J. Green,7.0,12.0,58.0,8.3,12.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,11.8,11.8,51.8,WR,2,2012,CIN
2.0,DeSean Jackson,7.0,9.0,114.0,16.3,49.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11.4,11.4,4.4,WR,2,2012,PHI
3.0,Antonio Brown,7.0,10.0,79.0,11.3,25.0,1.0,0.0,1.0,9.0,0.0,0.0,1.0,8.8,8.8,84.1,WR,2,2012,PIT
4.0,Andre Roberts,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.2,6.2,0.1,WR,2,2012,ARI
5.0,Julian Edelman,5.0,6.0,50.0,10.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,13.1,WR,2,2012,NE
6.0,Randall Cobb,1.0,2.0,20.0,20.0,20.0,1.0,0.0,1.0,28.0,0.0,0.0,1.0,4.8,4.8,7.6,WR,2,2012,GB
7.0,Golden Tate,3.0,4.0,38.0,12.7,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.8,3.8,0.1,WR,2,2012,SEA
8.0,Emmanuel Sanders,3.0,4.0,33.0,11.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.3,3.3,46.6,WR,2,2012,PIT
9.0,Dez Bryant,3.0,7.0,17.0,5.7,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.7,1.7,2.6,WR,2,2012,DAL
10.0,Travis Benjamin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,0.0,0.0,1.0,1.5,1.5,0.0,WR,2,2012,CLE
11.0,T.Y. Hilton,1.0,1.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,16.8,WR,2,2012,IND
12.0,Julio Jones,4.0,7.0,14.0,3.5,6.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.5,1.5,60.7,WR,2,2012,ATL
13.0,Alshon Jeffery,1.0,2.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,0.7,0.1,WR,2,2012,CHI
14.0,Josh Gordon,1.0,3.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,1.8,WR,2,2012,CLE
15.0,Larry Fitzgerald,1.0,5.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.4,0.3,WR,2,2012,ARI
261.0,Damaris Johnson,1.0,1.0,13.0,13.0,13.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,2,2012,PHI
269.0,Rod Streater,2.0,4.0,19.0,9.5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,WR,2,2012,LV
275.0,Armon Binns,5.0,5.0,66.0,13.2,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,2,2012,CIN
276.0,Joe Morgan,1.0,3.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,2,2012,NO
277.0,Stephen Burton,1.0,2.0,7.0,7.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,2,2012,MIN
278.0,Aldrick Robinson,2.0,3.0,40.0,20.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,2,2012,WAS
280.0,Jeremy Kerley,2.0,4.0,67.0,33.5,45.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,WR,2,2012,NYJ
281.0,Denarius Moore,3.0,8.0,67.0,22.3,31.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,2,2012,LV
282.0,Kealoha Pilares,1.0,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,2,2012,CAR
289.0,Kendall Wright,2.0,8.0,24.0,12.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,2,2012,TEN
291.0,Trindon Holliday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,2,2012,HOU
293.0,Andrew Hawkins,2.0,3.0,56.0,28.0,50.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,2,2012,CIN
294.0,Doug Baldwin,1.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,2,2012,SEA
314.0,Jason Avant,2.0,2.0,33.0,16.5,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,2,2012,PHI
316.0,Jerricho Cotchery,1.0,2.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,2,2012,PIT
317.0,Jeremy Maclin,1.0,1.0,23.0,23.0,23.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,2,2012,PHI
318.0,Jordy Nelson,6.0,9.0,84.0,14.0,26.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,WR,2,2012,GB
319.0,James Jones,2.0,5.0,-1.0,-0.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,2,2012,GB
320.0,Jacoby Jones,1.0,2.0,21.0,21.0,21.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,2,2012,BAL
321.0,Hakeem Nicks,10.0,15.0,199.0,19.9,50.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,2,2012,NYG
323.0,Josh Cribbs,1.0,2.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,2,2012,CLE
324.0,Lance Moore,2.0,5.0,30.0,15.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,2,2012,NO
325.0,Mario Manningham,3.0,4.0,28.0,9.3,13.0,0.0,0.0,1.0,29.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,2,2012,SF
326.0,Malcom Floyd,6.0,8.0,109.0,18.2,27.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,2,2012,LAC
330.0,Josh Morgan,5.0,5.0,50.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,2,2012,WAS
331.0,Kevin Walter,3.0,4.0,34.0,11.3,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,2,2012,HOU
332.0,Kevin Ogletree,1.0,1.0,26.0,26.0,26.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,2,2012,DAL
334.0,Kenny Britt,1.0,2.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,2,2012,TEN
337.0,Eddie Royal,2.0,3.0,18.0,9.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,2,2012,LAC
338.0,Earl Bennett,2.0,6.0,21.0,10.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,2,2012,CHI
339.0,Marques Colston,3.0,4.0,49.0,16.3,29.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,2,2012,NO
340.0,Brandon Lloyd,8.0,13.0,60.0,7.5,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,2,2012,NE
341.0,Calvin Johnson,8.0,12.0,94.0,11.8,26.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,WR,2,2012,DET
342.0,Brian Hartline,9.0,12.0,111.0,12.3,21.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,2,2012,MIA
344.0,Brandon Tate,3.0,3.0,71.0,23.7,44.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,2,2012,CIN
345.0,Brandon Stokley,3.0,7.0,27.0,9.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,2,2012,DEN
346.0,Brandon Marshall,2.0,5.0,24.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.6,WR,2,2012,CHI
347.0,Brandon Gibson,2.0,4.0,53.0,26.5,34.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,2,2012,LAR
348.0,Brad Smith,1.0,1.0,16.0,16.0,16.0,0.0,0.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,2,2012,BUF
351.0,Anquan Boldin,2.0,4.0,7.0,3.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,WR,2,2012,BAL
352.0,Andre Johnson,3.0,4.0,21.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,2,2012,HOU
353.0,Dwayne Bowe,8.0,15.0,102.0,12.8,33.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,2,2012,KC
