,Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
0,1,Zach Ertz(ARI),14,16,145,10.4,23,2,2,0,0,0,0,1,26.5,26.5,85.8%
1,2,Eric Ebron(PIT),3,3,69,23.0,53,1,2,1,2,1,0,1,25.1,25.1,3.0%
2,3,Austin Hooper(CLE),10,11,56,5.6,10,0,1,0,0,0,0,1,11.6,11.6,28.8%
3,4,Jonnu Smith(NE),3,3,45,15.0,29,1,1,0,0,0,0,1,10.5,10.5,22.7%
4,5,Vance McDonald(FA),4,4,44,11.0,19,0,1,0,0,0,0,1,10.4,10.4,0.0%
5,6,Mo Alie-Cox(IND),2,4,28,14.0,27,1,1,0,0,0,0,1,8.8,8.8,2.2%
6,7,Tyler Higbee(LAR),3,3,25,8.3,10,0,1,0,0,0,0,1,8.5,8.5,77.4%
7,8,George Kittle(SF),9,10,83,9.2,22,1,0,0,0,0,0,1,8.3,8.3,99.7%
8,9,Gerald Everett(SEA),2,2,15,7.5,10,0,1,0,0,0,0,1,7.5,7.5,35.7%
9,10,Jesse James(CHI),1,1,8,8.0,8,0,1,0,0,0,0,1,6.8,6.8,0.0%
10,11,Nick Vannett(NO),1,2,8,8.0,8,0,1,0,0,0,0,1,6.8,6.8,0.1%
11,12,Trey Burton(FA),4,4,40,10.0,24,1,0,0,0,0,0,1,6.0,6.0,0.0%
12,13,Jared Cook(LAC),4,9,52,13.0,31,1,0,0,0,0,0,1,5.2,5.2,50.2%
13,14,Ricky Seals-Jones(WAS),5,9,51,10.2,21,1,0,0,0,0,0,1,5.1,5.1,10.8%
14,15,Jordan Reed(FA),4,6,51,12.8,24,1,0,0,0,0,0,1,5.1,5.1,19.0%
15,16,Evan Engram(NYG),4,5,46,11.5,31,1,0,0,0,0,0,1,4.6,4.6,28.5%
16,17,James O'Shaughnessy(JAC),5,6,46,9.2,17,0,0,0,0,0,0,1,4.6,4.6,1.7%
17,18,Travis Kelce(KC),6,7,46,7.7,10,0,0,0,0,0,0,1,4.6,4.6,100.0%
18,19,Greg Olsen(FA),4,6,40,10.0,14,0,0,0,0,0,0,1,4.0,4.0,7.0%
19,20,Jack Doyle(IND),3,3,36,12.0,20,1,0,0,0,0,0,1,3.6,3.6,2.2%
20,21,Chris Herndon IV(MIN),3,4,34,11.3,22,1,0,0,0,0,0,1,3.4,3.4,0.2%
21,22,Virgil Green(FA),2,3,30,15.0,23,1,0,0,0,0,0,1,3.0,3.0,0.0%
22,23,Marcedes Lewis(GB),1,1,30,30.0,30,1,0,0,0,0,0,1,3.0,3.0,0.2%
23,24,Blake Bell(KC),2,3,27,13.5,16,0,0,0,0,0,0,1,2.7,2.7,0.2%
24,25,Ed Dickson(FA),1,1,24,24.0,24,1,0,0,0,0,0,1,2.4,2.4,0.0%
25,26,Lance Kendricks(FA),2,2,24,12.0,18,0,0,0,0,0,0,1,2.4,2.4,0.0%
26,27,C.J. Uzomah(CIN),3,4,23,7.7,10,0,0,0,0,0,0,1,2.3,2.3,20.8%
27,28,Dalton Schultz(DAL),2,2,21,10.5,17,0,0,0,0,0,0,1,2.1,2.1,89.9%
28,29,Ben Braunecker(FA),1,1,20,20.0,20,1,0,0,0,0,0,1,2.0,2.0,0.0%
29,30,Antonio Gates(FA),1,2,18,18.0,18,0,0,0,0,0,0,1,1.8,1.8,0.2%
30,31,David Njoku(CLE),1,1,18,18.0,18,0,0,0,0,0,0,1,1.8,1.8,12.9%
31,32,Jacob Hollister(JAC),1,2,17,17.0,17,0,0,0,0,0,0,1,1.7,1.7,0.0%
32,33,Eric Saubert(DEN),1,2,17,17.0,17,0,0,0,0,0,0,1,1.7,1.7,0.0%
33,34,Levine Toilolo(NYG),1,1,16,16.0,16,0,0,0,0,0,0,1,1.6,1.6,0.0%
34,35,O.J. Howard(TB),1,2,15,15.0,15,0,0,0,0,0,0,1,1.5,1.5,1.2%
35,36,Jimmy Graham(CHI),1,1,14,14.0,14,0,0,0,0,0,0,1,1.4,1.4,0.8%
36,37,Cameron Brate(TB),1,3,14,14.0,14,0,0,0,0,0,0,1,1.4,1.4,2.8%
37,38,Geoff Swaim(TEN),3,3,13,4.3,7,0,0,0,0,0,0,1,1.3,1.3,0.3%
38,39,Logan Paulsen(FA),2,2,13,6.5,8,0,0,0,0,0,0,1,1.3,1.3,0.0%
39,40,A.J. Derby(FA),1,2,13,13.0,13,0,0,0,0,0,0,1,1.3,1.3,0.0%
40,41,Dwayne Allen(FA),1,1,10,10.0,10,0,0,0,0,0,0,1,1.0,1.0,0.0%
41,42,Michael Roberts(FA),1,3,9,9.0,9,0,0,0,0,0,0,1,0.9,0.9,0.0%
42,43,Logan Thomas(WAS),1,1,1,1.0,1,0,0,0,0,0,0,1,0.7,0.7,27.1%
43,44,Jordan Leggett(FA),1,1,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,0.0%
44,45,Orson Charles(FA),1,1,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,0.0%
45,46,Rhett Ellison(FA),1,1,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,0.0%
46,47,Nick O'Leary(FA),1,1,5,5.0,5,0,0,0,0,0,0,1,0.5,0.5,0.0%
47,48,Derek Carrier(LV),1,3,5,5.0,5,0,0,0,0,0,0,1,0.5,0.5,0.0%
48,49,Mike Gesicki(MIA),1,1,5,5.0,5,0,0,0,0,0,0,1,0.5,0.5,87.6%
49,50,Benjamin Watson(FA),1,2,1,1.0,1,0,0,0,0,0,0,1,0.1,0.1,2.8%
50,51,Luke Farrell(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
51,52,Mitchell Wilcox(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
52,53,Noah Gray(KC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3%
53,54,Juwan Johnson(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9%
54,55,Dalton Keene(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
55,56,Matt Sokol(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
56,57,Thaddeus Moss(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
57,58,Kyle Markway(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
58,59,Matthew Orzech(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
59,60,Chris Myarick(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
60,61,Stephen Sullivan(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
61,62,Parker Hesse(ATL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
62,63,Cole Kmet(CHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3%
63,64,Brycen Hopkins(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
64,65,Hunter Bryant(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
65,66,Jared Pinkney(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
66,67,Colby Parkinson(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
67,68,Harrison Bryant(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2%
68,69,Ian Bunting(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
69,70,Adam Trautman(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7%
70,71,Devin Asiasi(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
71,72,Josiah Deguara(GB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4%
72,73,Tyler Davis(GB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
73,74,Pat Freiermuth(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.7%
74,75,Kyle Pitts(ATL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.4%
75,76,Jake Bargas(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
76,77,Brevin Jordan(HOU),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4%
77,78,Nick Bowers(LV),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
78,79,Charlie Taumoepeau(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
79,80,Charlie Woerner(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
80,81,Noah Togiai(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
81,82,Ben Ellefson(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
82,83,Tyler Mabry(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
83,84,Sean McKeon(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
84,85,Giovanni Ricci(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
85,86,Reggie Gilliam(BUF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
86,87,Rashod Berry(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
87,88,Scotty Washington(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
88,89,Eli Wolf(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
89,90,Farrod Green(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
90,91,Tommy Hudson(TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
91,92,Rysen John(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
92,93,Nakia Griffin-Stewart(KC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
93,94,Ryan Becker(ATL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
94,95,Jody Fortson(KC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
95,96,Ethan Wolf(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
96,97,Durham Smythe(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
97,98,Noah Fant(DEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.3%
98,99,Ryan Izzo(TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
99,100,Dylan Cantrell(WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
100,101,Tyler Conklin(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5%
101,102,Jordan Franks(CLE),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
102,103,Kevin Rader(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
103,104,Tanner Hudson(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
104,105,Deon Yelder(ARI),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
105,106,Ross Dwelley(SF),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%
106,107,Codey McElroy(TB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
107,108,Dan Arnold(JAC),2,3,25,12.5,23,1,0,0,0,0,0,1,0.0,0.0,6.7%
