,Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
0,1,Travis Kelce(KC),7,9,99,14.1,21,1,2,0,0,0,0,1,21.9,21.9,100.0%
1,2,O.J. Howard(TB),4,6,53,13.3,31,1,2,0,0,0,0,1,17.3,17.3,1.2%
2,3,George Kittle(SF),4,4,108,27.0,71,1,1,0,0,0,0,1,16.8,16.8,99.7%
3,4,Jeff Heuerman(FA),10,11,83,8.3,14,0,1,0,0,0,0,1,14.3,14.3,0.0%
4,5,Greg Olsen(FA),6,6,76,12.7,23,2,1,0,0,0,0,1,13.6,13.6,7.0%
5,6,Benjamin Watson(FA),3,4,62,20.7,32,1,1,0,0,0,0,1,12.2,12.2,2.8%
6,7,Jimmy Graham(CHI),4,6,55,13.8,19,0,1,0,0,0,0,1,11.5,11.5,0.8%
7,8,Nick Vannett(NO),6,8,52,8.7,11,0,1,0,0,0,0,1,11.2,11.2,0.1%
8,9,Jonnu Smith(NE),2,2,33,16.5,26,1,1,0,0,0,0,1,9.3,9.3,22.7%
9,10,Trey Burton(FA),2,3,28,14.0,26,1,1,0,0,0,0,1,8.8,8.8,0.0%
10,11,Gerald Everett(SEA),3,5,48,16.0,20,1,0,0,0,0,0,1,6.8,6.8,35.7%
11,12,Jordan Thomas(DET),1,1,7,7.0,7,0,1,0,0,0,0,1,6.7,6.7,0.0%
12,13,Vernon Davis(FA),5,7,62,12.4,20,1,0,0,0,0,0,1,6.2,6.2,1.6%
13,14,Chris Herndon IV(MIN),4,4,62,15.5,28,2,0,0,0,0,0,1,6.2,6.2,0.2%
14,15,Jesse James(CHI),2,3,53,26.5,51,1,0,0,0,0,0,1,5.3,5.3,0.0%
15,16,David Njoku(CLE),4,5,53,13.3,19,0,0,0,0,0,0,1,5.3,5.3,12.9%
16,17,Mark Andrews(BAL),3,6,50,16.7,21,2,0,0,0,0,0,1,5.0,5.0,99.9%
17,18,Matt LaCosse(FA),1,1,44,44.0,44,1,0,0,0,0,0,1,4.4,4.4,0.0%
18,19,Austin Hooper(CLE),3,3,41,13.7,23,2,0,0,0,0,0,1,4.1,4.1,28.8%
19,20,Tyler Higbee(LAR),2,4,40,20.0,33,1,0,0,0,0,0,1,4.0,4.0,77.4%
20,21,Logan Thomas(WAS),7,8,40,5.7,9,0,0,0,0,0,0,1,4.0,4.0,27.1%
21,22,Jordan Reed(FA),4,6,34,8.5,12,0,0,0,0,0,0,1,3.4,3.4,19.0%
22,23,Virgil Green(FA),2,3,28,14.0,22,1,0,0,0,0,0,1,2.8,2.8,0.0%
23,24,Kyle Rudolph(NYG),2,2,28,14.0,24,1,0,0,0,0,0,1,2.8,2.8,0.3%
24,25,Vance McDonald(FA),3,6,25,8.3,13,0,0,0,0,0,0,1,2.5,2.5,0.0%
