,Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
0,1,Jared Cook(LAC),8,13,110,13.8,24,1,2,0,0,0,0,1,23.0,23.0,50.2%
1,2,George Kittle(SF),6,8,125,20.8,82,1,1,0,0,0,0,1,18.5,18.5,99.7%
2,3,Trey Burton(FA),2,4,86,43.0,47,2,1,0,0,0,0,1,14.6,14.6,0.0%
3,4,Travis Kelce(KC),7,12,78,11.1,29,1,1,0,0,0,0,1,13.8,13.8,100.0%
4,5,Zach Ertz(ARI),10,14,112,11.2,24,1,0,0,0,0,0,1,11.2,11.2,85.8%
5,6,Darren Fells(FA),1,2,49,49.0,49,1,1,0,0,0,0,1,10.9,10.9,0.0%
6,7,Eric Ebron(PIT),5,10,40,8.0,12,0,1,0,0,0,0,1,10.0,10.0,3.0%
7,8,Geoff Swaim(TEN),3,5,39,13.0,31,1,1,0,0,0,0,1,9.9,9.9,0.3%
8,9,Tyler Eifert(FA),4,4,38,9.5,15,0,1,0,0,0,0,1,9.8,9.8,0.0%
9,10,Cameron Brate(TB),3,4,29,9.7,16,0,1,0,0,0,0,1,8.9,8.9,2.8%
10,11,Antonio Gates(FA),2,4,27,13.5,22,1,1,0,0,0,0,1,8.7,8.7,0.2%
11,12,Jimmy Graham(CHI),3,6,21,7.0,13,0,1,0,0,0,0,1,8.1,8.1,0.8%
12,13,Logan Paulsen(FA),1,1,17,17.0,17,0,1,0,0,0,0,1,7.7,7.7,0.0%
13,14,Jordan Leggett(FA),3,4,13,4.3,9,0,1,0,0,0,0,1,7.3,7.3,0.0%
14,15,Josh Hill(FA),3,3,63,21.0,22,3,0,0,0,0,0,1,6.3,6.3,0.0%
15,16,Demetrius Harris(ARI),2,3,59,29.5,35,2,0,0,0,0,0,1,5.9,5.9,0.1%
16,17,Kyle Rudolph(NYG),5,6,57,11.4,24,1,0,0,0,0,0,1,5.7,5.7,0.3%
17,18,Jeff Heuerman(FA),4,7,57,14.3,36,1,0,0,0,0,0,1,5.7,5.7,0.0%
18,19,David Njoku(CLE),5,7,52,10.4,14,0,0,0,0,0,0,1,5.2,5.2,12.9%
19,20,Ricky Seals-Jones(WAS),2,4,52,26.0,31,2,0,0,0,0,0,1,5.2,5.2,10.8%
20,21,Maxx Williams(ARI),5,5,51,10.2,22,1,0,0,0,0,0,1,5.1,5.1,0.4%
21,22,Rob Gronkowski(TB),4,7,44,11.0,14,0,0,0,0,0,0,1,4.4,4.4,97.7%
22,23,Vance McDonald(FA),5,5,62,12.4,33,1,0,0,0,0,1,1,4.2,4.2,0.0%
23,24,Charles Clay(FA),4,6,40,10.0,17,0,0,0,0,0,0,1,4.0,4.0,0.0%
24,25,Nick Boyle(BAL),3,5,36,12.0,19,0,0,0,0,0,0,1,3.6,3.6,0.1%
25,26,Rhett Ellison(FA),3,5,29,9.7,11,0,0,0,0,0,0,1,2.9,2.9,0.0%
26,27,James O'Shaughnessy(JAC),2,3,28,14.0,17,0,0,0,0,0,0,1,2.8,2.8,1.7%
27,28,Austin Seferian-Jenkins(FA),2,4,24,12.0,21,1,0,0,0,0,0,1,2.4,2.4,0.0%
28,29,Jordan Akins(HOU),2,3,24,12.0,14,0,0,0,0,0,0,1,2.4,2.4,0.3%
29,30,Jesse James(CHI),1,1,23,23.0,23,1,0,0,0,0,0,1,2.3,2.3,0.0%
30,31,Benjamin Watson(FA),1,3,23,23.0,23,1,0,0,0,0,0,1,2.3,2.3,2.8%
31,32,Lee Smith(FA),3,4,23,7.7,10,0,0,0,0,0,0,1,2.3,2.3,0.0%
32,33,Austin Hooper(CLE),1,2,19,19.0,19,0,0,0,0,0,0,1,1.9,1.9,28.8%
33,34,Chris Herndon IV(MIN),1,1,18,18.0,18,0,0,0,0,0,0,1,1.8,1.8,0.2%
34,35,Matt LaCosse(FA),1,1,17,17.0,17,0,0,0,0,0,0,1,1.7,1.7,0.0%
35,36,Mo Alie-Cox(IND),1,2,17,17.0,17,0,0,0,0,0,0,1,1.7,1.7,2.2%
36,37,Jason Croom(PHI),1,1,13,13.0,13,0,0,0,0,0,0,1,1.3,1.3,0.0%
37,38,Dallas Goedert(PHI),2,2,13,6.5,10,0,0,0,0,0,0,1,1.3,1.3,89.8%
38,39,Gerald Everett(SEA),1,1,13,13.0,13,0,0,0,0,0,0,1,1.3,1.3,35.7%
39,40,Levine Toilolo(NYG),2,2,12,6.0,8,0,0,0,0,0,0,1,1.2,1.2,0.0%
40,41,Ryan Griffin(NYJ),1,1,12,12.0,12,0,0,0,0,0,0,1,1.2,1.2,0.6%
41,42,Mark Andrews(BAL),2,2,12,6.0,10,0,0,0,0,0,0,1,1.2,1.2,99.9%
42,43,Niles Paul(FA),2,2,11,5.5,7,0,0,0,0,0,0,1,1.1,1.1,0.0%
43,44,Mike Gesicki(MIA),1,2,9,9.0,9,0,0,0,0,0,0,1,0.9,0.9,87.6%
44,45,Virgil Green(FA),2,2,9,4.5,10,0,0,0,0,0,0,1,0.9,0.9,0.0%
45,46,Antony Auclair(HOU),1,1,8,8.0,8,0,0,0,0,0,0,1,0.8,0.8,0.0%
46,47,Scott Simonson(FA),1,1,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,0.0%
47,48,Nick Vannett(NO),1,2,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,0.1%
48,49,C.J. Uzomah(CIN),1,1,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,20.8%
49,50,Luke Willson(FA),1,2,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,0.0%
50,51,Hakeem Valles(FA),1,1,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,0.0%
51,52,Khari Lee(FA),1,1,5,5.0,5,0,0,0,0,0,0,1,0.5,0.5,0.0%
52,53,Will Dissly(SEA),1,1,5,5.0,5,0,0,0,0,0,0,1,0.5,0.5,0.2%
53,54,Lance Kendricks(FA),1,2,5,5.0,5,0,0,0,0,0,0,1,0.5,0.5,0.0%
54,55,David Morgan II(FA),1,1,3,3.0,3,0,0,0,0,0,0,1,0.3,0.3,0.0%
55,56,Luke Farrell(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
56,57,Dalton Keene(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
57,58,Juwan Johnson(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9%
58,59,Josiah Deguara(GB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4%
59,60,Devin Asiasi(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
60,61,Noah Gray(KC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3%
61,62,Mitchell Wilcox(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
62,63,Adam Trautman(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7%
63,64,Parker Hesse(ATL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
64,65,Matthew Orzech(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
65,66,Ian Bunting(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
66,67,Chris Myarick(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
67,68,Harrison Bryant(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2%
68,69,Cole Kmet(CHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3%
69,70,Brycen Hopkins(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
70,71,Hunter Bryant(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
71,72,Jared Pinkney(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
72,73,Colby Parkinson(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
73,74,Giovanni Ricci(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
74,75,Thaddeus Moss(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
