,Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
0,1,Travis Kelce(KC),10,15,127,12.7,37,2,1,0,0,0,0,1,18.7,18.7,100.0%
1,2,Gerald Everett(SEA),3,4,49,16.3,40,1,2,0,0,0,0,1,16.9,16.9,35.7%
2,3,Antonio Gates(FA),5,7,80,16.0,27,2,1,0,0,0,0,1,14.0,14.0,0.2%
3,4,Jordan Reed(FA),7,11,71,10.1,24,1,1,0,0,0,0,1,13.1,13.1,19.0%
4,5,Robert Tonyan(GB),1,1,54,54.0,54,1,1,0,0,0,0,1,11.4,11.4,18.6%
5,6,Jared Cook(LAC),3,6,31,10.3,23,1,1,0,0,0,0,1,9.1,9.1,50.2%
6,7,Vance McDonald(FA),3,6,27,9.0,11,0,1,0,0,0,0,1,8.7,8.7,0.0%
7,8,O.J. Howard(TB),5,6,78,15.6,24,3,0,0,0,0,0,1,7.8,7.8,1.2%
8,9,Ed Dickson(FA),1,1,15,15.0,15,0,1,0,0,0,0,1,7.5,7.5,0.0%
9,10,Greg Olsen(FA),2,3,9,4.5,8,0,1,0,0,0,0,1,6.9,6.9,7.0%
10,11,Evan Engram(NYG),2,2,66,33.0,54,1,0,0,0,0,0,1,6.6,6.6,28.5%
11,12,Matt Lengel(FA),1,1,4,4.0,4,0,1,0,0,0,0,1,6.4,6.4,0.0%
12,13,Tyler Higbee(LAR),6,7,63,10.5,16,0,0,0,0,0,0,1,6.3,6.3,77.4%
13,14,Jonnu Smith(NE),6,8,44,7.3,9,0,0,0,0,0,0,1,4.4,4.4,22.7%
14,15,Jack Doyle(IND),4,4,43,10.8,16,0,0,0,0,0,0,1,4.3,4.3,2.2%
15,16,Jordan Akins(HOU),2,2,42,21.0,28,1,0,0,0,0,0,1,4.2,4.2,0.3%
16,17,C.J. Uzomah(CIN),3,5,41,13.7,20,1,0,0,0,0,0,1,4.1,4.1,20.8%
17,18,Nick Boyle(BAL),4,4,36,9.0,16,0,0,0,0,0,0,1,3.6,3.6,0.1%
18,19,Virgil Green(FA),2,4,27,13.5,26,1,0,0,0,0,0,1,2.7,2.7,0.0%
19,20,Austin Hooper(CLE),4,8,27,6.8,9,0,0,0,0,0,0,1,2.7,2.7,28.8%
20,21,Josh Hill(FA),2,4,26,13.0,16,0,0,0,0,0,0,1,2.6,2.6,0.0%
21,22,Geoff Swaim(TEN),4,5,24,6.0,12,0,0,0,0,0,0,1,2.4,2.4,0.3%
22,23,Jeff Heuerman(FA),4,5,20,5.0,6,0,0,0,0,0,0,1,2.0,2.0,0.0%
23,24,Adam Shaheen(MIA),0,0,0,0,0,0,0,0,0,0,0,1,2.0,2.0,0.0%
24,25,Logan Paulsen(FA),2,2,19,9.5,13,0,0,0,0,0,0,1,1.9,1.9,0.0%
25,26,MyCole Pruitt(TEN),1,1,19,19.0,19,0,0,0,0,0,0,1,1.9,1.9,0.0%
26,27,Mark Andrews(BAL),1,1,19,19.0,19,0,0,0,0,0,0,1,1.9,1.9,99.9%
27,28,Nick Vannett(NO),1,2,17,17.0,17,0,0,0,0,0,0,1,1.7,1.7,0.1%
28,29,Luke Stocker(MIN),2,3,16,8.0,11,0,0,0,0,0,0,1,1.6,1.6,0.0%
29,30,Cameron Brate(TB),2,3,16,8.0,10,0,0,0,0,0,0,1,1.6,1.6,2.8%
30,31,Zach Ertz(ARI),2,3,15,7.5,8,0,0,0,0,0,0,1,1.5,1.5,85.8%
31,32,Kyle Rudolph(NYG),2,5,13,6.5,7,0,0,0,0,0,0,1,1.3,1.3,0.3%
32,33,Levine Toilolo(NYG),1,1,13,13.0,13,0,0,0,0,0,0,1,1.3,1.3,0.0%
33,34,Jimmy Graham(CHI),1,1,13,13.0,13,0,0,0,0,0,0,1,1.3,1.3,0.8%
34,35,Lance Kendricks(FA),2,2,12,6.0,9,0,0,0,0,0,0,1,1.2,1.2,0.0%
35,36,Rhett Ellison(FA),1,1,12,12.0,12,0,0,0,0,0,0,1,1.2,1.2,0.0%
36,37,Jordan Thomas(DET),1,1,11,11.0,11,0,0,0,0,0,0,1,1.1,1.1,0.0%
37,38,Trey Burton(FA),1,1,9,9.0,9,0,0,0,0,0,0,1,0.9,0.9,0.0%
38,39,Matt LaCosse(FA),1,2,9,9.0,9,0,0,0,0,0,0,1,0.9,0.9,0.0%
39,40,Jermaine Gresham(FA),1,2,8,8.0,8,0,0,0,0,0,0,1,0.8,0.8,0.0%
40,41,Lee Smith(FA),2,2,6,3.0,4,0,0,0,0,0,0,1,0.6,0.6,0.0%
41,42,Jordan Franks(CLE),1,1,5,5.0,5,0,0,0,0,0,0,1,0.5,0.5,0.0%
42,43,Ricky Seals-Jones(WAS),1,3,5,5.0,5,0,0,0,0,0,0,1,0.5,0.5,10.8%
43,44,Ben Braunecker(FA),1,1,4,4.0,4,0,0,0,0,0,0,1,0.4,0.4,0.0%
44,45,James O'Shaughnessy(JAC),1,2,4,4.0,4,0,0,0,0,0,0,1,0.4,0.4,1.7%
45,46,Xavier Grimble(BAL),1,1,3,3.0,3,0,0,0,0,0,0,1,0.3,0.3,0.0%
46,47,Demetrius Harris(ARI),1,2,3,3.0,3,0,0,0,0,0,0,1,0.3,0.3,0.1%
47,48,Josiah Deguara(GB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4%
48,49,Harrison Bryant(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2%
49,50,Colby Parkinson(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
50,51,Juwan Johnson(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9%
51,52,Noah Gray(KC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3%
52,53,Mitchell Wilcox(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
53,54,Adam Trautman(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7%
54,55,Luke Farrell(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
55,56,Devin Asiasi(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
56,57,Jared Pinkney(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
57,58,Matt Sokol(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
58,59,Matthew Orzech(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
59,60,Ian Bunting(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
60,61,Hunter Bryant(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
61,62,Parker Hesse(ATL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
62,63,Dalton Keene(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
63,64,Cole Kmet(CHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3%
64,65,Brycen Hopkins(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
65,66,Chris Myarick(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
66,67,Tyler Mabry(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
67,68,Jake Bargas(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
68,69,Brevin Jordan(HOU),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4%
69,70,Pat Freiermuth(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.7%
70,71,Kyle Pitts(ATL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.4%
71,72,Farrod Green(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
72,73,Nick Bowers(LV),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
73,74,Thaddeus Moss(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
74,75,Reggie Gilliam(BUF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
75,76,Kyle Markway(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
76,77,Stephen Sullivan(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
77,78,Charlie Taumoepeau(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
78,79,Charlie Woerner(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
79,80,Noah Togiai(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
80,81,Ben Ellefson(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
81,82,Sean McKeon(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
82,83,Giovanni Ricci(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
83,84,Tyler Davis(GB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
84,85,Ryan Becker(ATL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
85,86,Rashod Berry(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
86,87,Scotty Washington(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
87,88,Eli Wolf(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
88,89,Tommy Hudson(TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
89,90,Rysen John(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
90,91,Nakia Griffin-Stewart(KC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
91,92,Mitchell Fraboni(HOU),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
92,93,Ian Thomas(CAR),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%
