,Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
0,1,Blake Jarwin(DAL),7,8,119,17.0,39,2,3,0,0,0,0,1,29.9,29.9,2.7%
1,2,George Kittle(SF),9,14,149,16.6,43,3,1,0,0,0,0,1,20.9,20.9,99.7%
2,3,Evan Engram(NYG),5,8,81,16.2,51,1,1,0,0,0,0,1,16.1,16.1,28.5%
3,4,Ian Thomas(CAR),5,7,61,12.2,31,1,1,0,0,0,0,1,12.1,12.1,0.1%
4,5,Eric Ebron(PIT),4,6,60,15.0,22,1,1,0,0,0,0,1,12.0,12.0,3.0%
5,6,Levine Toilolo(NYG),4,4,43,10.8,16,0,1,0,0,0,0,1,10.3,10.3,0.0%
6,7,Luke Stocker(MIN),1,2,22,22.0,22,1,1,0,0,0,0,1,8.2,8.2,0.0%
7,8,Austin Hooper(CLE),5,6,67,13.4,20,1,0,0,0,0,0,1,6.7,6.7,28.8%
8,9,Travis Kelce(KC),5,9,62,12.4,25,1,0,0,0,0,0,1,6.2,6.2,100.0%
9,10,David Njoku(CLE),3,7,62,20.7,42,1,0,0,0,0,0,1,6.2,6.2,12.9%
10,11,Mark Andrews(BAL),4,5,54,13.5,28,1,0,0,0,0,0,1,5.4,5.4,99.9%
11,12,Hayden Hurst(ATL),2,4,43,21.5,32,1,0,0,0,0,0,1,4.3,4.3,0.9%
12,13,Vance McDonald(FA),3,6,39,13.0,22,1,0,0,0,0,0,1,3.9,3.9,0.0%
13,14,Cameron Brate(TB),2,4,39,19.5,21,1,0,0,0,0,0,1,3.9,3.9,2.8%
14,15,Tyler Higbee(LAR),1,1,36,36.0,36,1,0,0,0,0,0,1,3.6,3.6,77.4%
15,16,Matt LaCosse(FA),5,8,33,6.6,12,0,0,0,0,0,0,1,3.3,3.3,0.0%
16,17,Trey Burton(FA),5,6,33,6.6,9,0,0,0,0,0,0,1,3.3,3.3,0.0%
17,18,Jason Croom(PHI),2,4,32,16.0,26,1,0,0,0,0,0,1,3.2,3.2,0.0%
18,19,Benjamin Watson(FA),2,3,29,14.5,18,0,0,0,0,0,0,1,2.9,2.9,2.8%
19,20,John Phillips(FA),2,2,29,14.5,24,1,0,0,0,0,0,1,2.9,2.9,0.0%
20,21,Jared Cook(LAC),3,5,28,9.3,13,0,0,0,0,0,0,1,2.8,2.8,50.2%
21,22,Dallas Goedert(PHI),3,3,27,9.0,25,1,0,0,0,0,0,1,2.7,2.7,89.8%
22,23,MyCole Pruitt(TEN),2,2,26,13.0,17,0,0,0,0,0,0,1,2.6,2.6,0.0%
23,24,James O'Shaughnessy(JAC),3,4,25,8.3,10,0,0,0,0,0,0,1,2.5,2.5,1.7%
24,25,Rob Gronkowski(TB),2,2,24,12.0,14,0,0,0,0,0,0,1,2.4,2.4,97.7%
25,26,Darren Waller(LV),3,3,23,7.7,11,0,0,0,0,0,0,1,2.3,2.3,92.6%
26,27,Jimmy Graham(CHI),3,5,21,7.0,16,0,0,0,0,0,0,1,2.1,2.1,0.8%
27,28,Mo Alie-Cox(IND),1,1,21,21.0,21,1,0,0,0,0,0,1,2.1,2.1,2.2%
28,29,Logan Paulsen(FA),1,1,19,19.0,19,0,0,0,0,0,0,1,1.9,1.9,0.0%
29,30,Kyle Rudolph(NYG),4,5,19,4.8,9,0,0,0,0,0,0,1,1.9,1.9,0.3%
30,31,Mike Gesicki(MIA),1,2,18,18.0,18,0,0,0,0,0,0,1,1.8,1.8,87.6%
31,32,Dalton Schultz(DAL),1,2,17,17.0,17,0,0,0,0,0,0,1,1.7,1.7,89.9%
32,33,Nick Vannett(NO),2,3,17,8.5,11,0,0,0,0,0,0,1,1.7,1.7,0.1%
33,34,Xavier Grimble(BAL),1,1,16,16.0,16,0,0,0,0,0,0,1,1.6,1.6,0.0%
34,35,Zach Ertz(ARI),3,4,15,5.0,7,0,0,0,0,0,0,1,1.5,1.5,85.8%
35,36,Scott Simonson(FA),2,2,14,7.0,9,0,0,0,0,0,0,1,1.4,1.4,0.0%
36,37,Durham Smythe(MIA),3,4,14,4.7,5,0,0,0,0,0,0,1,1.4,1.4,0.1%
37,38,Matt Flanagan(FA),1,1,14,14.0,14,0,0,0,0,0,0,1,1.4,1.4,0.0%
38,39,Ed Dickson(FA),0,0,0,0,0,0,0,1,9,0,0,1,0.9,0.9,0.0%
39,40,Chris Herndon IV(MIN),1,3,8,8.0,8,0,0,0,0,0,0,1,0.8,0.8,0.2%
40,41,Ryan Griffin(NYJ),1,1,8,8.0,8,0,0,0,0,0,0,1,0.8,0.8,0.6%
41,42,Anthony Firkser(TEN),1,1,8,8.0,8,0,0,0,0,0,0,1,0.8,0.8,3.7%
42,43,Jordan Leggett(FA),1,4,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,0.0%
43,44,Robert Tonyan(GB),1,2,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,18.6%
44,45,Jordan Thomas(DET),1,1,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,0.0%
45,46,C.J. Uzomah(CIN),1,1,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,20.8%
46,47,Ross Dwelley(SF),1,1,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,0.1%
47,48,Johnny Mundt(LAR),1,1,5,5.0,5,0,0,0,0,0,0,1,0.5,0.5,0.0%
48,49,Darren Fells(FA),1,1,3,3.0,3,0,0,0,0,0,0,1,0.3,0.3,0.0%
49,50,Harrison Bryant(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2%
50,51,Noah Gray(KC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3%
51,52,Colby Parkinson(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
52,53,Josiah Deguara(GB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4%
53,54,Adam Trautman(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7%
54,55,Devin Asiasi(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
55,56,Mitchell Wilcox(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
