,Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
0,1,Vance McDonald(FA),4,4,112,28.0,75,1,1,0,0,0,0,1,17.2,17.2,0.0%
1,2,Dallas Goedert(PHI),7,7,73,10.4,19,0,1,0,0,0,0,1,13.3,13.3,89.8%
2,3,Travis Kelce(KC),8,10,114,14.3,25,2,0,0,0,0,0,1,11.4,11.4,100.0%
3,4,Kyle Rudolph(NYG),5,6,48,9.6,17,0,1,0,0,0,0,1,10.8,10.8,0.3%
4,5,Rhett Ellison(FA),3,3,39,13.0,17,0,1,0,0,0,0,1,9.9,9.9,0.0%
5,6,George Kittle(SF),5,7,79,15.8,23,1,0,0,0,0,0,1,9.9,9.9,99.7%
6,7,Ricky Seals-Jones(WAS),1,3,35,35.0,35,1,1,0,0,0,0,1,9.5,9.5,10.8%
7,8,Cameron Brate(TB),3,4,34,11.3,21,1,1,0,0,0,0,1,9.4,9.4,2.8%
8,9,Jason Croom(PHI),1,1,26,26.0,26,1,1,0,0,0,0,1,8.6,8.6,0.0%
9,10,C.J. Uzomah(CIN),2,2,19,9.5,18,0,1,0,0,0,0,1,7.9,7.9,20.8%
10,11,Tyler Eifert(FA),6,8,74,12.3,20,1,0,0,0,0,0,1,7.4,7.4,0.0%
11,12,Zach Ertz(ARI),5,10,73,14.6,28,1,0,0,0,0,0,1,7.3,7.3,85.8%
12,13,Demetrius Harris(ARI),1,3,13,13.0,13,0,1,0,0,0,0,1,7.3,7.3,0.1%
13,14,O.J. Howard(TB),6,8,72,12.0,21,1,0,0,0,0,0,1,7.2,7.2,1.2%
14,15,Benjamin Watson(FA),5,6,71,14.2,27,1,0,0,0,0,0,1,7.1,7.1,2.8%
15,16,Vernon Davis(FA),2,2,70,35.0,50,2,0,0,0,0,0,1,7.0,7.0,1.6%
16,17,Jordan Reed(FA),4,7,65,16.3,34,1,0,0,0,0,0,1,6.5,6.5,19.0%
17,18,Mark Andrews(BAL),2,3,59,29.5,30,2,0,0,0,0,0,1,5.9,5.9,99.9%
18,19,Trey Burton(FA),4,5,55,13.8,25,1,0,0,0,0,0,1,5.5,5.5,0.0%
19,20,Jordan Thomas(DET),2,2,53,26.5,39,1,0,0,0,0,0,1,5.3,5.3,0.0%
20,21,Rob Gronkowski(TB),4,5,51,12.8,19,0,0,0,0,0,0,1,5.1,5.1,97.7%
21,22,Geoff Swaim(TEN),5,7,47,9.4,20,1,0,0,0,0,0,1,4.7,4.7,0.3%
22,23,Antonio Gates(FA),3,5,45,15.0,27,1,0,0,0,0,0,1,4.5,4.5,0.2%
23,24,Jimmy Graham(CHI),5,7,45,9.0,18,0,0,0,0,0,0,1,4.5,4.5,0.8%
24,25,Ryan Griffin(NYJ),2,4,44,22.0,32,1,0,0,0,0,0,1,4.4,4.4,0.6%
25,26,Austin Hooper(CLE),3,4,23,7.7,12,0,0,0,0,0,0,1,4.3,4.3,28.8%
26,27,David Njoku(CLE),2,2,36,18.0,19,0,0,0,0,0,0,1,3.6,3.6,12.9%
27,28,Tyler Higbee(LAR),2,2,35,17.5,20,1,0,0,0,0,0,1,3.5,3.5,77.4%
28,29,Eric Ebron(PIT),5,11,33,6.6,9,0,0,0,0,0,0,1,3.3,3.3,3.0%
29,30,Mike Gesicki(MIA),3,3,31,10.3,19,0,0,0,0,0,0,1,3.1,3.1,87.6%
30,31,Jared Cook(LAC),5,6,31,6.2,13,0,0,0,0,0,0,1,3.1,3.1,50.2%
31,32,Nick Vannett(NO),4,5,27,6.8,12,0,0,0,0,0,0,1,2.7,2.7,0.1%
32,33,Ian Thomas(CAR),3,5,20,6.7,18,0,0,0,0,0,0,1,2.0,2.0,0.1%
33,34,Evan Engram(NYG),1,1,19,19.0,19,0,0,0,0,0,0,1,1.9,1.9,28.5%
