rank,player,fg,fg_att,fg_pct,long,1-19,20-29,30-39,40-49,50+,XPT,XPA,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
1,Sam Ficken,3,3,100.0,54,0,0,1,1,1,1,1,1,13.0,13.0,0.1,TEN,K,16,2019
2,Nick Folk,3,3,100.0,51,0,1,1,0,1,1,1,1,12.0,12.0,81.8,NE,K,16,2019
3,Ka'imi Fairbairn,3,3,100.0,37,0,1,2,0,0,2,2,1,11.0,11.0,0.8,HOU,K,16,2019
4,Matt Gay,2,3,66.7,50,0,0,0,1,1,2,2,1,11.0,11.0,89.8,LAR,K,16,2019
5,Kai Forbath,3,3,100.0,49,0,0,1,2,0,0,0,1,11.0,11.0,3.0,LAR,K,16,2019
6,Zane Gonzalez,2,3,66.7,46,0,1,0,1,0,3,3,1,10.0,10.0,2.6,CAR,K,16,2019
7,Robbie Gould,2,2,100.0,33,0,1,1,0,0,4,4,1,10.0,10.0,22.5,SF,K,16,2019
8,Harrison Butker,2,2,100.0,56,0,0,1,0,1,2,3,1,10.0,10.0,76.6,KC,K,16,2019
9,Mason Crosby,3,3,100.0,42,1,0,1,1,0,0,1,1,10.0,10.0,40.7,GB,K,16,2019
10,Randy Bullock,2,2,100.0,57,0,1,0,0,1,1,1,1,9.0,9.0,10.8,TEN,K,16,2019
11,Greg Zuerlein,1,2,50.0,52,0,0,0,0,1,4,4,1,9.0,9.0,74.2,DAL,K,16,2019
12,Wil Lutz,1,1,100.0,47,0,0,0,1,0,5,5,1,9.0,9.0,3.3,NO,K,16,2019
13,Jason Myers,2,2,100.0,51,0,0,1,0,1,1,1,1,9.0,9.0,22.1,SEA,K,16,2019
14,Brandon McManus,2,2,100.0,34,0,1,1,0,0,3,3,1,9.0,9.0,44.3,DEN,K,16,2019
15,Joey Slye,2,2,100.0,50,0,1,0,0,1,0,0,1,8.0,8.0,1.6,WAS,K,16,2019
16,Jason Sanders,1,2,50.0,37,0,0,1,0,0,5,5,1,8.0,8.0,22.6,MIA,K,16,2019
17,Chase McLaughlin,1,1,100.0,35,0,0,1,0,0,5,5,1,8.0,8.0,7.1,CLE,K,16,2019
