rank,player,fg,fg_att,fg_pct,long,1-19,20-29,30-39,40-49,50+,XPT,XPA,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
1.0,Dan Bailey,4.0,4.0,100.0,50.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,16.0,16.0,0.0,FA,K,8,2019
2.0,Adam Vinatieri,3.0,4.0,75.0,55.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,14.0,14.0,0.2,FA,K,8,2019
3.0,Jason Myers,2.0,2.0,100.0,54.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,12.0,12.0,22.1,SEA,K,8,2019
4.0,Josh Lambo,3.0,3.0,100.0,43.0,0.0,2.0,0.0,1.0,0.0,2.0,3.0,1.0,12.0,12.0,3.2,FA,K,8,2019
5.0,Cody Parkey,2.0,2.0,100.0,51.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,12.0,12.0,0.4,FA,K,8,2019
6.0,Chris Boswell,2.0,3.0,66.7,42.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,1.0,11.0,11.0,51.0,PIT,K,8,2019
7.0,Zane Gonzalez,3.0,3.0,100.0,50.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,11.0,11.0,2.6,CAR,K,8,2019
8.0,Matt Gay,3.0,3.0,100.0,48.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,10.0,89.8,LAR,K,8,2019
9.0,Eddy Pineiro,3.0,5.0,60.0,25.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.2,NYJ,K,8,2019
10.0,Ka'imi Fairbairn,2.0,2.0,100.0,40.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,1.0,10.0,10.0,0.8,HOU,K,8,2019
11.0,Dustin Hopkins,3.0,3.0,100.0,43.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,10.0,10.0,14.5,LAC,K,8,2019
12.0,Matt Prater,1.0,2.0,50.0,52.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,1.0,9.0,9.0,52.8,ARI,K,8,2019
13.0,Robbie Gould,1.0,1.0,100.0,20.0,0.0,1.0,0.0,0.0,0.0,6.0,6.0,1.0,9.0,9.0,22.5,SF,K,8,2019
14.0,Mike Nugent,2.0,4.0,50.0,29.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,1.0,9.0,9.0,1.0,FA,K,8,2019
15.0,Austin Seibert,2.0,2.0,100.0,47.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,8.0,8.0,0.1,DET,K,8,2019
16.0,Matt Bryant,2.0,4.0,50.0,47.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,7.0,7.0,1.1,FA,K,8,2019
17.0,Wil Lutz,1.0,2.0,50.0,26.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,1.0,7.0,7.0,3.3,NO,K,8,2019
18.0,Daniel Carlson,1.0,1.0,100.0,44.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,7.0,7.0,74.3,LV,K,8,2019
19.0,Brandon McManus,2.0,2.0,100.0,29.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,7.0,44.3,DEN,K,8,2019
20.0,Mason Crosby,1.0,1.0,100.0,35.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,1.0,7.0,7.0,40.7,GB,K,8,2019
21.0,Harrison Butker,1.0,2.0,50.0,28.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0,6.0,6.0,76.6,KC,K,8,2019
22.0,Greg Zuerlein,1.0,1.0,100.0,23.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0,6.0,6.0,74.2,DAL,K,8,2019
23.0,Jake Elliott,1.0,1.0,100.0,37.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,5.0,5.0,22.5,PHI,K,8,2019
24.0,Chase McLaughlin,1.0,2.0,50.0,20.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,5.0,5.0,7.1,CLE,K,8,2019
25.0,Randy Bullock,1.0,1.0,100.0,28.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,4.0,10.8,TEN,K,8,2019
26.0,Joey Slye,1.0,1.0,100.0,41.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,4.0,1.6,WAS,K,8,2019
27.0,Aldrick Rosas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.0,2.0,1.8,FA,K,8,2019
28.0,Jason Sanders,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,22.6,MIA,K,8,2019
29.0,Stephen Hauschka,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,FA,K,8,2019
30.0,Sam Ficken,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.1,TEN,K,8,2019
31.0,Michael Badgley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,IND,K,8,2019
32.0,Chris Blewitt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,CLE,K,8,2019
33.0,Matthew Wright,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,JAC,K,8,2019
34.0,Greg Joseph,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.1,MIN,K,8,2019
35.0,Ty Long,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7,LAC,K,8,2019
36.0,Kasey Redfern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,FA,K,8,2019
37.0,Younghoe Koo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.9,ATL,K,8,2019
38.0,Evan McPherson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.2,CIN,K,8,2019
39.0,Riley Patterson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,DET,K,8,2019
40.0,Jose Borregales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TB,K,8,2019
41.0,Quinn Nordin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,NE,K,8,2019
42.0,Chris Naggar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,DAL,K,8,2019
43.0,Brian Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,WAS,K,8,2019
44.0,Cameron Nizialek,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PIT,K,8,2019
45.0,Lirim Hajrullahu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,CAR,K,8,2019
46.0,Dominik Eberle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GB,K,8,2019
47.0,Jake Verity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IND,K,8,2019
48.0,Tyler Bass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.8,BUF,K,8,2019
49.0,JJ Molson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GB,K,8,2019
50.0,Sam Sloman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PIT,K,8,2019
51.0,Matt Ammendola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,NYJ,K,8,2019
52.0,Austin MacGinnis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAR,K,8,2019
53.0,Rodrigo Blankenship,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,IND,K,8,2019
54.0,Michael Palardy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,33.3,MIA,K,8,2019
