rank,player,fg,fg_att,fg_pct,long,1-19,20-29,30-39,40-49,50+,XPT,XPA,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
1,Joey Slye,4,4,100.0,54,0,0,2,0,2,0,0,1,16.0,16.0,1.6,WAS,K,2,2019
2,Eddy Pineiro,3,3,100.0,53,0,0,0,1,2,1,1,1,15.0,15.0,0.2,NYJ,K,2,2019
3,Austin Seibert,3,3,100.0,48,0,1,0,2,0,2,2,1,13.0,13.0,0.1,DET,K,2,2019
4,Justin Tucker,3,3,100.0,51,0,1,1,0,1,2,2,1,13.0,13.0,98.0,BAL,K,2,2019
5,Wil Lutz,3,3,100.0,52,0,0,1,1,1,0,0,1,12.0,12.0,3.3,NO,K,2,2019
6,Robbie Gould,2,3,66.7,38,0,0,2,0,0,5,5,1,11.0,11.0,22.5,SF,K,2,2019
7,Greg Zuerlein,2,2,100.0,24,0,2,0,0,0,3,3,1,9.0,9.0,74.2,DAL,K,2,2019
8,Zane Gonzalez,3,3,100.0,22,0,3,0,0,0,0,0,1,9.0,9.0,2.6,CAR,K,2,2019
9,Matt Gay,2,3,66.7,40,0,0,1,1,0,2,2,1,9.0,9.0,89.8,LAR,K,2,2019
10,Chris Boswell,2,2,100.0,41,0,0,1,1,0,2,2,1,9.0,9.0,51.0,PIT,K,2,2019
11,Brandon McManus,2,2,100.0,43,0,0,0,2,0,0,0,1,8.0,8.0,44.3,DEN,K,2,2019
12,Matt Bryant,1,2,50.0,50,0,0,0,0,1,3,3,1,8.0,8.0,1.1,FA,K,2,2019
13,Jake Elliott,2,2,100.0,41,0,0,1,1,0,0,0,1,7.0,7.0,22.5,PHI,K,2,2019
14,Ka'imi Fairbairn,2,2,100.0,39,0,1,1,0,0,1,1,1,7.0,7.0,0.8,HOU,K,2,2019
15,Stephen Gostkowski,1,2,50.0,28,0,1,0,0,0,4,6,1,7.0,7.0,0.1,FA,K,2,2019
16,Josh Lambo,2,2,100.0,40,0,0,1,1,0,0,0,1,7.0,7.0,3.2,FA,K,2,2019
17,Brett Maher,1,1,100.0,25,0,1,0,0,0,4,4,1,7.0,7.0,1.9,FA,K,2,2019
18,Cairo Santos,1,2,50.0,49,0,0,0,1,0,2,2,1,6.0,6.0,2.1,CHI,K,2,2019
19,Randy Bullock,1,2,50.0,37,0,0,1,0,0,2,2,1,5.0,5.0,10.8,TEN,K,2,2019
20,Sam Ficken,1,1,100.0,46,0,0,0,1,0,0,0,1,4.0,4.0,0.1,TEN,K,2,2019
21,Daniel Carlson,1,1,100.0,29,0,1,0,0,0,1,1,1,4.0,4.0,74.3,LV,K,2,2019
22,Harrison Butker,0,0,0.0,0,0,0,0,0,0,4,4,1,4.0,4.0,76.6,KC,K,2,2019
23,Dan Bailey,1,2,50.0,31,0,0,1,0,0,1,2,1,4.0,4.0,0.0,FA,K,2,2019
24,Stephen Hauschka,0,0,0.0,0,0,0,0,0,0,4,4,1,4.0,4.0,0.0,FA,K,2,2019
25,Ty Long,1,3,33.3,39,0,0,1,0,0,1,1,1,4.0,4.0,0.7,LAC,K,2,2019
26,Jason Myers,0,1,0.0,0,0,0,0,0,0,4,4,1,4.0,4.0,22.1,SEA,K,2,2019
27,Mason Crosby,0,0,0.0,0,0,0,0,0,0,3,3,1,3.0,3.0,40.7,GB,K,2,2019
28,Dustin Hopkins,0,0,0.0,0,0,0,0,0,0,3,3,1,3.0,3.0,14.5,LAC,K,2,2019
29,Aldrick Rosas,0,1,0.0,0,0,0,0,0,0,2,2,1,2.0,2.0,1.8,FA,K,2,2019
30,Matt Prater,0,1,0.0,0,0,0,0,0,0,1,2,1,1.0,1.0,52.8,ARI,K,2,2019
31,Adam Vinatieri,0,0,0.0,0,0,0,0,0,0,1,3,1,1.0,1.0,0.2,FA,K,2,2019
32,Chris Blewitt,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,CLE,K,2,2019
33,Matthew Wright,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,JAC,K,2,2019
34,Michael Badgley,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,19.9,IND,K,2,2019
35,Younghoe Koo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,40.9,ATL,K,2,2019
36,Jason Sanders,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,22.6,MIA,K,2,2019
37,Greg Joseph,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,69.1,MIN,K,2,2019
38,Rodrigo Blankenship,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.1,IND,K,2,2019
39,Chase McLaughlin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,7.1,CLE,K,2,2019
