rank,player,fg,fg_att,fg_pct,long,1-19,20-29,30-39,40-49,50+,XPT,XPA,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
1,Wil Lutz,4,4,100.0,47,0,1,0,3,0,2,2,1,17.0,17.0,3.3,NO,K,13,2019
2,Brandon McManus,3,3,100.0,53,0,0,1,0,2,2,2,1,15.0,15.0,44.3,DEN,K,13,2019
3,Jason Sanders,1,1,100.0,51,0,0,0,0,1,2,3,1,13.1,13.1,22.6,MIA,K,13,2019
4,Jason Myers,3,3,100.0,36,0,2,1,0,0,4,4,1,13.0,13.0,22.1,SEA,K,13,2019
5,Jake Elliott,3,4,75.0,48,0,0,1,2,0,2,2,1,13.0,13.0,22.5,PHI,K,13,2019
6,Dustin Hopkins,3,4,75.0,42,0,1,1,1,0,2,2,1,12.0,12.0,14.5,LAC,K,13,2019
7,Harrison Butker,1,1,100.0,50,0,0,0,0,1,5,5,1,10.0,10.0,76.6,KC,K,13,2019
8,Greg Zuerlein,2,3,66.7,33,0,1,1,0,0,4,4,1,10.0,10.0,74.2,DAL,K,13,2019
9,Stephen Hauschka,2,3,66.7,41,0,1,0,1,0,2,3,1,9.0,9.0,0.0,FA,K,13,2019
10,Michael Badgley,2,3,66.7,46,0,0,1,1,0,2,2,1,9.0,9.0,19.9,IND,K,13,2019
11,Randy Bullock,2,3,66.7,47,0,1,0,1,0,2,2,1,9.0,9.0,10.8,TEN,K,13,2019
12,Justin Tucker,2,2,100.0,49,0,0,1,1,0,2,2,1,9.0,9.0,98.0,BAL,K,13,2019
13,Mason Crosby,1,1,100.0,47,0,0,0,1,0,4,4,1,8.0,8.0,40.7,GB,K,13,2019
14,Younghoe Koo,2,3,66.7,45,0,0,0,2,0,0,1,1,8.0,8.0,40.9,ATL,K,13,2019
15,Aldrick Rosas,2,2,100.0,45,0,1,0,1,0,1,1,1,8.0,8.0,1.8,FA,K,13,2019
16,Chris Boswell,2,2,100.0,39,0,1,1,0,0,2,2,1,8.0,8.0,51.0,PIT,K,13,2019
17,Matt Gay,2,2,100.0,37,0,1,1,0,0,2,2,1,8.0,8.0,89.8,LAR,K,13,2019
18,Matt Prater,2,2,100.0,25,0,2,0,0,0,2,2,1,8.0,8.0,52.8,ARI,K,13,2019
19,Sam Ficken,2,2,100.0,42,0,0,1,1,0,0,0,1,7.0,7.0,0.1,TEN,K,13,2019
20,Dan Bailey,1,1,100.0,47,0,0,0,1,0,3,4,1,7.0,7.0,0.0,FA,K,13,2019
21,Austin Seibert,2,2,100.0,34,0,0,2,0,0,1,1,1,7.0,7.0,0.1,DET,K,13,2019
22,Ryan Succop,1,1,100.0,31,0,0,1,0,0,4,4,1,7.0,7.0,57.4,TB,K,13,2019
23,Eddy Pineiro,1,1,100.0,30,0,0,1,0,0,3,3,1,6.0,6.0,0.2,NYJ,K,13,2019
24,Josh Lambo,1,1,100.0,53,0,0,0,0,1,0,0,1,5.0,5.0,3.2,FA,K,13,2019
25,Robbie Gould,1,2,50.0,32,0,0,1,0,0,2,2,1,5.0,5.0,22.5,SF,K,13,2019
26,Adam Vinatieri,1,4,25.0,28,0,1,0,0,0,2,2,1,5.0,5.0,0.2,FA,K,13,2019
27,Ka'imi Fairbairn,0,0,0.0,0,0,0,0,0,0,4,4,1,4.0,4.0,0.8,HOU,K,13,2019
28,Kai Forbath,1,1,100.0,23,0,1,0,0,0,1,2,1,4.0,4.0,3.0,LAR,K,13,2019
29,Joey Slye,0,0,0.0,0,0,0,0,0,0,3,3,1,3.0,3.0,1.6,WAS,K,13,2019
30,Daniel Carlson,1,2,50.0,34,0,0,1,0,0,0,1,1,3.0,3.0,74.3,LV,K,13,2019
31,Zane Gonzalez,0,0,0.0,0,0,0,0,0,0,1,1,1,1.0,1.0,2.6,CAR,K,13,2019
32,Brett Maher,0,2,0.0,0,0,0,0,0,0,1,1,1,1.0,1.0,1.9,FA,K,13,2019
33,Brian Johnson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,6.6,WAS,K,13,2019
34,Chris Naggar,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,DAL,K,13,2019
35,Quinn Nordin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,NE,K,13,2019
36,Jose Borregales,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,TB,K,13,2019
37,Riley Patterson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,DET,K,13,2019
38,Greg Joseph,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,69.1,MIN,K,13,2019
39,Evan McPherson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,34.2,CIN,K,13,2019
40,Ryan Santoso,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1,FA,K,13,2019
41,Ty Long,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.7,LAC,K,13,2019
42,Chris Blewitt,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,CLE,K,13,2019
43,Rodrigo Blankenship,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.1,IND,K,13,2019
44,Matthew Wright,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,JAC,K,13,2019
45,Chase McLaughlin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,7.1,CLE,K,13,2019
46,Cameron Nizialek,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,PIT,K,13,2019
