rank,player,fg,fg_att,fg_pct,long,1-19,20-29,30-39,40-49,50+,XPT,XPA,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
1,Matt Prater,5,5,100.0,54,0,2,0,1,2,1,1,1,21.0,21.0,52.8,ARI,K,6,2019
2,Joey Slye,3,5,60.0,49,0,1,0,2,0,4,4,1,15.0,15.0,1.6,WAS,K,6,2019
3,Brett Maher,3,4,75.0,62,0,0,1,0,2,1,1,1,14.0,14.0,1.9,FA,K,6,2019
4,Brandon McManus,3,3,100.0,53,0,0,1,1,1,1,1,1,13.0,13.0,44.3,DEN,K,6,2019
5,Justin Tucker,3,3,100.0,49,0,1,0,2,0,2,2,1,13.0,13.0,98.0,BAL,K,6,2019
6,Mason Crosby,3,3,100.0,48,0,1,1,1,0,2,2,1,12.0,12.0,40.7,GB,K,6,2019
7,Zane Gonzalez,2,2,100.0,39,0,1,1,0,0,4,4,1,10.0,10.0,2.6,CAR,K,6,2019
8,Jake Elliott,2,2,100.0,53,0,0,0,1,1,2,2,1,10.0,10.0,22.5,PHI,K,6,2019
9,Matt Bryant,2,2,100.0,44,0,1,0,1,0,3,4,1,10.0,10.0,1.1,FA,K,6,2019
10,Jason Myers,2,2,100.0,38,0,1,1,0,0,2,3,1,8.0,8.0,22.1,SEA,K,6,2019
11,Robbie Gould,2,3,66.7,34,0,1,1,0,0,2,2,1,8.0,8.0,22.5,SF,K,6,2019
12,Dan Bailey,1,1,100.0,39,0,0,1,0,0,5,5,1,8.0,8.0,0.0,FA,K,6,2019
13,Wil Lutz,2,2,100.0,47,0,1,0,1,0,1,1,1,8.0,8.0,3.3,NO,K,6,2019
14,Harrison Butker,1,2,50.0,41,0,0,0,1,0,3,3,1,7.0,7.0,76.6,KC,K,6,2019
15,Ka'imi Fairbairn,1,2,50.0,44,0,0,0,1,0,2,3,1,6.0,6.0,0.8,HOU,K,6,2019
16,Matt Gay,1,1,100.0,54,0,0,0,0,1,1,1,1,6.0,6.0,89.8,LAR,K,6,2019
17,Sam Ficken,1,1,100.0,38,0,0,1,0,0,3,3,1,6.0,6.0,0.1,TEN,K,6,2019
18,Josh Lambo,2,2,100.0,32,0,1,1,0,0,0,0,1,6.0,6.0,3.2,FA,K,6,2019
19,Chris Boswell,1,1,100.0,20,0,1,0,0,0,3,3,1,6.0,6.0,51.0,PIT,K,6,2019
20,Randy Bullock,1,1,100.0,22,0,1,0,0,0,2,2,1,5.0,5.0,10.8,TEN,K,6,2019
21,Chase McLaughlin,1,2,50.0,38,0,0,1,0,0,2,2,1,5.0,5.0,7.1,CLE,K,6,2019
22,Mike Nugent,0,1,0.0,0,0,0,0,0,0,5,5,1,5.0,5.0,1.0,FA,K,6,2019
23,Dustin Hopkins,1,2,50.0,21,0,1,0,0,0,2,2,1,5.0,5.0,14.5,LAC,K,6,2019
24,Jason Sanders,1,1,100.0,39,0,0,1,0,0,1,1,1,4.0,4.0,22.6,MIA,K,6,2019
25,Aldrick Rosas,0,0,0.0,0,0,0,0,0,0,2,2,1,2.0,2.0,1.8,FA,K,6,2019
26,Austin Seibert,0,0,0.0,0,0,0,0,0,0,2,3,1,2.0,2.0,0.1,DET,K,6,2019
27,Greg Zuerlein,0,0,0.0,0,0,0,0,0,0,1,1,1,1.0,1.0,74.2,DAL,K,6,2019
28,Greg Joseph,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,69.1,MIN,K,6,2019
29,Michael Badgley,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,19.9,IND,K,6,2019
30,Matthew Wright,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,JAC,K,6,2019
31,Chris Blewitt,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,CLE,K,6,2019
32,Eddy Pineiro,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,NYJ,K,6,2019
33,Kasey Redfern,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,FA,K,6,2019
34,Ty Long,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.7,LAC,K,6,2019
35,Younghoe Koo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,40.9,ATL,K,6,2019
