rank,player,field_goal,field_goal_att,pct,lg,1-19,20-29,30-39,40-49,50+,XPT,XPA,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
1,Dustin Hopkins,4,4,100.0,42,0,1,2,1,0,1,1,1,14.0,14.0,14.5,LAC,K,12,2019
2,Chase McLaughlin,3,3,100.0,48,0,2,0,1,0,4,4,1,14.0,14.0,7.1,CLE,K,12,2019
3,Austin Seibert,2,3,66.7,40,0,1,0,1,0,5,5,1,12.0,12.0,0.1,DET,K,12,2019
4,Chris Boswell,3,3,100.0,47,0,2,0,1,0,1,1,1,11.0,11.0,51.0,PIT,K,12,2019
5,Wil Lutz,2,2,100.0,41,0,0,1,1,0,4,4,1,11.0,11.0,3.3,NO,K,12,2019
6,Matt Prater,3,4,75.0,49,0,2,0,1,0,1,1,1,11.0,11.0,52.8,ARI,K,12,2019
7,Younghoe Koo,3,3,100.0,40,0,1,1,1,0,1,1,1,11.0,11.0,40.9,ATL,K,12,2019
8,Brett Maher,3,4,75.0,46,0,2,0,1,0,0,0,1,10.0,10.0,1.9,FA,K,12,2019
9,Sam Ficken,2,3,66.7,35,0,1,1,0,0,4,4,1,10.0,10.0,0.1,TEN,K,12,2019
10,Joey Slye,2,3,66.7,52,0,0,0,1,1,1,3,1,10.0,10.0,1.6,WAS,K,12,2019
11,Josh Lambo,2,2,100.0,50,0,0,0,1,1,0,0,1,9.0,9.0,3.2,FA,K,12,2019
12,Nick Folk,2,4,50.0,44,0,0,0,2,0,1,1,1,9.0,9.0,81.8,NE,K,12,2019
13,Justin Tucker,1,1,100.0,34,0,0,1,0,0,6,6,1,9.0,9.0,98.0,BAL,K,12,2019
14,Ka'imi Fairbairn,2,2,100.0,36,0,0,2,0,0,2,2,1,8.0,8.0,0.8,HOU,K,12,2019
15,Stephen Hauschka,2,2,100.0,39,0,1,1,0,0,2,2,1,8.0,8.0,0.0,FA,K,12,2019
16,Eddy Pineiro,2,2,100.0,26,0,2,0,0,0,1,2,1,7.0,7.0,0.2,NYJ,K,12,2019
17,Greg Zuerlein,2,2,100.0,46,0,0,1,1,0,0,0,1,7.0,7.0,74.2,DAL,K,12,2019
18,Jason Sanders,1,1,100.0,36,0,0,1,0,0,3,3,1,6.0,6.0,22.6,MIA,K,12,2019
