Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
1,Cooper Kupp(LAR),9,13,136,15.1,42,0,2,1,1,0,0,1,25.7,25.7,100.0%
2,Brandin Cooks(HOU),7,10,102,14.6,43,0,2,0,0,0,0,1,22.2,22.2,92.7%
3,Tyreek Hill(KC),12,13,148,12.3,40,0,1,0,0,0,0,1,20.8,20.8,100.0%
4,Gabriel Davis(BUF),5,7,85,17.0,28,0,2,0,0,0,0,1,20.5,20.5,22.3%
5,Marquez Valdes-Scantling(GB),5,7,98,19.6,31,0,1,0,0,0,0,1,15.8,15.8,36.0%
6,Tyler Boyd(CIN),5,6,96,19.2,56,0,1,0,0,0,0,1,15.6,15.6,71.3%
7,Amon-Ra St. Brown(DET),8,11,90,11.3,37,0,1,1,5,0,0,1,15.5,15.5,82.8%
8,Christian Kirk(ARI),9,12,94,10.4,26,0,1,0,0,0,0,1,15.4,15.4,79.5%
9,Russell Gage(ATL),8,12,91,11.4,21,0,1,0,0,0,0,1,15.1,15.1,60.2%
10,Deebo Samuel(SF),4,5,60,15.0,30,0,0,6,29,1,0,1,14.9,14.9,98.8%
11,Keenan Allen(LAC),6,10,78,13.0,29,0,1,0,0,0,0,1,13.8,13.8,99.3%
12,Josh Reynolds(DET),6,6,68,11.3,22,0,1,0,0,0,0,1,12.8,12.8,6.9%
13,DeVante Parker(MIA),4,8,68,17.0,37,0,1,0,0,0,0,1,12.8,12.8,64.3%
14,Marquez Callaway(NO),6,9,112,18.7,40,0,0,0,0,0,0,1,11.2,11.2,28.6%
15,Justin Jefferson(MIN),4,10,47,11.8,18,0,1,0,0,0,0,1,10.7,10.7,99.9%
16,Davante Adams(GB),6,7,44,7.3,16,0,1,0,0,0,0,1,10.4,10.4,100.0%
17,Tim Patrick(DEN),3,5,42,14.0,25,0,1,0,0,0,0,1,10.2,10.2,17.6%
18,Braxton Berrios(NYJ),1,1,26,26.0,4,0,0,2,10,1,0,1,9.6,9.6,6.3%
19,Stefon Diggs(BUF),4,7,35,8.8,11,0,1,0,0,0,0,1,9.5,9.5,100.0%
