rank,player,receiving_rec,receiving_tgt,receiving_yds,receiving_avg,receiving_long,receiving_20p,receiving_td,rushing_att,rushing_yds,rushing_td,lst,games,fantasy_points,fantasy_points_per_game,rost,position,week,year,team
182.0,Lance Kendricks,2.0,3.0,12.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,1,2014,LAR
183.0,Rob Housler,1.0,3.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,1,2014,ARI
184.0,Jordan Cameron,2.0,5.0,47.0,23.5,47.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,TE,1,2014,CLE
185.0,Ladarius Green,2.0,2.0,24.0,12.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,1,2014,LAC
192.0,Mychal Rivera,3.0,4.0,31.0,10.3,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,TE,1,2014,LV
195.0,Larry Donnell,5.0,8.0,56.0,11.2,19.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,1,2014,NYG
196.0,Tim Wright,3.0,3.0,15.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,1,2014,NE
198.0,Joseph Fauria,1.0,3.0,26.0,26.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,1,2014,DET
200.0,Rhett Ellison,1.0,1.0,22.0,22.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,1,2014,MIN
201.0,Taylor Thompson,2.0,2.0,24.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,1,2014,TEN
205.0,Cory Harkey,1.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,TE,1,2014,LAR
207.0,Daniel Fells,1.0,1.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,1,2014,NYG
208.0,Dante Rosario,1.0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,1,2014,CHI
211.0,Delanie Walker,3.0,4.0,37.0,12.3,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,TE,1,2014,TEN
213.0,Gary Barnidge,1.0,2.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,TE,1,2014,CLE
214.0,Heath Miller,3.0,4.0,26.0,8.7,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,1,2014,PIT
218.0,Jared Cook,4.0,8.0,56.0,14.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.2,TE,1,2014,LAR
219.0,Anthony Fasano,3.0,6.0,29.0,9.7,18.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,TE,1,2014,KC
220.0,Antonio Gates,6.0,10.0,81.0,13.5,34.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,TE,1,2014,LAC
225.0,Brandon Myers,6.0,8.0,41.0,6.8,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,1,2014,TB
226.0,Brandon Pettigrew,1.0,1.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,1,2014,DET
227.0,Brent Celek,3.0,4.0,15.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,1,2014,PHI
231.0,Vernon Davis,4.0,6.0,44.0,11.0,29.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.6,TE,1,2014,SF
232.0,Zach Miller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,1,2014,SEA
233.0,Zach Miller,3.0,4.0,42.0,14.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,1,2014,SEA
234.0,Jermaine Gresham,2.0,5.0,16.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,1,2014,CIN
235.0,Dennis Pitta,10.0,14.0,83.0,8.3,23.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,1,2014,BAL
236.0,Owen Daniels,4.0,6.0,34.0,8.5,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,1,2014,BAL
239.0,John Carlson,1.0,1.0,20.0,20.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,1,2014,ARI
243.0,Martellus Bennett,8.0,10.0,70.0,8.8,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,TE,1,2014,CHI
279.0,Jace Amaro,2.0,4.0,7.0,3.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,TE,1,2014,NYJ
281.0,Brian Leonhardt,1.0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,1,2014,LV
282.0,Austin Seferian-Jenkins,1.0,2.0,26.0,26.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,1,2014,TB
1.0,Jimmy Graham,10.0,13.0,118.0,11.8,23.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,23.8,23.8,0.8,TE,2,2014,NO
2.0,Marcedes Lewis,2.0,3.0,71.0,35.5,63.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,13.1,13.1,0.2,TE,2,2014,JAC
3.0,Zach Ertz,4.0,6.0,86.0,21.5,27.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,8.6,8.6,85.8,TE,2,2014,PHI
4.0,Travis Kelce,4.0,6.0,81.0,20.3,24.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,8.1,8.1,100.0,TE,2,2014,KC
5.0,Jack Doyle,2.0,2.0,12.0,6.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.2,7.2,2.2,TE,2,2014,IND
6.0,Greg Olsen,6.0,8.0,72.0,12.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.2,7.2,7.0,TE,2,2014,CAR
7.0,Kyle Rudolph,5.0,8.0,53.0,10.6,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.3,5.3,0.3,TE,2,2014,MIN
8.0,Derek Carrier,3.0,4.0,41.0,13.7,22.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.1,4.1,0.0,TE,2,2014,SF
9.0,Eric Ebron,3.0,5.0,38.0,12.7,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.8,3.8,3.0,TE,2,2014,DET
10.0,Rob Gronkowski,4.0,6.0,32.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.2,3.2,97.7,TE,2,2014,NE
11.0,Jason Witten,4.0,7.0,32.0,8.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.2,3.2,0.1,TE,2,2014,DAL
12.0,Garrett Graham,1.0,1.0,26.0,26.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.6,2.6,0.0,TE,2,2014,HOU
13.0,Levine Toilolo,2.0,3.0,13.0,6.5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3,1.3,0.0,TE,2,2014,ATL
14.0,Demetrius Harris,1.0,1.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.1,TE,2,2014,KC
15.0,Vance McDonald,1.0,2.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,0.9,0.0,TE,2,2014,SF
161.0,Charles Clay,7.0,8.0,31.0,4.4,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,2,2014,MIA
167.0,Niles Paul,8.0,11.0,99.0,12.4,26.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,2,2014,WAS
168.0,Jeff Cumberland,1.0,2.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,2,2014,NYJ
173.0,Michael Hoomanawanui,1.0,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,TE,2,2014,NE
174.0,Jim Dray,1.0,2.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,2,2014,CLE
178.0,Julius Thomas,4.0,5.0,39.0,9.8,16.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,2,2014,DEN
179.0,Andrew Quarless,1.0,2.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,2,2014,GB
182.0,Scott Chandler,2.0,2.0,27.0,13.5,22.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,2,2014,BUF
183.0,Lance Kendricks,3.0,4.0,25.0,8.3,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,2,2014,LAR
186.0,Coby Fleener,1.0,1.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,2,2014,IND
188.0,Gavin Escobar,1.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,2,2014,DAL
189.0,Chris Gragg,1.0,2.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,2,2014,BUF
190.0,Mychal Rivera,5.0,7.0,31.0,6.2,10.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2,TE,2,2014,LV
196.0,Larry Donnell,7.0,9.0,81.0,11.6,23.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,2,2014,NYG
198.0,Joseph Fauria,1.0,1.0,20.0,20.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,2,2014,DET
201.0,Rhett Ellison,1.0,1.0,24.0,24.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,2,2014,MIN
205.0,Cory Harkey,2.0,2.0,8.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,TE,2,2014,LAR
208.0,Daniel Fells,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,2,2014,NYG
209.0,Dante Rosario,1.0,1.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,2,2014,CHI
212.0,Delanie Walker,10.0,14.0,142.0,14.2,61.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,TE,2,2014,TEN
214.0,Gary Barnidge,4.0,4.0,41.0,10.3,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,TE,2,2014,CLE
215.0,Heath Miller,4.0,7.0,35.0,8.8,13.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,TE,2,2014,PIT
217.0,Jacob Tamme,1.0,1.0,4.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,2,2014,DEN
219.0,Jared Cook,4.0,4.0,46.0,11.5,22.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.2,TE,2,2014,LAR
220.0,Anthony Fasano,3.0,4.0,39.0,13.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,TE,2,2014,KC
221.0,Antonio Gates,7.0,7.0,96.0,13.7,21.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,TE,2,2014,LAC
226.0,Brandon Myers,2.0,2.0,33.0,16.5,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,2,2014,TB
232.0,Vernon Davis,3.0,3.0,39.0,13.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.6,TE,2,2014,SF
233.0,Zach Miller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,2,2014,SEA
234.0,Zach Miller,1.0,1.0,22.0,22.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,2,2014,SEA
235.0,Jermaine Gresham,3.0,3.0,25.0,8.3,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,2,2014,CIN
236.0,Dennis Pitta,3.0,4.0,30.0,10.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,2,2014,BAL
237.0,Owen Daniels,5.0,5.0,28.0,5.6,11.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,2,2014,BAL
240.0,John Carlson,2.0,3.0,43.0,21.5,32.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,2,2014,ARI
244.0,Martellus Bennett,7.0,8.0,37.0,5.3,10.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,TE,2,2014,CHI
280.0,Jace Amaro,1.0,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,TE,2,2014,NYJ
285.0,Troy Niklas,1.0,1.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,2,2014,ARI
303.0,Josh Hill,1.0,2.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.1,-0.1,0.0,TE,2,2014,NO
1.0,Greg Olsen,5.0,7.0,69.0,13.8,37.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,12.9,12.9,7.0,TE,3,2014,CAR
2.0,Josh Hill,2.0,2.0,48.0,24.0,34.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,10.8,10.8,0.0,TE,3,2014,NO
3.0,Rob Gronkowski,3.0,6.0,44.0,14.7,22.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,10.4,10.4,97.7,TE,3,2014,NE
4.0,Travis Kelce,3.0,4.0,36.0,12.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,9.6,9.6,100.0,TE,3,2014,KC
5.0,Jimmy Graham,6.0,8.0,54.0,9.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.4,5.4,0.8,TE,3,2014,NO
6.0,Jason Witten,4.0,5.0,49.0,12.3,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.9,4.9,0.1,TE,3,2014,DAL
7.0,Garrett Graham,5.0,6.0,41.0,8.2,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.1,4.1,0.0,TE,3,2014,HOU
8.0,Kyle Rudolph,3.0,5.0,27.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.7,2.7,0.3,TE,3,2014,MIN
9.0,Derek Carrier,1.0,2.0,23.0,23.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3,2.3,0.0,TE,3,2014,SF
10.0,Luke Stocker,2.0,2.0,15.0,7.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,0.0,TE,3,2014,TB
11.0,Zach Ertz,2.0,3.0,14.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4,1.4,85.8,TE,3,2014,PHI
12.0,Jack Doyle,3.0,3.0,10.0,3.3,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.2,TE,3,2014,IND
13.0,Virgil Green,1.0,1.0,10.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,TE,3,2014,DEN
14.0,Levine Toilolo,2.0,2.0,25.0,12.5,13.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.0,TE,3,2014,ATL
163.0,Jeff Cumberland,3.0,6.0,18.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,3,2014,NYJ
166.0,Kevin Brock,1.0,1.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,3,2014,CIN
167.0,Dwayne Allen,4.0,6.0,43.0,10.8,22.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,3,2014,IND
168.0,Coby Fleener,4.0,7.0,49.0,12.3,23.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,3,2014,IND
169.0,Ladarius Green,4.0,6.0,64.0,16.0,26.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,3,2014,LAC
170.0,Charles Clay,3.0,4.0,21.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,3,2014,MIA
171.0,Niles Paul,6.0,9.0,68.0,11.3,37.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,3,2014,WAS
179.0,Andrew Quarless,4.0,5.0,43.0,10.8,18.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,3,2014,GB
181.0,Logan Paulsen,2.0,2.0,7.0,3.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,3,2014,WAS
182.0,Scott Chandler,5.0,5.0,74.0,14.8,37.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,3,2014,BUF
183.0,Lance Kendricks,6.0,7.0,29.0,4.8,10.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,3,2014,LAR
184.0,Jordan Cameron,1.0,3.0,23.0,23.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,TE,3,2014,CLE
185.0,Julius Thomas,3.0,4.0,17.0,5.7,9.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,3,2014,DEN
186.0,Gavin Escobar,1.0,1.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,3,2014,DAL
187.0,Mychal Rivera,2.0,4.0,11.0,5.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,TE,3,2014,LV
188.0,Zach Sudfeld,1.0,1.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,3,2014,NYJ
194.0,Larry Donnell,6.0,6.0,45.0,7.5,18.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,TE,3,2014,NYG
195.0,Tim Wright,1.0,1.0,20.0,20.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,3,2014,NE
197.0,Joseph Fauria,1.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,3,2014,DET
206.0,Dante Rosario,1.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,3,2014,CHI
209.0,Delanie Walker,4.0,7.0,54.0,13.5,23.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,TE,3,2014,TEN
212.0,Heath Miller,4.0,5.0,51.0,12.8,30.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,3,2014,PIT
214.0,Jacob Tamme,2.0,3.0,22.0,11.0,26.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,3,2014,DEN
216.0,James Casey,1.0,1.0,19.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,3,2014,PHI
217.0,Daniel Fells,2.0,2.0,22.0,11.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,3,2014,NYG
218.0,Anthony Fasano,2.0,2.0,23.0,11.5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,TE,3,2014,KC
219.0,Antonio Gates,1.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,TE,3,2014,LAC
223.0,Brandon Myers,5.0,5.0,33.0,6.6,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,3,2014,TB
227.0,Craig Stevens,2.0,2.0,26.0,13.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,3,2014,TEN
228.0,Jared Cook,7.0,9.0,75.0,10.7,18.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,50.2,TE,3,2014,LAR
230.0,Zach Miller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,3,2014,SEA
231.0,Zach Miller,2.0,2.0,12.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,3,2014,SEA
232.0,Jermaine Gresham,1.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,3,2014,CIN
233.0,Dennis Pitta,3.0,3.0,12.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,3,2014,BAL
234.0,Owen Daniels,1.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,3,2014,BAL
238.0,John Carlson,3.0,3.0,33.0,11.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,3,2014,ARI
242.0,Martellus Bennett,5.0,8.0,54.0,10.8,16.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,TE,3,2014,CHI
278.0,Ryan Hewitt,1.0,1.0,6.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,3,2014,CIN
279.0,Brian Leonhardt,1.0,1.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,3,2014,LV
280.0,Jace Amaro,3.0,4.0,54.0,18.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,TE,3,2014,NYJ
282.0,Marcel Jensen,1.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,3,2014,JAC
