index,player,team,Actual touchdowns,Expected touchdowns,Expected touchdowns rank,Actual touchdowns rank,Regression candidate,Regression rank candidate,Positive regression candidate
142,K.Blasingame,TEN,0.0,0.06215294564758485,480.0,98.5,0.06215294564758485,-381.5,True
33,C.Carson,SEA,0.0,0.06211175445092728,481.0,98.5,0.06211175445092728,-382.5,True
134,J.Ward,ARI,0.0,0.04810542386992772,492.0,98.5,0.04810542386992772,-393.5,True
15,A.McFarland,PIT,0.0,0.04799531752999708,493.0,98.5,0.04799531752999708,-394.5,True
204,R.Nall,CHI,0.0,0.04617486338797814,496.0,98.5,0.04617486338797814,-397.5,True
158,L.Rountree,LAC,0.0,0.03973206943044882,501.0,98.5,0.03973206943044882,-402.5,True
171,M.Mack,IND,0.0,0.03676705458853858,502.0,98.5,0.03676705458853858,-403.5,True
76,D.Washington,NO,0.0,0.03661039278360933,503.0,98.5,0.03661039278360933,-404.5,True
68,D.Johnson,MIA,0.0,0.032968503978880126,506.0,98.5,0.032968503978880126,-407.5,True
146,K.Hill,GB,0.0,0.03236291562062716,508.0,98.5,0.03236291562062716,-409.5,True
50,D.Booker,NYG,1.0,1.031887339002813,240.0,39.5,0.03188733900281293,-200.5,True
242,W.Smallwood,WAS,0.0,0.025006810770076906,512.0,98.5,0.025006810770076906,-413.5,True
21,A.Walter,NYJ,0.0,0.021877141085435835,517.0,98.5,0.021877141085435835,-418.5,True
19,A.Prentice,NO,0.0,0.020083588110702193,520.0,98.5,0.020083588110702193,-421.5,True
160,M.Boone,DEN,0.0,0.016913757426446945,526.0,98.5,0.016913757426446945,-427.5,True
87,G.Brightwell,NYG,0.0,0.015421590226316844,529.5,98.5,0.015421590226316844,-431.0,True
153,L.Bell,BAL,0.0,0.013229653312634163,533.0,98.5,0.013229653312634163,-434.5,True
180,N.Bellore,SEA,0.0,0.011513157894736841,535.0,98.5,0.011513157894736841,-436.5,True
56,D.Evans,TEN,0.0,0.011321667785887047,536.0,98.5,0.011321667785887047,-437.5,True
179,N.Bawden,NYJ,0.0,0.005417118093174431,554.0,98.5,0.005417118093174431,-455.5,True
121,J.McKissic,WAS,2.0,1.9388150021853208,160.0,18.5,-0.06118499781467923,-141.5,False
9,A.Ingold,LV,1.0,0.9373067298145762,252.0,39.5,-0.06269327018542381,-212.5,False
44,C.McCaffrey,CAR,1.0,0.9258816804318086,255.0,39.5,-0.07411831956819137,-215.5,False
85,E.Penny,NYG,1.0,0.7369587965821277,280.0,39.5,-0.2630412034178723,-240.5,False
84,E.Mitchell,SF,1.0,0.7364333758960419,281.0,39.5,-0.26356662410395815,-241.5,False
8,A.Gibson,WAS,3.0,2.718673475422725,113.0,8.5,-0.2813265245772749,-104.5,False
181,N.Chubb,CLE,1.0,0.6586135382342745,294.0,39.5,-0.3413864617657255,-254.5,False
34,C.Clement,DAL,1.0,0.6421294839696519,298.0,39.5,-0.35787051603034814,-258.5,False
154,L.Bell,TB,1.0,0.6396960675863207,299.0,39.5,-0.3603039324136793,-259.5,False
167,M.Gordon,DEN,2.0,1.5623695348580042,193.0,18.5,-0.4376304651419958,-174.5,False
