,Player,Pos,Team,Games,Snaps,Snaps/Gm,Snap %,Rush %,Tgt %,Touch %,Util %,Fantasy Pts,Pts/100 Snaps
62,Luke Willson,TE,DET,1,41,41,64,0,5,5,5,0.8,2.0
63,Latavius Murray,RB,MIN,1,58,58,84,26,3,29,29,20.3,35.0
64,Demetrius Harris,TE,KC,1,35,35,50,0,6,3,6,7.7,22.0
65,Zach Line,RB,NO,1,13,13,18,0,0,0,0,0.0,0.0
66,James Develin,RB,NE,1,15,15,23,0,7,0,7,0.0,0.0
67,Patrick DiMarco,RB,BUF,1,7,7,12,0,0,0,0,0.0,0.0
68,Blake Bortles,QB,JAC,1,30,30,43,20,0,60,60,1.4,4.7
69,Logan Thomas,TE,BUF,1,10,10,18,0,0,0,0,0.0,0.0
70,Sammy Watkins,WR,KC,1,60,60,86,0,12,7,12,7.4,12.3
71,Mike Evans,WR,TB,1,82,82,86,0,13,9,13,10.7,13.0
72,Brandin Cooks,WR,LAR,1,50,50,82,2,10,10,12,13.1,26.2
73,Jordan Matthews,WR,PHI,1,29,29,43,0,0,0,0,0.0,0.0
74,Donte Moncrief,WR,JAC,1,55,55,80,0,18,13,18,7.6,13.8
75,Allen Robinson II,WR,CHI,1,61,61,74,0,8,2,8,0.4,0.7
76,Odell Beckham Jr.,WR,NYG,1,61,61,95,2,18,15,20,20.2,33.1
77,Jarvis Landry,WR,CLE,1,67,67,99,0,22,15,22,15.7,23.4
78,Eric Ebron,TE,IND,1,34,34,52,0,21,9,21,3.1,9.1
79,Trey Burton,TE,CHI,1,70,70,85,0,16,13,16,18.6,26.6
80,James White,RB,NE,1,45,45,70,24,22,42,47,21.7,48.2
81,John Brown,WR,BAL,1,50,50,74,0,14,14,14,19.4,38.8
82,Damien Williams,RB,KC,1,2,2,3,0,0,0,0,0.0,0.0
83,Albert Wilson,WR,MIA,1,14,14,25,14,21,36,36,3.6,25.7
84,Taylor Gabriel,WR,CHI,1,64,64,78,2,6,6,8,2.6,4.1
85,Willie Snead IV,WR,BAL,1,44,44,65,2,16,9,18,3.6,8.2
86,Allen Hurns,WR,DAL,1,54,54,82,0,11,9,11,7.4,13.7
87,Bennie Fowler III,WR,NYG,1,35,35,55,0,3,3,3,1.1,3.1
88,Dontrelle Inman,WR,IND,1,42,42,64,0,0,0,0,0.0,0.0
89,Adam Thielen,WR,MIN,1,66,66,96,0,15,14,15,17.0,25.8
90,Cameron Brate,TE,TB,1,39,39,41,0,10,8,10,0.3,0.8
91,Josh Hill,TE,NO,1,44,44,62,0,0,0,0,0.0,0.0
92,Darren Fells,TE,CLE,1,24,24,35,0,0,0,0,0.0,0.0
93,Marcus Mariota,QB,TEN,1,71,71,100,10,0,55,55,15.3,21.5
94,Jameis Winston,QB,TB,1,95,95,100,11,0,65,65,20.1,21.2
95,Kevin White,WR,CHI,1,20,20,24,0,10,10,10,6.4,32.0
96,Todd Gurley II,RB,LAR,1,36,36,59,42,14,53,56,26.6,73.9
97,Devin Funchess,WR,CAR,1,54,54,92,0,20,11,20,12.2,22.6
98,Maxx Williams,TE,BAL,1,20,20,29,5,0,5,5,0.1,0.5
99,Ameer Abdullah,RB,DET,1,7,7,11,14,14,29,29,1.3,18.6
100,Tevin Coleman,RB,ATL,1,37,37,55,30,5,35,35,14.2,38.4
101,Sean Mannion,QB,LAR,1,10,10,16,30,0,30,30,0.1,1.0
102,Duke Johnson Jr.,RB,CLE,1,35,35,51,3,11,14,14,1.9,5.4
103,T.J. Yeldon,RB,JAC,1,56,56,81,21,13,30,34,12.8,22.9
104,David Johnson,RB,ARI,1,48,48,73,29,6,35,35,7.0,14.6
105,Malcolm Brown,RB,LAR,1,25,25,41,52,4,56,56,7.1,28.4
106,Nick O'Leary,TE,MIA,1,39,39,68,0,8,5,8,2.3,5.9
107,Nick Boyle,TE,BAL,1,33,33,49,0,6,3,6,0.8,2.4
108,MyCole Pruitt,TE,TEN,1,7,7,10,0,0,0,0,0.0,0.0
109,Blake Bell,TE,JAC,1,22,22,32,0,0,0,0,0.0,0.0
110,Nelson Agholor,WR,PHI,1,59,59,87,0,12,10,12,2.0,3.4
111,Justin Hardy,WR,ATL,1,14,14,21,0,14,14,14,2.4,17.1
112,Breshad Perriman,WR,CLE,1,11,11,16,0,9,9,9,0.6,5.5
113,Phillip Dorsett II,WR,NE,1,8,8,13,0,13,13,13,0.8,10.0
114,Stefon Diggs,WR,MIN,1,63,63,91,3,24,16,27,2.6,4.1
115,Chris Manhertz,TE,CAR,1,6,6,10,0,0,0,0,0.0,0.0
116,C.J. Uzomah,TE,CIN,1,55,55,96,0,4,4,4,7.3,13.3
117,DeAndre Carter,WR,PHI,1,3,3,4,0,0,0,0,0.0,0.0
118,Chris Conley,WR,KC,1,46,46,66,0,2,2,2,0.6,1.3
119,Geoff Swaim,TE,DAL,1,47,47,71,0,6,6,6,2.5,5.3
120,Damiere Byrd,WR,CAR,1,2,2,3,0,50,50,50,0.8,40.0
121,J.J. Nelson,WR,ARI,1,17,17,26,6,24,18,29,1.5,8.8
122,Matt LaCosse,TE,DEN,1,18,18,31,0,6,6,6,1.2,6.7
123,Tyrell Williams,WR,LAC,1,36,36,78,0,11,11,11,17.8,49.4
124,Raheem Mostert,RB,SF,1,23,23,39,30,17,48,48,7.8,33.9
125,Eric Tomlinson,TE,NYJ,1,26,26,37,0,8,4,8,-0.5,-1.9
126,Darius Jennings,WR,TEN,1,3,3,4,0,0,0,0,0.0,0.0
127,Adam Humphries,WR,TB,1,57,57,60,0,16,7,16,3.7,6.5
128,Laquon Treadwell,WR,MIN,1,51,51,74,0,6,6,6,1.1,2.2
129,Ezekiel Elliott,RB,DAL,1,66,66,100,23,9,26,32,4.2,6.4
130,Jared Goff,QB,LAR,1,51,51,84,6,0,53,53,16.5,32.4
131,Josh Doctson,WR,WAS,1,57,57,95,0,11,5,11,4.2,7.4
132,Derrick Henry,RB,TEN,1,24,24,34,50,8,58,58,12.5,52.1
133,Carson Wentz,QB,PHI,1,67,67,99,4,0,60,60,18.7,27.9
134,Michael Thomas,WR,NO,1,65,65,92,0,14,11,14,12.9,19.8
135,Alex Collins,RB,BAL,1,28,28,41,39,14,50,54,4.8,17.1
136,Tyler Boyd,WR,CIN,1,56,56,98,0,7,5,7,2.7,4.8
137,Devontae Booker,RB,DEN,1,6,6,10,0,17,17,17,-0.1,-1.7
138,Sterling Shepard,WR,NYG,1,58,58,91,0,14,9,14,16.7,28.8
139,Austin Hooper,TE,ATL,1,56,56,84,0,7,5,7,4.8,8.6
140,Jordan Howard,RB,CHI,1,46,46,56,26,2,28,28,10.8,23.5
141,Tajae Sharpe,WR,TEN,1,56,56,79,0,16,13,16,10.1,18.0
142,Dak Prescott,QB,DAL,1,66,66,100,9,0,62,62,20.2,30.6
143,Jeff Driskel,QB,CIN,1,9,9,16,11,0,56,56,2.1,23.3
144,Tyler Higbee,TE,LAR,1,42,42,69,0,2,0,2,0.0,0.0
145,Will Fuller V,WR,HOU,1,52,52,80,0,15,12,15,6.8,13.1
146,Kenyan Drake,RB,MIA,1,36,36,63,17,22,28,39,14.7,40.8
147,Jacoby Brissett,QB,IND,1,8,8,12,50,0,50,50,-0.4,-5.0
148,Chris Moore,WR,BAL,1,31,31,46,3,6,6,10,2.3,7.4
149,Tyler Ervin,RB,HOU,1,22,22,34,0,5,5,5,1.9,8.6
150,Demarcus Robinson,WR,KC,1,11,11,16,0,18,18,18,1.3,11.8
151,Wendell Smallwood,RB,PHI,1,35,35,51,26,6,31,31,3.7,10.6
152,Jakeem Grant Sr.,WR,MIA,1,39,39,68,0,5,5,5,3.2,8.2
153,Robby Anderson,WR,NYJ,1,62,62,87,0,16,5,16,4.4,7.1
154,Cody Core,WR,CIN,1,14,14,25,0,21,21,21,3.0,21.4
155,Alex Erickson,WR,CIN,1,20,20,35,0,10,5,10,-0.1,-0.5
156,Andy Janovich,RB,DEN,1,20,20,34,0,0,0,0,0.0,0.0
157,Derek Watt,RB,LAC,1,3,3,7,0,0,0,0,0.0,0.0
158,Tyreek Hill,WR,KC,1,52,52,74,4,19,17,23,13.6,26.2
159,Ben Braunecker,TE,CHI,1,13,13,16,0,0,0,0,0.0,0.0
160,Peyton Barber,RB,TB,1,35,35,37,31,6,31,37,3.0,8.6
161,Chester Rogers,WR,IND,1,35,35,53,0,11,11,11,4.0,11.4
162,Marvin Hall,WR,ATL,1,12,12,18,0,25,25,25,12.3,102.5
163,C.J. Ham,RB,MIN,1,2,2,3,0,0,0,0,0.0,0.0
164,Joshua Perkins,TE,PHI,1,7,7,10,0,0,0,0,0.0,0.0
165,Elijhaa Penny,RB,NYG,1,6,6,9,17,0,17,17,0.2,3.3
166,Mike Williams,WR,LAC,1,30,30,65,3,10,7,13,11.8,39.3
167,O.J. Howard,TE,TB,1,63,63,66,0,14,8,14,6.7,10.6
168,Mitchell Trubisky,QB,CHI,1,82,82,100,7,0,68,68,31.4,38.3
169,Corey Davis,WR,TEN,1,61,61,86,0,11,5,11,1.0,1.6
170,John Ross,WR,CIN,1,28,28,49,0,4,0,4,0.0,0.0
171,Christian McCaffrey,RB,CAR,1,59,59,100,12,10,22,22,8.0,13.6
172,Deshaun Watson,QB,HOU,1,64,64,98,11,0,48,48,10.9,17.0
173,David Njoku,TE,CLE,1,57,57,84,0,11,7,11,11.2,19.6
174,Chris Godwin,WR,TB,1,66,66,69,0,9,8,9,5.9,8.9
175,Evan Engram,TE,NYG,1,52,52,81,2,8,6,10,2.6,5.0
176,Patrick Mahomes II,QB,KC,1,70,70,100,6,0,61,61,32.8,46.9
177,C.J. Beathard,QB,SF,1,59,59,100,3,0,49,49,6.1,10.3
178,Joe Mixon,RB,CIN,1,44,44,77,30,11,36,41,5.1,11.6
179,Alvin Kamara,RB,NO,1,39,39,55,44,5,49,49,13.5,34.6
180,Wayne Gallman Jr.,RB,NYG,1,5,5,8,0,0,0,0,0.0,0.0
181,Samaje Perine,RB,WAS,1,2,2,3,100,0,100,100,0.2,10.0
182,Kareem Hunt,RB,KC,1,46,46,66,33,13,43,46,32.1,69.8
183,Taywan Taylor,WR,TEN,1,49,49,69,0,4,2,4,0.8,1.6
184,Zay Jones,WR,BUF,1,51,51,89,0,10,6,10,2.7,5.3
185,Curtis Samuel,WR,CAR,1,19,19,32,11,5,16,16,8.5,44.7
186,Dede Westbrook,WR,JAC,1,50,50,72,0,8,8,8,1.7,3.4
187,Josh Reynolds,WR,LAR,1,51,51,84,0,2,2,2,1.9,3.7
188,Marlon Mack,RB,IND,1,37,37,56,51,8,57,59,29.9,80.8
189,Corey Clement,RB,PHI,1,25,25,37,32,8,40,40,2.2,8.8
190,Tarik Cohen,RB,CHI,1,42,42,51,14,31,33,45,14.3,34.0
191,Gerald Everett,TE,LAR,1,22,22,36,0,9,5,9,-0.5,-2.3
192,Jonnu Smith,TE,TEN,1,56,56,79,0,5,4,5,1.1,2.0
193,Jeremy Sprinkle,TE,WAS,1,19,19,32,0,5,0,5,0.0,0.0
194,Austin Ekeler,RB,LAC,1,42,42,91,29,17,40,45,6.8,16.2
195,Kenny Golladay,WR,DET,1,49,49,77,0,4,4,4,3.7,7.6
196,George Kittle,TE,SF,1,53,53,90,0,15,9,15,15.8,29.8
197,Antony Auclair,TE,TB,1,22,22,23,0,14,14,14,1.5,6.8
198,Trent Taylor,WR,SF,1,20,20,34,0,15,5,15,0.6,3.0
199,Austin Carr,WR,NO,1,15,15,21,0,0,0,0,0.0,0.0
200,Mason Schreck,TE,CIN,1,2,2,4,0,0,0,0,0.0,0.0
201,Tim Patrick,WR,DEN,1,16,16,27,0,0,0,0,0.0,0.0
202,Mo Alie-Cox,TE,IND,1,31,31,47,0,3,3,3,0.7,2.3
203,Blake Jarwin,TE,DAL,1,9,9,14,0,11,11,11,1.6,17.8
204,Eric Saubert,TE,ATL,1,8,8,12,0,13,13,13,0.8,10.0
205,Alex Armah Jr.,RB,CAR,1,3,3,5,0,0,0,0,0.0,0.0
206,Chad Williams,WR,ARI,1,45,45,68,0,18,9,18,3.4,7.6
207,Ricky Seals-Jones,TE,ARI,1,29,29,44,0,14,7,14,1.2,4.1
208,Johnny Mundt,TE,LAR,1,11,11,18,0,0,0,0,0.0,0.0
209,Jason Croom,TE,BUF,1,16,16,28,0,13,6,13,0.8,5.0
210,Anthony Firkser,TE,TEN,1,15,15,21,0,0,0,0,0.0,0.0
211,Keelan Cole Sr.,WR,JAC,1,52,52,75,0,13,4,13,2.1,4.0
212,Sean Culkin,TE,LAC,1,11,11,24,0,0,0,0,0.0,0.0
213,Marcus Kemp,WR,KC,1,3,3,4,0,0,0,0,0.0,0.0
214,Zach Pascal,WR,IND,1,41,41,62,0,0,0,0,0.0,0.0
215,Matt Breida,RB,SF,1,5,5,8,100,0,100,100,-0.5,-10.0
216,Kendrick Bourne,WR,SF,1,25,25,42,0,4,0,4,0.0,0.0
217,Taysom Hill,QB,NO,1,26,26,37,23,0,23,23,1.5,5.8
218,Dan Arnold,TE,NO,1,12,12,17,0,25,17,25,3.5,29.2
219,Patrick Ricard,RB,BAL,1,2,2,3,0,0,0,0,0.0,0.0
220,Brandon Zylstra,WR,MIN,1,1,1,1,0,100,100,100,2.3,230.0
221,Lamar Jackson,QB,BAL,1,5,5,7,60,0,80,80,7.1,142.0
222,Josh Rosen,QB,ARI,1,66,66,100,2,0,61,61,3.2,4.8
223,Sam Darnold,QB,NYJ,1,71,71,100,8,0,68,68,12.0,16.9
224,Baker Mayfield,QB,CLE,1,68,68,100,6,0,56,56,20.9,30.7
225,Saquon Barkley,RB,NYG,1,59,59,92,24,17,39,41,17.4,29.5
226,Ronald Jones II,RB,TB,1,29,29,31,21,3,24,24,8.8,30.3
227,Royce Freeman,RB,DEN,1,18,18,31,72,0,72,72,9.7,53.9
228,Nick Chubb,RB,CLE,1,45,45,66,40,4,40,44,14.0,31.1
229,Kerryon Johnson,RB,DET,1,38,38,59,50,8,55,58,17.9,47.1
230,Josh Adams,RB,PHI,1,8,8,12,50,0,50,50,1.7,21.3
231,Ito Smith,RB,ATL,1,28,28,42,25,7,32,32,4.5,16.1
232,Kalen Ballage,RB,MIA,1,3,3,5,0,0,0,0,0.0,0.0
233,Courtland Sutton,WR,DEN,1,40,40,68,0,8,3,8,8.8,22.0
234,Anthony Miller,WR,CHI,1,52,52,63,0,13,4,13,3.5,6.7
235,Deontay Burnett,WR,NYJ,1,15,15,21,0,13,7,13,0.9,6.0
236,Calvin Ridley,WR,ATL,1,41,41,61,0,15,12,15,4.3,10.5
237,Michael Gallup,WR,DAL,1,56,56,85,0,9,5,9,14.1,25.2
238,Tre'Quan Smith,WR,NO,1,52,52,73,0,12,6,12,4.4,8.5
239,DJ Moore,WR,CAR,1,26,26,44,0,19,12,19,2.9,11.2
240,Christian Kirk,WR,ARI,1,52,52,79,0,12,6,12,5.7,11.0
241,Mark Andrews,TE,BAL,1,26,26,38,0,4,4,4,6.8,26.2
242,Dallas Goedert,TE,PHI,1,37,37,54,0,14,11,14,10.3,27.8
243,Mike Gesicki,TE,MIA,1,16,16,28,0,19,19,19,4.4,27.5
244,Hayden Hurst,TE,BAL,1,18,18,26,0,11,0,11,0.0,0.0
245,Antonio Callaway,WR,CLE,1,50,50,74,0,4,2,4,1.4,2.8
246,D.J. Chark Jr.,WR,JAC,1,30,30,43,0,23,13,23,3.1,10.3
247,Nyheim Hines,RB,IND,1,17,17,26,29,12,35,41,4.2,24.7
248,Justin Jackson,RB,LAC,1,5,5,11,40,20,60,60,1.4,28.0
249,Richie James Jr.,WR,SF,1,3,3,5,0,0,0,0,0.0,0.0
250,Sony Michel,RB,NE,1,6,6,9,67,17,83,83,1.5,25.0
251,Dalton Schultz,TE,DAL,1,19,19,29,0,16,5,16,1.2,6.3
252,Jordan Thomas,TE,HOU,1,55,55,85,0,2,0,2,0.0,0.0
253,Jordan Akins,TE,HOU,1,30,30,46,0,0,0,0,0.0,0.0
254,DaeSean Hamilton,WR,DEN,1,4,4,7,0,0,0,0,0.0,0.0
255,Keke Coutee,WR,HOU,1,16,16,25,0,19,6,19,0.3,1.9
256,Chase Edmonds,RB,ARI,1,23,23,35,22,13,35,35,2.1,9.1
257,Jordan Wilkins,RB,IND,1,15,15,23,40,7,47,47,5.4,36.0
258,Phillip Lindsay,RB,DEN,1,35,35,59,40,3,43,43,15.6,44.6
259,Durham Smythe,TE,MIA,1,4,4,7,0,0,0,0,0.0,0.0
260,Chris Herndon IV,TE,NYJ,1,24,24,34,0,29,17,29,10.2,42.5
261,Trenton Cannon,RB,NYJ,1,23,23,32,9,22,26,30,7.3,31.7
262,Damion Ratley,WR,CLE,1,41,41,60,0,7,7,7,2.3,5.6
263,Tyler Conklin,TE,MIN,1,4,4,6,0,0,0,0,0.0,0.0
264,Justin Watson,WR,TB,1,2,2,2,0,0,0,0,0.0,0.0
265,Gus Edwards,RB,BAL,1,7,7,10,29,0,29,29,0.0,0.0
266,Mike Boone,RB,MIN,1,8,8,12,50,13,50,63,0.4,5.0
267,Ross Dwelley,TE,SF,1,1,1,2,0,0,0,0,0.0,0.0
268,Cameron Batson,WR,TEN,1,6,6,8,0,17,17,17,0.0,0.0
269,KhaDarel Hodge,WR,LAR,1,8,8,13,0,0,0,0,0.0,0.0
