,Player,Pos,Team,Games,Snaps,Snaps/Gm,Snap %,Rush %,Tgt %,Touch %,Util %,Fantasy Pts,Pts/100 Snaps
86,Devonta Freeman,RB,ATL,1,28,28,39,29,7,36,36,4.1,14.6
87,Sammy Watkins,WR,KC,1,60,60,86,0,13,10,13,7.8,13.0
88,Brandin Cooks,WR,LAR,1,28,28,42,0,0,0,0,0.0,0.0
89,Davante Adams,WR,GB,1,71,71,88,0,17,13,17,20.0,28.2
90,Jordan Matthews,WR,PHI,1,22,22,37,0,5,5,5,0.4,1.8
91,Donte Moncrief,WR,JAC,1,68,68,82,0,22,9,22,7.6,11.2
92,Odell Beckham Jr.,WR,NYG,1,52,52,93,0,27,17,29,23.4,45.0
93,Jarvis Landry,WR,CLE,1,80,80,100,0,14,6,14,6.9,8.6
94,Paul Richardson Jr.,WR,WAS,1,42,42,68,0,12,10,12,5.0,11.9
95,Eric Ebron,TE,IND,1,59,59,71,0,25,15,25,22.5,38.1
96,James White,RB,NE,1,43,43,62,5,33,28,37,13.7,31.9
97,John Brown,WR,BAL,1,59,59,68,0,24,7,24,5.8,9.8
98,Ryan Grant,WR,IND,1,68,68,82,0,13,9,13,5.8,8.5
99,Damien Williams,RB,KC,1,2,2,3,50,0,50,50,0.0,0.0
100,Albert Wilson,WR,MIA,1,58,58,91,0,10,9,10,4.3,7.4
101,Willie Snead IV,WR,BAL,1,67,67,77,0,10,7,10,5.5,8.2
102,Allen Hurns,WR,DAL,1,38,38,61,0,8,3,8,6.3,16.6
103,Keith Smith,RB,OAK,1,7,7,13,0,0,0,0,0.0,0.0
104,Adam Thielen,WR,MIN,1,60,60,95,0,17,12,17,17.6,29.3
105,Roosevelt Nix,RB,PIT,1,8,8,13,0,0,0,0,0.0,0.0
106,Josh Hill,TE,NO,1,38,38,57,0,5,5,5,8.4,22.1
107,Darren Fells,TE,CLE,1,19,19,24,0,5,5,5,0.8,4.2
108,Seth Roberts,WR,OAK,1,28,28,53,0,25,14,25,4.1,14.6
109,Kyle Nelson,TE,SF,1,1,1,1,0,0,0,0,0.0,0.0
110,Marcus Mariota,QB,TEN,1,54,54,100,4,0,52,52,4.2,7.8
111,Amari Cooper,WR,OAK,1,51,51,96,0,2,2,2,1.0,2.0
112,Melvin Gordon III,RB,LAC,1,45,45,70,42,9,51,51,18.0,40.0
113,Todd Gurley II,RB,LAR,1,66,66,100,33,8,39,41,29.3,44.4
114,Devin Funchess,WR,CAR,1,51,51,71,0,14,8,14,5.3,10.4
115,Maxx Williams,TE,BAL,1,28,28,32,0,7,7,7,0.8,2.9
116,Tevin Coleman,RB,ATL,1,27,27,38,26,7,33,33,3.0,11.1
117,Duke Johnson Jr.,RB,CLE,1,41,41,51,12,2,15,15,4.2,10.2
118,Jay Ajayi,RB,PHI,1,29,29,49,28,3,31,31,1.4,4.8
119,T.J. Yeldon,RB,JAC,1,77,77,93,13,13,23,26,18.2,23.6
120,Mike Davis,RB,SEA,1,25,25,42,48,8,56,56,13.5,54.0
121,David Johnson,RB,ARI,1,48,48,89,38,6,42,44,19.1,39.8
122,Nick O'Leary,TE,MIA,1,28,28,44,0,0,0,0,0.0,0.0
123,Jesse James,TE,PIT,1,36,36,59,0,6,6,6,2.0,5.6
124,Tyler Kroft,TE,CIN,1,24,24,40,0,4,0,4,0.0,0.0
125,Nick Boyle,TE,BAL,1,39,39,45,0,5,3,5,1.0,2.6
126,MyCole Pruitt,TE,TEN,1,7,7,13,0,0,0,0,0.0,0.0
127,Nelson Agholor,WR,PHI,1,52,52,88,0,8,8,8,4.5,8.7
128,Justin Hardy,WR,ATL,1,17,17,24,0,0,0,0,0.0,0.0
129,Tyler Lockett,WR,SEA,1,52,52,87,2,10,8,12,16.4,31.5
130,Jamison Crowder,WR,WAS,1,52,52,84,0,15,8,15,5.5,10.6
131,Ty Montgomery,RB,GB,1,29,29,36,14,10,17,24,3.8,13.1
132,Phillip Dorsett II,WR,NE,1,42,42,61,0,7,7,7,2.5,6.0
133,Stefon Diggs,WR,MIN,1,53,53,84,4,21,23,25,11.6,21.9
134,Chris Manhertz,TE,CAR,1,39,39,54,0,0,0,0,0.0,0.0
135,C.J. Uzomah,TE,CIN,1,55,55,92,0,4,4,4,4.3,7.8
136,James O'Shaughnessy,TE,JAC,1,36,36,43,0,17,8,17,2.7,7.5
137,Chris Conley,WR,KC,1,43,43,61,0,12,5,12,2.1,4.9
138,Geoff Swaim,TE,DAL,1,59,59,95,0,5,5,5,5.5,9.3
139,Damiere Byrd,WR,CAR,1,13,13,18,0,0,0,0,0.0,0.0
140,J.J. Nelson,WR,ARI,1,2,2,4,0,0,0,0,0.0,0.0
141,Matt LaCosse,TE,DEN,1,19,19,25,0,11,11,11,1.9,10.0
142,Tyrell Williams,WR,LAC,1,46,46,72,0,7,7,7,6.6,14.3
143,Raheem Mostert,RB,SF,1,13,13,13,38,8,46,46,-1.1,-8.5
144,Eric Tomlinson,TE,NYJ,1,46,46,73,0,7,4,7,1.5,3.3
145,Rod Smith,RB,DAL,1,11,11,18,27,0,27,27,1.0,9.1
146,Darius Jennings,WR,TEN,1,8,8,15,0,13,13,13,0.6,7.5
147,Laquon Treadwell,WR,MIN,1,30,30,48,0,13,10,13,2.1,7.0
148,Ezekiel Elliott,RB,DAL,1,50,50,81,40,14,54,54,8.4,16.8
149,Jared Goff,QB,LAR,1,66,66,100,8,0,56,56,14.3,21.7
150,Derrick Henry,RB,TEN,1,21,21,39,52,5,52,57,5.6,26.7
151,Carson Wentz,QB,PHI,1,59,59,100,8,0,68,68,21.0,35.6
152,Michael Thomas,WR,NO,1,51,51,76,0,10,8,10,7.4,14.5
153,Alex Collins,RB,BAL,1,27,27,31,44,15,48,59,6.6,24.4
154,Tyler Boyd,WR,CIN,1,45,45,75,0,16,9,16,4.4,9.8
155,Devontae Booker,RB,DEN,1,22,22,29,0,27,23,27,5.9,26.8
156,Sterling Shepard,WR,NYG,1,56,56,100,0,13,7,13,7.5,13.4
157,Austin Hooper,TE,ATL,1,55,55,76,0,22,16,22,7.7,14.0
158,Rashard Higgins,WR,CLE,1,31,31,39,0,13,10,13,12.6,40.6
159,Tajae Sharpe,WR,TEN,1,33,33,61,0,12,9,12,3.0,9.1
160,Dak Prescott,QB,DAL,1,62,62,100,10,0,56,56,11.7,18.9
161,Tyler Higbee,TE,LAR,1,53,53,80,0,8,4,8,2.6,4.9
162,Will Fuller V,WR,HOU,1,77,77,96,0,4,3,4,1.5,1.9
163,Kenyan Drake,RB,MIA,1,41,41,64,15,27,32,41,17.5,42.7
164,Nick Vannett,TE,SEA,1,51,51,85,0,8,6,8,4.3,8.4
165,Chris Moore,WR,BAL,1,23,23,26,0,9,4,9,2.0,8.7
166,Tyler Ervin,RB,HOU,1,3,3,4,0,33,0,33,0.0,0.0
167,Demarcus Robinson,WR,KC,1,9,9,13,0,11,0,11,0.0,0.0
168,Seth DeValve,TE,CLE,1,9,9,11,0,11,11,11,2.6,28.9
169,Wendell Smallwood,RB,PHI,1,29,29,49,10,14,21,24,15.1,52.1
170,Jakeem Grant Sr.,WR,MIA,1,15,15,23,0,7,0,7,0.0,0.0
171,Robby Anderson,WR,NYJ,1,32,32,51,0,16,9,16,24.3,75.9
172,Cody Core,WR,CIN,1,8,8,13,0,0,0,0,0.0,0.0
173,Alex Erickson,WR,CIN,1,36,36,60,0,8,8,8,2.4,6.7
174,Andy Janovich,RB,DEN,1,10,10,13,0,0,0,0,0.0,0.0
175,Derek Watt,RB,LAC,1,14,14,22,0,0,0,0,0.0,0.0
176,Tyreek Hill,WR,KC,1,64,64,91,3,11,9,14,8.7,13.6
177,Marcus Johnson,WR,IND,1,35,35,42,0,6,6,6,2.6,7.4
178,Chester Rogers,WR,IND,1,64,64,77,0,17,13,17,6.6,10.3
179,Marvin Hall,WR,ATL,1,19,19,26,0,16,11,16,2.5,13.2
180,Jalen Richard,RB,OAK,1,27,27,51,4,22,26,26,5.7,21.1
181,C.J. Ham,RB,MIN,1,8,8,13,0,13,13,13,0.7,8.8
182,Joshua Perkins,TE,PHI,1,1,1,2,0,0,0,0,0.0,0.0
183,Mike Williams,WR,LAC,1,45,45,70,2,9,9,11,4.8,10.7
184,Corey Davis,WR,TEN,1,49,49,91,0,12,8,12,4.9,10.0
185,Christian McCaffrey,RB,CAR,1,69,69,96,25,9,32,33,15.3,22.2
186,Deshaun Watson,QB,HOU,1,80,80,100,13,0,68,68,21.0,26.3
187,David Njoku,TE,CLE,1,72,72,90,0,14,8,14,6.9,9.6
188,Patrick Mahomes II,QB,KC,1,70,70,100,6,0,60,60,15.8,22.6
189,Joshua Dobbs,QB,PIT,1,1,1,2,100,0,100,100,-0.3,-30.0
190,C.J. Beathard,QB,SF,1,98,98,99,2,0,57,57,20.7,21.1
191,Joe Mixon,RB,CIN,1,47,47,78,47,9,53,55,17.5,37.2
192,Alvin Kamara,RB,NO,1,31,31,46,19,13,29,32,3.9,12.6
193,Wayne Gallman Jr.,RB,NYG,1,8,8,14,0,0,0,0,0.0,0.0
194,Jamaal Williams,RB,GB,1,33,33,41,18,12,24,30,7.2,21.8
195,Kareem Hunt,RB,KC,1,52,52,74,42,4,44,46,15.4,29.6
196,Taywan Taylor,WR,TEN,1,25,25,46,0,20,12,20,1.0,4.0
197,JuJu Smith-Schuster,WR,PIT,1,50,50,82,0,8,8,8,9.4,18.8
198,Zay Jones,WR,BUF,1,50,50,77,0,8,6,8,2.0,4.0
199,Cooper Kupp,WR,LAR,1,36,36,55,0,25,17,25,15.0,41.7
200,Curtis Samuel,WR,CAR,1,12,12,17,0,33,17,33,9.7,80.8
201,Dede Westbrook,WR,JAC,1,61,61,73,0,8,5,8,5.5,9.0
202,Josh Reynolds,WR,LAR,1,36,36,55,3,8,8,11,4.9,13.6
203,James Conner,RB,PIT,1,45,45,74,47,9,56,56,30.5,67.8
204,Gerald Everett,TE,LAR,1,16,16,24,0,19,19,19,2.4,15.0
205,Jonnu Smith,TE,TEN,1,42,42,78,0,2,0,2,0.0,0.0
206,Jeremy Sprinkle,TE,WAS,1,11,11,18,0,0,0,0,0.0,0.0
207,Austin Ekeler,RB,LAC,1,23,23,36,26,13,30,39,11.9,51.7
208,Kenny Golladay,WR,DET,1,49,49,77,0,18,8,18,15.8,32.2
209,George Kittle,TE,SF,1,87,87,88,0,8,6,8,8.3,9.5
210,Robert Tonyan,TE,GB,1,3,3,4,0,0,0,0,0.0,0.0
211,Trent Taylor,WR,SF,1,50,50,51,0,16,14,16,12.1,24.2
212,Jacob Hollister,TE,NE,1,4,4,6,0,0,0,0,0.0,0.0
213,Austin Carr,WR,NO,1,14,14,21,0,14,14,14,1.7,12.1
214,Josh Malone,WR,CIN,1,10,10,17,0,0,0,0,0.0,0.0
215,Mason Schreck,TE,CIN,1,12,12,20,0,0,0,0,0.0,0.0
216,Tim Patrick,WR,DEN,1,6,6,8,0,17,17,17,0.6,10.0
217,Darrell Daniels,TE,SEA,1,20,20,33,0,5,0,5,0.0,0.0
218,Ryan Switzer,WR,PIT,1,4,4,7,0,25,25,25,0.5,12.5
219,Blake Jarwin,TE,DAL,1,18,18,29,0,11,6,11,1.1,6.1
220,Aaron Jones,RB,GB,1,22,22,27,32,14,41,45,5.9,26.8
221,Eric Saubert,TE,ATL,1,8,8,11,0,25,13,25,0.8,10.0
222,Alex Armah Jr.,RB,CAR,1,10,10,14,10,0,10,10,0.4,4.0
223,Chad Williams,WR,ARI,1,41,41,76,0,15,5,15,2.3,5.6
224,Ricky Seals-Jones,TE,ARI,1,34,34,63,0,18,0,18,0.0,0.0
225,Johnny Mundt,TE,LAR,1,2,2,3,0,0,0,0,0.0,0.0
226,Chris Carson,RB,SEA,1,36,36,60,53,3,56,56,12.7,35.3
227,David Moore,WR,SEA,1,31,31,52,0,13,10,13,15.8,51.0
228,Jason Croom,TE,BUF,1,21,21,32,0,10,10,10,0.9,4.3
229,Keelan Cole Sr.,WR,JAC,1,74,74,89,0,14,5,14,7.0,9.5
230,Sean Culkin,TE,LAC,1,19,19,30,0,0,0,0,0.0,0.0
231,Marcus Kemp,WR,KC,1,1,1,1,0,0,0,0,0.0,0.0
232,Zach Pascal,WR,IND,1,64,64,77,0,11,2,11,1.2,1.9
233,Matt Breida,RB,SF,1,13,13,13,62,8,69,69,12.1,93.1
234,Victor Bolden Jr.,WR,SF,1,57,57,58,0,7,2,7,1.0,1.8
235,Kendrick Bourne,WR,SF,1,42,42,42,0,17,10,17,3.3,7.9
236,Taysom Hill,QB,NO,1,14,14,21,36,0,36,36,8.3,59.3
237,Dan Arnold,TE,NO,1,14,14,21,0,0,0,0,0.0,0.0
238,Patrick Ricard,RB,BAL,1,5,5,6,0,0,0,0,0.0,0.0
239,Lamar Jackson,QB,BAL,1,5,5,6,60,0,80,80,1.0,20.0
240,Josh Rosen,QB,ARI,1,51,51,94,6,0,55,55,10.5,20.6
241,Sam Darnold,QB,NYJ,1,62,62,98,5,0,40,40,18.4,29.7
242,Baker Mayfield,QB,CLE,1,80,80,100,3,0,56,56,18.0,22.5
243,Saquon Barkley,RB,NYG,1,48,48,86,31,8,40,40,24.9,51.9
244,Royce Freeman,RB,DEN,1,30,30,39,17,13,27,30,4.7,15.7
245,Nick Chubb,RB,CLE,1,11,11,14,27,9,27,36,0.2,1.8
246,Kerryon Johnson,RB,DET,1,29,29,45,41,7,48,48,8.5,29.3
247,Josh Adams,RB,PHI,1,1,1,2,100,0,100,100,-0.1,-10.0
248,Ito Smith,RB,ATL,1,12,12,17,25,8,33,33,7.0,58.3
249,Kalen Ballage,RB,MIA,1,2,2,3,50,0,50,50,0.2,10.0
250,Courtland Sutton,WR,DEN,1,59,59,77,0,10,3,10,7.8,13.2
251,James Washington,WR,PIT,1,35,35,57,0,6,0,6,0.0,0.0
252,Calvin Ridley,WR,ATL,1,48,48,67,0,10,8,10,3.8,7.9
253,Michael Gallup,WR,DAL,1,24,24,39,0,13,4,13,0.6,2.5
254,Tre'Quan Smith,WR,NO,1,44,44,66,0,7,7,7,23.1,52.5
255,DJ Moore,WR,CAR,1,30,30,42,3,13,17,17,6.7,22.3
256,Christian Kirk,WR,ARI,1,32,32,59,3,13,13,16,15.0,46.9
257,Mark Andrews,TE,BAL,1,33,33,38,0,9,3,9,1.6,4.8
258,Dallas Goedert,TE,PHI,1,34,34,58,0,6,6,6,1.6,4.7
259,Jaylen Samuels,RB,PIT,1,2,2,3,0,0,0,0,0.0,0.0
260,Mike Gesicki,TE,MIA,1,30,30,47,0,17,10,17,2.6,8.7
261,Hayden Hurst,TE,BAL,1,21,21,24,0,10,5,10,0.7,3.3
262,Antonio Callaway,WR,CLE,1,55,55,69,0,9,5,9,2.2,4.0
263,J'Mon Moore,WR,GB,1,14,14,17,0,0,0,0,0.0,0.0
264,D.J. Chark Jr.,WR,JAC,1,25,25,30,0,16,8,16,6.8,27.2
265,Nyheim Hines,RB,IND,1,56,56,67,27,16,39,43,9.0,16.1
266,Josh Allen,QB,BUF,1,65,65,100,6,0,35,35,9.2,14.2
267,Richie James Jr.,WR,SF,1,24,24,24,0,4,4,4,0.7,2.9
268,Equanimeous St. Brown,WR,GB,1,60,60,74,0,8,5,8,8.9,14.8
269,Sony Michel,RB,NE,1,27,27,39,67,4,70,70,17.0,63.0
270,Ian Thomas,TE,CAR,1,51,51,71,0,12,6,12,3.8,7.5
271,Jordan Thomas,TE,HOU,1,29,29,36,0,3,3,3,1.1,3.8
272,Jordan Akins,TE,HOU,1,18,18,23,0,11,6,11,0.9,5.0
273,Robert Foster,WR,BUF,1,8,8,12,0,0,0,0,0.0,0.0
274,DaeSean Hamilton,WR,DEN,1,32,32,42,0,9,9,9,4.4,13.8
275,Keke Coutee,WR,HOU,1,57,57,71,2,12,12,14,11.3,19.8
276,Chase Edmonds,RB,ARI,1,3,3,6,33,33,33,67,-0.1,-3.3
277,Jordan Wilkins,RB,IND,1,18,18,22,33,11,44,44,2.8,15.6
278,Phillip Lindsay,RB,DEN,1,29,29,38,41,14,52,55,8.1,27.9
279,Durham Smythe,TE,MIA,1,7,7,11,0,14,0,14,0.0,0.0
280,Marquez Valdes-Scantling,WR,GB,1,77,77,95,0,13,9,13,12.8,16.6
281,Ray-Ray McCloud,WR,BUF,1,13,13,20,8,8,15,15,0.4,3.1
282,Chris Herndon IV,TE,NYJ,1,41,41,65,0,0,0,0,0.0,0.0
283,Trenton Cannon,RB,NYJ,1,1,1,2,0,0,0,0,0.0,0.0
284,Tyler Conklin,TE,MIN,1,7,7,11,0,0,0,0,0.0,0.0
285,Russell Gage,WR,ATL,1,2,2,3,0,0,0,0,0.0,0.0
286,Derrick Willies,WR,CLE,1,26,26,33,0,19,12,19,6.1,23.5
287,Mike Boone,RB,MIN,1,1,1,2,100,0,100,100,0.1,10.0
288,Trent Sherfield,WR,ARI,1,3,3,6,0,0,0,0,0.0,0.0
289,Garrett Dickerson,TE,NYG,1,1,1,2,0,0,0,0,0.0,0.0
290,KhaDarel Hodge,WR,LAR,1,27,27,41,0,4,4,4,1.4,5.2
