,Player,Pos,Team,Games,Snaps,Snaps/Gm,Snap %,Rush %,Tgt %,Touch %,Util %,Fantasy Pts,Pts/100 Snaps
41,Mohamed Sanu Sr.,WR,ATL,1,51,51,91,2,12,10,14,5.9,11.6
42,T.Y. Hilton,WR,IND,1,42,42,68,0,21,21,21,27.5,65.5
43,Travis Benjamin,WR,LAC,1,19,19,24,0,16,0,16,0.0,0.0
44,Rhett Ellison,TE,NYG,1,40,40,75,0,3,3,3,1.2,3.0
45,Derek Carrier,TE,OAK,1,11,11,16,0,0,0,0,0.0,0.0
46,Case Keenum,QB,DEN,1,56,56,100,0,0,57,57,8.2,14.6
47,Cole Beasley,WR,DAL,1,42,42,66,0,17,12,17,5.1,12.1
48,Josh Bellamy,WR,CHI,1,13,13,17,0,23,15,23,3.1,23.8
49,Travis Kelce,TE,KC,1,72,72,100,0,21,14,21,18.7,26.0
50,Russell Shepard,WR,NYG,1,7,7,13,0,0,0,0,0.0,0.0
51,DeAndre Hopkins,WR,HOU,1,63,63,100,0,10,8,10,9.6,15.2
52,Robert Woods,WR,LAR,1,79,79,99,0,14,5,14,13.2,16.7
53,Keenan Allen,WR,LAC,1,69,69,88,1,17,14,19,15.0,21.7
54,Giovani Bernard,RB,CIN,1,26,26,46,8,15,23,23,2.5,9.6
55,Theo Riddick,RB,DET,1,27,27,41,4,26,22,30,3.0,11.1
56,Zach Ertz,TE,PHI,1,47,47,92,0,6,4,6,1.5,3.2
57,Jordan Reed,TE,WAS,1,50,50,67,0,22,14,22,13.1,26.2
58,Levine Toilolo,TE,DET,1,42,42,64,0,2,2,2,1.3,3.1
59,Vance McDonald,TE,PIT,1,52,52,80,0,12,6,12,8.7,16.7
60,Luke Willson,TE,DET,1,33,33,50,0,3,0,3,0.0,0.0
61,Latavius Murray,RB,MIN,1,6,6,9,67,0,67,67,0.5,8.3
62,Ryan Griffin,TE,HOU,1,47,47,75,0,0,0,0,0.0,0.0
63,Demetrius Harris,TE,KC,1,39,39,54,0,5,3,5,0.3,0.8
64,Zach Line,RB,NO,1,13,13,19,8,0,8,8,-0.1,-0.8
65,Jack Doyle,TE,IND,1,51,51,82,0,8,8,8,4.3,8.4
66,Teddy Bridgewater,QB,NO,1,4,4,6,25,0,25,25,-0.1,-2.5
67,Blake Bortles,QB,JAC,1,69,69,99,3,0,29,29,3.9,5.7
68,Derek Carr,QB,OAK,1,68,68,100,0,0,46,46,15.7,23.1
69,Carlos Hyde,RB,JAC,1,11,11,16,73,0,73,73,4.4,40.0
70,Sammy Watkins,WR,KC,1,5,5,7,0,20,20,20,0.4,8.0
71,Mike Evans,WR,TB,1,65,65,92,0,11,9,11,18.0,27.7
72,Brandin Cooks,WR,LAR,1,70,70,88,1,17,13,19,10.7,15.3
73,Davante Adams,WR,GB,1,46,46,94,0,26,22,26,16.6,36.1
74,Jordan Matthews,WR,PHI,1,14,14,27,0,29,21,29,3.7,26.4
75,Donte Moncrief,WR,JAC,1,51,51,73,0,4,2,4,1.1,2.2
76,Allen Robinson II,WR,CHI,1,67,67,88,0,10,4,10,3.9,5.8
77,Odell Beckham Jr.,WR,NYG,1,46,46,87,2,9,11,11,14.5,31.5
78,Eric Ebron,TE,IND,1,25,25,40,0,0,4,4,0.0,0.0
79,Trey Burton,TE,CHI,1,58,58,76,0,2,2,2,0.9,1.6
80,John Brown,WR,BAL,1,51,51,65,2,2,4,4,2.3,4.5
81,Ryan Grant,WR,IND,1,24,24,39,0,13,8,13,1.5,6.3
82,Taylor Gabriel,WR,CHI,1,55,55,72,4,16,16,20,6.9,12.5
83,Willie Snead IV,WR,BAL,1,53,53,67,0,15,9,15,5.1,9.6
84,Allen Hurns,WR,DAL,1,8,8,13,0,0,0,0,0.0,0.0
85,Bennie Fowler III,WR,NYG,1,17,17,32,0,6,6,6,1.0,5.9
86,Dontrelle Inman,WR,IND,1,29,29,47,0,21,14,21,9.4,32.4
87,Keith Smith,RB,OAK,1,14,14,21,0,0,0,0,0.0,0.0
88,Adam Thielen,WR,MIN,1,67,67,99,0,18,10,18,8.6,12.8
89,Cameron Brate,TE,TB,1,20,20,28,0,15,10,15,1.6,8.0
90,Roosevelt Nix,RB,PIT,1,4,4,6,0,0,0,0,0.0,0.0
91,Josh Hill,TE,NO,1,46,46,66,0,9,4,9,2.6,5.7
92,Seth Roberts,WR,OAK,1,47,47,69,0,15,9,15,3.8,8.1
93,Marcus Mariota,QB,TEN,1,35,35,56,11,0,49,49,3.1,8.9
94,Jameis Winston,QB,TB,1,30,30,42,17,0,70,70,15.6,52.0
95,Amari Cooper,WR,DAL,1,51,51,80,0,10,6,10,3.6,7.1
96,Melvin Gordon III,RB,LAC,1,64,64,82,28,9,38,38,15.6,24.4
97,Todd Gurley II,RB,LAR,1,68,68,85,18,4,22,22,9.4,13.8
98,Devin Funchess,WR,CAR,1,48,48,83,0,17,4,17,3.9,8.1
99,Ameer Abdullah,RB,MIN,1,1,1,1,0,100,100,100,1.0,100.0
100,Tevin Coleman,RB,ATL,1,34,34,61,24,9,32,32,8.5,25.0
101,Taylor Heinicke,QB,CAR,1,1,1,2,0,0,100,100,0.0,0.0
102,T.J. Yeldon,RB,JAC,1,23,23,33,22,13,30,35,3.2,13.9
103,Mike Davis,RB,SEA,1,22,22,31,18,9,27,27,5.0,22.7
104,David Johnson,RB,ARI,1,43,43,80,58,7,60,65,15.4,35.8
105,Malcolm Brown,RB,LAR,1,14,14,18,29,0,29,29,1.5,10.7
106,Jesse James,TE,PIT,1,16,16,25,0,0,0,0,0.0,0.0
107,Nick Boyle,TE,BAL,1,53,53,67,0,8,8,8,3.6,6.8
108,MyCole Pruitt,TE,TEN,1,9,9,14,0,11,11,11,1.9,21.1
109,Blake Bell,TE,JAC,1,25,25,36,0,0,0,0,0.0,0.0
110,Nelson Agholor,WR,PHI,1,44,44,86,0,5,0,5,0.0,0.0
111,Justin Hardy,WR,ATL,1,10,10,18,0,0,0,0,0.0,0.0
112,Tyler Lockett,WR,SEA,1,53,53,76,2,9,11,11,7.2,13.6
113,Ty Montgomery,RB,BAL,1,9,9,11,0,0,0,0,0.5,5.6
114,Stefon Diggs,WR,MIN,1,62,62,91,0,29,21,29,18.6,30.0
115,Chris Manhertz,TE,CAR,1,12,12,21,0,0,0,0,0.0,0.0
116,C.J. Uzomah,TE,CIN,1,55,55,98,0,9,5,9,4.1,7.5
117,James O'Shaughnessy,TE,JAC,1,56,56,80,0,4,2,4,0.4,0.7
118,Chris Conley,WR,KC,1,64,64,89,0,13,11,13,19.4,30.3
119,Geoff Swaim,TE,DAL,1,57,57,89,0,9,7,9,2.4,4.2
120,Damiere Byrd,WR,CAR,1,6,6,10,0,0,0,0,0.0,0.0
121,J.J. Nelson,WR,ARI,1,17,17,31,0,6,0,6,0.0,0.0
122,Matt LaCosse,TE,DEN,1,19,19,34,0,11,5,11,0.9,4.7
123,Tyrell Williams,WR,LAC,1,67,67,86,0,9,3,9,2.2,3.3
124,Rod Smith,RB,DAL,1,8,8,13,13,25,38,38,0.8,10.0
125,Darius Jennings,WR,TEN,1,12,12,19,0,0,0,0,0.0,0.0
126,Daniel Brown,TE,CHI,1,2,2,3,0,0,0,0,0.0,0.0
127,Adam Humphries,WR,TB,1,49,49,69,0,10,6,10,12.0,24.5
128,Laquon Treadwell,WR,MIN,1,29,29,43,0,10,3,10,0.7,2.4
129,Ezekiel Elliott,RB,DAL,1,56,56,88,41,14,54,55,26.1,46.6
130,Jared Goff,QB,LAR,1,80,80,100,5,0,66,66,35.1,43.9
131,Corey Coleman,WR,NYG,1,5,5,9,0,20,20,20,0.9,18.0
132,Josh Doctson,WR,WAS,1,64,64,85,0,11,5,11,3.2,5.0
133,Derrick Henry,RB,TEN,1,21,21,33,43,0,43,43,4.6,21.9
134,Carson Wentz,QB,PHI,1,51,51,100,2,0,67,67,0.8,1.6
135,Michael Thomas,WR,NO,1,57,57,81,0,7,7,7,15.2,26.7
136,Alex Collins,RB,BAL,1,17,17,22,41,0,41,41,7.8,45.9
137,Tyler Boyd,WR,CIN,1,52,52,93,0,21,10,23,7.1,13.7
138,Devontae Booker,RB,DEN,1,11,11,20,0,9,9,9,0.4,3.6
139,Sterling Shepard,WR,NYG,1,46,46,87,0,4,4,4,2.2,4.8
140,Austin Hooper,TE,ATL,1,47,47,84,0,17,9,17,2.7,5.7
141,Jordan Howard,RB,CHI,1,48,48,63,38,2,40,40,6.5,13.5
142,Tajae Sharpe,WR,TEN,1,58,58,92,0,12,9,12,9.7,16.7
143,Dak Prescott,QB,DAL,1,64,64,100,6,0,56,56,14.8,23.1
144,Jeff Driskel,QB,CIN,1,1,1,2,0,0,0,0,0.0,0.0
145,Tyler Higbee,TE,LAR,1,59,59,74,0,12,10,12,6.3,10.7
146,Jacoby Brissett,QB,IND,1,8,8,13,38,0,63,63,-0.4,-5.0
147,Nick Vannett,TE,SEA,1,42,42,60,0,5,2,5,1.7,4.0
148,Chris Moore,WR,BAL,1,28,28,35,4,4,7,7,2.2,7.9
149,Demarcus Robinson,WR,KC,1,35,35,49,0,6,3,6,1.4,4.0
150,Wendell Smallwood,RB,PHI,1,4,4,8,25,0,25,25,-0.4,-10.0
151,Cody Core,WR,CIN,1,34,34,61,0,6,0,6,0.0,0.0
152,Alex Erickson,WR,CIN,1,9,9,16,0,11,0,11,0.0,0.0
153,Andy Janovich,RB,DEN,1,9,9,16,0,22,11,22,1.2,13.3
154,Derek Watt,RB,LAC,1,10,10,13,0,0,0,0,0.0,0.0
155,Tyreek Hill,WR,KC,1,69,69,96,0,20,14,20,33.5,48.6
156,DeAndre Washington,RB,OAK,1,23,23,34,52,0,52,52,3.9,17.0
157,Ben Braunecker,TE,CHI,1,14,14,18,0,7,7,7,0.4,2.9
158,Dwayne Washington,RB,NO,1,4,4,6,75,0,75,75,-0.3,-7.5
159,Peyton Barber,RB,TB,1,48,48,68,38,4,42,42,17.0,35.4
160,Chester Rogers,WR,IND,1,21,21,34,0,10,10,10,0.9,4.3
161,Marvin Hall,WR,ATL,1,8,8,14,13,0,13,13,0.3,3.8
162,Jalen Richard,RB,OAK,1,32,32,47,34,13,44,47,9.3,29.1
163,Andy Jones,WR,DET,1,19,19,29,0,0,0,0,0.0,0.0
164,C.J. Ham,RB,MIN,1,3,3,4,0,0,0,0,0.0,0.0
165,Elijhaa Penny,RB,NYG,1,16,16,30,0,13,13,13,0.4,2.5
166,Dalvin Cook,RB,MIN,1,59,59,87,15,5,20,20,-1.0,-1.7
167,Mike Williams,WR,LAC,1,45,45,58,0,7,4,7,5.6,12.4
168,Leonard Fournette,RB,JAC,1,35,35,50,80,6,86,86,20.1,57.4
169,O.J. Howard,TE,TB,1,51,51,72,0,12,10,12,7.8,15.3
170,Mitchell Trubisky,QB,CHI,1,73,73,96,14,0,56,56,14.9,20.4
171,Corey Davis,WR,TEN,1,58,58,92,2,7,5,9,2.9,5.0
172,John Ross,WR,CIN,1,51,51,91,0,14,4,14,8.7,17.1
173,Christian McCaffrey,RB,CAR,1,58,58,100,22,14,33,36,11.0,19.0
174,Deshaun Watson,QB,HOU,1,63,63,100,5,0,43,43,9.0,14.3
175,Chris Godwin,WR,TB,1,23,23,32,0,13,13,13,5.0,21.7
176,Evan Engram,TE,NYG,1,17,17,32,0,12,12,12,6.6,38.8
177,Patrick Mahomes II,QB,KC,1,72,72,100,8,0,72,72,35.9,49.9
178,Joe Mixon,RB,CIN,1,34,34,61,35,9,44,44,11.2,32.9
179,Alvin Kamara,RB,NO,1,44,44,63,30,2,32,32,16.8,38.2
180,Wayne Gallman Jr.,RB,NYG,1,6,6,11,33,33,67,67,3.5,58.3
181,Jamaal Williams,RB,GB,1,4,4,8,25,0,25,25,0.5,12.5
182,Kareem Hunt,RB,KC,1,61,61,85,23,7,28,30,17.1,28.0
183,JuJu Smith-Schuster,WR,PIT,1,61,61,94,0,16,13,16,10.4,17.0
184,Curtis Samuel,WR,CAR,1,16,16,28,0,44,31,44,11.5,71.9
185,Dede Westbrook,WR,JAC,1,49,49,70,0,8,4,8,1.9,3.9
186,Josh Reynolds,WR,LAR,1,78,78,98,0,10,8,10,14.0,17.9
187,Noah Brown,WR,DAL,1,10,10,16,0,0,0,0,0.0,0.0
188,Marlon Mack,RB,IND,1,38,38,61,42,5,45,47,12.9,33.9
189,Corey Clement,RB,PHI,1,14,14,27,14,14,29,29,1.5,10.7
190,James Conner,RB,PIT,1,58,58,89,16,16,26,31,4.9,8.4
191,Tarik Cohen,RB,CHI,1,29,29,38,24,14,34,38,3.0,10.3
192,Adam Shaheen,TE,CHI,1,18,18,24,0,0,0,0,2.0,11.1
193,Gerald Everett,TE,LAR,1,23,23,29,0,17,13,17,16.9,73.5
194,Jonnu Smith,TE,TEN,1,42,42,67,0,19,14,19,4.4,10.5
195,Jeremy Sprinkle,TE,WAS,1,27,27,36,0,4,0,4,0.0,0.0
196,T.J. Logan,RB,ARI,1,1,1,2,0,0,0,0,0.0,0.0
197,Austin Ekeler,RB,LAC,1,18,18,23,33,11,44,44,6.9,38.3
198,Kenny Golladay,WR,DET,1,61,61,92,0,23,13,23,17.3,28.4
199,Antony Auclair,TE,TB,1,14,14,20,0,0,0,0,0.0,0.0
200,Robert Tonyan,TE,GB,1,3,3,6,0,33,33,33,11.4,380.0
201,Austin Carr,WR,NO,1,31,31,44,0,6,3,6,6.3,20.3
202,Tim Patrick,WR,DEN,1,27,27,48,0,4,0,4,0.0,0.0
203,Mo Alie-Cox,TE,IND,1,26,26,42,0,4,0,4,0.0,0.0
204,Darrell Daniels,TE,SEA,1,3,3,4,0,0,0,0,0.0,0.0
205,Ryan Switzer,WR,PIT,1,24,24,37,0,13,13,13,2.8,11.7
206,Blake Jarwin,TE,DAL,1,3,3,5,0,0,0,0,0.0,0.0
207,Aaron Jones,RB,GB,1,44,44,90,25,14,36,39,22.3,50.7
208,Eric Saubert,TE,ATL,1,1,1,2,0,0,0,0,0.0,0.0
209,Alex Armah Jr.,RB,CAR,1,1,1,2,0,0,0,0,0.0,0.0
210,Ricky Seals-Jones,TE,ARI,1,21,21,39,0,14,5,14,0.5,2.4
211,Chris Carson,RB,SEA,1,30,30,43,57,0,57,57,12.3,41.0
212,David Moore,WR,SEA,1,40,40,57,0,20,10,20,5.7,14.3
213,Anthony Firkser,TE,TEN,1,14,14,22,0,21,21,21,4.4,31.4
214,Taquan Mizzell,RB,CHI,1,1,1,1,100,0,100,100,-0.1,-10.0
215,Keelan Cole Sr.,WR,JAC,1,16,16,23,0,0,0,0,0.0,0.0
216,Sean Culkin,TE,LAC,1,10,10,13,0,0,0,0,0.0,0.0
217,Marcus Kemp,WR,KC,1,3,3,4,0,0,0,0,0.0,0.0
218,Zach Pascal,WR,IND,1,24,24,39,0,4,4,4,1.1,4.6
219,Taysom Hill,QB,NO,1,13,13,19,23,8,38,46,0.8,6.2
220,Dan Arnold,TE,NO,1,15,15,21,0,13,13,13,2.5,16.7
221,Patrick Ricard,RB,BAL,1,16,16,20,0,0,0,0,0.0,0.0
222,River Cracraft,WR,DEN,1,2,2,4,0,0,0,0,0.0,0.0
223,Brandon Zylstra,WR,MIN,1,1,1,1,0,0,0,0,0.0,0.0
224,Lamar Jackson,QB,BAL,1,79,79,100,34,0,58,58,15.7,19.9
225,Josh Rosen,QB,ARI,1,54,54,100,2,0,39,39,13.4,24.8
226,Saquon Barkley,RB,NYG,1,47,47,89,57,6,62,64,33.2,70.6
227,Royce Freeman,RB,DEN,1,13,13,23,54,8,62,62,9.0,69.2
228,Kerryon Johnson,RB,DET,1,33,33,50,45,6,52,52,15.7,47.6
229,Josh Adams,RB,PHI,1,28,28,55,25,21,36,46,13.2,47.1
230,Ito Smith,RB,ATL,1,20,20,36,30,10,40,40,2.2,11.0
231,Courtland Sutton,WR,DEN,1,50,50,89,0,12,6,12,7.8,15.6
232,James Washington,WR,PIT,1,35,35,54,0,9,3,9,1.1,3.1
233,Anthony Miller,WR,CHI,1,60,60,79,2,5,5,7,8.4,14.0
234,Marcell Ateman,WR,OAK,1,65,65,96,0,8,6,8,5.0,7.7
235,Calvin Ridley,WR,ATL,1,40,40,71,3,10,10,13,3.7,9.3
236,Michael Gallup,WR,DAL,1,52,52,81,0,10,2,10,1.0,1.9
237,Tre'Quan Smith,WR,NO,1,50,50,71,0,26,20,26,21.7,43.4
238,DJ Moore,WR,CAR,1,45,45,78,0,18,16,18,21.7,48.2
239,Trey Quinn,WR,WAS,1,53,53,71,2,8,9,9,4.9,9.2
240,Christian Kirk,WR,ARI,1,48,48,89,0,8,6,8,13.7,28.5
241,Mark Andrews,TE,BAL,1,25,25,32,0,4,4,4,1.9,7.6
242,Dallas Goedert,TE,PHI,1,16,16,31,0,6,0,6,0.0,0.0
243,Jaylen Samuels,RB,PIT,1,2,2,3,0,0,0,0,0.0,0.0
244,Hayden Hurst,TE,BAL,1,35,35,44,0,0,0,0,0.0,0.0
245,D.J. Chark Jr.,WR,JAC,1,36,36,51,0,14,6,14,1.5,4.2
246,Nyheim Hines,RB,IND,1,16,16,26,31,19,38,50,3.4,21.3
247,Auden Tate,WR,CIN,1,1,1,2,0,100,100,100,0.5,50.0
248,Equanimeous St. Brown,WR,GB,1,43,43,88,0,9,2,9,1.6,3.7
249,Rashaad Penny,RB,SEA,1,17,17,24,47,0,47,47,4.6,27.1
250,Dalton Schultz,TE,DAL,1,11,11,17,0,0,0,0,0.0,0.0
251,Ian Thomas,TE,CAR,1,2,2,3,0,0,0,0,0.0,0.0
252,Jordan Thomas,TE,HOU,1,34,34,54,0,3,3,3,1.1,3.2
253,Jordan Akins,TE,HOU,1,18,18,29,0,11,11,11,4.2,23.3
254,DaeSean Hamilton,WR,DEN,1,14,14,25,0,14,7,14,0.4,2.9
255,Keke Coutee,WR,HOU,1,42,42,67,0,21,12,21,7.7,18.3
256,Chase Edmonds,RB,ARI,1,11,11,20,45,0,45,45,1.7,15.5
257,Jordan Wilkins,RB,IND,1,11,11,18,36,0,36,36,9.0,81.8
258,Phillip Lindsay,RB,DEN,1,32,32,57,34,16,47,50,22.6,70.6
259,Marquez Valdes-Scantling,WR,GB,1,48,48,98,0,6,2,6,0.8,1.7
260,Tyler Conklin,TE,MIN,1,9,9,13,0,0,0,0,0.0,0.0
261,Justin Watson,WR,TB,1,4,4,6,0,0,0,0,0.0,0.0
262,Jordan Franks,TE,CIN,1,3,3,5,0,33,33,33,0.5,16.7
263,Gus Edwards,RB,BAL,1,49,49,62,35,0,35,35,19.5,39.8
264,Keith Kirkwood,WR,NO,1,25,25,36,0,20,12,20,3.3,13.2
265,Trent Sherfield,WR,ARI,1,20,20,37,0,10,5,10,0.6,3.0
266,Cameron Batson,WR,TEN,1,39,39,62,3,3,5,5,0.6,1.5
267,Chad Beebe,WR,MIN,1,29,29,43,0,3,3,3,1.8,6.2
268,KhaDarel Hodge,WR,LAR,1,9,9,11,0,11,11,11,0.3,3.3
269,Malik Turner,WR,SEA,1,9,9,13,0,0,0,0,0.0,0.0
