,Player,Pos,Team,Games,Snaps,Snaps/Gm,Snap %,Rush %,Tgt %,Touch %,Util %,Fantasy Pts,Pts/100 Snaps
91,Ryan Grant,WR,IND,1,7,7,9,0,29,14,29,0.4,5.7
92,Garrett Gilbert,QB,CAR,1,13,13,18,0,0,23,23,1.6,12.3
93,Damien Williams,RB,KC,1,28,28,52,39,4,43,43,11.9,42.5
94,Taylor Gabriel,WR,CHI,1,28,28,41,0,14,14,14,6.1,21.8
95,Willie Snead IV,WR,BAL,1,63,63,82,0,3,2,3,2.5,4.0
96,Allen Hurns,WR,DAL,1,9,9,11,0,11,11,11,4.9,54.4
97,Bennie Fowler III,WR,NYG,1,60,60,83,0,7,5,7,2.1,3.5
98,Dontrelle Inman,WR,IND,1,49,49,62,0,12,10,12,13.7,28.0
99,Keith Smith,RB,OAK,1,10,10,15,0,0,0,0,0.0,0.0
100,Adam Thielen,WR,MIN,1,53,53,91,2,8,8,9,3.7,7.0
101,Cameron Brate,TE,TB,1,36,36,59,0,11,6,11,3.9,10.8
102,Roosevelt Nix,RB,PIT,1,5,5,7,0,20,20,20,0.2,4.0
103,Josh Hill,TE,NO,1,38,38,73,0,3,0,3,0.0,0.0
104,Darren Fells,TE,CLE,1,11,11,19,0,9,9,9,0.3,2.7
105,Seth Roberts,WR,OAK,1,43,43,65,2,12,14,14,2.7,6.3
106,Jameis Winston,QB,TB,1,61,61,100,3,0,61,61,30.1,49.3
107,Amari Cooper,WR,DAL,1,65,65,82,0,17,8,17,1.1,1.7
108,DeVante Parker,WR,MIA,1,49,49,80,0,6,0,6,0.0,0.0
109,Kevin White,WR,CHI,1,46,46,68,0,7,2,7,2.2,4.8
110,Melvin Gordon III,RB,LAC,1,32,32,53,31,9,41,41,6.6,20.6
111,Maxx Williams,TE,BAL,1,30,30,39,3,0,3,3,0.0,0.0
112,Tevin Coleman,RB,ATL,1,25,25,32,32,4,36,36,11.4,45.6
113,Sean Mannion,QB,LAR,1,18,18,24,11,0,28,28,0.1,0.6
114,Duke Johnson Jr.,RB,CLE,1,37,37,63,11,11,14,22,2.4,6.5
115,Mike Davis,RB,SEA,1,25,25,40,28,12,36,40,11.6,46.4
116,David Johnson,RB,ARI,1,51,51,78,33,8,39,41,8.8,17.3
117,Clive Walford,TE,NYJ,1,2,2,4,0,0,0,0,0.0,0.0
118,Nick O'Leary,TE,MIA,1,23,23,38,0,0,0,0,0.0,0.0
119,Jesse James,TE,PIT,1,23,23,34,0,4,0,4,0.0,0.0
120,Nick Boyle,TE,BAL,1,37,37,48,0,0,0,0,0.0,0.0
121,MyCole Pruitt,TE,TEN,1,29,29,59,0,7,7,7,2.6,9.0
122,Blake Bell,TE,JAC,1,14,14,30,0,7,7,7,0.0,0.0
123,Nelson Agholor,WR,PHI,1,64,64,90,0,9,8,9,16.0,25.0
124,Justin Hardy,WR,ATL,1,15,15,19,0,13,0,13,0.0,0.0
125,Tyler Lockett,WR,SEA,1,52,52,83,2,4,6,6,12.9,24.8
126,Breshad Perriman,WR,CLE,1,19,19,32,5,21,21,26,11.0,57.9
127,Jamison Crowder,WR,WAS,1,42,42,93,0,19,2,19,0.7,1.7
128,Ty Montgomery,RB,BAL,1,21,21,27,10,14,14,24,2.2,10.5
129,Phillip Dorsett II,WR,NE,1,39,39,57,5,13,18,18,11.0,28.2
130,Stefon Diggs,WR,MIN,1,56,56,97,0,18,14,18,10.7,19.1
131,Chris Manhertz,TE,CAR,1,44,44,61,0,0,0,0,0.0,0.0
132,Jake Kumerow,WR,GB,1,47,47,84,0,9,6,9,1.9,4.0
133,C.J. Uzomah,TE,CIN,1,44,44,90,0,2,2,2,0.6,1.4
134,DeAndre Carter,WR,HOU,1,56,56,73,0,9,7,9,1.3,2.3
135,Darren Waller,TE,OAK,1,15,15,23,0,20,20,20,2.3,15.3
136,James O'Shaughnessy,TE,JAC,1,35,35,74,0,11,9,11,2.5,7.1
137,Chris Conley,WR,KC,1,36,36,67,0,8,0,8,0.0,0.0
138,Matt LaCosse,TE,DEN,1,62,62,78,0,13,8,13,3.3,5.3
139,Tyrell Williams,WR,LAC,1,41,41,68,0,7,5,7,2.3,5.6
140,Rod Smith,RB,DAL,1,48,48,61,25,6,29,31,10.9,22.7
141,Darius Jennings,WR,TEN,1,28,28,57,0,18,11,18,1.7,6.1
142,Adam Humphries,WR,TB,1,50,50,82,0,12,10,12,6.6,13.2
143,Laquon Treadwell,WR,MIN,1,14,14,24,0,14,7,14,0.7,5.0
144,Jared Goff,QB,LAR,1,55,55,74,2,0,49,49,24.0,43.6
145,Corey Coleman,WR,NYG,1,16,16,22,0,0,0,0,0.0,0.0
146,Josh Doctson,WR,WAS,1,41,41,91,0,10,5,10,3.3,8.0
147,Derrick Henry,RB,TEN,1,26,26,53,62,4,65,65,10.6,40.8
148,Michael Thomas,WR,NO,1,41,41,79,0,17,12,17,2.9,7.1
149,Devontae Booker,RB,DEN,1,35,35,44,14,20,29,34,3.4,9.7
150,Sterling Shepard,WR,NYG,1,66,66,92,2,14,8,15,7.6,11.5
151,Austin Hooper,TE,ATL,1,49,49,62,0,12,10,12,6.7,13.7
152,Jordan Howard,RB,CHI,1,41,41,60,51,5,54,56,23.4,57.1
153,Rashard Higgins,WR,CLE,1,43,43,73,0,14,9,14,8.6,20.0
154,Tajae Sharpe,WR,TEN,1,7,7,14,0,14,0,14,0.0,0.0
155,Dak Prescott,QB,DAL,1,77,77,97,5,0,62,62,33.5,43.5
156,Jeff Driskel,QB,CIN,1,49,49,100,4,0,53,53,5.1,10.4
157,Tyler Higbee,TE,LAR,1,43,43,58,0,2,2,2,3.6,8.4
158,Kenyan Drake,RB,MIA,1,42,42,69,26,12,38,38,9.5,22.6
159,Nick Vannett,TE,SEA,1,35,35,56,0,9,6,9,1.7,4.9
160,Chris Moore,WR,BAL,1,33,33,43,0,9,6,9,1.9,5.8
161,Demarcus Robinson,WR,KC,1,35,35,65,0,6,3,6,14.9,42.6
162,Seth DeValve,TE,CLE,1,2,2,3,0,0,0,0,0.0,0.0
163,Wendell Smallwood,RB,PHI,1,26,26,37,46,15,62,62,7.7,29.6
164,Robby Anderson,WR,NYJ,1,54,54,96,0,15,6,15,2.4,4.4
165,Cody Core,WR,CIN,1,11,11,22,0,9,0,9,0.0,0.0
166,Alex Erickson,WR,CIN,1,41,41,84,0,15,15,15,6.3,15.4
167,Andy Janovich,RB,DEN,1,11,11,14,0,18,18,18,9.0,81.8
168,Derek Watt,RB,LAC,1,21,21,35,5,0,5,5,0.8,3.8
169,Tyreek Hill,WR,KC,1,36,36,67,3,19,17,22,23.6,65.6
170,DeAndre Washington,RB,OAK,1,7,7,11,57,0,57,57,3.0,42.9
171,Darius Jackson,RB,DAL,1,18,18,23,33,6,33,39,1.6,8.9
172,Nate Sudfeld,QB,PHI,1,10,10,14,20,0,30,30,4.7,47.0
173,Ben Braunecker,TE,CHI,1,16,16,24,0,0,0,0,0.0,0.0
174,Dwayne Washington,RB,NO,1,24,24,46,46,0,46,46,10.8,45.0
175,Danny Vitale,RB,GB,1,2,2,4,0,0,0,0,0.0,0.0
176,Peyton Barber,RB,TB,1,35,35,57,43,3,46,46,6.8,19.4
177,Chester Rogers,WR,IND,1,44,44,56,0,9,7,9,3.2,7.3
178,Marvin Hall,WR,ATL,1,9,9,11,0,11,0,11,0.0,0.0
179,Jalen Richard,RB,OAK,1,16,16,24,19,13,31,31,1.8,11.3
180,Andy Jones,WR,DET,1,53,53,73,0,23,11,23,5.0,9.4
181,J.D. McKissic,RB,SEA,1,1,1,2,0,0,0,0,0.0,0.0
182,Tommylee Lewis,WR,NO,1,9,9,17,11,11,22,22,1.8,20.0
183,Elijhaa Penny,RB,NYG,1,13,13,18,0,8,8,8,0.6,4.6
184,Dalvin Cook,RB,MIN,1,53,53,91,21,9,28,30,6.0,11.3
185,Mike Williams,WR,LAC,1,27,27,45,4,22,22,26,11.4,42.2
186,Mitchell Trubisky,QB,CHI,1,68,68,100,4,0,43,43,10.1,14.9
187,Corey Davis,WR,TEN,1,38,38,78,0,18,13,18,4.8,12.6
188,John Ross,WR,CIN,1,49,49,100,0,10,2,10,0.1,0.2
189,DeShone Kizer,QB,GB,1,47,47,84,9,0,83,83,7.3,15.5
190,Christian McCaffrey,RB,CAR,1,10,10,14,40,10,50,50,4.0,40.0
191,Deshaun Watson,QB,HOU,1,77,77,100,17,0,62,62,22.0,28.6
192,David Njoku,TE,CLE,1,57,57,97,0,12,5,12,6.2,10.9
193,Chris Godwin,WR,TB,1,51,51,84,0,18,12,18,23.4,45.9
194,Evan Engram,TE,NYG,1,51,51,71,0,16,10,16,16.1,31.6
195,Patrick Mahomes II,QB,KC,1,41,41,76,5,0,63,63,17.3,42.2
196,Joe Mixon,RB,CIN,1,32,32,65,41,3,44,44,10.7,33.4
197,Wayne Gallman Jr.,RB,NYG,1,12,12,17,50,8,58,58,9.0,75.0
198,Samaje Perine,RB,WAS,1,5,5,11,60,0,60,60,0.7,14.0
199,Jamaal Williams,RB,GB,1,39,39,70,21,8,28,28,2.0,5.1
200,Taywan Taylor,WR,TEN,1,43,43,88,0,14,5,14,0.8,1.9
201,JuJu Smith-Schuster,WR,PIT,1,63,63,93,0,16,8,16,9.7,15.4
202,Zay Jones,WR,BUF,1,58,58,94,0,16,10,16,21.3,36.7
203,Curtis Samuel,WR,CAR,1,40,40,56,0,10,5,10,13.2,33.0
204,Dede Westbrook,WR,JAC,1,44,44,94,0,16,7,16,-1.0,-2.3
205,Josh Reynolds,WR,LAR,1,70,70,95,0,10,6,10,17.5,25.0
206,Noah Brown,WR,DAL,1,10,10,13,0,10,10,10,0.3,3.0
207,Marlon Mack,RB,IND,1,53,53,67,47,6,53,53,15.8,29.8
208,James Conner,RB,PIT,1,32,32,47,44,9,53,53,9.4,29.4
209,Brian Hill,RB,ATL,1,32,32,41,25,3,28,28,3.9,12.2
210,Tarik Cohen,RB,CHI,1,19,19,28,26,16,37,42,9.2,48.4
211,Elijah McGuire,RB,NYJ,1,43,43,77,42,5,47,47,4.5,10.5
212,Adam Shaheen,TE,CHI,1,39,39,57,0,0,0,0,0.0,0.0
213,Gerald Everett,TE,LAR,1,45,45,61,0,2,0,2,0.0,0.0
214,Jeremy Sprinkle,TE,WAS,1,36,36,80,0,0,0,0,0.0,0.0
215,Austin Ekeler,RB,LAC,1,15,15,25,53,7,53,60,11.8,78.7
216,George Kittle,TE,SF,1,61,61,98,0,23,15,23,20.9,34.3
217,Antony Auclair,TE,TB,1,29,29,48,0,3,0,3,0.0,0.0
218,Robert Tonyan,TE,GB,1,14,14,25,0,14,7,14,0.7,5.0
219,Trent Taylor,WR,SF,1,20,20,32,0,20,15,20,3.7,18.5
220,Austin Carr,WR,NO,1,11,11,21,0,9,0,9,0.0,0.0
221,Josh Malone,WR,CIN,1,8,8,16,0,13,0,13,0.0,0.0
222,Tim Patrick,WR,DEN,1,56,56,71,0,13,7,13,2.8,5.0
223,Mo Alie-Cox,TE,IND,1,39,39,49,0,3,3,3,2.1,5.4
224,Darrell Daniels,TE,ARI,1,18,18,28,0,6,0,6,0.0,0.0
225,Isaiah McKenzie,WR,BUF,1,13,13,21,0,0,0,0,0.0,0.0
226,Gehrig Dieter,WR,KC,1,15,15,28,0,13,7,13,2.2,14.7
227,Ryan Switzer,WR,PIT,1,24,24,35,0,13,4,13,0.2,0.8
228,Blake Jarwin,TE,DAL,1,39,39,49,0,21,18,21,29.9,76.7
229,Eric Saubert,TE,ATL,1,19,19,24,0,0,0,0,0.0,0.0
230,Alex Armah Jr.,RB,CAR,1,12,12,17,8,8,17,17,0.6,5.0
231,Nick Mullens,QB,SF,1,62,62,100,2,0,55,55,19.1,30.8
232,Chad Williams,WR,ARI,1,50,50,77,2,22,12,24,6.0,12.0
233,Johnny Mundt,TE,LAR,1,11,11,15,0,9,9,9,0.5,4.5
234,Chris Carson,RB,SEA,1,32,32,51,59,3,63,63,18.9,59.1
235,David Moore,WR,SEA,1,39,39,62,0,10,5,10,1.6,4.1
236,Jason Croom,TE,BUF,1,30,30,48,0,13,7,13,3.2,10.7
237,Anthony Firkser,TE,TEN,1,22,22,45,0,5,5,5,0.8,3.6
238,Taquan Mizzell,RB,CHI,1,5,5,7,0,0,0,0,0.0,0.0
239,Keelan Cole Sr.,WR,JAC,1,33,33,70,0,24,12,24,4.5,13.6
240,Sean Culkin,TE,LAC,1,16,16,27,0,0,0,0,0.0,0.0
241,Marcus Kemp,WR,KC,1,14,14,26,0,0,0,0,0.0,0.0
242,Zach Pascal,WR,IND,1,43,43,54,0,0,0,0,0.0,0.0
243,Victor Bolden Jr.,WR,BUF,1,3,3,5,0,0,0,0,0.0,0.0
244,Kendrick Bourne,WR,SF,1,58,58,94,0,10,9,10,11.9,20.5
245,Taysom Hill,QB,NO,1,8,8,15,38,13,50,50,7.4,92.5
246,Dan Arnold,TE,NO,1,11,11,21,0,0,0,0,0.0,0.0
247,River Cracraft,WR,DEN,1,8,8,10,0,25,13,25,2.4,30.0
248,Brandon Zylstra,WR,MIN,1,3,3,5,0,33,0,33,0.0,0.0
249,Lamar Jackson,QB,BAL,1,77,77,100,26,0,57,57,26.2,34.0
250,Josh Rosen,QB,ARI,1,65,65,100,0,0,52,52,6.0,9.2
251,Sam Darnold,QB,NYJ,1,56,56,100,2,0,52,52,7.5,13.4
252,Baker Mayfield,QB,CLE,1,59,59,100,0,0,71,71,21.0,35.6
253,Saquon Barkley,RB,NYG,1,59,59,82,29,14,36,42,20.2,34.2
254,Ronald Jones II,RB,TB,1,1,1,2,0,0,0,0,0.0,0.0
255,Royce Freeman,RB,DEN,1,44,44,56,39,23,57,61,10.3,23.4
256,Nick Chubb,RB,CLE,1,22,22,37,41,14,50,55,2.0,9.1
257,Josh Adams,RB,PHI,1,18,18,25,61,17,78,78,8.3,46.1
258,Kalen Ballage,RB,MIA,1,26,26,43,46,4,50,50,2.8,10.8
259,Courtland Sutton,WR,DEN,1,74,74,94,0,4,1,4,2.5,3.4
260,James Washington,WR,PIT,1,49,49,72,0,6,6,6,6.4,13.1
261,Anthony Miller,WR,CHI,1,2,2,3,100,0,100,100,0.7,35.0
262,Marcell Ateman,WR,OAK,1,49,49,74,0,6,2,6,0.7,1.4
263,Deontay Burnett,WR,NYJ,1,30,30,54,0,17,17,17,7.3,24.3
264,Calvin Ridley,WR,ATL,1,46,46,58,0,11,11,11,9.2,20.0
265,Michael Gallup,WR,DAL,1,63,63,80,0,10,5,10,7.0,11.1
266,Tre'Quan Smith,WR,NO,1,40,40,77,0,10,8,10,9.0,22.5
267,DJ Moore,WR,CAR,1,59,59,82,0,14,7,14,8.1,13.7
268,Mark Andrews,TE,BAL,1,27,27,35,0,19,15,19,5.4,20.0
269,Dallas Goedert,TE,PHI,1,43,43,61,0,7,7,7,2.7,6.3
270,Jaylen Samuels,RB,PIT,1,31,31,46,6,26,29,32,4.2,13.5
271,Mike Gesicki,TE,MIA,1,21,21,34,0,10,5,10,1.8,8.6
272,Hayden Hurst,TE,BAL,1,21,21,27,0,19,10,19,4.3,20.5
273,Antonio Callaway,WR,CLE,1,47,47,80,0,15,9,15,13.9,29.6
274,J'Mon Moore,WR,GB,1,16,16,29,0,13,6,13,0.5,3.1
275,D.J. Chark Jr.,WR,JAC,1,12,12,26,0,17,0,17,0.0,0.0
276,Nyheim Hines,RB,IND,1,14,14,18,7,36,29,43,2.9,20.7
277,Josh Allen,QB,BUF,1,62,62,100,15,0,56,56,40.5,65.3
278,Justin Jackson,RB,LAC,1,12,12,20,50,0,50,50,1.0,8.3
279,Allen Lazard,WR,GB,1,1,1,2,0,100,100,100,0.7,70.0
280,Richie James Jr.,WR,SF,1,58,58,94,0,9,5,9,9.2,15.9
281,John Kelly,RB,LAR,1,26,26,35,58,8,62,65,4.8,18.5
282,Auden Tate,WR,CIN,1,33,33,67,0,9,3,9,1.5,4.5
283,Rashaad Penny,RB,SEA,1,4,4,6,100,0,100,100,0.6,15.0
284,Sony Michel,RB,NE,1,25,25,37,56,0,56,56,5.0,20.0
285,Dalton Schultz,TE,DAL,1,44,44,56,0,5,2,5,1.7,3.9
286,Ian Thomas,TE,CAR,1,56,56,78,0,13,9,13,12.1,21.6
287,Javon Wims,WR,CHI,1,21,21,31,0,19,19,19,3.2,15.2
288,Jordan Thomas,TE,HOU,1,13,13,17,0,8,8,8,0.6,4.6
289,Jordan Akins,TE,HOU,1,31,31,40,0,6,0,6,0.0,0.0
290,Kyle Lauletta,QB,NYG,1,1,1,1,0,0,0,0,0.0,0.0
291,Robert Foster,WR,BUF,1,58,58,94,0,9,7,9,8.1,14.0
292,DaeSean Hamilton,WR,DEN,1,73,73,92,0,11,7,11,4.9,6.7
293,Chase Edmonds,RB,ARI,1,16,16,25,38,13,50,50,1.8,11.3
294,Jordan Wilkins,RB,IND,1,13,13,16,23,8,31,31,2.3,17.7
295,Durham Smythe,TE,MIA,1,26,26,43,0,15,12,15,1.4,5.4
296,Darrel Williams,RB,KC,1,16,16,30,69,0,69,69,3.1,19.4
297,Marquez Valdes-Scantling,WR,GB,1,51,51,91,0,16,6,16,4.3,8.4
298,Ray-Ray McCloud,WR,BUF,1,4,4,6,0,25,25,25,0.5,12.5
299,Chris Herndon IV,TE,NYJ,1,46,46,82,0,7,2,7,0.8,1.7
300,Trenton Cannon,RB,NYJ,1,20,20,36,10,5,10,15,1.6,8.0
301,Tyler Conklin,TE,MIN,1,4,4,7,0,0,0,0,0.0,0.0
302,Justin Watson,WR,TB,1,9,9,15,0,11,0,11,0.0,0.0
303,Russell Gage,WR,ATL,1,13,13,16,0,15,15,15,1.4,10.8
304,Chris Lacy,WR,DET,1,35,35,48,0,3,0,3,0.0,0.0
305,Darvin Kidsy,WR,WAS,1,10,10,22,0,20,10,20,0.8,8.0
306,Gus Edwards,RB,BAL,1,36,36,47,33,0,33,33,7.6,21.1
307,Vyncint Smith,WR,HOU,1,65,65,84,0,8,5,8,2.8,4.3
308,Brandon Powell,WR,DET,1,47,47,64,0,19,13,19,10.3,21.9
309,Kyle Allen,QB,CAR,1,59,59,82,8,0,54,54,25.0,42.4
310,Keith Kirkwood,WR,NO,1,15,15,29,0,0,0,0,0.0,0.0
311,Ross Dwelley,TE,SF,1,15,15,24,0,7,7,7,0.6,4.0
312,Trent Sherfield,WR,ARI,1,55,55,85,0,7,4,7,2.3,4.2
313,Steven Mitchell Jr.,WR,HOU,1,1,1,1,0,0,0,0,0.0,0.0
314,Cameron Batson,WR,TEN,1,4,4,8,0,0,0,0,0.0,0.0
315,Jeff Wilson Jr.,RB,SF,1,6,6,10,50,0,50,50,0.9,15.0
316,Dontrell Hilliard,RB,CLE,1,1,1,2,0,0,0,0,0.0,0.0
317,KhaDarel Hodge,WR,LAR,1,18,18,24,0,0,0,0,0.0,0.0
