,Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
22,23,Aaron Jones(GB),133,729,5.5,67,4,8,26,35,206,7.9,1,1,12,145.5,12.1,98.9%
23,24,Matt Breida(BUF),153,814,5.3,66,10,3,27,31,261,9.7,2,1,14,135.5,9.7,8.2%
24,25,Sony Michel(LAR),209,931,4.5,34,4,6,7,11,50,7.1,0,1,13,132.1,10.2,89.4%
25,26,Peyton Barber(LV),234,871,3.7,28,4,5,20,29,92,4.6,1,1,16,130.3,8.1,1.2%
26,27,Austin Ekeler(LAC),106,554,5.2,41,4,3,39,53,404,10.4,3,1,14,129.8,9.3,99.9%
27,28,Mark Ingram II(NO),138,645,4.7,38,3,6,21,27,170,8.1,1,1,12,121.5,10.1,39.1%
28,29,Isaiah Crowell(FA),143,685,4.8,77,6,6,21,28,152,7.2,0,0,13,119.7,9.2,0.1%
29,30,T.J. Yeldon(FA),104,414,4.0,20,1,1,55,77,487,8.9,4,1,14,118.1,8.4,0.0%
30,31,Dalvin Cook(MIN),133,615,4.6,70,4,2,40,49,305,7.6,2,2,11,112.0,10.2,100.0%
31,32,Latavius Murray(BAL),140,578,4.1,38,6,6,22,26,141,6.4,0,0,16,109.9,6.9,22.2%
32,33,Kerryon Johnson(FA),118,641,5.4,71,6,3,32,39,213,6.7,1,1,10,107.4,10.7,0.1%
33,34,Mike Davis(ATL),112,514,4.6,37,2,4,34,42,214,6.3,1,0,15,102.8,6.9,49.7%
34,35,Doug Martin(FA),172,723,4.2,29,2,4,18,24,116,6.4,0,3,16,101.9,6.4,0.0%
35,36,Dion Lewis(FA),155,517,3.3,36,2,1,59,67,400,6.8,1,1,16,101.7,6.4,2.0%
36,37,Leonard Fournette(TB),133,439,3.3,25,2,5,22,26,185,8.4,1,0,8,98.4,12.3,74.8%
37,38,Nyheim Hines(IND),85,314,3.7,18,0,2,63,81,425,6.7,2,0,16,97.9,6.1,44.8%
38,39,Alex Collins(SEA),114,411,3.6,19,0,7,15,21,105,7.0,1,3,10,93.6,9.4,18.8%
39,40,LeSean McCoy(FA),161,514,3.2,28,3,3,34,46,238,7.0,0,0,14,93.2,6.7,2.0%
40,41,Frank Gore(FA),156,722,4.6,39,5,0,12,16,124,10.3,1,0,14,90.6,6.5,12.2%
41,42,Wendell Smallwood(FA),87,364,4.2,15,0,3,28,35,230,8.2,2,1,16,89.4,5.6,0.0%
42,43,Jalen Richard(LV),55,259,4.7,30,3,1,68,81,607,8.9,0,2,16,88.6,5.5,0.7%
43,44,Carlos Hyde(JAC),172,571,3.3,22,1,5,10,16,33,3.3,0,1,14,88.4,6.3,6.9%
44,45,Gus Edwards(BAL),137,718,5.2,43,4,2,2,2,20,10.0,0,0,11,87.8,8.0,9.6%
45,46,Jamaal Williams(DET),121,464,3.8,20,1,3,27,41,210,7.8,0,0,16,87.4,5.5,58.2%
46,47,Royce Freeman(HOU),130,521,4.0,24,2,5,14,20,72,5.1,0,1,14,87.3,6.2,5.2%
47,48,Duke Johnson Jr.(MIA),40,201,5.0,23,1,0,47,62,429,9.1,3,0,16,85.0,5.3,7.4%
48,49,Alfred Blue(FA),150,499,3.3,17,0,2,20,27,154,7.7,0,0,16,77.3,4.8,0.0%
49,50,LeGarrette Blount(FA),154,418,2.7,27,2,5,10,15,67,6.7,0,1,16,76.5,4.8,0.1%
50,51,Damien Williams(CHI),50,256,5.1,25,3,4,23,24,160,7.0,2,1,16,75.6,4.7,4.4%
51,52,Josh Adams(NO),120,511,4.3,29,4,3,7,13,58,8.3,0,1,16,74.9,4.7,0.0%
52,53,Ito Smith(DAL),90,315,3.5,18,0,4,27,32,152,5.6,0,0,14,70.7,5.1,0.0%
53,54,Elijah McGuire(FA),92,276,3.0,34,1,3,19,31,193,10.2,1,2,8,66.9,8.4,0.0%
54,55,Chris Ivory(FA),115,385,3.3,21,2,1,13,21,206,15.8,0,0,13,65.1,5.0,0.0%
55,56,Marshawn Lynch(FA),90,376,4.2,52,1,3,15,20,84,5.6,0,0,6,64.0,10.7,0.3%
56,57,C.J. Anderson(FA),67,403,6.0,46,3,2,5,9,41,8.2,1,0,11,62.4,5.7,1.0%
57,58,Jaylen Samuels(ARI),56,256,4.6,25,1,0,26,29,199,7.7,3,0,14,61.8,4.4,0.1%
58,59,Rashaad Penny(SEA),85,419,4.9,38,4,2,9,12,75,8.3,0,0,14,61.4,4.4,78.9%
59,60,Giovani Bernard(TB),56,211,3.8,23,2,3,35,48,218,6.2,0,0,12,60.9,5.1,5.4%
60,61,Alfred Morris(NYG),111,428,3.9,51,3,2,8,14,73,9.1,0,1,12,60.1,5.0,0.0%
61,62,Corey Clement(DAL),68,259,3.8,32,2,2,22,25,192,8.7,0,0,11,59.1,5.4,0.8%
62,63,Spencer Ware(FA),51,246,4.8,34,2,2,20,23,224,11.2,0,0,13,59.0,4.5,0.0%
63,64,Javorius Allen(FA),41,110,2.7,17,0,3,35,43,196,5.6,2,1,14,58.6,4.2,0.1%
64,65,Theo Riddick(FA),40,171,4.3,19,0,0,61,75,384,6.3,0,0,14,55.5,4.0,0.0%
65,66,Chris Thompson(FA),43,178,4.1,16,0,0,41,55,268,6.5,1,0,10,50.6,5.1,0.0%
66,67,Zach Zenner(FA),55,265,4.8,29,1,3,7,10,56,8.0,0,0,8,50.1,6.3,0.0%
67,68,Devontae Booker(NYG),34,183,5.4,26,1,1,38,51,275,7.2,0,1,16,49.8,3.1,23.3%
68,69,Bilal Powell(FA),80,343,4.3,38,2,0,11,18,110,10.0,1,1,7,49.3,7.0,0.0%
69,70,Kenneth Dixon(FA),60,333,5.6,37,2,2,6,7,51,8.5,0,1,6,48.4,8.1,0.1%
70,71,Ty Montgomery(NO),41,188,4.6,16,0,1,25,40,235,9.4,0,1,13,46.2,3.6,0.6%
71,72,Justin Jackson(LAC),50,206,4.1,20,1,2,15,19,135,9.0,0,0,13,46.1,3.5,42.5%
72,73,Darren Sproles(FA),29,120,4.1,17,0,1,15,23,160,10.7,2,0,6,46.0,7.7,0.1%
73,74,Kapri Bibbs(FA),21,103,4.9,15,0,3,16,23,115,7.2,1,0,12,45.8,3.8,0.1%
74,75,Jacquizz Rodgers(FA),33,106,3.2,20,1,1,38,45,304,8.0,0,1,16,45.0,2.8,0.0%
75,76,Jordan Wilkins(FA),60,336,5.6,53,1,1,16,17,85,5.3,0,2,16,44.1,2.8,0.0%
76,77,Chase Edmonds(ARI),60,208,3.5,29,2,2,20,23,103,5.2,0,0,16,43.1,2.7,85.1%
77,78,Jay Ajayi(FA),45,184,4.1,20,1,3,5,6,20,4.0,0,1,4,38.4,9.6,7.0%
78,79,Kyle Juszczyk(SF),8,30,3.8,12,0,0,30,40,324,10.8,1,2,16,37.4,2.3,1.0%
79,80,Rex Burkhead(HOU),57,186,3.3,12,0,0,14,20,131,9.4,1,1,8,35.7,4.5,31.5%
80,81,Malcolm Brown(MIA),43,212,4.9,19,0,0,5,7,52,10.4,1,0,12,34.4,2.9,3.6%
81,82,Raheem Mostert(SF),34,261,7.7,52,2,1,6,7,25,4.2,0,1,9,32.6,3.6,13.0%
82,83,Jeff Wilson Jr.(SF),66,266,4.0,18,0,0,12,15,98,8.2,0,2,6,32.4,5.4,56.1%
83,84,Trenton Cannon(SF),38,113,3.0,21,1,1,17,25,144,8.5,0,0,16,31.7,2.0,0.1%
84,85,James Develin(FA),6,8,1.3,2,0,4,12,18,61,5.1,0,0,16,30.9,1.9,0.0%
85,86,Wayne Gallman Jr.(MIN),51,176,3.5,9,0,1,14,22,89,6.4,0,1,15,30.5,2.0,1.0%
86,87,Kalen Ballage(PIT),36,191,5.3,75,1,1,9,11,56,6.2,0,1,12,28.7,2.4,0.1%
87,88,Marcus Murphy(FA),52,250,4.8,30,1,0,11,19,26,2.4,0,0,11,27.6,2.5,0.0%
88,89,Brandon Bolden(NE),8,91,11.4,54,1,2,3,3,13,4.3,1,1,16,26.4,1.7,10.7%
89,90,Rod Smith(FA),44,127,2.9,14,0,1,9,12,60,6.7,0,0,16,24.7,1.5,0.0%
90,91,Andy Janovich(CLE),2,5,2.5,3,0,0,8,10,112,14.0,1,0,16,17.7,1.1,0.1%
91,92,Zach Line(FA),9,41,4.6,9,0,0,5,10,14,2.8,2,0,16,17.5,1.1,0.0%
92,93,Anthony Sherman(FA),1,2,2.0,2,0,0,8,9,96,12.0,1,0,16,15.8,1.0,0.0%
93,94,Dwayne Washington(NO),27,154,5.7,28,3,0,0,0,0,0,0,0,13,15.4,1.2,0.1%
94,95,Taquan Mizzell(NYG),9,16,1.8,7,0,0,8,10,78,9.8,1,0,9,15.4,1.7,0.0%
95,96,Brian Hill(SF),20,157,7.9,60,3,0,1,2,9,9.0,0,1,10,14.6,1.5,0.1%
96,97,Cameron Artis-Payne(FA),19,69,3.6,15,0,1,3,4,15,5.0,0,0,9,14.4,1.6,0.0%
97,98,Alex Armah Jr.(WAS),9,15,1.7,4,0,2,1,1,5,5.0,0,0,16,14.0,0.9,0.0%
98,99,Ronald Jones II(TB),23,44,1.9,9,0,1,7,9,33,4.7,0,0,9,13.7,1.5,83.5%
99,100,Darrel Williams(KC),13,44,3.4,8,0,0,3,3,27,9.0,1,0,6,13.1,2.2,79.6%
100,101,Stevan Ridley(FA),29,80,2.8,12,0,1,3,4,18,6.0,0,2,10,11.8,1.2,0.0%
101,102,Corey Grant(FA),13,40,3.1,8,0,0,9,12,67,7.4,0,0,5,10.7,2.1,0.0%
102,103,DeAndre Washington(FA),30,115,3.8,13,0,0,1,1,9,9.0,0,1,10,10.4,1.0,11.0%
103,104,John Kelly(CLE),27,74,2.7,7,0,0,2,3,27,13.5,0,0,4,10.1,2.5,0.0%
104,105,Keith Ford(FA),21,79,3.8,11,0,0,3,5,21,7.0,0,0,2,10.0,5.0,0.1%
105,106,Charcandrick West(FA),2,-1,-0.5,1,0,0,2,3,37,18.5,1,0,3,9.6,3.2,0.0%
106,107,C.J. Ham(MIN),6,8,1.3,5,0,0,11,15,85,7.7,0,0,15,9.3,0.6,0.1%
107,108,Devonta Freeman(BAL),14,68,4.9,20,2,0,5,7,23,4.6,0,0,2,9.1,4.6,74.2%
108,109,D'Onta Foreman(TEN),7,-1,-0.1,2,0,0,2,2,28,14.0,1,0,1,8.7,8.7,66.5%
109,110,Dontrell Hilliard(TEN),0,0,0,0,0,0,9,10,105,11.7,0,0,11,8.5,0.8,27.5%
110,111,Mark Walton(FA),14,34,2.4,10,0,0,5,8,41,8.2,0,0,14,7.5,0.5,2.0%
111,112,Elijhaa Penny(NYG),7,25,3.6,8,0,0,8,9,50,6.3,0,0,14,7.5,0.5,0.1%
112,113,Kenjon Barner(TB),19,71,3.7,11,0,0,1,1,3,3.0,0,0,9,7.4,0.8,0.0%
113,114,Patrick DiMarco(FA),1,9,9.0,9,0,0,3,4,62,20.7,0,0,16,7.1,0.4,0.0%
114,115,Detrez Newsome(FA),11,49,4.5,16,0,0,2,2,19,9.5,0,0,9,6.8,0.8,0.0%
115,116,Ryan Hewitt(FA),0,0,0,0,0,0,1,2,1,1.0,1,0,12,6.1,0.5,0.0%
116,117,Roc Thomas(FA),8,30,3.8,23,1,0,2,4,21,10.5,0,0,5,5.1,1.0,0.0%
117,118,Mike Boone(DEN),11,47,4.3,20,1,0,2,3,1,0.5,0,0,8,4.8,0.6,1.5%
118,119,Roosevelt Nix(FA),1,4,4.0,4,0,0,4,6,38,9.5,0,0,16,4.2,0.3,0.0%
119,120,Tommy Bohanon(FA),1,0,0.0,0,0,0,6,9,41,6.8,0,0,16,4.1,0.3,0.0%
120,121,Byron Marshall(FA),3,9,3.0,4,0,0,4,6,30,7.5,0,0,6,3.9,0.7,0.1%
121,122,T.J. Logan(FA),2,2,1.0,5,0,0,7,7,37,5.3,0,0,10,3.9,0.4,0.0%
122,123,Tre Madden(FA),3,3,1.0,2,0,0,2,3,35,17.5,0,0,14,3.8,0.3,0.1%
123,124,Samaje Perine(CIN),8,32,4.0,11,0,0,3,4,5,1.7,0,0,5,3.7,0.7,15.2%
124,125,David Williams(FA),8,36,4.5,15,0,0,0,0,0,0,0,0,6,3.6,0.6,0.0%
125,126,Tyler Ervin(FA),0,0,0,0,0,0,3,4,35,11.7,0,0,9,3.5,0.4,0.0%
126,127,Shaun Wilson(FA),6,29,4.8,9,0,0,3,5,5,1.7,0,0,5,3.4,0.7,0.0%
127,128,Mike Gillislee(FA),16,43,2.7,5,0,0,1,1,9,9.0,0,1,4,3.2,0.8,0.0%
128,129,Jeremy Hill(FA),4,25,6.3,11,0,0,1,1,6,6.0,0,0,1,3.1,3.1,0.0%
129,130,Benny Cunningham Jr.(FA),11,20,1.8,6,0,0,1,2,9,9.0,0,0,15,2.9,0.2,0.0%
130,131,Jeremy Langford(FA),9,25,2.8,7,0,0,0,0,0,0,0,0,1,2.5,2.5,0.0%
131,132,Keith Smith(ATL),1,0,0.0,0,0,0,5,7,23,4.6,0,0,16,2.3,0.1,0.0%
132,133,Travaris Cadet(FA),11,17,1.5,5,0,0,1,1,5,5.0,0,0,1,2.2,2.2,0.0%
133,134,De'Lance Turner(FA),1,4,4.0,4,0,0,2,2,17,8.5,0,0,4,2.1,0.5,0.1%
134,135,Derrick Coleman(FA),2,3,1.5,2,0,0,2,3,17,8.5,0,0,16,2.0,0.1,0.1%
135,136,C.J. Prosise(FA),1,-3,-3.0,0,0,0,3,3,22,7.3,0,0,5,1.9,0.4,0.0%
136,137,Justin Davis(FA),2,19,9.5,19,0,0,0,0,0,0,0,0,11,1.9,0.2,0.0%
137,138,Jonathan Stewart(FA),6,17,2.8,5,0,0,0,0,0,0,0,0,3,1.7,0.6,0.0%
138,139,David Fluellen(FA),4,16,4.0,13,0,0,0,0,0,0,0,0,7,1.6,0.2,0.0%
139,140,Darius Jackson(FA),6,16,2.7,4,0,0,0,1,0,0,0,0,4,1.6,0.4,0.0%
140,141,Brandon Wilds(FA),6,15,2.5,5,0,0,0,0,0,0,0,0,3,1.5,0.5,0.0%
141,142,Jamaal Charles(FA),6,7,1.2,5,0,0,2,3,7,3.5,0,0,2,1.4,0.7,0.1%
142,143,Jamize Olawale(DAL),0,0,0,0,0,0,2,4,13,6.5,0,0,16,1.3,0.1,0.0%
143,144,Derek Watt(PIT),4,11,2.8,8,0,0,1,1,2,2.0,0,0,16,1.3,0.1,0.1%
144,145,Ricky Ortiz(FA),0,0,0,0,0,0,3,4,11,3.7,0,0,12,1.1,0.1,0.0%
145,146,Christine Michael(FA),2,9,4.5,8,0,0,0,0,0,0,0,0,1,0.9,0.9,0.0%
146,147,Ameer Abdullah(CAR),1,1,1.0,1,0,0,3,4,28,9.3,0,1,10,0.9,0.1,10.4%
147,148,J.D. McKissic(WAS),3,8,2.7,6,0,0,0,1,0,0,0,0,5,0.8,0.2,32.9%
148,149,Robert Kelley(FA),4,8,2.0,6,0,0,0,0,0,0,0,0,2,0.8,0.4,0.0%
149,150,Michael Burton(KC),0,0,0,0,0,0,1,1,6,6.0,0,0,8,0.6,0.1,0.1%
150,151,Jeremy McNichols(FA),2,4,2.0,7,0,0,0,0,0,0,0,0,1,0.4,0.4,7.6%
151,152,Danny Vitale(FA),0,0,0,0,0,0,1,2,2,2.0,0,0,5,0.2,0.0,0.0%
152,153,Jonathan Williams(WAS),3,0,0.0,1,0,0,1,1,1,1.0,0,0,3,0.1,0.0,0.6%
153,154,Cullen Gillaspia(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
154,155,Sandro Platzgummer(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
155,156,Trey Ragas(LV),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
156,157,Jaret Patterson(WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7%
157,158,Mekhi Sargent(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5%
158,159,Demetric Felton(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7%
159,160,Deon Jackson(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
160,161,Pooka Williams Jr.(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
161,162,Damien Harris(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.8%
162,163,David Montgomery(CHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.7%
163,164,Justice Hill(BAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
164,165,Josh Jacobs(LV),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.0%
165,166,Devin Singletary(BUF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.1%
166,167,Jonathan Ward(ARI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
167,168,Jermar Jefferson(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7%
168,169,Josh Hokit(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
169,170,Jake Bargas(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
170,171,Gabe Nabers(LAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
171,172,Nathan Cottrell(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
172,173,Dalyn Dawkins(DET),0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.1%
173,174,Reggie Bonnafon(WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
174,175,Johnny Stanton(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
175,176,Miles Sanders(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0%
176,177,Giovanni Ricci(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
177,178,Elijah Holyfield(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
178,179,Kylin Hill(GB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2%
179,180,D'Ernest Johnson(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7%
180,181,Derrick Gore(KC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0%
181,182,D'Andre Swift(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.2%
182,183,Jonathan Taylor(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0%
183,184,Travis Etienne Jr.(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8%
184,185,J.K. Dobbins(BAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3%
185,186,Benny Snell Jr.(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9%
186,187,Zack Moss(BUF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.8%
187,188,Cam Akers(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8%
188,189,Najee Harris(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.9%
189,190,Clyde Edwards-Helaire(KC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.8%
190,191,Craig Reynolds(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7%
191,192,Eno Benjamin(ARI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2%
192,193,Darrynton Evans(TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9%
193,194,Michael Warren II(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
194,195,Caleb Huntley(ATL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
195,196,Darrell Henderson Jr.(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0%
196,197,Anthony McFarland Jr.(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2%
197,198,Jordan Scarlett(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
198,199,La'Mical Perine(NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2%
199,200,AJ Dillon(GB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.4%
200,201,Trayveon Williams(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
201,202,Ke'Shawn Vaughn(TB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8%
202,203,Trevon Wesco(NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
203,204,Tony Pollard(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.3%
204,205,Darwin Thompson(KC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
205,206,Alexander Mattison(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0%
206,207,Devine Ozigbo(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
207,208,Sutton Smith(LV),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
208,209,Jakob Johnson(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
209,210,Andrew Beck(DEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
210,211,Austin Walter(NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4%
211,212,Travis Homer(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3%
212,213,Mike Weber(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
213,214,Khari Blasingame(TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
214,215,Damarea Crockett(DEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
215,216,Alec Ingold(LV),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
216,217,Scottie Phillips(HOU),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
217,218,Patrick Laird(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
218,219,Raymond Calais(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
219,220,Antonio Gibson(WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.9%
220,221,JaMycal Hasty(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2%
221,222,James Robinson(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.3%
222,223,Ty'Son Williams(BAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2%
223,224,Rico Dowdle(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
224,225,Jason Huntley(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2%
225,226,Reggie Gilliam(BUF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
226,227,Antonio Williams(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
227,228,Chuba Hubbard(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.1%
228,229,Pete Guerriero(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
229,230,Sewo Olonilua(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
230,231,Trey Sermon(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9%
231,232,Tavien Feaster(ARI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
232,233,Salvon Ahmed(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6%
233,234,Joshua Kelley(LAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1%
234,235,J.J. Taylor(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7%
235,236,Darius Anderson(HOU),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
236,237,Dexter Williams(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
237,238,Qadree Ollison(ATL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3%
238,239,Javon Leake(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
239,240,Aca'Cedric Ware(TB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
240,241,Ryquell Armstead(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
241,242,DeeJay Dallas(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3%
242,243,Patrick Taylor Jr.(GB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3%
243,244,Larry Rountree III(LAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7%
244,245,Ty Johnson(NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8%
245,246,Adrian Killins Jr.(DEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
