Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
1,Le'Veon Bell(FA),35,144,4.1,21,1,2,4,6,42,10.5,0,0,1,30.6,30.6,5.4%
2,Todd Gurley II(FA),23,121,5.3,17,0,0,7,8,94,13.4,1,0,1,27.5,27.5,0.4%
3,Ezekiel Elliott(DAL),21,85,4.0,16,0,1,4,5,54,13.5,1,0,1,25.9,25.9,99.7%
4,Lamar Miller(FA),19,75,3.9,9,0,1,4,5,56,14.0,1,0,1,25.1,25.1,0.0%
5,Bilal Powell(FA),21,163,7.8,75,2,1,4,5,27,6.8,0,0,1,25.0,25.0,0.0%
6,Leonard Fournette(TB),24,86,3.6,11,0,0,4,5,59,14.8,1,0,1,20.5,20.5,74.8%
7,Elijah McGuire(FA),10,93,9.3,69,1,1,2,2,38,19.0,0,0,1,19.1,19.1,0.0%
8,J.D. McKissic(WAS),4,38,9.5,30,1,1,1,1,27,27.0,1,0,1,18.5,18.5,32.9%
9,Ameer Abdullah(CAR),20,94,4.7,29,1,1,3,4,15,5.0,0,0,1,16.9,16.9,10.4%
10,LeGarrette Blount(FA),16,136,8.5,68,1,0,1,1,20,20.0,0,0,1,15.6,15.6,0.1%
11,Alvin Kamara(NO),5,25,5.0,12,0,0,10,10,71,7.1,1,0,1,15.6,15.6,100.0%
12,Tevin Coleman(NYJ),9,77,8.6,29,2,0,4,6,65,16.3,0,0,1,14.4,14.4,18.5%
13,Giovani Bernard(TB),3,12,4.0,6,0,0,3,4,67,22.3,1,0,1,13.9,13.9,5.4%
14,Wendell Smallwood(FA),10,34,3.4,11,0,1,4,6,45,11.3,0,0,1,13.9,13.9,0.0%
15,Devonta Freeman(BAL),18,58,3.2,16,0,1,2,2,20,10.0,0,0,1,13.8,13.8,74.2%
16,Jordan Howard(PHI),18,53,2.9,16,0,1,2,4,10,5.0,0,0,1,12.3,12.3,18.7%
17,Kareem Hunt(CLE),21,101,4.8,17,0,0,4,4,20,5.0,0,0,1,12.1,12.1,82.1%
18,Duke Johnson Jr.(MIA),4,13,3.3,9,0,1,9,10,47,5.2,0,0,1,12.0,12.0,7.4%
19,Austin Ekeler(LAC),1,35,35.0,35,1,1,2,2,23,11.5,0,0,1,11.8,11.8,99.9%
20,Dalvin Cook(MIN),13,66,5.1,10,0,1,1,3,8,8.0,0,1,1,11.4,11.4,100.0%
21,C.J. Anderson(FA),20,95,4.8,40,1,0,4,4,17,4.3,0,0,1,11.2,11.2,1.0%
22,Wayne Gallman Jr.(MIN),11,42,3.8,13,0,0,2,2,8,4.0,1,0,1,11.0,11.0,1.0%
23,Aaron Jones(GB),13,49,3.8,11,0,1,0,0,0,0,0,0,1,10.9,10.9,98.9%
24,LeSean McCoy(FA),20,76,3.8,8,0,0,3,3,32,10.7,0,0,1,10.8,10.8,2.0%
25,Jacquizz Rodgers(FA),16,83,5.2,36,1,0,2,3,25,12.5,0,0,1,10.8,10.8,0.0%
26,Andre Ellington(FA),5,18,3.6,14,0,0,9,14,86,9.6,0,0,1,10.4,10.4,0.1%
27,Carlos Hyde(JAC),16,68,4.3,15,0,0,5,6,27,5.4,0,0,1,9.5,9.5,6.9%
28,Fozzy Whittaker(FA),0,0,0,0,0,0,3,3,34,11.3,1,0,1,9.4,9.4,0.0%
29,Dion Lewis(FA),4,18,4.5,8,0,1,1,1,9,9.0,0,0,1,8.7,8.7,2.0%
30,Frank Gore(FA),12,46,3.8,14,0,0,3,3,34,11.3,0,0,1,8.0,8.0,12.2%
31,Alfred Morris(NYG),2,76,38.0,70,1,0,0,0,0,0,0,0,1,7.6,7.6,0.0%
32,Robert Turbin(FA),6,8,1.3,4,0,1,0,0,0,0,0,0,1,6.8,6.8,0.0%
33,Chris Carson(SEA),12,42,3.5,11,0,0,3,3,24,8.0,0,0,1,6.6,6.6,31.7%
34,Chris Johnson(FA),13,32,2.5,8,0,0,3,3,31,10.3,0,0,1,6.3,6.3,0.6%
35,Alex Collins(SEA),9,82,9.1,50,2,0,0,2,0,0,0,1,1,6.2,6.2,18.8%
36,Mark Ingram II(NO),14,45,3.2,8,0,0,4,8,17,4.3,0,0,1,6.2,6.2,39.1%
37,James White(NE),1,7,7.0,7,0,0,10,12,47,4.7,0,0,1,5.4,5.4,7.9%
38,Jay Ajayi(FA),12,46,3.8,15,0,0,1,1,8,8.0,0,0,1,5.4,5.4,7.0%
39,Eddie Lacy(FA),11,52,4.7,19,0,0,0,0,0,0,0,0,1,5.2,5.2,0.3%
40,Christian McCaffrey(CAR),6,16,2.7,5,0,0,4,6,33,8.3,0,0,1,4.9,4.9,47.2%
41,Mike Gillislee(FA),12,49,4.1,13,0,0,0,0,0,0,0,0,1,4.9,4.9,0.0%
42,Tarik Cohen(CHI),6,24,4.0,7,0,0,4,4,24,6.0,0,0,1,4.8,4.8,3.0%
43,Jonathan Stewart(FA),14,68,4.9,15,0,0,0,1,0,0,0,1,1,4.8,4.8,0.0%
