Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
1,Alvin Kamara(NO),9,60,6.7,20,1,2,5,6,66,13.2,0,0,1,24.6,24.6,100.0%
2,Le'Veon Bell(FA),18,76,4.2,16,0,0,5,6,106,21.2,1,0,1,24.2,24.2,5.4%
3,Rex Burkhead(HOU),12,78,6.5,31,1,2,3,4,25,8.3,0,0,1,22.3,22.3,31.5%
4,Alex Collins(SEA),15,75,5.0,11,0,2,2,2,23,11.5,0,0,1,21.8,21.8,18.8%
5,Kenyan Drake(LV),23,120,5.2,42,1,1,3,5,21,7.0,0,0,1,20.1,20.1,29.4%
6,Alfred Morris(NYG),27,127,4.7,15,0,1,0,1,0,0,0,0,1,18.7,18.7,0.0%
7,Jamaal Williams(DET),21,113,5.4,25,1,1,2,3,10,5.0,0,0,1,18.3,18.3,58.2%
8,Mark Ingram II(NO),14,85,6.1,72,1,1,6,7,37,6.2,0,0,1,18.2,18.2,39.1%
9,Marshawn Lynch(FA),17,101,5.9,51,1,1,2,3,20,10.0,0,0,1,18.1,18.1,0.3%
10,Derrick Henry(TEN),11,109,9.9,75,2,1,0,0,0,0,0,0,1,16.9,16.9,78.0%
11,Todd Gurley II(FA),19,74,3.9,14,0,0,6,7,84,14.0,0,0,1,15.8,15.8,0.4%
12,Matt Forte(FA),15,58,3.9,14,0,0,3,3,33,11.0,1,0,1,15.1,15.1,19.1%
13,Peyton Barber(LV),23,102,4.4,19,0,0,4,4,41,10.3,0,0,1,14.3,14.3,1.2%
14,Leonard Fournette(TB),20,57,2.9,24,1,1,3,4,22,7.3,0,0,1,13.9,13.9,74.8%
15,Theo Riddick(FA),9,21,2.3,5,0,1,5,5,41,8.2,0,0,1,12.2,12.2,0.0%
16,Jerick McKinnon(KC),9,24,2.7,7,0,0,5,5,28,5.6,1,0,1,11.2,11.2,0.8%
17,Tion Green(FA),11,51,4.6,33,1,1,0,0,0,0,0,0,1,11.1,11.1,0.0%
18,C.J. Anderson(FA),15,67,4.5,14,0,0,4,7,43,10.8,0,0,1,11.0,11.0,1.0%
19,Bilal Powell(FA),18,48,2.7,13,0,1,2,3,2,1.0,0,0,1,11.0,11.0,0.0%
20,Christian McCaffrey(CAR),6,16,2.7,5,0,0,5,6,33,6.6,1,0,1,10.9,10.9,47.2%
21,Melvin Gordon III(DEN),19,77,4.1,29,1,0,4,4,29,7.3,0,0,1,10.6,10.6,87.8%
22,Jonathan Stewart(FA),11,45,4.1,10,0,1,0,1,0,0,0,0,1,10.5,10.5,0.0%
23,LeSean McCoy(FA),15,93,6.2,18,0,0,2,5,9,4.5,0,0,1,10.2,10.2,2.0%
24,Mike Davis(ATL),16,64,4.0,22,1,0,4,4,37,9.3,0,0,1,10.1,10.1,49.7%
25,Latavius Murray(BAL),16,76,4.8,30,1,0,3,3,21,7.0,0,0,1,9.7,9.7,22.2%
26,Kerwynn Williams(FA),16,97,6.1,25,1,0,0,0,0,0,0,0,1,9.7,9.7,0.0%
27,Giovani Bernard(TB),13,77,5.9,13,0,0,2,3,19,9.5,0,0,1,9.6,9.6,5.4%
