rank,player,fg,fg_att,fg_pct,long,1-19,20-29,30-39,40-49,50+,XPT,XPA,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
1,Mason Crosby,4,5,80.0,50,0,0,2,1,1,1,1,1,16.0,16.0,40.7,GB,K,6,2013
2,Stephen Gostkowski,3,3,100.0,54,0,1,1,0,1,3,3,1,14.0,14.0,0.1,FA,K,6,2013
3,Robbie Gould,2,2,100.0,52,0,0,0,1,1,3,3,1,12.0,12.0,22.5,SF,K,6,2013
4,Mike Nugent,2,3,66.7,46,0,0,0,2,0,3,3,1,11.0,11.0,1.0,FA,K,6,2013
5,Kai Forbath,3,4,75.0,33,0,1,2,0,0,1,1,1,10.0,10.0,3.0,LAR,K,6,2013
6,Greg Zuerlein,1,1,100.0,42,0,0,0,1,0,5,5,1,9.0,9.0,74.2,DAL,K,6,2013
7,Stephen Hauschka,2,2,100.0,31,0,1,1,0,0,2,2,1,8.0,8.0,0.0,FA,K,6,2013
8,Randy Bullock,2,2,100.0,35,0,1,1,0,0,1,1,1,7.0,7.0,10.8,TEN,K,6,2013
9,Dan Bailey,1,1,100.0,30,0,0,1,0,0,4,4,1,7.0,7.0,0.0,FA,K,6,2013
10,Nick Folk,2,2,100.0,39,0,1,1,0,0,0,0,1,6.0,6.0,81.8,NE,K,6,2013
11,Ryan Succop,1,1,100.0,33,0,0,1,0,0,3,3,1,6.0,6.0,57.4,TB,K,6,2013
12,Matt Prater,0,0,0.0,0,0,0,0,0,0,5,5,1,5.0,5.0,52.8,ARI,K,6,2013
13,Justin Tucker,1,1,100.0,23,0,1,0,0,0,2,2,1,5.0,5.0,98.0,BAL,K,6,2013
14,Graham Gano,0,0,0.0,0,0,0,0,0,0,5,5,1,5.0,5.0,31.4,NYG,K,6,2013
15,Joey Slye,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.6,WAS,K,6,2013
16,Jason Sanders,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,22.6,MIA,K,6,2013
17,Eddy Pineiro,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,NYJ,K,6,2013
18,Greg Joseph,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,69.1,MIN,K,6,2013
19,Matthew Wright,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,JAC,K,6,2013
20,Austin Seibert,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,DET,K,6,2013
21,Michael Badgley,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,19.9,IND,K,6,2013
22,Chris Blewitt,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,CLE,K,6,2013
23,Matt Gay,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,89.8,LAR,K,6,2013
24,Adam Vinatieri,3,3,100.0,51,0,0,1,0,2,0,0,1,0.0,0.0,0.2,FA,K,6,2013
25,Daniel Carlson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,74.3,LV,K,6,2013
26,Ka'imi Fairbairn,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.8,HOU,K,6,2013
27,Ty Long,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.7,LAC,K,6,2013
28,Cameron Nizialek,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,PIT,K,6,2013
29,Younghoe Koo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,40.9,ATL,K,6,2013
30,Harrison Butker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,76.6,KC,K,6,2013
31,Zane Gonzalez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.6,CAR,K,6,2013
32,Jake Elliott,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,22.5,PHI,K,6,2013
33,Sam Ficken,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,TEN,K,6,2013
34,Wil Lutz,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,3.3,NO,K,6,2013
35,Jonathan Brown,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1,FA,K,6,2013
36,Chase McLaughlin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,7.1,CLE,K,6,2013
37,Jake Verity,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,IND,K,6,2013
38,Evan McPherson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,34.2,CIN,K,6,2013
39,Riley Patterson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,DET,K,6,2013
40,Jose Borregales,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,TB,K,6,2013
41,Quinn Nordin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,NE,K,6,2013
42,Chris Naggar,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,DAL,K,6,2013
43,Brian Johnson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,6.6,WAS,K,6,2013
44,Dominik Eberle,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,GB,K,6,2013
45,Rodrigo Blankenship,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.1,IND,K,6,2013
46,Tyler Bass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,84.8,BUF,K,6,2013
47,JJ Molson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,GB,K,6,2013
48,Sam Sloman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,PIT,K,6,2013
49,Matt Ammendola,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,NYJ,K,6,2013
50,Lirim Hajrullahu,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,CAR,K,6,2013
51,Austin MacGinnis,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,LAR,K,6,2013
52,Jason Myers,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,22.1,SEA,K,6,2013
53,Michael Palardy,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,33.3,MIA,K,6,2013
54,Steven Weatherford,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYJ,K,6,2013
55,Parker Douglass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYJ,K,6,2013
56,Phil Dawson,3,3,100.0,44,0,1,1,1,0,3,3,1,0.0,0.0,0.1,FA,K,6,2013
57,Piotr Czech,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,PIT,K,6,2013
