rank,player,fg,fg_att,fg_pct,long,1-19,20-29,30-39,40-49,50+,XPT,XPA,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
1,Dan Bailey,3,3,100.0,51,0,0,2,0,1,2,2,1,13.0,13.0,0.0,FA,K,12,2012
2,Mike Nugent,2,3,66.7,55,0,1,0,0,1,4,4,1,12.0,12.0,1.0,FA,K,12,2012
3,Justin Tucker,3,3,100.0,43,0,0,2,1,0,1,1,1,11.0,11.0,98.0,BAL,K,12,2012
4,Ryan Succop,3,3,100.0,49,0,1,1,1,0,0,0,1,10.0,10.0,57.4,TB,K,12,2012
5,Robbie Gould,2,3,66.7,47,0,0,1,1,0,2,2,1,9.0,9.0,22.5,SF,K,12,2012
6,Kai Forbath,1,1,100.0,48,0,0,0,1,0,5,5,1,9.0,9.0,3.0,LAR,K,12,2012
7,Stephen Gostkowski,0,1,0.0,0,0,0,0,0,0,7,7,1,7.0,7.0,0.1,FA,K,12,2012
8,Greg Zuerlein,1,2,50.0,19,1,0,0,0,0,4,4,1,7.0,7.0,74.2,DAL,K,12,2012
9,Graham Gano,1,1,100.0,23,0,1,0,0,0,3,4,1,6.0,6.0,31.4,NYG,K,12,2012
10,Matt Prater,1,3,33.3,34,0,0,1,0,0,2,2,1,5.0,5.0,52.8,ARI,K,12,2012
11,Nick Folk,1,1,100.0,32,0,0,1,0,0,2,2,1,5.0,5.0,81.8,NE,K,12,2012
12,Mason Crosby,1,2,50.0,28,0,1,0,0,0,1,1,1,4.0,4.0,40.7,GB,K,12,2012
13,Stephen Hauschka,0,0,0.0,0,0,0,0,0,0,3,3,1,3.0,3.0,0.0,FA,K,12,2012
14,Greg Joseph,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,69.1,MIN,K,12,2012
15,Eddy Pineiro,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,NYJ,K,12,2012
16,Michael Badgley,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,19.9,IND,K,12,2012
17,Adam Vinatieri,2,2,100.0,25,1,1,0,0,0,2,2,1,0.0,0.0,0.2,FA,K,12,2012
18,Austin Seibert,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,DET,K,12,2012
19,Chase McLaughlin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,7.1,CLE,K,12,2012
20,Joey Slye,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.6,WAS,K,12,2012
21,Matthew Wright,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,JAC,K,12,2012
22,Chris Blewitt,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,CLE,K,12,2012
23,Matt Gay,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,89.8,LAR,K,12,2012
24,Jason Sanders,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,22.6,MIA,K,12,2012
25,Younghoe Koo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,40.9,ATL,K,12,2012
26,Daniel Carlson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,74.3,LV,K,12,2012
27,Ty Long,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.7,LAC,K,12,2012
28,Ka'imi Fairbairn,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.8,HOU,K,12,2012
29,Harrison Butker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,76.6,KC,K,12,2012
30,Zane Gonzalez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.6,CAR,K,12,2012
31,Jake Elliott,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,22.5,PHI,K,12,2012
32,Sam Ficken,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,TEN,K,12,2012
33,Wil Lutz,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,3.3,NO,K,12,2012
34,Cameron Nizialek,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,PIT,K,12,2012
35,Jake Verity,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,IND,K,12,2012
36,Dominik Eberle,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,GB,K,12,2012
37,Evan McPherson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,34.2,CIN,K,12,2012
38,Riley Patterson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,DET,K,12,2012
