rank,player,fg,fg_att,fg_pct,long,1-19,20-29,30-39,40-49,50+,XPT,XPA,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
1,Stephen Hauschka,3,3,100.0,33,1,1,1,0,0,5,5,1,14.0,14.0,0.0,FA,K,15,2012
2,Stephen Gostkowski,2,2,100.0,41,0,0,1,1,0,4,4,1,11.0,11.0,0.1,FA,K,15,2012
3,Dan Bailey,2,2,100.0,50,0,1,0,0,1,3,3,1,11.0,11.0,0.0,FA,K,15,2012
4,Matt Prater,2,3,66.7,36,0,1,1,0,0,4,4,1,10.0,10.0,52.8,ARI,K,15,2012
5,Kai Forbath,1,1,100.0,44,0,0,0,1,0,5,5,1,9.0,9.0,3.0,LAR,K,15,2012
6,Graham Gano,1,1,100.0,33,0,0,1,0,0,4,4,1,7.0,7.0,31.4,NYG,K,15,2012
7,Justin Tucker,1,1,100.0,45,0,0,0,1,0,2,2,1,6.0,6.0,98.0,BAL,K,15,2012
8,Nick Folk,1,1,100.0,22,0,1,0,0,0,1,1,1,4.0,4.0,81.8,NE,K,15,2012
9,Mason Crosby,0,2,0.0,0,0,0,0,0,0,3,3,1,3.0,3.0,40.7,GB,K,15,2012
10,Greg Zuerlein,0,1,0.0,0,0,0,0,0,0,2,2,1,2.0,2.0,74.2,DAL,K,15,2012
11,Michael Badgley,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,19.9,IND,K,15,2012
12,Daniel Carlson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,74.3,LV,K,15,2012
13,Joey Slye,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.6,WAS,K,15,2012
14,Jason Sanders,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,22.6,MIA,K,15,2012
15,Eddy Pineiro,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,NYJ,K,15,2012
16,Greg Joseph,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,69.1,MIN,K,15,2012
17,Younghoe Koo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,40.9,ATL,K,15,2012
18,Matthew Wright,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,JAC,K,15,2012
19,Matt Gay,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,89.8,LAR,K,15,2012
20,Austin Seibert,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,DET,K,15,2012
21,Chris Blewitt,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,CLE,K,15,2012
22,Adam Vinatieri,1,1,100.0,26,0,1,0,0,0,2,2,1,0.0,0.0,0.2,FA,K,15,2012
23,Zane Gonzalez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.6,CAR,K,15,2012
24,Harrison Butker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,76.6,KC,K,15,2012
25,Jason Myers,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,22.1,SEA,K,15,2012
26,Ty Long,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.7,LAC,K,15,2012
27,Cameron Nizialek,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,PIT,K,15,2012
28,Ka'imi Fairbairn,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.8,HOU,K,15,2012
29,Jonathan Brown,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1,FA,K,15,2012
30,Wil Lutz,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,3.3,NO,K,15,2012
31,Sam Ficken,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,TEN,K,15,2012
32,Jake Elliott,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,22.5,PHI,K,15,2012
33,Chase McLaughlin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,7.1,CLE,K,15,2012
34,Evan McPherson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,34.2,CIN,K,15,2012
35,Riley Patterson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,DET,K,15,2012
36,Jose Borregales,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,TB,K,15,2012
37,Quinn Nordin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,NE,K,15,2012
38,Chris Naggar,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,DAL,K,15,2012
39,Brian Johnson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,6.6,WAS,K,15,2012
40,Dominik Eberle,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,GB,K,15,2012
41,Rodrigo Blankenship,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.1,IND,K,15,2012
42,Jake Verity,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,IND,K,15,2012
43,Tyler Bass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,84.8,BUF,K,15,2012
44,JJ Molson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,GB,K,15,2012
45,Sam Sloman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,PIT,K,15,2012
46,Matt Ammendola,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,NYJ,K,15,2012
47,Lirim Hajrullahu,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,CAR,K,15,2012
48,Austin MacGinnis,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,LAR,K,15,2012
49,Michael Palardy,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,33.3,MIA,K,15,2012
50,Parker Douglass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYJ,K,15,2012
51,Phil Dawson,0,0,0.0,0,0,0,0,0,0,3,3,1,0.0,0.0,0.1,FA,K,15,2012
52,Piotr Czech,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,PIT,K,15,2012
53,Rian Lindell,1,1,100.0,41,0,0,0,1,0,2,2,1,0.0,0.0,0.0,FA,K,15,2012
54,Rob Bironas,0,1,0.0,0,0,0,0,0,0,2,2,1,0.0,0.0,0.0,FA,K,15,2012
55,Robbie Gould,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,22.5,SF,K,15,2012
56,Ryan Succop,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,57.4,TB,K,15,2012
57,Sebastian Janikowski,5,6,83.3,57,0,1,1,1,2,0,0,1,0.0,0.0,20.0,FA,K,15,2012
58,Shaun Suisham,1,1,100.0,32,0,0,1,0,0,3,3,1,0.0,0.0,0.0,FA,K,15,2012
59,Shayne Graham,5,6,83.3,46,0,3,1,1,0,2,2,1,0.0,0.0,0.0,FA,K,15,2012
60,Steven Weatherford,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYJ,K,15,2012
61,Zac Derr,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,ATL,K,15,2012
62,Ricky Schmit,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,SF,K,15,2012
63,Jay Feely,1,1,100.0,51,0,0,0,0,1,5,5,1,0.0,0.0,0.0,FA,K,15,2012
64,Andrew Wellock,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,CAR,K,15,2012
65,Carlos Martinez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,DAL,K,15,2012
66,Dan Carpenter,3,3,100.0,53,0,1,1,0,1,1,1,1,0.0,0.0,0.2,FA,K,15,2012
67,David Akers,2,3,66.7,28,0,2,0,0,0,5,5,1,0.0,0.0,0.0,FA,K,15,2012
68,Garrett Hartley,2,2,100.0,36,0,1,1,0,0,5,5,1,0.0,0.0,0.0,FA,K,15,2012
69,Garrett Rivas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,TB,K,15,2012
70,Jason Reda,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,CLE,K,15,2012
71,Josh Brown,2,2,100.0,32,0,1,1,0,0,4,4,1,0.0,0.0,0.0,FA,K,15,2012
72,Josh Scobee,1,1,100.0,37,0,0,1,0,0,0,0,1,0.0,0.0,0.0,FA,K,15,2012
73,Lawrence Tynes,0,1,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,FA,K,15,2012
74,MacKenzie Hoambrecker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,SF,K,15,2012
75,Mark Hickok,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYG,K,15,2012
76,Matt Bryant,2,2,100.0,38,1,0,1,0,0,4,4,1,0.0,0.0,1.1,FA,K,15,2012
77,Dustin Hopkins,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,14.5,LAC,K,15,2012
78,Blair Walsh,5,5,100.0,53,0,0,1,1,3,3,3,1,0.0,0.0,0.1,FA,K,15,2012
79,Chris Boswell,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,51.0,PIT,K,15,2012
80,Brandon McManus,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,44.3,DEN,K,15,2012
81,Andrew Jacas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,SF,K,15,2012
82,Cairo Santos,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.1,CHI,K,15,2012
83,Sergio Castillo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYJ,K,15,2012
84,Randy Bullock,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,10.8,TEN,K,15,2012
85,Nick Novak,0,0,0.0,0,0,0,0,0,0,1,1,1,0.0,0.0,0.1,FA,K,15,2012
