rank,player,field_goal,field_goal_att,pct,lg,1-19,20-29,30-39,40-49,50+,XPT,XPA,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
1,Stephen Hauschka,3,3,100.0,32,0,1,2,0,0,7,7,1,16.0,16.0,0.0,FA,K,14,2012
2,Matt Prater,4,4,100.0,43,0,1,2,1,0,2,2,1,15.0,15.0,52.8,ARI,K,14,2012
3,Graham Gano,3,3,100.0,41,0,1,1,1,0,3,3,1,13.0,13.0,31.4,NYG,K,14,2012
4,Kai Forbath,3,3,100.0,49,0,0,1,2,0,2,2,1,13.0,13.0,3.0,LAR,K,14,2012
5,Mason Crosby,2,3,66.7,49,0,0,0,2,0,3,3,1,11.0,11.0,40.7,GB,K,14,2012
6,Dan Bailey,2,2,100.0,40,0,0,1,1,0,2,2,1,9.0,9.0,0.0,FA,K,14,2012
7,Stephen Gostkowski,0,0,0.0,0,0,0,0,0,0,6,6,1,6.0,6.0,0.1,FA,K,14,2012
8,Nick Folk,1,1,100.0,44,0,0,0,1,0,2,2,1,6.0,6.0,81.8,NE,K,14,2012
9,Justin Tucker,0,0,0.0,0,0,0,0,0,0,4,4,1,4.0,4.0,98.0,BAL,K,14,2012
10,Robbie Gould,0,0,0.0,0,0,0,0,0,0,2,2,1,2.0,2.0,22.5,SF,K,14,2012
11,Ryan Succop,0,1,0.0,0,0,0,0,0,0,1,1,1,1.0,1.0,57.4,TB,K,14,2012
12,Greg Zuerlein,0,0,0.0,0,0,0,0,0,0,1,1,1,1.0,1.0,74.2,DAL,K,14,2012
13,Daniel Carlson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,74.3,LV,K,14,2012
14,Jason Sanders,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,22.6,MIA,K,14,2012
15,Eddy Pineiro,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,NYJ,K,14,2012
16,Joey Slye,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.6,WAS,K,14,2012
17,Greg Joseph,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,69.1,MIN,K,14,2012
18,Michael Badgley,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,19.9,IND,K,14,2012
19,Matthew Wright,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,JAC,K,14,2012
20,Matt Gay,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,89.8,LAR,K,14,2012
21,Austin Seibert,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,DET,K,14,2012
22,Chris Blewitt,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,CLE,K,14,2012
23,Adam Vinatieri,2,2,100.0,53,0,0,0,1,1,3,3,1,0.0,0.0,0.2,FA,K,14,2012
24,Younghoe Koo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,40.9,ATL,K,14,2012
25,Jason Myers,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,22.1,SEA,K,14,2012
26,Ty Long,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.7,LAC,K,14,2012
