rank,player,field_goal,field_goal_att,pct,lg,1-19,20-29,30-39,40-49,50+,XPT,XPA,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
1,Stephen Gostkowski,3,3,100.0,48,0,1,0,2,0,4,4,1,15.0,15.0,0.1,FA,K,10,2012
2,Justin Tucker,2,2,100.0,48,0,0,1,1,0,7,7,1,14.0,14.0,98.0,BAL,K,10,2012
3,Matt Prater,2,3,66.7,53,0,1,0,0,1,4,4,1,12.0,12.0,52.8,ARI,K,10,2012
4,Robbie Gould,2,3,66.7,51,0,1,0,0,1,0,0,1,8.0,8.0,22.5,SF,K,10,2012
5,Ryan Succop,2,3,66.7,46,0,1,0,1,0,1,1,1,8.0,8.0,57.4,TB,K,10,2012
6,Dan Bailey,1,1,100.0,30,0,0,1,0,0,5,5,1,8.0,8.0,0.0,FA,K,10,2012
7,Mike Nugent,1,1,100.0,28,0,1,0,0,0,4,4,1,7.0,7.0,1.0,FA,K,10,2012
8,Greg Zuerlein,1,2,50.0,27,0,1,0,0,0,3,3,1,6.0,6.0,74.2,DAL,K,10,2012
9,Stephen Hauschka,0,0,0.0,0,0,0,0,0,0,4,4,1,4.0,4.0,0.0,FA,K,10,2012
10,Nick Folk,0,0,0.0,0,0,0,0,0,0,1,1,1,1.0,1.0,81.8,NE,K,10,2012
11,Greg Joseph,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,69.1,MIN,K,10,2012
12,Eddy Pineiro,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,NYJ,K,10,2012
13,Michael Badgley,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,19.9,IND,K,10,2012
14,Jason Sanders,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,22.6,MIA,K,10,2012
15,Daniel Carlson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,74.3,LV,K,10,2012
16,Joey Slye,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.6,WAS,K,10,2012
17,Matthew Wright,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,JAC,K,10,2012
18,Austin Seibert,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,DET,K,10,2012
19,Chris Blewitt,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,CLE,K,10,2012
20,Matt Gay,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,89.8,LAR,K,10,2012
21,Younghoe Koo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,40.9,ATL,K,10,2012
22,Adam Vinatieri,2,2,100.0,41,0,0,1,1,0,3,3,1,0.0,0.0,0.2,FA,K,10,2012
23,Harrison Butker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,76.6,KC,K,10,2012
24,Jason Myers,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,22.1,SEA,K,10,2012
25,Ty Long,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.7,LAC,K,10,2012
26,Cameron Nizialek,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,PIT,K,10,2012
27,Zane Gonzalez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.6,CAR,K,10,2012
28,Jake Elliott,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,22.5,PHI,K,10,2012
29,Sam Ficken,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,TEN,K,10,2012
30,Wil Lutz,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,3.3,NO,K,10,2012
31,Ka'imi Fairbairn,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.8,HOU,K,10,2012
32,Chase McLaughlin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,7.1,CLE,K,10,2012
33,Evan McPherson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,34.2,CIN,K,10,2012
34,Riley Patterson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,DET,K,10,2012
35,Jose Borregales,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,TB,K,10,2012
36,Quinn Nordin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,NE,K,10,2012
37,Chris Naggar,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,DAL,K,10,2012
38,Brian Johnson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,6.6,WAS,K,10,2012
39,Dominik Eberle,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,GB,K,10,2012
40,Rodrigo Blankenship,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.1,IND,K,10,2012
41,Jake Verity,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,IND,K,10,2012
42,Tyler Bass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,84.8,BUF,K,10,2012
43,JJ Molson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,GB,K,10,2012
44,Sam Sloman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,PIT,K,10,2012
45,Matt Ammendola,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,NYJ,K,10,2012
46,Lirim Hajrullahu,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,CAR,K,10,2012
47,Austin MacGinnis,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,LAR,K,10,2012
48,Michael Palardy,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,33.3,MIA,K,10,2012
49,Shaun Suisham,3,3,100.0,35,0,1,2,0,0,1,1,1,0.0,0.0,0.0,FA,K,10,2012
50,Parker Douglass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYJ,K,10,2012
51,Piotr Czech,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,PIT,K,10,2012
52,Rian Lindell,1,1,100.0,41,0,0,0,1,0,4,4,1,0.0,0.0,0.0,FA,K,10,2012
53,Rob Bironas,3,3,100.0,53,0,0,2,0,1,4,4,1,0.0,0.0,0.0,FA,K,10,2012
54,Sebastian Janikowski,2,2,100.0,47,0,0,1,1,0,2,2,1,0.0,0.0,20.0,FA,K,10,2012
55,Shayne Graham,2,2,100.0,42,0,1,0,1,0,1,1,1,0.0,0.0,0.0,FA,K,10,2012
56,Steven Weatherford,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYJ,K,10,2012
57,Zac Derr,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,ATL,K,10,2012
58,Ricky Schmit,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,SF,K,10,2012
59,Matt Bryant,2,2,100.0,37,0,1,1,0,0,3,3,1,0.0,0.0,1.1,FA,K,10,2012
60,Jason Reda,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,CLE,K,10,2012
61,Andrew Wellock,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,CAR,K,10,2012
62,Carlos Martinez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,DAL,K,10,2012
63,Connor Barth,2,2,100.0,45,0,0,0,2,0,4,4,1,0.0,0.0,0.0,FA,K,10,2012
64,Dan Carpenter,1,1,100.0,40,0,0,0,1,0,0,0,1,0.0,0.0,0.2,FA,K,10,2012
65,David Akers,1,2,50.0,33,0,0,1,0,0,3,3,1,0.0,0.0,0.0,FA,K,10,2012
66,Garrett Hartley,1,1,100.0,31,0,0,1,0,0,4,4,1,0.0,0.0,0.0,FA,K,10,2012
67,Garrett Rivas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,TB,K,10,2012
68,Graham Gano,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,31.4,NYG,K,10,2012
69,Mason Crosby,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,40.7,GB,K,10,2012
70,Josh Scobee,1,2,50.0,40,0,0,0,1,0,1,1,1,0.0,0.0,0.0,FA,K,10,2012
71,Lawrence Tynes,2,2,100.0,31,0,1,1,0,0,1,1,1,0.0,0.0,0.0,FA,K,10,2012
72,MacKenzie Hoambrecker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,SF,K,10,2012
73,Mark Hickok,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYG,K,10,2012
74,Dustin Hopkins,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,14.5,LAC,K,10,2012
75,Blair Walsh,4,4,100.0,48,0,2,1,1,0,2,2,1,0.0,0.0,0.1,FA,K,10,2012
76,Chris Boswell,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,51.0,PIT,K,10,2012
77,Brandon McManus,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,44.3,DEN,K,10,2012
78,Andrew Jacas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,SF,K,10,2012
79,Cairo Santos,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.1,CHI,K,10,2012
80,Sergio Castillo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYJ,K,10,2012
