rank,player,fg,fg_att,fg_pct,long,1-19,20-29,30-39,40-49,50+,XPT,XPA,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
1,Justin Tucker,4,4,100.0,30,0,3,1,0,0,3,3,1,15.0,15.0,98.0,BAL,K,16,2012
2,Mason Crosby,2,2,100.0,48,0,1,0,1,0,7,7,1,14.0,14.0,40.7,GB,K,16,2012
3,Stephen Gostkowski,3,3,100.0,49,0,1,1,1,0,2,2,1,12.0,12.0,0.1,FA,K,16,2012
4,Matt Prater,2,2,100.0,41,0,1,0,1,0,4,4,1,11.0,11.0,52.8,ARI,K,16,2012
5,Kai Forbath,2,2,100.0,45,0,0,0,2,0,3,3,1,11.0,11.0,3.0,LAR,K,16,2012
6,Ryan Succop,2,3,66.7,47,0,0,0,2,0,1,1,1,9.0,9.0,57.4,TB,K,16,2012
7,Dan Bailey,1,1,100.0,47,0,0,0,1,0,4,4,1,8.0,8.0,0.0,FA,K,16,2012
8,Graham Gano,1,2,50.0,51,0,0,0,0,1,2,2,1,7.0,7.0,31.4,NYG,K,16,2012
9,Stephen Hauschka,0,0,0.0,0,0,0,0,0,0,6,6,1,6.0,6.0,0.0,FA,K,16,2012
10,Nick Folk,1,1,100.0,40,0,0,0,1,0,2,2,1,6.0,6.0,81.8,NE,K,16,2012
11,Greg Zuerlein,0,0,0.0,0,0,0,0,0,0,4,4,1,4.0,4.0,74.2,DAL,K,16,2012
12,Michael Badgley,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,19.9,IND,K,16,2012
13,Daniel Carlson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,74.3,LV,K,16,2012
14,Jason Sanders,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,22.6,MIA,K,16,2012
15,Joey Slye,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.6,WAS,K,16,2012
16,Eddy Pineiro,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,NYJ,K,16,2012
17,Matthew Wright,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,JAC,K,16,2012
18,Greg Joseph,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,69.1,MIN,K,16,2012
19,Austin Seibert,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,DET,K,16,2012
20,Chris Blewitt,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,CLE,K,16,2012
21,Matt Gay,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,89.8,LAR,K,16,2012
22,Adam Vinatieri,2,2,100.0,48,0,0,1,1,0,2,2,1,0.0,0.0,0.2,FA,K,16,2012
23,Harrison Butker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,76.6,KC,K,16,2012
24,Younghoe Koo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,40.9,ATL,K,16,2012
25,Jason Myers,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,22.1,SEA,K,16,2012
26,Ty Long,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.7,LAC,K,16,2012
27,Cameron Nizialek,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,PIT,K,16,2012
28,Ka'imi Fairbairn,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.8,HOU,K,16,2012
29,Jonathan Brown,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1,FA,K,16,2012
30,Wil Lutz,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,3.3,NO,K,16,2012
31,Sam Ficken,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,TEN,K,16,2012
32,Jake Elliott,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,22.5,PHI,K,16,2012
33,Zane Gonzalez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.6,CAR,K,16,2012
34,Chase McLaughlin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,7.1,CLE,K,16,2012
35,Evan McPherson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,34.2,CIN,K,16,2012
36,Riley Patterson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,DET,K,16,2012
37,Jose Borregales,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,TB,K,16,2012
38,Quinn Nordin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,NE,K,16,2012
39,Chris Naggar,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,DAL,K,16,2012
40,Brian Johnson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,6.6,WAS,K,16,2012
41,Dominik Eberle,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,GB,K,16,2012
42,Rodrigo Blankenship,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.1,IND,K,16,2012
43,Michael Palardy,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,33.3,MIA,K,16,2012
44,Jake Verity,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,IND,K,16,2012
45,Tyler Bass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,84.8,BUF,K,16,2012
46,JJ Molson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,GB,K,16,2012
47,Sam Sloman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,PIT,K,16,2012
48,Matt Ammendola,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,NYJ,K,16,2012
49,Lirim Hajrullahu,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,CAR,K,16,2012
50,Austin MacGinnis,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,LAR,K,16,2012
51,Shaun Suisham,1,3,33.3,40,0,0,0,1,0,1,1,1,0.0,0.0,0.0,FA,K,16,2012
52,Parker Douglass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYJ,K,16,2012
53,Phil Dawson,2,2,100.0,53,0,1,0,0,1,0,0,1,0.0,0.0,0.1,FA,K,16,2012
54,Piotr Czech,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,PIT,K,16,2012
55,Rian Lindell,1,1,100.0,42,0,0,0,1,0,1,1,1,0.0,0.0,0.0,FA,K,16,2012
56,Rob Bironas,0,0,0.0,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,FA,K,16,2012
57,Robbie Gould,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,22.5,SF,K,16,2012
58,Sebastian Janikowski,2,2,100.0,31,0,1,1,0,0,0,0,1,0.0,0.0,20.0,FA,K,16,2012
59,Shayne Graham,2,2,100.0,51,0,0,1,0,1,0,0,1,0.0,0.0,0.0,FA,K,16,2012
60,Nate Kaeding,1,2,50.0,45,0,0,0,1,0,3,3,1,0.0,0.0,0.0,FA,K,16,2012
61,Steven Weatherford,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYJ,K,16,2012
62,Zac Derr,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,ATL,K,16,2012
63,Ricky Schmit,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,SF,K,16,2012
64,Jay Feely,2,2,100.0,49,0,0,1,1,0,1,1,1,0.0,0.0,0.0,FA,K,16,2012
65,Andrew Wellock,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,CAR,K,16,2012
66,Carlos Martinez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,DAL,K,16,2012
67,Connor Barth,2,2,100.0,49,0,1,0,1,0,1,1,1,0.0,0.0,0.0,FA,K,16,2012
68,David Akers,2,3,66.7,54,0,0,1,0,1,1,1,1,0.0,0.0,0.0,FA,K,16,2012
69,Garrett Hartley,2,3,66.7,37,0,1,1,0,0,4,4,1,0.0,0.0,0.0,FA,K,16,2012
70,Garrett Rivas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,TB,K,16,2012
71,Jason Reda,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,CLE,K,16,2012
72,Josh Brown,2,3,66.7,43,0,0,0,2,0,1,1,1,0.0,0.0,0.0,FA,K,16,2012
73,Josh Scobee,3,4,75.0,42,0,0,1,2,0,1,1,1,0.0,0.0,0.0,FA,K,16,2012
74,Lawrence Tynes,0,0,0.0,0,0,0,0,0,0,2,2,1,0.0,0.0,0.0,FA,K,16,2012
75,MacKenzie Hoambrecker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,SF,K,16,2012
76,Mark Hickok,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYG,K,16,2012
77,Matt Bryant,1,1,100.0,20,0,1,0,0,0,4,4,1,0.0,0.0,1.1,FA,K,16,2012
78,Dustin Hopkins,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,14.5,LAC,K,16,2012
79,Chris Boswell,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,51.0,PIT,K,16,2012
80,Brandon McManus,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,44.3,DEN,K,16,2012
81,Andrew Jacas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,SF,K,16,2012
82,Cairo Santos,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.1,CHI,K,16,2012
83,Sergio Castillo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYJ,K,16,2012
84,Blair Walsh,3,3,100.0,56,0,0,1,1,1,2,2,1,0.0,0.0,0.1,FA,K,16,2012
85,Nick Novak,2,2,100.0,51,0,1,0,0,1,3,3,1,0.0,0.0,0.1,FA,K,16,2012
86,Randy Bullock,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,10.8,TEN,K,16,2012
87,Garrett Lindholm,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,ATL,K,16,2012
88,Connor Hughes,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,DAL,K,16,2012
89,Clint Stitser,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,WAS,K,16,2012
90,Alex Henery,2,2,100.0,38,0,0,2,0,0,2,2,1,0.0,0.0,0.0,FA,K,16,2012
91,Saverio Rocca,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,WAS,K,16,2012
92,Giorgio Tavecchio,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,TEN,K,16,2012
