Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
1,DeAngelo Williams(FA),20,77,3.9,16,0,3,4,5,15,3.8,0,0,1,27.2,27.2,0.1%
2,Matt Jones(FA),19,123,6.5,39,2,2,3,3,23,7.7,0,1,1,24.6,24.6,0.0%
3,Dion Lewis(FA),7,40,5.7,13,0,1,6,9,98,16.3,0,1,1,17.8,17.8,2.0%
4,Adrian Peterson(SEA),29,134,4.6,25,1,0,2,2,58,29.0,0,1,1,17.2,17.2,4.9%
5,Jamaal Charles(FA),21,125,6.0,34,1,1,4,5,2,0.5,0,2,1,14.7,14.7,0.1%
6,Latavius Murray(BAL),15,65,4.3,9,0,1,3,3,22,7.3,0,0,1,14.7,14.7,22.2%
7,Giovani Bernard(TB),20,123,6.2,26,1,0,3,3,16,5.3,0,0,1,13.9,13.9,5.4%
8,Isaiah Crowell(FA),15,72,4.8,15,0,1,0,0,0,0,0,0,1,13.2,13.2,0.1%
9,Devonta Freeman(BAL),12,25,2.1,7,0,1,4,8,34,8.5,0,0,1,11.9,11.9,74.2%
10,LeSean McCoy(FA),15,89,5.9,18,0,0,3,4,27,9.0,0,0,1,11.6,11.6,2.0%
11,Lorenzo Taliaferro(FA),7,34,4.9,7,0,1,3,3,12,4.0,0,0,1,10.6,10.6,0.0%
12,Matt Forte(FA),15,61,4.1,27,1,0,4,5,44,11.0,0,0,1,10.5,10.5,19.1%
13,David Johnson(HOU),5,42,8.4,14,0,1,1,2,3,3.0,0,0,1,10.5,10.5,35.4%
14,Danny Woodhead(FA),7,36,5.1,9,0,0,6,6,68,11.3,0,0,1,10.4,10.4,20.6%
15,Melvin Gordon III(DEN),16,88,5.5,27,3,0,1,1,10,10.0,0,0,1,9.8,9.8,87.8%
16,Mark Ingram II(NO),16,53,3.3,11,0,1,3,3,5,1.7,0,1,1,9.8,9.8,39.1%
17,Karlos Williams(FA),6,21,3.5,7,0,1,2,3,16,8.0,0,0,1,9.7,9.7,0.6%
18,Shane Vereen(FA),6,19,3.2,12,0,0,8,8,76,9.5,0,0,1,9.5,9.5,0.0%
19,Tevin Coleman(NYJ),9,32,3.6,11,0,1,0,1,0,0,0,0,1,9.2,9.2,18.5%
20,James Starks(FA),20,95,4.8,35,1,0,4,4,11,2.8,0,1,1,8.6,8.6,0.0%
21,T.J. Yeldon(FA),25,70,2.8,12,0,0,3,4,13,4.3,0,0,1,8.3,8.3,0.0%
22,Jeremy Langford(FA),6,21,3.5,6,0,1,0,0,0,0,0,0,1,8.1,8.1,0.0%
23,Justin Forsett(FA),15,68,4.5,16,0,0,4,4,12,3.0,0,0,1,8.0,8.0,0.0%
24,Damien Williams(CHI),2,5,2.5,3,0,0,3,4,15,5.0,1,0,1,8.0,8.0,4.4%
25,Doug Martin(FA),21,78,3.7,20,1,0,2,2,20,10.0,0,1,1,7.8,7.8,0.0%
26,Chris Johnson(FA),20,72,3.6,8,0,0,0,1,0,0,0,0,1,7.2,7.2,0.6%
27,Alfred Morris(NYG),18,59,3.3,35,1,0,2,2,13,6.5,0,0,1,7.2,7.2,0.0%
28,Knile Davis(FA),3,9,3.0,8,0,1,0,1,0,0,0,0,1,6.9,6.9,0.0%
29,Joseph Randle(FA),18,51,2.8,6,0,0,1,1,14,14.0,0,0,1,6.5,6.5,0.0%
30,Marshawn Lynch(FA),15,41,2.7,11,0,0,3,6,21,7.0,0,0,1,6.2,6.2,0.3%
31,Austin Johnson(FA),1,1,1.0,1,0,1,0,1,0,0,0,0,1,6.1,6.1,0.0%
32,Carlos Hyde(JAC),13,43,3.3,10,0,0,4,4,18,4.5,0,0,1,6.1,6.1,6.9%
33,Zach Line(FA),1,1,1.0,1,0,1,0,0,0,0,0,0,1,6.1,6.1,0.0%
34,Chris Ivory(FA),14,57,4.1,19,0,0,2,2,3,1.5,0,0,1,6.0,6.0,0.0%
35,Jonathan Stewart(FA),17,62,3.6,11,0,0,1,1,-3,-3.0,0,0,1,5.9,5.9,0.0%
36,Khiry Robinson(FA),5,48,9.6,14,0,0,1,1,9,9.0,0,0,1,5.7,5.7,0.0%
37,Fred Jackson(FA),0,0,0,0,0,0,2,2,16,8.0,1,1,1,5.6,5.6,0.0%
38,DeMarco Murray(FA),13,2,0.2,9,0,0,5,5,53,10.6,0,0,1,5.5,5.5,0.1%
39,Bilal Powell(FA),12,38,3.2,23,1,0,4,5,16,4.0,0,0,1,5.4,5.4,0.0%
40,Lance Dunbar(FA),1,8,8.0,8,0,0,3,5,45,15.0,0,0,1,5.3,5.3,0.0%
41,Charles Sims(FA),8,38,4.8,12,0,0,3,3,14,4.7,0,0,1,5.2,5.2,0.0%
42,Darren McFadden(FA),10,31,3.1,9,0,0,2,2,21,10.5,0,0,1,5.2,5.2,7.0%
43,Jonathan Grimes(FA),2,7,3.5,4,0,0,6,7,40,6.7,0,0,1,4.7,4.7,0.0%
44,Chris Polk(FA),14,38,2.7,13,0,0,2,8,9,4.5,0,0,1,4.7,4.7,0.0%
45,Duke Johnson Jr.(MIA),12,43,3.6,20,1,0,0,0,0,0,0,0,1,4.3,4.3,7.4%
46,Andre Williams(FA),6,43,7.2,35,1,0,0,0,0,0,0,0,1,4.3,4.3,0.0%
47,Lamar Miller(FA),10,14,1.4,6,0,0,5,6,28,5.6,0,0,1,4.2,4.2,0.0%
48,Bishop Sankey(FA),12,42,3.5,8,0,0,0,2,0,0,0,0,1,4.2,4.2,0.0%
49,Frank Gore(FA),15,57,3.8,18,0,0,1,1,4,4.0,0,1,1,4.1,4.1,12.2%
