Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
1,Lamar Miller(FA),14,175,12.5,85,2,1,3,3,61,20.3,1,0,1,35.6,35.6,0.0%
2,Todd Gurley II(FA),19,128,6.7,48,1,2,4,5,35,8.8,0,0,1,28.3,28.3,0.4%
3,Arian Foster(FA),18,59,3.3,11,0,1,5,7,66,13.2,1,0,1,24.5,24.5,0.0%
4,Darren McFadden(FA),29,152,5.2,22,1,1,2,2,10,5.0,0,0,1,22.2,22.2,7.0%
5,Danny Woodhead(FA),5,26,5.2,6,0,0,11,12,75,6.8,2,0,1,22.1,22.1,20.6%
6,Mark Ingram II(NO),14,143,10.2,44,3,1,2,2,5,2.5,0,0,1,20.8,20.8,39.1%
7,Charcandrick West(FA),22,110,5.0,36,1,1,2,5,19,9.5,0,0,1,18.9,18.9,0.0%
8,T.J. Yeldon(FA),20,115,5.8,28,1,1,1,3,9,9.0,0,0,1,18.4,18.4,0.0%
9,Marshawn Lynch(FA),27,122,4.5,17,0,1,0,0,0,0,0,0,1,18.2,18.2,0.3%
10,Chris Johnson(FA),18,122,6.8,62,2,1,0,0,0,0,0,0,1,18.2,18.2,0.6%
11,Ryan Mathews(FA),6,97,16.2,63,2,1,3,3,24,8.0,0,0,1,18.1,18.1,0.0%
12,Doug Martin(FA),19,136,7.2,49,2,0,3,3,35,11.7,0,0,1,17.1,17.1,0.0%
13,Khiry Robinson(FA),14,28,2.0,6,0,2,1,1,3,3.0,0,0,1,15.1,15.1,0.0%
14,Latavius Murray(BAL),15,85,5.7,24,1,1,1,1,1,1.0,0,0,1,14.6,14.6,22.2%
15,Mike Tolbert(FA),3,16,5.3,11,0,1,1,1,2,2.0,1,0,1,13.8,13.8,0.0%
16,Le'Veon Bell(FA),17,121,7.1,42,2,0,4,4,16,4.0,0,0,1,13.7,13.7,5.4%
17,Devonta Freeman(BAL),25,116,4.6,19,0,0,2,3,14,7.0,0,0,1,13.0,13.0,74.2%
18,Jonathan Stewart(FA),24,125,5.2,36,1,0,0,1,0,0,0,0,1,12.5,12.5,0.0%
