Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
1,Doug Martin(FA),24,123,5.1,39,2,2,3,3,35,11.7,1,0,1,33.8,33.8,0.0%
2,Devonta Freeman(BAL),27,153,5.7,18,0,1,7,8,44,6.3,0,0,1,25.7,25.7,74.2%
3,Justin Forsett(FA),21,121,5.8,22,1,1,4,5,49,12.3,0,0,1,23.0,23.0,0.0%
4,Thomas Rawls(FA),23,169,7.3,69,2,1,0,0,0,0,0,0,1,22.9,22.9,0.1%
5,Le'Veon Bell(FA),21,111,5.3,32,2,1,4,5,16,4.0,0,0,1,18.7,18.7,5.4%
6,DeMarco Murray(FA),20,83,4.2,24,1,1,7,8,37,5.3,0,0,1,18.0,18.0,0.1%
7,Shane Vereen(FA),5,24,4.8,10,0,0,8,8,86,10.8,1,0,1,17.0,17.0,0.0%
8,Matt Forte(FA),18,71,3.9,10,0,0,5,7,38,7.6,1,0,1,16.9,16.9,19.1%
9,Todd Gurley II(FA),30,159,5.3,55,1,0,0,0,0,0,0,0,1,15.9,15.9,0.4%
10,Frank Gore(FA),22,98,4.5,20,1,1,0,0,0,0,0,0,1,15.8,15.8,12.2%
11,Carlos Hyde(JAC),21,93,4.4,22,1,1,1,5,4,4.0,0,0,1,15.7,15.7,6.9%
12,Ryan Mathews(FA),8,73,9.1,33,1,1,3,3,23,7.7,0,0,1,15.6,15.6,0.0%
13,Dion Lewis(FA),6,34,5.7,13,0,0,8,11,59,7.4,1,0,1,15.3,15.3,2.0%
14,Isaiah Crowell(FA),13,49,3.8,18,0,0,2,2,38,19.0,1,0,1,14.7,14.7,0.1%
15,Charles Sims(FA),12,51,4.3,15,0,0,4,4,85,21.3,0,0,1,13.6,13.6,0.0%
16,David Johnson(HOU),3,6,2.0,4,0,2,0,0,0,0,0,0,1,12.6,12.6,35.4%
17,T.J. Yeldon(FA),11,32,2.9,10,0,0,5,6,31,6.2,1,0,1,12.3,12.3,0.0%
18,Andre Ellington(FA),3,63,21.0,63,1,1,0,0,0,0,0,0,1,12.3,12.3,0.1%
19,Arian Foster(FA),19,41,2.2,7,0,0,9,10,77,8.6,0,0,1,11.8,11.8,0.0%
20,Marcel Reece(FA),1,6,6.0,6,0,0,7,8,49,7.0,1,0,1,11.5,11.5,0.0%
21,Antonio Andrews(FA),7,9,1.3,5,0,1,3,4,45,15.0,0,0,1,11.4,11.4,0.0%
22,Theo Riddick(FA),0,0,0,0,0,0,10,13,53,5.3,1,0,1,11.3,11.3,0.0%
23,Chris Johnson(FA),11,103,9.4,40,2,0,0,0,0,0,0,0,1,10.3,10.3,0.6%
24,Giovani Bernard(TB),15,80,5.3,13,0,0,5,8,21,4.2,0,0,1,10.1,10.1,5.4%
25,Matt Jones(FA),11,20,1.8,7,0,1,1,2,17,17.0,0,0,1,9.7,9.7,0.0%
26,Kyle Juszczyk(SF),0,0,0,0,0,0,3,6,31,10.3,1,0,1,9.1,9.1,1.0%
27,Jamaal Charles(FA),12,58,4.8,15,0,0,1,4,26,26.0,0,0,1,8.4,8.4,0.1%
28,Darren McFadden(FA),5,16,3.2,7,0,0,9,10,62,6.9,0,0,1,7.8,7.8,7.0%
29,Duke Johnson Jr.(MIA),9,22,2.4,6,0,0,6,8,55,9.2,0,0,1,7.7,7.7,7.4%
30,Danny Woodhead(FA),4,10,2.5,9,0,0,5,7,66,13.2,0,0,1,7.6,7.6,20.6%
31,Melvin Gordon III(DEN),15,42,2.8,7,0,0,7,9,52,7.4,0,1,1,7.4,7.4,87.8%
32,LeGarrette Blount(FA),13,74,5.7,34,1,0,0,0,0,0,0,0,1,7.4,7.4,0.1%
33,Mark Ingram II(NO),12,57,4.8,17,0,0,2,3,17,8.5,0,0,1,7.4,7.4,39.1%
34,Joseph Randle(FA),15,62,4.1,14,0,0,4,4,12,3.0,0,0,1,7.3,7.3,0.0%
35,Rashad Jennings(FA),11,46,4.2,7,0,0,4,4,21,5.3,0,0,1,6.7,6.7,0.0%
36,Javorius Allen(FA),8,58,7.3,44,1,0,0,1,0,0,0,0,1,5.8,5.8,0.1%
37,Latavius Murray(BAL),13,39,3.0,11,0,0,3,4,18,6.0,0,0,1,5.7,5.7,22.2%
38,Chris Thompson(FA),3,15,5.0,9,0,0,6,7,33,5.5,0,0,1,4.8,4.8,0.0%
39,James Starks(FA),5,17,3.4,6,0,0,3,6,29,9.7,0,0,1,4.6,4.6,0.0%
40,Bishop Sankey(FA),7,20,2.9,9,0,0,3,3,23,7.7,0,0,1,4.3,4.3,0.0%
41,C.J. Anderson(FA),11,22,2.0,10,0,0,2,2,18,9.0,0,0,1,4.0,4.0,1.0%
42,Anthony Dixon(FA),7,19,2.7,6,0,0,3,3,20,6.7,0,0,1,3.9,3.9,0.0%
43,Darren Sproles(FA),5,27,5.4,14,0,0,1,2,10,10.0,0,0,1,3.7,3.7,0.1%
44,Zach Zenner(FA),10,30,3.0,12,0,0,1,2,7,7.0,0,0,1,3.7,3.7,0.0%
45,Charcandrick West(FA),7,31,4.4,9,0,0,1,2,5,5.0,0,0,1,3.6,3.6,0.0%
46,Eddie Lacy(FA),13,27,2.1,8,0,0,1,1,8,8.0,0,0,1,3.5,3.5,0.3%
47,Fred Jackson(FA),2,5,2.5,5,0,0,3,3,29,9.7,0,0,1,3.4,3.4,0.0%
48,Alfred Blue(FA),6,22,3.7,6,0,0,1,1,11,11.0,0,0,1,3.3,3.3,0.0%
49,Khiry Robinson(FA),5,30,6.0,12,0,0,2,2,2,1.0,0,0,1,3.2,3.2,0.0%
50,Benny Cunningham Jr.(FA),0,0,0,0,0,0,2,2,28,14.0,0,0,1,2.8,2.8,0.0%
51,Dan Herron(FA),9,28,3.1,8,0,0,0,0,0,0,0,0,1,2.8,2.8,0.0%
52,Ronnie Hillman(FA),7,21,3.0,6,0,0,1,2,5,5.0,0,0,1,2.6,2.6,0.0%
53,Jeremy Hill(FA),8,13,1.6,5,0,0,1,2,12,12.0,0,0,1,2.5,2.5,0.0%
54,Bruce Miller(FA),0,0,0,0,0,0,2,2,23,11.5,0,0,1,2.3,2.3,0.0%
55,Chris Polk(FA),1,5,5.0,5,0,0,2,3,17,8.5,0,0,1,2.2,2.2,0.0%
56,DeAngelo Williams(FA),5,20,4.0,7,0,0,0,0,0,0,0,0,1,2.0,2.0,0.1%
57,Stepfan Taylor(FA),4,19,4.8,16,0,0,0,1,0,0,0,0,1,1.9,1.9,0.2%
58,Roy Helu(FA),3,6,2.0,4,0,0,3,6,12,4.0,0,0,1,1.8,1.8,0.0%
59,Juwan Thompson(FA),0,0,0,0,0,0,1,1,16,16.0,0,0,1,1.6,1.6,0.0%
60,Alfred Morris(NYG),8,15,1.9,4,0,0,0,0,0,0,0,0,1,1.5,1.5,0.0%
61,Jamize Olawale(DAL),6,13,2.2,5,0,0,0,0,0,0,0,0,1,1.3,1.3,0.0%
62,Josh Robinson(FA),3,6,2.0,4,0,0,1,1,6,6.0,0,0,1,1.2,1.2,0.0%
63,Jeremy Langford(FA),2,-2,-1.0,0,0,0,1,2,14,14.0,0,0,1,1.2,1.2,0.0%
64,Zurlon Tipton(FA),2,9,4.5,7,0,0,0,1,0,0,0,0,1,0.9,0.9,0.0%
65,Jarryd Hayne(FA),2,9,4.5,8,0,0,0,0,0,0,0,0,1,0.9,0.9,0.0%
66,Tre Mason(FA),2,8,4.0,6,0,0,0,0,0,0,0,0,1,0.8,0.8,0.6%
67,Bernard Pierce(FA),2,6,3.0,4,0,0,0,0,0,0,0,0,1,0.6,0.6,0.0%
68,Christine Michael(FA),1,6,6.0,6,0,0,0,0,0,0,0,0,1,0.6,0.6,0.0%
69,Ameer Abdullah(CAR),6,16,2.7,5,0,0,1,2,9,9.0,0,1,1,0.6,0.6,10.4%
70,Michael Burton(KC),0,0,0,0,0,0,1,1,6,6.0,0,0,1,0.6,0.6,0.1%
71,Rod Smith(FA),2,5,2.5,3,0,0,0,0,0,0,0,0,1,0.5,0.5,0.0%
72,John Kuhn(FA),1,3,3.0,3,0,0,0,1,0,0,0,0,1,0.3,0.3,0.0%
73,Cierre Wood(FA),2,3,1.5,3,0,0,0,0,0,0,0,0,1,0.3,0.3,0.0%
74,Jacquizz Rodgers(FA),2,3,1.5,2,0,0,0,0,0,0,0,0,1,0.3,0.3,0.0%
75,Tevin Coleman(NYJ),2,3,1.5,2,0,0,0,0,0,0,0,0,1,0.3,0.3,18.5%
76,C.J. Spiller(FA),3,10,3.3,8,0,0,3,4,-8,-2.7,0,0,1,0.2,0.2,0.1%
77,Jerome Felton(FA),1,2,2.0,2,0,0,0,0,0,0,0,0,1,0.2,0.2,0.0%
78,Knile Davis(FA),2,2,1.0,4,0,0,0,0,0,0,0,0,1,0.2,0.2,0.0%
79,Toby Gerhart(FA),1,2,2.0,2,0,0,0,1,0,0,0,0,1,0.2,0.2,0.0%
80,Jaret Patterson(WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7%
81,Trey Ragas(LV),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
82,Pete Guerriero(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
83,Giovanni Ricci(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
84,Sandro Platzgummer(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
85,Mekhi Sargent(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5%
86,Antonio Williams(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
87,Demetric Felton(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7%
88,Nathan Cottrell(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
89,Jonathan Ward(ARI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
90,Jake Bargas(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
91,Reggie Gilliam(BUF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
92,Gabe Nabers(LAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
93,Josh Hokit(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
94,Deon Jackson(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
95,Chuba Hubbard(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.1%
96,Pooka Williams Jr.(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
97,Jermar Jefferson(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7%
98,Josh Jacobs(LV),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.0%
99,Patrick Laird(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
100,Elijah Holyfield(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
101,Miles Sanders(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0%
102,Devin Singletary(BUF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.1%
103,Justice Hill(BAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
104,David Montgomery(CHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.7%
105,Damien Harris(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.8%
106,Ty Johnson(NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8%
107,Trayveon Williams(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
