Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
1,Devonta Freeman(BAL),30,141,4.7,17,0,3,5,5,52,10.4,0,0,1,37.3,37.3,74.2%
2,Joseph Randle(FA),14,87,6.2,37,3,3,2,2,18,9.0,0,0,1,28.5,28.5,0.0%
3,LeGarrette Blount(FA),18,78,4.3,22,1,3,1,1,14,14.0,0,0,1,27.2,27.2,0.1%
4,Chris Johnson(FA),22,110,5.0,30,1,2,1,2,40,40.0,0,0,1,27.0,27.0,0.6%
5,Jamaal Charles(FA),11,49,4.5,13,0,3,5,7,33,6.6,0,0,1,26.2,26.2,0.1%
6,Adrian Peterson(SEA),20,126,6.3,43,2,2,0,0,0,0,0,0,1,24.6,24.6,4.9%
7,Frank Gore(FA),14,86,6.1,25,1,2,1,2,8,8.0,0,0,1,21.4,21.4,12.2%
8,Latavius Murray(BAL),26,139,5.3,54,2,1,1,1,10,10.0,0,0,1,20.9,20.9,22.2%
9,Alfred Blue(FA),31,139,4.5,20,1,1,0,0,0,0,0,0,1,19.9,19.9,0.0%
10,Le'Veon Bell(FA),19,62,3.3,23,1,1,7,8,70,10.0,0,0,1,19.2,19.2,5.4%
11,Karlos Williams(FA),12,110,9.2,41,1,1,0,0,0,0,0,0,1,17.0,17.0,0.6%
12,Ryan Mathews(FA),24,108,4.5,27,1,0,2,4,20,10.0,1,1,1,16.8,16.8,0.0%
13,Mark Ingram II(NO),14,50,3.6,9,0,1,5,5,49,9.8,0,0,1,15.9,15.9,39.1%
14,Chris Thompson(FA),2,29,14.5,26,1,0,8,11,57,7.1,1,0,1,14.6,14.6,0.0%
15,Dion Lewis(FA),8,37,4.6,10,0,1,5,5,30,6.0,0,0,1,12.7,12.7,2.0%
16,Antonio Andrews(FA),12,49,4.1,13,0,1,1,2,12,12.0,0,0,1,12.1,12.1,0.0%
17,Charles Sims(FA),6,11,1.8,9,0,0,2,2,41,20.5,1,0,1,11.2,11.2,0.0%
18,Lance Dunbar(FA),1,5,5.0,5,0,0,10,10,100,10.0,0,0,1,10.5,10.5,0.0%
19,Thomas Rawls(FA),16,104,6.5,21,1,0,0,1,0,0,0,0,1,10.4,10.4,0.1%
20,Ameer Abdullah(CAR),8,23,2.9,9,0,0,2,5,19,9.5,1,0,1,10.2,10.2,10.4%
21,Darren Sproles(FA),11,17,1.5,12,0,1,4,6,19,4.8,0,0,1,9.6,9.6,0.1%
22,Darren McFadden(FA),6,35,5.8,10,0,1,0,0,0,0,0,0,1,9.5,9.5,7.0%
23,Andre Williams(FA),14,29,2.1,11,0,1,0,0,0,0,0,0,1,8.9,8.9,0.0%
24,Eddie Lacy(FA),10,46,4.6,13,0,0,3,3,41,13.7,0,0,1,8.7,8.7,0.3%
25,LeSean McCoy(FA),11,16,1.5,9,0,0,1,3,10,10.0,1,0,1,8.6,8.6,2.0%
26,Giovani Bernard(TB),13,49,3.8,7,0,0,3,4,34,11.3,0,0,1,8.3,8.3,5.4%
27,Khiry Robinson(FA),7,12,1.7,8,0,1,2,2,8,4.0,0,0,1,8.0,8.0,0.0%
28,Ronnie Hillman(FA),7,13,1.9,5,0,1,1,1,3,3.0,0,0,1,7.6,7.6,0.0%
29,Bilal Powell(FA),10,31,3.1,10,0,0,7,8,44,6.3,0,0,1,7.5,7.5,0.0%
30,Matt Forte(FA),20,74,3.7,12,0,0,0,3,0,0,0,0,1,7.4,7.4,19.1%
31,Jalston Fowler(FA),4,9,2.3,3,0,1,0,0,0,0,0,0,1,6.9,6.9,0.0%
32,Theo Riddick(FA),0,0,0,0,0,0,8,10,66,8.3,0,0,1,6.6,6.6,0.0%
33,Lamar Miller(FA),7,38,5.4,8,0,0,3,3,27,9.0,0,0,1,6.5,6.5,0.0%
34,Joique Bell(FA),10,6,0.6,3,0,1,1,1,-2,-2.0,0,0,1,6.4,6.4,0.2%
35,Carlos Hyde(JAC),15,51,3.4,14,0,0,1,1,10,10.0,0,0,1,6.1,6.1,6.9%
36,Zach Line(FA),1,1,1.0,1,0,1,0,0,0,0,0,0,1,6.1,6.1,0.0%
37,Rashad Jennings(FA),11,32,2.9,9,0,0,3,3,25,8.3,0,0,1,5.7,5.7,0.0%
38,Marcel Reece(FA),1,1,1.0,1,0,0,1,2,55,55.0,0,0,1,5.6,5.6,0.0%
39,Jonathan Stewart(FA),14,52,3.7,14,0,0,0,1,0,0,0,0,1,5.2,5.2,0.0%
40,James Starks(FA),17,32,1.9,11,0,0,1,1,19,19.0,0,0,1,5.1,5.1,0.0%
41,Melvin Gordon III(DEN),14,51,3.6,13,0,0,0,1,0,0,0,0,1,5.1,5.1,87.8%
42,Jonas Gray(FA),9,49,5.4,11,0,0,0,0,0,0,0,0,1,4.9,4.9,0.0%
43,Doug Martin(FA),14,46,3.3,17,0,0,0,0,0,0,0,0,1,4.6,4.6,0.0%
44,Mike Tolbert(FA),5,16,3.2,6,0,0,3,3,28,9.3,0,0,1,4.4,4.4,0.0%
45,Danny Woodhead(FA),5,11,2.2,7,0,0,3,4,32,10.7,0,0,1,4.3,4.3,20.6%
46,T.J. Yeldon(FA),11,33,3.0,8,0,0,2,3,9,4.5,0,0,1,4.2,4.2,0.0%
47,David Johnson(HOU),7,25,3.6,8,0,0,3,3,16,5.3,0,0,1,4.1,4.1,35.4%
48,Bishop Sankey(FA),5,10,2.0,8,0,0,2,2,31,15.5,0,0,1,4.1,4.1,0.0%
49,Jonathan Grimes(FA),6,19,3.2,7,0,0,4,4,19,4.8,0,0,1,3.8,3.8,0.0%
50,Isaiah Crowell(FA),10,36,3.6,17,0,0,0,0,0,0,0,0,1,3.6,3.6,0.1%
51,Duke Johnson Jr.(MIA),4,3,0.8,6,0,0,6,7,32,5.3,0,0,1,3.5,3.5,7.4%
52,James White(NE),2,8,4.0,5,0,0,4,4,26,6.5,0,0,1,3.4,3.4,7.9%
53,Tre Mason(FA),9,16,1.8,7,0,0,1,1,15,15.0,0,0,1,3.1,3.1,0.6%
54,Benny Cunningham Jr.(FA),1,12,12.0,12,0,0,2,2,18,9.0,0,0,1,3.0,3.0,0.0%
55,Justin Forsett(FA),10,13,1.3,5,0,0,4,7,16,4.0,0,0,1,2.9,2.9,0.0%
56,C.J. Anderson(FA),8,18,2.3,5,0,0,1,1,9,9.0,0,0,1,2.7,2.7,1.0%
57,Branden Oliver(FA),8,26,3.3,6,0,0,0,1,0,0,0,0,1,2.6,2.6,0.0%
58,C.J. Spiller(FA),1,4,4.0,4,0,0,2,2,22,11.0,0,0,1,2.6,2.6,0.1%
59,Jay Prosch(FA),3,24,8.0,16,0,0,0,1,0,0,0,0,1,2.4,2.4,0.0%
60,Shane Vereen(FA),6,23,3.8,5,0,0,0,3,0,0,0,0,1,2.3,2.3,0.0%
61,Marshawn Lynch(FA),5,14,2.8,8,0,0,1,1,9,9.0,0,0,1,2.3,2.3,0.3%
62,Fred Jackson(FA),2,13,6.5,8,0,0,2,2,9,4.5,0,0,1,2.2,2.2,0.0%
63,Damien Williams(CHI),2,17,8.5,14,0,0,1,3,5,5.0,0,0,1,2.2,2.2,4.4%
64,Jacquizz Rodgers(FA),4,11,2.8,5,0,0,1,1,10,10.0,0,0,1,2.1,2.1,0.0%
65,Jeremy Hill(FA),12,21,1.8,6,0,0,0,0,0,0,0,0,1,2.1,2.1,0.0%
66,Alfred Morris(NYG),6,19,3.2,7,0,0,0,0,0,0,0,0,1,1.9,1.9,0.0%
67,Matt Jones(FA),11,38,3.5,10,0,0,0,0,0,0,0,1,1,1.8,1.8,0.0%
68,Jerick McKinnon(KC),6,18,3.0,9,0,0,0,1,0,0,0,0,1,1.8,1.8,0.8%
69,Alonzo Harris(FA),2,17,8.5,16,0,0,0,0,0,0,0,0,1,1.7,1.7,0.0%
70,Taiwan Jones(BUF),2,16,8.0,9,0,0,0,0,0,0,0,0,1,1.6,1.6,0.0%
71,Matt Asiata(FA),2,10,5.0,8,0,0,2,2,5,2.5,0,0,1,1.5,1.5,0.0%
72,Fozzy Whittaker(FA),0,0,0,0,0,0,1,1,14,14.0,0,0,1,1.4,1.4,0.0%
73,Todd Gurley II(FA),6,9,1.5,4,0,0,1,1,5,5.0,0,0,1,1.4,1.4,0.4%
74,Corey Grant(FA),2,6,3.0,4,0,0,1,2,8,8.0,0,0,1,1.4,1.4,0.0%
75,Roy Helu(FA),0,0,0,0,0,0,1,1,12,12.0,0,0,1,1.2,1.2,0.0%
76,Javorius Allen(FA),3,12,4.0,9,0,0,0,0,0,0,0,0,1,1.2,1.2,0.1%
77,Juwan Thompson(FA),3,11,3.7,6,0,0,0,0,0,0,0,0,1,1.1,1.1,0.0%
78,Mike Davis(ATL),7,6,0.9,4,0,0,1,3,5,5.0,0,0,1,1.1,1.1,49.7%
79,Kyle Juszczyk(SF),0,0,0,0,0,0,2,3,11,5.5,0,0,1,1.1,1.1,1.0%
80,Toby Gerhart(FA),3,10,3.3,5,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0%
81,Josh Robinson(FA),2,8,4.0,5,0,0,0,0,0,0,0,0,1,0.8,0.8,0.0%
82,Cameron Artis-Payne(FA),3,6,2.0,4,0,0,0,0,0,0,0,0,1,0.6,0.6,0.0%
83,Lorenzo Taliaferro(FA),3,0,0.0,1,0,0,1,1,6,6.0,0,0,1,0.6,0.6,0.0%
84,Stepfan Taylor(FA),4,6,1.5,2,0,0,0,0,0,0,0,0,1,0.6,0.6,0.2%
85,Chris Polk(FA),5,5,1.0,6,0,0,0,0,0,0,0,0,1,0.5,0.5,0.0%
86,Bernard Pierce(FA),1,1,1.0,1,0,0,2,3,3,1.5,0,0,1,0.4,0.4,0.0%
87,Patrick DiMarco(FA),0,0,0,0,0,0,1,1,4,4.0,0,0,1,0.4,0.4,0.0%
88,Austin Johnson(FA),2,4,2.0,3,0,0,0,0,0,0,0,0,1,0.4,0.4,0.0%
89,Shaun Draughn(FA),0,0,0,0,0,0,1,1,2,2.0,0,0,1,0.2,0.2,0.0%
90,DeAngelo Williams(FA),1,2,2.0,2,0,0,0,0,0,0,0,0,1,0.2,0.2,0.1%
91,Darrel Young(FA),1,2,2.0,2,0,0,0,0,0,0,0,0,1,0.2,0.2,0.0%
92,Zac Stacy(FA),2,3,1.5,2,0,0,2,2,-2,-1.0,0,0,1,0.1,0.1,0.0%
93,Jeff Wilson Jr.(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.1%
