Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
1,Isaiah Crowell(FA),20,145,7.3,54,2,2,1,1,9,9.0,0,0,1,27.4,27.4,0.1%
2,Todd Gurley II(FA),16,140,8.8,49,3,2,1,2,7,7.0,0,0,1,26.7,26.7,0.4%
3,James Starks(FA),11,71,6.5,30,1,1,4,4,32,8.0,1,0,1,22.3,22.3,0.0%
4,DeAngelo Williams(FA),23,76,3.3,15,0,2,2,2,15,7.5,0,0,1,21.1,21.1,0.1%
5,Lamar Miller(FA),12,89,7.4,38,1,2,0,0,0,0,0,0,1,20.9,20.9,0.0%
6,Eddie Lacy(FA),24,124,5.2,24,1,1,1,1,24,24.0,0,0,1,20.8,20.8,0.3%
7,Tim Hightower(FA),28,85,3.0,12,0,1,1,1,10,10.0,0,0,1,15.5,15.5,0.0%
8,Jonathan Stewart(FA),10,75,7.5,44,1,1,1,1,14,14.0,0,0,1,14.9,14.9,0.0%
9,Denard Robinson(FA),14,75,5.4,31,1,1,1,2,12,12.0,0,0,1,14.7,14.7,0.2%
10,Doug Martin(FA),11,81,7.4,24,2,1,1,3,5,5.0,0,0,1,14.6,14.6,0.0%
11,Bilal Powell(FA),3,36,12.0,24,1,0,5,5,46,9.2,1,0,1,14.2,14.2,0.0%
12,Adrian Peterson(SEA),23,69,3.0,21,1,1,1,1,17,17.0,0,1,1,12.6,12.6,4.9%
13,David Johnson(HOU),19,92,4.8,24,1,0,5,7,31,6.2,0,0,1,12.3,12.3,35.4%
14,Matt Forte(FA),10,45,4.5,10,0,1,1,2,8,8.0,0,0,1,11.3,11.3,19.1%
15,Darren McFadden(FA),9,111,12.3,50,2,0,0,2,0,0,0,0,1,11.1,11.1,7.0%
16,Robert Turbin(FA),7,51,7.3,22,1,1,0,0,0,0,0,0,1,11.1,11.1,0.0%
17,LeSean McCoy(FA),20,74,3.7,24,1,0,4,7,35,8.8,0,0,1,10.9,10.9,2.0%
18,Chris Ivory(FA),22,101,4.6,32,1,0,1,2,6,6.0,0,0,1,10.7,10.7,0.0%
19,Darren Sproles(FA),7,41,5.9,15,0,1,2,3,4,2.0,0,0,1,10.5,10.5,0.1%
20,Rashad Jennings(FA),22,81,3.7,21,1,0,2,2,21,10.5,0,0,1,10.2,10.2,0.0%
21,James White(NE),1,2,2.0,2,0,1,4,6,38,9.5,0,0,1,10.0,10.0,7.9%
22,Mike Gillislee(FA),3,24,8.0,19,0,1,1,1,6,6.0,0,0,1,9.0,9.0,0.0%
23,Fozzy Whittaker(FA),8,34,4.3,16,0,1,1,1,-6,-6.0,0,0,1,8.8,8.8,0.0%
24,Matt Jones(FA),18,62,3.4,11,0,0,2,3,24,12.0,0,0,1,8.6,8.6,0.0%
25,Duke Johnson Jr.(MIA),13,78,6.0,19,0,0,1,3,6,6.0,0,0,1,8.4,8.4,7.4%
26,Alfred Morris(NYG),11,24,2.2,5,0,1,0,1,0,0,0,0,1,8.4,8.4,0.0%
27,Joique Bell(FA),7,50,7.1,18,0,0,2,2,25,12.5,0,0,1,7.5,7.5,0.2%
28,Charles Sims(FA),5,10,2.0,6,0,0,6,8,64,10.7,0,0,1,7.4,7.4,0.0%
29,Antonio Andrews(FA),4,8,2.0,4,0,0,1,2,6,6.0,0,0,1,7.0,7.0,0.0%
30,Dexter McCluster(FA),4,12,3.0,8,0,0,4,5,38,9.5,0,0,1,7.0,7.0,0.0%
31,Giovani Bernard(TB),6,40,6.7,18,0,0,3,5,27,9.0,0,0,1,6.7,6.7,5.4%
32,Rex Burkhead(HOU),0,0,0,0,0,0,1,1,5,5.0,1,0,1,6.5,6.5,31.5%
33,Jeremy Langford(FA),11,37,3.4,9,0,0,3,7,27,9.0,0,0,1,6.4,6.4,0.0%
34,Melvin Gordon III(DEN),14,35,2.5,10,0,0,4,4,28,7.0,0,0,1,6.3,6.3,87.8%
35,T.J. Yeldon(FA),11,62,5.6,14,0,0,1,1,1,1.0,0,0,1,6.3,6.3,0.0%
36,Jonathan Grimes(FA),7,53,7.6,37,1,0,2,2,9,4.5,0,0,1,6.2,6.2,0.0%
37,Theo Riddick(FA),3,18,6.0,16,0,0,7,11,44,6.3,0,0,1,6.2,6.2,0.0%
38,Ronnie Hillman(FA),12,20,1.7,11,0,0,7,9,41,5.9,0,0,1,6.1,6.1,0.0%
