Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
1,Carlos Hyde(JAC),26,168,6.5,18,0,2,2,2,14,7.0,0,0,1,30.2,30.2,6.9%
2,Matt Forte(FA),24,141,5.9,23,3,1,5,8,25,5.0,0,0,1,22.6,22.6,19.1%
3,Chris Ivory(FA),20,91,4.6,19,0,2,1,1,9,9.0,0,0,1,22.0,22.0,0.0%
4,Bishop Sankey(FA),12,74,6.2,16,0,1,2,3,12,6.0,1,0,1,20.6,20.6,0.0%
5,Jeremy Hill(FA),19,63,3.3,11,0,2,0,0,0,0,0,0,1,18.3,18.3,0.0%
6,Danny Woodhead(FA),13,43,3.3,10,0,2,3,6,19,6.3,0,0,1,18.2,18.2,20.6%
7,Jamaal Charles(FA),16,57,3.6,13,0,0,5,8,46,9.2,1,0,1,16.3,16.3,0.1%
8,Eddie Lacy(FA),19,85,4.5,16,0,1,2,3,14,7.0,0,0,1,15.9,15.9,0.3%
9,Ameer Abdullah(CAR),7,50,7.1,24,1,1,4,4,44,11.0,0,0,1,15.4,15.4,10.4%
10,Marcel Reece(FA),0,0,0,0,0,0,3,4,26,8.7,2,0,1,14.6,14.6,0.0%
11,DeMarco Murray(FA),8,9,1.1,8,0,1,4,5,11,2.8,1,0,1,14.0,14.0,0.1%
12,DeAngelo Williams(FA),21,127,6.0,28,1,0,1,1,5,5.0,0,0,1,13.2,13.2,0.1%
13,Darren Sproles(FA),5,50,10.0,27,1,0,7,9,76,10.9,0,0,1,12.6,12.6,0.1%
14,Marshawn Lynch(FA),18,73,4.1,24,1,0,5,7,31,6.2,0,0,1,12.4,12.4,0.3%
15,Mark Ingram II(NO),9,24,2.7,9,0,0,8,9,98,12.3,0,0,1,12.2,12.2,39.1%
16,Benny Cunningham Jr.(FA),16,45,2.8,9,0,0,4,7,77,19.3,0,0,1,12.2,12.2,0.0%
17,Alfred Morris(NYG),25,121,4.8,14,0,0,0,0,0,0,0,0,1,12.1,12.1,0.0%
18,Dion Lewis(FA),15,69,4.6,13,0,0,4,5,51,12.8,0,0,1,12.0,12.0,2.0%
19,Andre Ellington(FA),12,69,5.8,18,0,1,1,3,7,7.0,0,1,1,11.6,11.6,0.1%
20,Karlos Williams(FA),6,55,9.2,26,1,1,0,0,0,0,0,0,1,11.5,11.5,0.6%
21,David Johnson(HOU),0,0,0,0,0,0,1,2,55,55.0,1,0,1,11.5,11.5,35.4%
22,Rashad Jennings(FA),13,52,4.0,27,1,1,0,1,0,0,0,0,1,11.2,11.2,0.0%
23,Joseph Randle(FA),16,65,4.1,15,0,0,3,3,42,14.0,0,0,1,10.7,10.7,0.0%
24,Theo Riddick(FA),0,0,0,0,0,0,2,2,37,18.5,1,0,1,9.7,9.7,0.0%
25,Giovani Bernard(TB),8,63,7.9,28,1,0,6,6,25,4.2,0,0,1,8.8,8.8,5.4%
26,Ryan Mathews(FA),3,4,1.3,3,0,1,3,4,24,8.0,0,0,1,8.8,8.8,0.0%
27,LeSean McCoy(FA),17,41,2.4,16,0,0,3,4,46,15.3,0,0,1,8.7,8.7,2.0%
28,Jonathan Stewart(FA),18,56,3.1,22,1,0,4,4,25,6.3,0,0,1,8.1,8.1,0.0%
29,Tevin Coleman(NYJ),20,80,4.0,20,1,0,0,2,0,0,0,0,1,8.0,8.0,18.5%
30,Latavius Murray(BAL),11,44,4.0,12,0,0,7,7,36,5.1,0,0,1,8.0,8.0,22.2%
31,Bilal Powell(FA),12,62,5.2,21,1,0,2,4,16,8.0,0,0,1,7.8,7.8,0.0%
