Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
1,Tim Hightower(FA),27,122,4.5,26,1,2,3,3,47,15.7,0,0,1,28.9,28.9,0.0%
2,DeAngelo Williams(FA),17,100,5.9,30,1,2,6,6,53,8.8,0,1,1,27.3,27.3,0.1%
3,Jerick McKinnon(KC),7,89,12.7,68,1,2,2,3,8,4.0,0,0,1,21.7,21.7,0.8%
4,Frank Gore(FA),15,85,5.7,37,1,2,2,4,10,5.0,0,0,1,21.5,21.5,12.2%
5,David Johnson(HOU),9,39,4.3,14,0,1,3,6,88,29.3,0,0,1,18.7,18.7,35.4%
6,Adrian Peterson(SEA),22,104,4.7,39,1,1,1,2,15,15.0,0,0,1,17.9,17.9,4.9%
7,Latavius Murray(BAL),19,79,4.2,22,1,1,5,5,38,7.6,0,0,1,17.7,17.7,22.2%
8,Charles Sims(FA),4,45,11.3,29,1,0,3,5,72,24.0,1,0,1,17.7,17.7,0.0%
9,Javorius Allen(FA),17,77,4.5,14,0,1,5,5,35,7.0,0,0,1,17.4,17.4,0.1%
10,Mike Gillislee(FA),9,93,10.3,50,1,1,2,2,16,8.0,0,0,1,16.9,16.9,0.0%
11,Todd Gurley II(FA),19,83,4.4,18,0,1,1,1,7,7.0,0,0,1,15.2,15.2,0.4%
12,Devonta Freeman(BAL),22,73,3.3,14,0,1,3,5,17,5.7,0,0,1,15.0,15.0,74.2%
13,Isaiah Crowell(FA),16,88,5.5,28,1,1,0,0,0,0,0,0,1,14.8,14.8,0.1%
14,Eddie Lacy(FA),12,60,5.0,25,1,0,1,2,28,28.0,1,0,1,14.8,14.8,0.3%
15,Karlos Williams(FA),17,76,4.5,26,1,1,2,2,21,10.5,0,1,1,13.7,13.7,0.6%
16,Ka'Deem Carey(FA),7,16,2.3,6,0,1,1,1,1,1.0,1,0,1,13.7,13.7,0.0%
17,Rashad Jennings(FA),14,74,5.3,16,0,0,2,3,62,31.0,0,0,1,13.6,13.6,0.0%
18,Travaris Cadet(FA),1,6,6.0,6,0,0,3,5,69,23.0,1,0,1,13.5,13.5,0.0%
19,Lamar Miller(FA),15,31,2.1,7,0,1,5,6,36,7.2,0,0,1,12.7,12.7,0.0%
20,C.J. Anderson(FA),9,73,8.1,39,1,1,1,2,8,8.0,0,1,1,12.1,12.1,1.0%
21,DeMarco Murray(FA),5,27,5.4,12,0,1,3,4,24,8.0,0,0,1,11.1,11.1,0.1%
22,Donald Brown(FA),14,17,1.2,5,0,1,3,4,33,11.0,0,0,1,11.0,11.0,0.0%
23,Danny Woodhead(FA),11,55,5.0,27,1,0,8,10,53,6.6,0,0,1,10.8,10.8,20.6%
24,Darren McFadden(FA),19,99,5.2,28,1,0,1,1,-1,-1.0,0,0,1,9.8,9.8,7.0%
25,James White(NE),2,4,2.0,3,0,0,5,5,28,5.6,1,0,1,9.2,9.2,7.9%
26,Bilal Powell(FA),7,56,8.0,16,0,0,5,7,34,6.8,0,0,1,9.0,9.0,0.0%
27,Pierre Thomas(FA),4,22,5.5,9,0,0,7,8,67,9.6,0,0,1,8.9,8.9,0.0%
28,DuJuan Harris(FA),11,73,6.6,25,2,0,1,2,11,11.0,0,0,1,8.4,8.4,0.0%
29,Theo Riddick(FA),7,20,2.9,6,0,0,7,8,63,9.0,0,0,1,8.3,8.3,0.0%
30,Jeremy Langford(FA),19,83,4.4,11,0,0,0,2,0,0,0,0,1,8.3,8.3,0.0%
31,Joique Bell(FA),7,13,1.9,4,0,1,2,3,9,4.5,0,0,1,8.2,8.2,0.2%
32,Ryan Mathews(FA),4,5,1.3,2,0,1,2,3,13,6.5,0,0,1,7.8,7.8,0.0%
