Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
1,David Johnson(HOU),29,187,6.4,47,1,3,4,4,42,10.5,0,0,1,40.9,40.9,35.4%
2,Danny Woodhead(FA),8,10,1.3,8,0,1,6,6,50,8.3,3,0,1,30.0,30.0,20.6%
3,Matt Forte(FA),8,47,5.9,13,0,0,6,7,57,9.5,1,0,1,16.4,16.4,19.1%
4,Devonta Freeman(BAL),25,56,2.2,21,1,1,7,10,45,6.4,0,0,1,16.1,16.1,74.2%
5,Joique Bell(FA),8,71,8.9,36,1,1,2,3,30,15.0,0,0,1,16.1,16.1,0.2%
6,Rashad Jennings(FA),16,107,6.7,38,1,1,1,3,0,0.0,0,1,1,14.7,14.7,0.0%
7,Jerick McKinnon(KC),7,10,1.4,4,0,0,4,4,76,19.0,1,0,1,14.6,14.6,0.8%
8,Charcandrick West(FA),16,76,4.8,38,1,1,2,2,9,4.5,0,0,1,14.5,14.5,0.0%
9,Mike Gillislee(FA),4,81,20.3,60,1,1,2,2,2,1.0,0,0,1,14.3,14.3,0.0%
10,Todd Gurley II(FA),21,48,2.3,9,0,1,2,2,31,15.5,0,0,1,13.9,13.9,0.4%
11,Bilal Powell(FA),6,25,4.2,12,0,1,7,7,54,7.7,0,0,1,13.9,13.9,0.0%
12,James White(NE),1,6,6.0,6,0,0,7,8,71,10.1,1,0,1,13.7,13.7,7.9%
13,Shane Vereen(FA),4,29,7.3,19,0,0,8,10,43,5.4,1,0,1,13.2,13.2,0.0%
14,Jeremy Hill(FA),19,31,1.6,9,0,2,0,1,0,0,0,1,1,13.1,13.1,0.0%
15,Ameer Abdullah(CAR),9,77,8.6,27,1,1,2,2,12,6.0,0,1,1,12.9,12.9,10.4%
16,DeAngelo Williams(FA),14,26,1.9,5,0,1,5,6,30,6.0,0,0,1,11.6,11.6,0.1%
17,Darren McFadden(FA),16,100,6.3,33,1,0,2,3,13,6.5,0,0,1,11.3,11.3,7.0%
18,Donald Brown(FA),12,90,7.5,53,1,0,2,3,14,7.0,0,0,1,10.4,10.4,0.0%
19,Jay Ajayi(FA),6,27,4.5,12,0,1,1,3,15,15.0,0,0,1,10.2,10.2,7.0%
20,Doug Martin(FA),18,91,5.1,17,0,0,1,2,6,6.0,0,0,1,9.7,9.7,0.0%
21,Cameron Artis-Payne(FA),14,59,4.2,26,1,0,2,2,34,17.0,0,0,1,9.3,9.3,0.0%
