,Rank,Player,FG,FGA,PCT,LG,1-19,20-29,30-39,40-49,50+,XPT,XPA,G,FPTS,FPTS/G,ROST
0,1,Matt Bryant(FA),4,4,100.0,53,0,1,0,2,1,1,1,1,17.0,17.0,1.1%
1,2,Brett Maher(NO),3,3,100.0,50,0,1,0,1,1,1,2,1,13.0,13.0,1.9%
2,3,Ka'imi Fairbairn(HOU),3,5,60.0,54,0,1,1,0,1,2,2,1,13.0,13.0,0.8%
3,4,Daniel Carlson(LV),3,3,100.0,49,0,1,1,1,0,2,2,1,12.0,12.0,74.3%
4,5,Greg Zuerlein(DAL),2,2,100.0,33,0,1,1,0,0,6,7,1,12.0,12.0,74.2%
5,6,Josh Lambo(FA),3,3,100.0,48,0,0,1,2,0,1,1,1,12.0,12.0,3.2%
6,7,Justin Tucker(BAL),3,3,100.0,56,0,2,0,0,1,1,1,1,12.0,12.0,98.0%
7,8,Wil Lutz(NO),2,2,100.0,38,1,0,1,0,0,6,6,1,12.0,12.0,3.3%
8,9,Michael Badgley(IND),3,3,100.0,46,0,0,1,2,0,1,2,1,12.0,12.0,19.9%
9,10,Cody Parkey(FA),3,3,100.0,48,0,0,1,2,0,0,0,1,11.0,11.0,0.4%
10,11,Sebastian Janikowski(FA),2,2,100.0,43,0,0,1,1,0,3,3,1,10.0,10.0,20.0%
11,12,Matt Prater(ARI),2,2,100.0,54,0,0,1,0,1,2,2,1,10.0,10.0,52.8%
12,13,Aldrick Rosas(FA),1,1,100.0,52,0,0,0,0,1,5,5,1,10.0,10.0,1.8%
13,14,Harrison Butker(KC),1,1,100.0,21,0,1,0,0,0,6,7,1,9.0,9.0,76.6%
14,15,Adam Vinatieri(FA),1,1,100.0,22,0,1,0,0,0,5,5,1,8.0,8.0,0.2%
15,16,Mason Crosby(GB),1,2,50.0,36,0,0,1,0,0,3,3,1,6.0,6.0,40.7%
16,17,Dan Bailey(FA),2,2,100.0,36,0,0,2,0,0,0,0,1,6.0,6.0,0.0%
17,18,Ryan Succop(TB),1,1,100.0,42,0,0,0,1,0,1,1,1,5.0,5.0,57.4%
18,19,Cairo Santos(CHI),0,0,0,0,0,0,0,0,0,5,5,1,5.0,5.0,2.1%
19,20,Brandon McManus(DEN),1,1,100.0,34,0,0,1,0,0,2,2,1,5.0,5.0,44.3%
20,21,Randy Bullock(TEN),0,1,0.0,0,0,0,0,0,0,3,3,1,3.0,3.0,10.8%
21,22,Dustin Hopkins(LAC),0,1,0.0,0,0,0,0,0,0,3,3,1,3.0,3.0,14.5%
22,23,Matt McCrane(FA),0,0,0,0,0,0,0,0,0,3,3,1,3.0,3.0,0.0%
23,24,Chris Boswell(PIT),0,0,0,0,0,0,0,0,0,2,2,1,2.0,2.0,51.0%
24,25,Graham Gano(NYG),0,1,0.0,0,0,0,0,0,0,1,2,1,1.0,1.0,31.4%
25,26,Jake Elliott(PHI),0,0,0,0,0,0,0,0,0,1,1,1,1.0,1.0,22.5%
26,27,Jason Sanders(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.6%
27,28,Eddy Pineiro(NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2%
28,29,Matt Gay(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.8%
29,30,Matthew Wright(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2%
30,31,Greg Joseph(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.1%
31,32,Austin Seibert(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
32,33,Ryan Santoso(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
33,34,Chris Blewitt(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
34,35,Sam Ficken(TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
35,36,Ty Long(LAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7%
36,37,Younghoe Koo(ATL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.9%
37,38,Joey Slye(WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6%
38,39,Zane Gonzalez(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6%
