rank,player,fg,fg_att,fg_pct,long,1-19,20-29,30-39,40-49,50+,XPT,XPA,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
1,Ryan Succop,5,5,100.0,54,0,2,0,1,2,0,0,1,20.0,20.0,57.4,TB,K,4,2011
2,Mike Nugent,3,3,100.0,43,0,1,1,1,0,0,0,1,10.0,10.0,1.0,FA,K,4,2011
3,Dan Bailey,3,3,100.0,41,0,1,1,1,0,0,0,1,10.0,10.0,0.0,FA,K,4,2011
4,Robbie Gould,2,2,100.0,24,0,2,0,0,0,0,0,1,6.0,6.0,22.5,SF,K,4,2011
5,Stephen Gostkowski,1,1,100.0,44,0,0,0,1,0,0,0,1,4.0,4.0,0.1,FA,K,4,2011
6,Nick Folk,1,1,100.0,40,0,0,0,1,0,0,0,1,4.0,4.0,81.8,NE,K,4,2011
7,Graham Gano,1,1,100.0,38,0,0,1,0,0,0,0,1,3.0,3.0,31.4,NYG,K,4,2011
8,Matt Prater,1,1,100.0,27,0,1,0,0,0,0,0,1,3.0,3.0,52.8,ARI,K,4,2011
9,Michael Badgley,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,19.9,IND,K,4,2011
10,Greg Joseph,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,69.1,MIN,K,4,2011
11,Eddy Pineiro,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,NYJ,K,4,2011
12,Jason Sanders,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,22.6,MIA,K,4,2011
13,Daniel Carlson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,74.3,LV,K,4,2011
14,Adam Vinatieri,1,2,50.0,45,0,0,0,1,0,0,0,1,0.0,0.0,0.2,FA,K,4,2011
15,Austin Seibert,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,DET,K,4,2011
16,Chase McLaughlin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,7.1,CLE,K,4,2011
17,Joey Slye,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.6,WAS,K,4,2011
18,Matthew Wright,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,JAC,K,4,2011
19,Chris Blewitt,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,CLE,K,4,2011
20,Matt Gay,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,89.8,LAR,K,4,2011
21,Younghoe Koo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,40.9,ATL,K,4,2011
22,Zane Gonzalez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.6,CAR,K,4,2011
