rank,player,fg,fg_att,fg_pct,long,1-19,20-29,30-39,40-49,50+,XPT,XPA,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
1,Stephen Hauschka,5,5,100.0,39,0,1,4,0,0,0,0,1,15.0,15.0,0.0,FA,K,10,2011
2,Robbie Gould,3,4,75.0,50,0,0,1,1,1,0,0,1,12.0,12.0,22.5,SF,K,10,2011
3,Stephen Gostkowski,3,3,100.0,50,0,1,1,0,1,0,0,1,11.0,11.0,0.1,FA,K,10,2011
4,Dan Bailey,3,3,100.0,45,0,0,2,1,0,0,0,1,10.0,10.0,0.0,FA,K,10,2011
5,Graham Gano,3,5,60.0,47,0,2,0,1,0,0,0,1,10.0,10.0,31.4,NYG,K,10,2011
6,Mike Nugent,1,1,100.0,43,0,0,0,1,0,0,0,1,4.0,4.0,1.0,FA,K,10,2011
7,Matt Prater,1,2,50.0,38,0,0,1,0,0,0,0,1,3.0,3.0,52.8,ARI,K,10,2011
8,Mason Crosby,1,1,100.0,25,0,1,0,0,0,0,0,1,3.0,3.0,40.7,GB,K,10,2011
9,Ryan Succop,1,1,100.0,32,0,0,1,0,0,0,0,1,3.0,3.0,57.4,TB,K,10,2011
10,Eddy Pineiro,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,NYJ,K,10,2011
11,Michael Badgley,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,19.9,IND,K,10,2011
12,Jason Sanders,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,22.6,MIA,K,10,2011
13,Greg Joseph,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,69.1,MIN,K,10,2011
14,Adam Vinatieri,1,1,100.0,42,0,0,0,1,0,0,0,1,0.0,0.0,0.2,FA,K,10,2011
15,Austin Seibert,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,DET,K,10,2011
16,Chase McLaughlin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,7.1,CLE,K,10,2011
17,Joey Slye,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.6,WAS,K,10,2011
18,Matthew Wright,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,JAC,K,10,2011
19,Chris Blewitt,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,CLE,K,10,2011
20,Matt Gay,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,89.8,LAR,K,10,2011
21,Daniel Carlson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,74.3,LV,K,10,2011
22,Zane Gonzalez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.6,CAR,K,10,2011
23,Younghoe Koo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,40.9,ATL,K,10,2011
24,Jason Myers,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,22.1,SEA,K,10,2011
25,Ty Long,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.7,LAC,K,10,2011
26,Harrison Butker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,76.6,KC,K,10,2011
27,Jake Elliott,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,22.5,PHI,K,10,2011
28,Sam Ficken,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,TEN,K,10,2011
29,Wil Lutz,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,3.3,NO,K,10,2011
