rank,player,fg,fg_att,fg_pct,long,1-19,20-29,30-39,40-49,50+,XPT,XPA,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
1,Mike Nugent,3,4,75.0,46,0,1,0,2,0,0,0,1,11.0,11.0,1.0,FA,K,17,2011
2,Stephen Gostkowski,2,2,100.0,47,0,1,0,1,0,0,0,1,7.0,7.0,0.1,FA,K,17,2011
3,Stephen Hauschka,2,3,66.7,43,0,1,0,1,0,0,0,1,7.0,7.0,0.0,FA,K,17,2011
4,Mason Crosby,1,2,50.0,22,0,1,0,0,0,0,0,1,3.0,3.0,40.7,GB,K,17,2011
5,Robbie Gould,1,1,100.0,27,0,1,0,0,0,0,0,1,3.0,3.0,22.5,SF,K,17,2011
6,Graham Gano,1,2,50.0,27,0,1,0,0,0,0,0,1,3.0,3.0,31.4,NYG,K,17,2011
7,Nick Folk,1,1,100.0,31,0,0,1,0,0,0,0,1,3.0,3.0,81.8,NE,K,17,2011
8,Matt Prater,1,1,100.0,38,0,0,1,0,0,0,0,1,3.0,3.0,52.8,ARI,K,17,2011
9,Jason Sanders,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,22.6,MIA,K,17,2011
10,Eddy Pineiro,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,NYJ,K,17,2011
11,Daniel Carlson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,74.3,LV,K,17,2011
12,Michael Badgley,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,19.9,IND,K,17,2011
13,Greg Joseph,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,69.1,MIN,K,17,2011
14,Adam Vinatieri,2,2,100.0,48,0,1,0,1,0,0,0,1,0.0,0.0,0.2,FA,K,17,2011
15,Austin Seibert,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,DET,K,17,2011
16,Chase McLaughlin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,7.1,CLE,K,17,2011
17,Joey Slye,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.6,WAS,K,17,2011
18,Matthew Wright,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,JAC,K,17,2011
19,Chris Blewitt,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,CLE,K,17,2011
20,Matt Gay,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,89.8,LAR,K,17,2011
21,Younghoe Koo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,40.9,ATL,K,17,2011
