rank,player,field_goal,field_goal_att,pct,lg,1-19,20-29,30-39,40-49,50+,XPT,XPA,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
1,Ryan Succop,3,3,100.0,49,0,0,0,3,0,0,0,1,12.0,12.0,57.4,TB,K,12,2011
2,Mike Nugent,3,3,100.0,40,0,2,0,1,0,0,0,1,10.0,10.0,1.0,FA,K,12,2011
3,Matt Prater,3,3,100.0,41,0,1,1,1,0,0,0,1,10.0,10.0,52.8,ARI,K,12,2011
4,Robbie Gould,2,2,100.0,53,0,0,0,1,1,0,0,1,9.0,9.0,22.5,SF,K,12,2011
5,Dan Bailey,2,2,100.0,32,0,1,1,0,0,0,0,1,6.0,6.0,0.0,FA,K,12,2011
6,Mason Crosby,2,2,100.0,35,0,0,2,0,0,0,0,1,6.0,6.0,40.7,GB,K,12,2011
7,Stephen Gostkowski,1,2,50.0,45,0,0,0,1,0,0,0,1,4.0,4.0,0.1,FA,K,12,2011
8,Graham Gano,1,2,50.0,25,0,1,0,0,0,0,0,1,3.0,3.0,31.4,NYG,K,12,2011
9,Stephen Hauschka,1,2,50.0,36,0,0,1,0,0,0,0,1,3.0,3.0,0.0,FA,K,12,2011
10,Michael Badgley,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,19.9,IND,K,12,2011
11,Eddy Pineiro,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,NYJ,K,12,2011
12,Jason Sanders,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,22.6,MIA,K,12,2011
13,Greg Joseph,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,69.1,MIN,K,12,2011
14,Adam Vinatieri,2,2,100.0,43,0,0,1,1,0,0,0,1,0.0,0.0,0.2,FA,K,12,2011
15,Austin Seibert,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,DET,K,12,2011
16,Chase McLaughlin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,7.1,CLE,K,12,2011
17,Joey Slye,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.6,WAS,K,12,2011
18,Matthew Wright,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,JAC,K,12,2011
19,Chris Blewitt,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,CLE,K,12,2011
20,Matt Gay,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,89.8,LAR,K,12,2011
21,Daniel Carlson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,74.3,LV,K,12,2011
22,Zane Gonzalez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.6,CAR,K,12,2011
23,Younghoe Koo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,40.9,ATL,K,12,2011
24,Jason Myers,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,22.1,SEA,K,12,2011
25,Ty Long,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.7,LAC,K,12,2011
26,Harrison Butker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,76.6,KC,K,12,2011
27,Jake Elliott,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,22.5,PHI,K,12,2011
28,Sam Ficken,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,TEN,K,12,2011
29,Wil Lutz,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,3.3,NO,K,12,2011
30,Ka'imi Fairbairn,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.8,HOU,K,12,2011
31,Cameron Nizialek,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,PIT,K,12,2011
32,Jake Verity,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,IND,K,12,2011
33,Dominik Eberle,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,GB,K,12,2011
34,Evan McPherson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,34.2,CIN,K,12,2011
35,Riley Patterson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,DET,K,12,2011
36,Jose Borregales,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,TB,K,12,2011
37,Quinn Nordin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,NE,K,12,2011
38,Chris Naggar,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,DAL,K,12,2011
39,Brian Johnson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,6.6,WAS,K,12,2011
40,Rodrigo Blankenship,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.1,IND,K,12,2011
41,Tyler Bass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,84.8,BUF,K,12,2011
42,JJ Molson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,GB,K,12,2011
43,Sam Sloman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,PIT,K,12,2011
44,Matt Ammendola,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,NYJ,K,12,2011
45,Lirim Hajrullahu,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,CAR,K,12,2011
46,Austin MacGinnis,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,LAR,K,12,2011
47,Michael Palardy,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,33.3,MIA,K,12,2011
48,Shayne Graham,4,5,80.0,28,0,4,0,0,0,0,0,1,0.0,0.0,0.0,FA,K,12,2011
49,Parker Douglass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYJ,K,12,2011
50,Phil Dawson,2,3,66.7,54,0,0,1,0,1,0,0,1,0.0,0.0,0.1,FA,K,12,2011
51,Piotr Czech,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,PIT,K,12,2011
52,Rob Bironas,3,4,75.0,52,0,0,2,0,1,0,0,1,0.0,0.0,0.0,FA,K,12,2011
53,Sebastian Janikowski,6,6,100.0,47,1,0,1,4,0,0,0,1,0.0,0.0,20.0,FA,K,12,2011
54,Shaun Suisham,2,2,100.0,49,0,1,0,1,0,0,0,1,0.0,0.0,0.0,FA,K,12,2011
55,Steven Weatherford,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYJ,K,12,2011
56,Zac Derr,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,ATL,K,12,2011
57,Ricky Schmit,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,SF,K,12,2011
58,Nick Folk,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,81.8,NE,K,12,2011
59,Jay Feely,3,3,100.0,37,0,2,1,0,0,0,0,1,0.0,0.0,0.0,FA,K,12,2011
60,Andrew Wellock,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,CAR,K,12,2011
61,Billy Cundiff,3,3,100.0,39,0,1,2,0,0,0,0,1,0.0,0.0,0.0,FA,K,12,2011
62,Carlos Martinez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,DAL,K,12,2011
63,Connor Barth,1,1,100.0,43,0,0,0,1,0,0,0,1,0.0,0.0,0.0,FA,K,12,2011
64,David Akers,2,2,100.0,52,0,0,0,1,1,0,0,1,0.0,0.0,0.0,FA,K,12,2011
65,Garrett Rivas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,TB,K,12,2011
66,Jason Reda,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,CLE,K,12,2011
67,Josh Brown,2,3,66.7,48,0,0,1,1,0,0,0,1,0.0,0.0,0.0,FA,K,12,2011
68,Josh Scobee,2,3,66.7,35,0,1,1,0,0,0,0,1,0.0,0.0,0.0,FA,K,12,2011
69,Lawrence Tynes,1,2,50.0,42,0,0,0,1,0,0,0,1,0.0,0.0,0.0,FA,K,12,2011
70,MacKenzie Hoambrecker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,SF,K,12,2011
