rank,player,fg,fg_att,fg_pct,long,1-19,20-29,30-39,40-49,50+,XPT,XPA,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
1,Dan Bailey,6,6,100.0,41,0,2,1,3,0,0,0,1,21.0,21.0,0.0,FA,K,3,2011
2,Graham Gano,3,4,75.0,50,0,1,0,1,1,0,0,1,12.0,12.0,31.4,NYG,K,3,2011
3,Stephen Hauschka,2,2,100.0,52,0,0,1,0,1,0,0,1,8.0,8.0,0.0,FA,K,3,2011
4,Mike Nugent,2,2,100.0,23,0,2,0,0,0,0,0,1,6.0,6.0,1.0,FA,K,3,2011
5,Mason Crosby,2,2,100.0,37,0,1,1,0,0,0,0,1,6.0,6.0,40.7,GB,K,3,2011
6,Stephen Gostkowski,1,1,100.0,23,0,1,0,0,0,0,0,1,3.0,3.0,0.1,FA,K,3,2011
7,Ryan Succop,1,2,50.0,33,0,0,1,0,0,0,0,1,3.0,3.0,57.4,TB,K,3,2011
8,Robbie Gould,1,1,100.0,25,0,1,0,0,0,0,0,1,3.0,3.0,22.5,SF,K,3,2011
9,Nick Folk,1,1,100.0,21,0,1,0,0,0,0,0,1,3.0,3.0,81.8,NE,K,3,2011
10,Greg Joseph,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,69.1,MIN,K,3,2011
11,Michael Badgley,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,19.9,IND,K,3,2011
12,Eddy Pineiro,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,NYJ,K,3,2011
13,Jason Sanders,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,22.6,MIA,K,3,2011
14,Daniel Carlson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,74.3,LV,K,3,2011
15,Adam Vinatieri,2,2,100.0,25,0,2,0,0,0,0,0,1,0.0,0.0,0.2,FA,K,3,2011
16,Austin Seibert,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,DET,K,3,2011
17,Chase McLaughlin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,7.1,CLE,K,3,2011
18,Joey Slye,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.6,WAS,K,3,2011
19,Matthew Wright,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,JAC,K,3,2011
20,Chris Blewitt,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,CLE,K,3,2011
21,Matt Gay,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,89.8,LAR,K,3,2011
22,Harrison Butker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,76.6,KC,K,3,2011
23,Younghoe Koo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,40.9,ATL,K,3,2011
24,Jason Myers,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,22.1,SEA,K,3,2011
25,Ty Long,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.7,LAC,K,3,2011
26,Zane Gonzalez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.6,CAR,K,3,2011
27,Jake Elliott,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,22.5,PHI,K,3,2011
28,Sam Ficken,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,TEN,K,3,2011
29,Wil Lutz,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,3.3,NO,K,3,2011
30,Ka'imi Fairbairn,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.8,HOU,K,3,2011
31,Cameron Nizialek,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,PIT,K,3,2011
32,Jake Verity,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,IND,K,3,2011
33,Dominik Eberle,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,GB,K,3,2011
34,Evan McPherson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,34.2,CIN,K,3,2011
35,Riley Patterson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,DET,K,3,2011
36,Jose Borregales,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,TB,K,3,2011
37,Quinn Nordin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,NE,K,3,2011
38,Chris Naggar,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,DAL,K,3,2011
39,Brian Johnson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,6.6,WAS,K,3,2011
40,Rodrigo Blankenship,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.1,IND,K,3,2011
41,Tyler Bass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,84.8,BUF,K,3,2011
42,JJ Molson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,GB,K,3,2011
43,Sam Sloman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,PIT,K,3,2011
44,Matt Ammendola,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,NYJ,K,3,2011
45,Lirim Hajrullahu,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,CAR,K,3,2011
46,Austin MacGinnis,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,LAR,K,3,2011
47,Michael Palardy,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,33.3,MIA,K,3,2011
48,Parker Douglass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYJ,K,3,2011
49,Phil Dawson,1,1,100.0,30,0,0,1,0,0,0,0,1,0.0,0.0,0.1,FA,K,3,2011
50,Piotr Czech,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,PIT,K,3,2011
51,Rian Lindell,2,2,100.0,42,0,1,0,1,0,0,0,1,0.0,0.0,0.0,FA,K,3,2011
52,Rob Bironas,1,1,100.0,46,0,0,0,1,0,0,0,1,0.0,0.0,0.0,FA,K,3,2011
53,Sebastian Janikowski,2,3,66.7,54,0,0,0,1,1,0,0,1,0.0,0.0,20.0,FA,K,3,2011
54,Shaun Suisham,3,4,75.0,48,0,0,1,2,0,0,0,1,0.0,0.0,0.0,FA,K,3,2011
