Rank,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
1,Tom Brady(FA),28,39,71.8,341,8.7,3,0,1,2,2,1,0,1,31.8,31.8,99.1%
2,Kyler Murray(ARI),22,32,68.8,245,7.7,1,1,3,11,61,2,0,1,30.9,30.9,99.3%
3,Ben Roethlisberger(FA),27,46,58.7,333,7.2,4,0,0,1,0,0,0,1,29.3,29.3,23.8%
4,Josh Allen(BUF),32,49,65.3,284,5.8,2,2,0,7,38,0,0,1,28.4,28.4,100.0%
5,Aaron Rodgers(GB),24,34,70.6,325,9.6,2,1,1,3,4,1,0,1,26.4,26.4,97.4%
6,Matthew Stafford(LAR),24,33,72.7,276,8.4,3,0,1,0,0,0,0,1,23.0,23.0,97.2%
7,Lamar Jackson(BAL),24,34,70.6,249,7.3,2,1,2,11,55,0,0,1,22.5,22.5,94.0%
8,Daniel Jones(NYG),21,28,75.0,244,8.7,0,0,3,9,64,1,0,1,22.2,22.2,13.6%
9,Justin Herbert(LAC),20,32,62.5,187,5.8,2,1,2,4,10,1,0,1,21.5,21.5,98.8%
10,Teddy Bridgewater(DEN),18,24,75.0,136,5.7,2,1,1,3,16,1,0,1,20.0,20.0,15.6%
11,Kirk Cousins(MIN),25,36,69.4,292,8.1,2,1,1,1,-1,0,0,1,18.6,18.6,70.7%
12,Cam Newton(CAR),13,17,76.5,118,6.9,1,0,1,11,21,1,0,1,16.8,16.8,20.3%
13,Philip Rivers(FA),29,39,74.4,308,7.9,1,0,1,0,0,0,0,1,16.3,16.3,20.6%
14,Alex Smith(FA),38,55,69.1,390,7.1,0,0,2,2,4,0,0,1,16.0,16.0,5.0%
15,Tua Tagovailoa(MIA),15,25,60.0,169,6.8,2,0,0,6,-1,0,0,1,14.7,14.7,44.2%
16,Deshaun Watson(HOU),20,30,66.7,163,5.4,1,0,2,8,36,0,0,1,14.1,14.1,5.0%
17,Joe Burrow(CIN),21,40,52.5,213,5.3,1,0,4,0,0,0,0,1,12.5,12.5,88.3%
18,Nick Mullens(CLE),24,38,63.2,247,6.5,1,2,2,1,3,0,0,1,12.2,12.2,0.3%
19,Russell Wilson(DEN),22,37,59.5,248,6.7,0,2,6,8,60,0,1,1,11.9,11.9,90.4%
20,Drew Lock(SEA),23,47,48.9,257,5.5,1,4,2,2,7,0,0,1,11.0,11.0,1.5%
21,Ryan Tannehill(TEN),15,27,55.6,147,5.4,1,0,1,2,9,0,0,1,10.8,10.8,62.7%
22,Jared Goff(DET),27,37,73.0,302,8.2,0,0,3,5,4,0,1,1,10.5,10.5,5.3%
23,Jake Luton(JAC),18,35,51.4,169,4.8,1,1,3,0,0,0,0,1,9.8,9.8,0.0%
24,Carson Wentz(WAS),21,37,56.8,208,5.6,0,0,3,2,4,0,0,1,8.7,8.7,44.0%
25,Derek Carr(LV),16,25,64.0,154,6.2,0,0,0,4,10,0,0,1,7.2,7.2,58.1%
26,Drew Brees(FA),8,13,61.5,76,5.8,1,0,0,1,-1,0,0,1,6.9,6.9,35.7%
27,Jacoby Brissett(MIA),0,0,0,0,0,0,0,0,1,2,1,0,1,6.2,6.2,0.6%
28,Baker Mayfield(CLE),12,20,60.0,132,6.6,0,0,1,3,1,0,0,1,5.4,5.4,26.4%
29,Nick Foles(CHI),15,26,57.7,106,4.1,0,1,2,1,2,0,0,1,3.4,3.4,0.7%
30,Taysom Hill(NO),0,0,0,0,0,0,0,1,8,45,0,1,1,2.5,2.5,53.2%
31,Jameis Winston(NO),6,10,60.0,63,6.3,0,0,2,4,-2,0,0,1,2.3,2.3,5.2%
32,Tyler Bray(FA),1,5,20.0,18,3.6,0,0,0,0,0,0,0,1,0.7,0.7,0.0%
33,P.J. Walker(CAR),2,4,50.0,12,3.0,0,0,1,0,0,0,0,1,0.5,0.5,0.1%
34,Mac Jones(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.5%
35,Feleipe Franks(ATL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
36,Trey Lance(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3%
37,Jalen Morton(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
38,Reid Sinnett(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
39,Ian Book(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8%
40,Sam Ehlinger(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
41,Ben DiNucci(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
42,Kyle Trask(TB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
43,Trace McSorley(ARI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3%
44,Brett Rypien(DEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
45,Easton Stick(LAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
46,Eric Dungey(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
47,Jake Browning(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
48,Gardner Minshew II(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2%
49,Jarrett Stidham(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
50,David Blough(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
51,John Lovett(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
52,Will Grier(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
53,Kyle Allen(WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
54,Tim Boyle(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2%
55,Kurt Benkert(GB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
56,Dwayne Haskins(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
57,John Wolford(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
58,James Morgan(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
59,Brian Lewerke(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
60,Chris Streveler(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
61,Steven Montez(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
62,Trevor Lawrence(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9%
63,Justin Fields(CHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0%
64,Jacob Eason(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
65,Jake Fromm(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8%
66,Jordan Love(GB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3%
67,Tyler Huntley(BAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.7%
68,Shane Buechele(KC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
69,Kellen Mond(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2%
70,Bryce Perkins(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
71,Ryan Willis(CHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
72,Alex McGough(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
73,Davis Mills(HOU),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7%
74,Zach Wilson(NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6%
75,Danny Etling(GB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
76,Blaine Gabbert(TB),0,0,0,0,0,0,0,0,3,0,0,0,1,0.0,0.0,0.1%
77,Hunter Cantwell(BAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
78,John David Booty(HOU),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
79,Erik Ainge(NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
80,Colt McCoy(ARI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4%
81,Case Keenum(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9%
