Rank,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
1,Patrick Mahomes II(KC),22,43,51.2,340,7.9,2,1,3,6,21,1,0,1,30.7,30.7,100.0%
2,Ryan Tannehill(TEN),21,28,75.0,195,7.0,3,0,0,4,42,1,0,1,30.0,30.0,62.7%
3,Ryan Fitzpatrick(WAS),22,28,78.6,350,12.5,3,0,2,3,16,0,0,1,27.6,27.6,6.1%
4,Justin Herbert(LAC),20,34,58.8,264,7.8,4,0,3,4,8,0,0,1,27.4,27.4,98.8%
5,Kyler Murray(ARI),27,37,73.0,380,10.3,1,1,1,9,31,1,0,1,27.3,27.3,99.3%
6,Deshaun Watson(HOU),25,35,71.4,359,10.3,3,2,1,2,25,0,0,1,26.9,26.9,5.0%
7,Russell Wilson(DEN),20,32,62.5,217,6.8,3,1,4,5,58,0,0,1,25.5,25.5,90.4%
8,Jared Goff(DET),21,30,70.0,309,10.3,2,1,1,3,0,1,0,1,25.4,25.4,5.3%
9,Derek Carr(LV),22,31,71.0,347,11.2,3,1,1,4,1,0,0,1,25.0,25.0,58.1%
10,Drew Brees(FA),33,47,70.2,325,6.9,1,1,2,1,1,1,0,1,22.1,22.1,35.7%
11,Ben Roethlisberger(FA),27,34,79.4,239,7.0,3,0,1,2,-2,0,0,1,21.4,21.4,23.8%
12,Teddy Bridgewater(DEN),27,36,75.0,313,8.7,2,0,0,3,3,0,0,1,20.8,20.8,15.6%
13,Gardner Minshew II(PHI),31,49,63.3,301,6.1,2,0,3,4,18,0,1,1,19.8,19.8,2.2%
14,Carson Wentz(WAS),20,35,57.1,258,7.4,2,2,5,4,11,0,0,1,19.4,19.4,44.0%
15,Josh Allen(BUF),26,41,63.4,263,6.4,2,2,1,4,18,0,0,1,18.3,18.3,100.0%
16,Baker Mayfield(CLE),21,37,56.8,247,6.7,2,2,1,2,17,0,0,1,17.6,17.6,26.4%
17,Kirk Cousins(MIN),27,39,69.2,249,6.4,2,1,3,1,2,0,1,1,15.2,15.2,70.7%
18,Lamar Jackson(BAL),19,37,51.4,180,4.9,2,1,1,2,3,0,0,1,14.5,14.5,94.0%
19,Tom Brady(FA),25,41,61.0,253,6.2,1,0,3,3,0,0,0,1,14.1,14.1,99.1%
20,Joe Flacco(NYJ),18,33,54.5,195,5.9,1,0,2,4,20,0,0,1,13.8,13.8,0.3%
21,Dak Prescott(DAL),14,21,66.7,166,7.9,0,1,1,2,7,0,0,1,13.4,13.4,98.2%
22,Nick Foles(CHI),30,42,71.4,243,5.8,1,1,3,1,-1,0,0,1,12.6,12.6,0.7%
23,Kyle Allen(WAS),9,13,69.2,74,5.7,0,0,2,1,7,1,0,1,9.7,9.7,0.1%
24,Daniel Jones(NYG),20,33,60.6,222,6.7,0,0,2,2,-7,0,1,1,8.2,8.2,13.6%
25,Matt Ryan(ATL),21,37,56.8,226,6.1,0,1,2,1,-1,0,0,1,7.9,7.9,36.3%
26,Philip Rivers(FA),21,33,63.6,243,7.4,0,2,1,1,-1,0,0,1,7.6,7.6,20.6%
27,Taysom Hill(NO),0,1,0.0,0,0.0,0,0,0,3,13,1,0,1,7.3,7.3,53.2%
28,C.J. Beathard(JAC),9,18,50.0,94,5.2,1,0,2,0,0,0,1,1,5.8,5.8,0.0%
29,Joe Burrow(CIN),19,30,63.3,183,6.1,0,1,7,3,10,0,1,1,5.3,5.3,88.3%
30,Andy Dalton(CHI),9,11,81.8,111,10.1,0,0,1,1,0,0,1,1,2.4,2.4,1.6%
31,Alex Smith(FA),9,17,52.9,37,2.2,0,0,6,1,1,0,0,1,1.6,1.6,5.0%
32,Jimmy Garoppolo(SF),7,17,41.2,77,4.5,0,2,3,0,0,0,0,1,1.1,1.1,23.3%
33,Matt Barkley(FA),3,5,60.0,22,4.4,0,0,0,0,0,0,0,1,0.9,0.9,0.0%
34,Jalen Hurts(PHI),1,1,100.0,18,18.0,0,0,0,0,0,0,0,1,0.7,0.7,94.4%
35,Mac Jones(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.5%
36,Jalen Morton(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
37,Reid Sinnett(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
38,Trey Lance(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3%
39,Feleipe Franks(ATL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
40,Ian Book(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8%
41,Sam Ehlinger(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
42,Ben DiNucci(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
43,Aaron Rodgers(GB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.4%
44,Kyle Trask(TB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
45,Jake Browning(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
46,Easton Stick(LAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
47,Trace McSorley(ARI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3%
48,Eric Dungey(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
49,Jarrett Stidham(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
50,Brett Rypien(DEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
51,David Blough(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
52,John Lovett(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
53,Kurt Benkert(GB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
54,John Wolford(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
55,Dwayne Haskins(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
56,Drew Lock(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5%
57,Will Grier(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
58,Brian Lewerke(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
59,Chris Streveler(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
60,Jake Luton(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
61,Trevor Lawrence(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9%
62,Justin Fields(CHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0%
63,James Morgan(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
64,Jordan Love(GB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3%
65,Tua Tagovailoa(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.2%
66,Jacob Eason(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
67,Jake Fromm(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8%
68,Tyler Huntley(BAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.7%
69,Steven Montez(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
70,Shane Buechele(KC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
71,Kellen Mond(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2%
72,Bryce Perkins(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
73,Ryan Willis(CHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
74,Davis Mills(HOU),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7%
75,Zach Wilson(NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6%
76,Tim Boyle(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2%
77,Blaine Gabbert(TB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
78,Cam Newton(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3%
79,Hunter Cantwell(BAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
80,John David Booty(HOU),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
81,Erik Ainge(NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
82,Case Keenum(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9%
83,Adam Froman(ATL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
84,Tyrod Taylor(HOU),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9%
85,Ben Chappell(WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
86,Alex McGough(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
87,Chase Daniel(LAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
88,Brett Ratliff(TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
89,Brian Brohm(BUF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
90,Brian Hoyer(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
91,Chad Henne(KC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
92,Colt McCoy(ARI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4%
93,Matthew Stafford(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.2%
94,Josh Johnson(BAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1%
95,Keith Null(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
96,Nate Sudfeld(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
97,Kevin Hogan(TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
98,Mitchell Trubisky(BUF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4%
99,Jeff Driskel(HOU),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
100,Jacoby Brissett(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6%
