Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
1,Tevin Coleman(NYJ),12,42,3.5,9,0,3,3,3,47,15.7,0,0,1,26.9,26.9,18.5%
2,Devonta Freeman(BAL),14,152,10.9,48,3,0,5,5,55,11.0,1,0,1,26.7,26.7,74.2%
3,Carlos Hyde(JAC),21,103,4.9,34,1,2,1,1,2,2.0,0,0,1,24.5,24.5,6.9%
4,LeSean McCoy(FA),17,110,6.5,24,1,2,3,4,6,2.0,0,0,1,23.6,23.6,2.0%
5,David Johnson(HOU),19,83,4.4,22,1,2,3,6,28,9.3,0,0,1,23.1,23.1,35.4%
6,Christine Michael(FA),20,106,5.3,41,1,2,2,3,5,2.5,0,0,1,23.1,23.1,0.0%
7,LeGarrette Blount(FA),24,105,4.4,41,1,2,0,0,0,0,0,0,1,22.5,22.5,0.1%
8,Jeremy Hill(FA),17,97,5.7,50,1,2,0,0,0,0,0,0,1,21.7,21.7,0.0%
9,DeMarco Murray(FA),16,114,7.1,36,1,1,5,5,41,8.2,0,0,1,21.5,21.5,0.1%
10,Todd Gurley II(FA),27,85,3.1,16,0,2,1,2,-5,-5.0,0,0,1,20.0,20.0,0.4%
11,Darren Sproles(FA),2,-1,-0.5,0,0,0,6,6,128,21.3,1,0,1,18.7,18.7,0.1%
12,Mark Ingram II(NO),15,77,5.1,17,0,0,4,6,30,7.5,1,0,1,18.7,18.7,39.1%
13,Charles Sims(FA),13,55,4.2,23,1,1,6,8,69,11.5,0,0,1,18.4,18.4,0.0%
14,Ezekiel Elliott(DAL),30,140,4.7,21,1,0,2,2,20,10.0,0,0,1,16.0,16.0,99.7%
15,Frank Gore(FA),21,82,3.9,19,0,1,1,3,1,1.0,0,0,1,14.3,14.3,12.2%
16,Wendell Smallwood(FA),17,79,4.6,14,0,1,0,0,0,0,0,0,1,13.9,13.9,0.0%
17,Melvin Gordon III(DEN),16,35,2.2,7,0,1,4,7,43,10.8,0,0,1,13.8,13.8,87.8%
18,Shane Vereen(FA),11,67,6.1,25,1,1,2,5,28,14.0,0,1,1,13.5,13.5,0.0%
19,Orleans Darkwa(FA),10,53,5.3,15,0,1,1,1,9,9.0,0,0,1,12.2,12.2,0.0%
20,Lamar Miller(FA),21,80,3.8,15,0,0,4,5,27,6.8,0,0,1,10.7,10.7,0.0%
21,Eddie Lacy(FA),17,103,6.1,25,1,0,1,2,2,2.0,0,0,1,10.5,10.5,0.3%
22,Kenjon Barner(TB),8,42,5.3,14,0,1,0,0,0,0,0,0,1,10.2,10.2,0.0%
23,Latavius Murray(BAL),10,37,3.7,22,1,1,1,1,1,1.0,0,0,1,9.8,9.8,22.2%
24,Jordan Howard(PHI),9,45,5.0,36,1,0,4,6,47,11.8,0,0,1,9.2,9.2,18.7%
25,Jay Ajayi(FA),7,28,4.0,11,0,1,0,0,0,0,0,0,1,8.8,8.8,7.0%
26,Damien Williams(CHI),1,15,15.0,15,0,0,3,3,10,3.3,1,0,1,8.5,8.5,4.4%
27,Alfred Morris(NYG),5,19,3.8,7,0,1,1,1,2,2.0,0,0,1,8.1,8.1,0.0%
28,Duke Johnson Jr.(MIA),10,69,6.9,17,0,0,5,7,12,2.4,0,0,1,8.1,8.1,7.4%
29,Isaiah Crowell(FA),15,79,5.3,25,1,0,0,1,0,0,0,0,1,7.9,7.9,0.1%
30,Matt Jones(FA),17,65,3.8,12,0,0,2,2,14,7.0,0,0,1,7.9,7.9,0.0%
31,Robert Turbin(FA),4,9,2.3,5,0,1,0,0,0,0,0,0,1,6.9,6.9,0.0%
32,Jerick McKinnon(KC),16,45,2.8,14,0,0,1,2,2,2.0,0,0,1,6.7,6.7,0.8%
33,Matt Forte(FA),15,65,4.3,15,0,0,2,4,-1,-0.5,0,0,1,6.4,6.4,19.1%
34,John Kuhn(FA),1,3,3.0,3,0,1,0,0,0,0,0,0,1,6.3,6.3,0.0%
35,Spencer Ware(FA),20,75,3.8,17,0,0,1,1,8,8.0,0,1,1,6.3,6.3,0.0%
36,DeAndre Washington(FA),6,57,9.5,30,1,0,1,1,5,5.0,0,0,1,6.2,6.2,11.0%
37,Lance Dunbar(FA),1,1,1.0,1,0,1,0,0,0,0,0,0,1,6.1,6.1,0.0%
38,Cameron Artis-Payne(FA),12,47,3.9,12,0,0,1,1,11,11.0,0,0,1,5.8,5.8,0.0%
39,Fozzy Whittaker(FA),5,22,4.4,9,0,0,5,6,34,6.8,0,0,1,5.6,5.6,0.0%
40,Terrance West(FA),10,45,4.5,15,0,0,1,1,8,8.0,0,0,1,5.3,5.3,0.0%
41,Bilal Powell(FA),4,30,7.5,13,0,0,6,6,41,6.8,0,1,1,5.1,5.1,0.0%
42,Kenyan Drake(LV),9,37,4.1,11,0,0,2,2,11,5.5,0,0,1,4.8,4.8,29.4%
43,Theo Riddick(FA),10,9,0.9,8,0,0,7,9,39,5.6,0,0,1,4.8,4.8,0.0%
44,Jeremy Langford(FA),3,31,10.3,23,1,0,2,3,15,7.5,0,0,1,4.6,4.6,0.0%
45,Derrick Henry(TEN),10,45,4.5,13,0,0,0,0,0,0,0,0,1,4.5,4.5,78.0%
46,DeAngelo Williams(FA),8,21,2.6,13,0,0,4,7,23,5.8,0,0,1,4.4,4.4,0.1%
47,Giovani Bernard(TB),5,8,1.6,4,0,0,5,5,36,7.2,0,0,1,4.4,4.4,5.4%
48,Jalen Richard(FA),6,28,4.7,10,0,0,1,1,13,13.0,0,0,1,4.1,4.1,0.7%
49,C.J. Anderson(FA),14,37,2.6,13,0,0,1,4,4,4.0,0,0,1,4.1,4.1,1.0%
50,Benny Cunningham Jr.(FA),2,29,14.5,22,1,0,1,1,10,10.0,0,0,1,3.9,3.9,0.0%
51,Dwayne Washington(NO),10,38,3.8,9,0,0,1,1,-3,-3.0,0,0,1,3.5,3.5,0.1%
52,Travaris Cadet(FA),0,0,0,0,0,0,6,6,32,5.3,0,0,1,3.2,3.2,0.0%
53,Justin Forsett(FA),7,20,2.9,7,0,0,6,7,12,2.0,0,0,1,3.2,3.2,0.0%
54,Josh Ferguson(FA),1,2,2.0,2,0,0,3,4,29,9.7,0,0,1,3.1,3.1,0.0%
55,Alex Collins(SEA),4,12,3.0,4,0,0,2,2,19,9.5,0,0,1,3.1,3.1,18.8%
56,T.J. Yeldon(FA),6,17,2.8,9,0,0,2,3,11,5.5,0,0,1,2.8,2.8,0.0%
57,Devontae Booker(FA),4,8,2.0,3,0,0,1,1,17,17.0,0,0,1,2.5,2.5,23.3%
58,Bobby Rainey(FA),0,0,0,0,0,0,1,2,24,24.0,0,0,1,2.4,2.4,0.0%
59,Chris Ivory(FA),12,14,1.2,4,0,0,1,1,9,9.0,0,0,1,2.3,2.3,0.0%
60,Jacquizz Rodgers(FA),5,15,3.0,4,0,0,1,1,8,8.0,0,0,1,2.3,2.3,0.0%
61,Mike Gillislee(FA),3,20,6.7,8,0,0,0,0,0,0,0,0,1,2.0,2.0,0.0%
62,Tim Hightower(FA),3,19,6.3,11,0,0,0,0,0,0,0,0,1,1.9,1.9,0.0%
63,Jonathan Grimes(FA),3,4,1.3,3,0,0,4,4,15,3.8,0,0,1,1.9,1.9,0.0%
64,Matt Asiata(FA),6,15,2.5,8,0,0,1,1,4,4.0,0,0,1,1.9,1.9,0.0%
65,Mike Tolbert(FA),2,5,2.5,3,0,0,2,3,14,7.0,0,0,1,1.9,1.9,0.0%
66,Isaiah Pead(FA),5,17,3.4,4,0,0,0,0,0,0,0,0,1,1.7,1.7,0.0%
67,Chris Thompson(FA),6,23,3.8,8,0,0,1,2,-7,-7.0,0,0,1,1.6,1.6,0.0%
68,Andy Janovich(CLE),1,2,2.0,2,0,0,1,1,13,13.0,0,0,1,1.5,1.5,0.1%
69,James White(NE),3,12,4.0,7,0,0,1,2,2,2.0,0,0,1,1.4,1.4,7.9%
70,Jalston Fowler(FA),0,0,0,0,0,0,1,1,14,14.0,0,0,1,1.4,1.4,0.0%
71,Shaun Draughn(FA),5,10,2.0,7,0,0,1,2,2,2.0,0,0,1,1.2,1.2,0.0%
72,Terrence Magee(FA),3,12,4.0,5,0,0,0,0,0,0,0,0,1,1.2,1.2,0.0%
73,Alfred Blue(FA),2,12,6.0,8,0,0,0,0,0,0,0,0,1,1.2,1.2,0.0%
74,Charcandrick West(FA),3,3,1.0,2,0,0,3,3,8,2.7,0,0,1,1.1,1.1,0.0%
75,Dexter McCluster(FA),0,0,0,0,0,0,2,3,9,4.5,0,0,1,0.9,0.9,0.0%
76,James Starks(FA),1,-1,-1.0,0,0,0,1,2,9,9.0,0,0,1,0.8,0.8,0.0%
77,Robert Kelley(FA),4,7,1.8,5,0,0,0,0,0,0,0,0,1,0.7,0.7,0.0%
78,Derek Watt(PIT),0,0,0,0,0,0,1,1,6,6.0,0,0,1,0.6,0.6,0.1%
79,Chris Johnson(FA),2,5,2.5,5,0,0,0,0,0,0,0,0,1,0.5,0.5,0.6%
80,Malcolm Johnson(FA),0,0,0,0,0,0,1,1,3,3.0,0,0,1,0.3,0.3,0.0%
81,Anthony Sherman(FA),0,0,0,0,0,0,1,1,3,3.0,0,0,1,0.3,0.3,0.0%
82,Jonathan Williams(WAS),3,2,0.7,1,0,0,0,0,0,0,0,0,1,0.2,0.2,0.6%
83,Kyle Juszczyk(SF),0,0,0,0,0,0,1,1,2,2.0,0,0,1,0.2,0.2,1.0%
84,Daryl Richardson(FA),1,1,1.0,1,0,0,0,0,0,0,0,0,1,0.1,0.1,0.0%
85,Pooka Williams Jr.(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
86,Jermar Jefferson(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7%
87,Demetric Felton(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7%
88,Deon Jackson(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
89,Jake Bargas(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
90,Chuba Hubbard(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.1%
91,Reggie Gilliam(BUF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
92,Antonio Williams(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
93,Giovanni Ricci(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
94,Pete Guerriero(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
95,Josh Hokit(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
96,Gabe Nabers(LAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
97,Nathan Cottrell(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
98,Jonathan Ward(ARI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
99,Jaret Patterson(WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7%
