Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
1,David Johnson(HOU),27,157,5.8,23,1,2,3,6,28,9.3,0,0,1,30.5,30.5,35.4%
2,Ezekiel Elliott(DAL),15,134,8.9,60,1,2,3,4,37,12.3,0,0,1,29.1,29.1,99.7%
3,Jordan Howard(PHI),16,118,7.4,57,1,0,3,3,45,15.0,1,0,1,22.3,22.3,18.7%
4,Tevin Coleman(NYJ),6,31,5.2,16,0,0,4,6,132,33.0,1,0,1,22.3,22.3,18.5%
5,Cameron Artis-Payne(FA),18,85,4.7,14,0,2,0,0,0,0,0,0,1,20.5,20.5,0.0%
6,Theo Riddick(FA),11,49,4.5,17,0,0,6,6,33,5.5,2,0,1,20.2,20.2,0.0%
7,Devonta Freeman(BAL),23,88,3.8,15,0,1,3,5,35,11.7,0,0,1,18.3,18.3,74.2%
8,Carlos Hyde(JAC),22,78,3.5,10,0,1,6,6,36,6.0,0,0,1,17.4,17.4,6.9%
9,Matt Asiata(FA),14,55,3.9,8,0,1,3,3,46,15.3,0,0,1,16.1,16.1,0.0%
10,LeSean McCoy(FA),18,150,8.3,53,2,0,2,2,8,4.0,0,0,1,15.8,15.8,2.0%
11,Le'Veon Bell(FA),20,66,3.3,10,0,0,9,11,88,9.8,0,0,1,15.4,15.4,5.4%
12,Todd Gurley II(FA),23,72,3.1,16,0,1,3,5,36,12.0,0,1,1,14.8,14.8,0.4%
13,DeMarco Murray(FA),27,121,4.5,14,0,0,5,6,16,3.2,0,0,1,13.7,13.7,0.1%
14,Jacquizz Rodgers(FA),30,101,3.4,13,0,0,5,6,28,5.6,0,0,1,12.9,12.9,0.0%
15,Melvin Gordon III(DEN),16,69,4.3,24,1,0,1,1,18,18.0,1,1,1,12.7,12.7,87.8%
16,Ryan Mathews(FA),11,42,3.8,10,0,0,5,5,33,6.6,1,1,1,11.5,11.5,0.0%
17,Jay Ajayi(FA),13,42,3.2,9,0,1,0,1,0,0,0,0,1,10.2,10.2,7.0%
18,LeGarrette Blount(FA),18,37,2.1,13,0,1,0,0,0,0,0,0,1,9.7,9.7,0.1%
19,Jalen Richard(FA),8,31,3.9,7,0,0,6,7,66,11.0,0,0,1,9.7,9.7,0.7%
20,Giovani Bernard(TB),9,50,5.6,14,0,0,6,6,46,7.7,0,0,1,9.6,9.6,5.4%
21,James White(NE),5,26,5.2,8,0,0,4,6,63,15.8,0,0,1,8.9,8.9,7.9%
22,Terrance West(FA),11,95,8.6,35,2,0,2,3,-6,-3.0,0,0,1,8.9,8.9,0.0%
23,Jamize Olawale(DAL),6,22,3.7,17,0,1,1,1,2,2.0,0,0,1,8.4,8.4,0.0%
24,Eddie Lacy(FA),11,81,7.4,31,1,0,1,1,3,3.0,0,0,1,8.4,8.4,0.3%
25,Frank Gore(FA),14,75,5.4,16,0,0,1,2,4,4.0,0,0,1,7.9,7.9,12.2%
26,Bobby Rainey(FA),5,22,4.4,14,0,0,6,6,52,8.7,0,0,1,7.4,7.4,0.0%
27,Damien Williams(CHI),1,3,3.0,3,0,0,2,2,67,33.5,0,0,1,7.0,7.0,4.4%
28,Darren Sproles(FA),5,45,9.0,15,0,0,4,4,23,5.8,0,0,1,6.8,6.8,0.1%
29,Mike Gillislee(FA),2,6,3.0,5,0,1,0,0,0,0,0,0,1,6.6,6.6,0.0%
30,C.J. Anderson(FA),11,41,3.7,10,0,0,3,4,21,7.0,0,0,1,6.2,6.2,1.0%
31,Matt Forte(FA),12,53,4.4,28,1,0,2,2,7,3.5,0,0,1,6.0,6.0,19.1%
32,Devontae Booker(FA),6,23,3.8,8,0,0,4,6,36,9.0,0,0,1,5.9,5.9,23.3%
33,Fozzy Whittaker(FA),5,45,9.0,16,0,0,1,1,9,9.0,0,0,1,5.4,5.4,0.0%
34,Derrick Henry(TEN),7,54,7.7,22,1,0,0,0,0,0,0,0,1,5.4,5.4,78.0%
35,DeAndre Washington(FA),9,23,2.6,8,0,0,5,6,29,5.8,0,0,1,5.2,5.2,11.0%
36,James Starks(FA),12,33,2.8,10,0,0,3,6,19,6.3,0,0,1,5.2,5.2,0.0%
37,Bilal Powell(FA),4,10,2.5,7,0,0,6,8,41,6.8,0,0,1,5.1,5.1,0.0%
38,Jerick McKinnon(KC),20,36,1.8,8,0,0,1,3,10,10.0,0,0,1,4.6,4.6,0.8%
39,Chris Thompson(FA),2,12,6.0,9,0,0,4,4,33,8.3,0,0,1,4.5,4.5,0.0%
40,Isaiah Crowell(FA),13,22,1.7,6,0,0,1,3,18,18.0,0,0,1,4.0,4.0,0.1%
41,Alfred Blue(FA),6,39,6.5,13,0,0,0,0,0,0,0,0,1,3.9,3.9,0.0%
42,Matt Jones(FA),14,31,2.2,12,0,0,2,2,25,12.5,0,1,1,3.6,3.6,0.0%
43,Alfred Morris(NYG),6,33,5.5,17,0,0,0,1,0,0,0,0,1,3.3,3.3,0.0%
44,Zach Zenner(FA),7,9,1.3,6,0,0,2,2,23,11.5,0,0,1,3.2,3.2,0.0%
45,Malcolm Brown(MIA),2,2,1.0,2,0,0,1,1,26,26.0,0,0,1,2.8,2.8,3.6%
46,Lamar Miller(FA),8,20,2.5,4,0,0,1,3,4,4.0,0,0,1,2.4,2.4,0.0%
47,Paul Perkins(FA),2,9,4.5,5,0,0,1,2,13,13.0,0,0,1,2.2,2.2,0.0%
48,Duke Johnson Jr.(MIA),4,1,0.3,2,0,0,2,3,21,10.5,0,0,1,2.2,2.2,7.4%
49,Kenyan Drake(LV),2,4,2.0,6,0,0,2,3,16,8.0,0,0,1,2.0,2.0,29.4%
50,Kyle Juszczyk(SF),0,0,0,0,0,0,3,5,20,6.7,0,0,1,2.0,2.0,1.0%
51,Andre Ellington(FA),6,19,3.2,5,0,0,0,0,0,0,0,0,1,1.9,1.9,0.1%
52,Javorius Allen(FA),4,18,4.5,7,0,0,1,1,0,0.0,0,0,1,1.8,1.8,0.1%
