Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
1,DeMarco Murray(FA),25,95,3.8,14,0,2,2,2,24,12.0,0,0,1,23.9,23.9,0.1%
2,Ezekiel Elliott(DAL),23,138,6.0,26,2,1,1,1,19,19.0,0,0,1,21.7,21.7,99.7%
3,Matt Jones(FA),22,117,5.3,25,1,1,2,2,21,10.5,0,0,1,19.8,19.8,0.0%
4,Isaiah Crowell(FA),16,120,7.5,19,0,1,3,4,22,7.3,0,0,1,19.4,19.4,0.1%
5,John Kuhn(FA),3,5,1.7,3,0,2,2,2,7,3.5,1,0,1,19.2,19.2,0.0%
6,Melvin Gordon III(DEN),19,36,1.9,10,0,2,6,7,43,7.2,0,1,1,17.9,17.9,87.8%
7,Le'Veon Bell(FA),18,144,8.0,44,1,0,5,6,34,6.8,0,0,1,17.8,17.8,5.4%
8,Terrance West(FA),21,113,5.4,21,1,1,0,0,0,0,0,0,1,17.3,17.3,0.0%
9,LeSean McCoy(FA),19,70,3.7,9,0,0,6,6,38,6.3,1,0,1,16.8,16.8,2.0%
10,Mark Ingram II(NO),18,56,3.1,10,0,1,6,7,49,8.2,0,0,1,16.5,16.5,39.1%
11,Frank Gore(FA),16,68,4.3,17,0,1,5,6,27,5.4,0,0,1,15.5,15.5,12.2%
12,Jerick McKinnon(KC),18,85,4.7,25,1,1,3,5,10,3.3,0,0,1,15.5,15.5,0.8%
13,Christine Michael(FA),18,58,3.2,10,0,0,5,6,32,6.4,1,0,1,15.0,15.0,0.0%
14,Carlos Hyde(JAC),15,74,4.9,32,1,1,1,1,5,5.0,0,0,1,13.9,13.9,6.9%
15,Jordan Howard(PHI),23,111,4.8,17,0,0,3,4,21,7.0,0,0,1,13.2,13.2,18.7%
16,Devonta Freeman(BAL),13,57,4.4,19,0,1,2,3,7,3.5,0,0,1,12.4,12.4,74.2%
17,T.J. Yeldon(FA),14,71,5.1,15,0,0,4,5,46,11.5,0,0,1,11.7,11.7,0.0%
18,C.J. Anderson(FA),19,49,2.6,12,0,1,1,1,3,3.0,0,0,1,11.2,11.2,1.0%
19,Lamar Miller(FA),19,82,4.3,14,0,0,3,3,26,8.7,0,0,1,10.8,10.8,0.0%
20,Orleans Darkwa(FA),12,48,4.0,17,0,1,0,2,0,0,0,0,1,10.8,10.8,0.0%
21,David Johnson(HOU),17,83,4.9,31,1,0,4,4,41,10.3,0,1,1,10.4,10.4,35.4%
22,Chris Thompson(FA),3,24,8.0,20,1,0,2,4,16,8.0,1,0,1,10.0,10.0,0.0%
23,Fozzy Whittaker(FA),3,6,2.0,3,0,0,9,9,86,9.6,0,0,1,9.2,9.2,0.0%
24,Todd Gurley II(FA),19,33,1.7,5,0,0,5,5,49,9.8,0,0,1,8.2,8.2,0.4%
25,Paul Perkins(FA),2,8,4.0,5,0,0,2,3,72,36.0,0,0,1,8.0,8.0,0.0%
26,Bilal Powell(FA),4,26,6.5,10,0,0,6,9,54,9.0,0,0,1,8.0,8.0,0.0%
27,Matt Asiata(FA),6,6,1.0,4,0,1,2,2,12,6.0,0,0,1,7.8,7.8,0.0%
28,C.J. Spiller(FA),2,12,6.0,13,0,0,2,3,5,2.5,1,0,1,7.7,7.7,0.1%
29,Spencer Ware(FA),13,82,6.3,46,1,0,1,5,14,14.0,0,1,1,7.6,7.6,0.0%
30,Jeremy Hill(FA),21,71,3.4,19,0,0,0,1,0,0,0,0,1,7.1,7.1,0.0%
31,DeAngelo Williams(FA),4,7,1.8,4,0,1,1,1,2,2.0,0,0,1,6.9,6.9,0.1%
32,Bobby Rainey(FA),4,22,5.5,9,0,0,7,9,43,6.1,0,0,1,6.5,6.5,0.0%
33,Duke Johnson Jr.(MIA),8,45,5.6,13,0,0,6,8,31,5.2,0,1,1,6.4,6.4,7.4%
34,James White(NE),4,12,3.0,7,0,0,5,5,50,10.0,0,0,1,6.2,6.2,7.9%
35,LeGarrette Blount(FA),13,54,4.2,16,0,0,3,3,4,1.3,0,0,1,5.8,5.8,0.1%
36,Theo Riddick(FA),11,31,2.8,11,0,0,4,7,27,6.8,0,0,1,5.8,5.8,0.0%
37,Kyle Juszczyk(SF),0,0,0,0,0,0,6,7,56,9.3,0,0,1,5.6,5.6,1.0%
38,Jay Ajayi(FA),6,33,5.5,11,0,0,2,2,13,6.5,0,0,1,4.6,4.6,7.0%
39,Matt Forte(FA),14,27,1.9,5,0,0,2,3,16,8.0,0,0,1,4.3,4.3,19.1%
40,Mike Gillislee(FA),6,30,5.0,16,0,0,1,2,13,13.0,0,0,1,4.3,4.3,0.0%
41,Giovani Bernard(TB),10,18,1.8,7,0,0,3,4,24,8.0,0,0,1,4.2,4.2,5.4%
42,Zach Zenner(FA),3,12,4.0,10,0,0,1,1,22,22.0,0,0,1,3.4,3.4,0.0%
43,Chris Johnson(FA),6,34,5.7,18,0,0,0,1,0,0,0,0,1,3.4,3.4,0.6%
44,Alfred Morris(NYG),7,34,4.9,9,0,0,0,0,0,0,0,0,1,3.4,3.4,0.0%
45,Tevin Coleman(NYJ),8,19,2.4,7,0,0,3,4,14,4.7,0,0,1,3.3,3.3,18.5%
46,Josh Ferguson(FA),3,-2,-0.7,1,0,0,7,10,33,4.7,0,0,1,3.1,3.1,0.0%
47,Devontae Booker(FA),7,30,4.3,11,0,0,0,1,0,0,0,0,1,3.0,3.0,23.3%
48,Chris Ivory(FA),8,29,3.6,13,0,0,0,1,0,0,0,0,1,2.9,2.9,0.0%
49,Jacquizz Rodgers(FA),6,25,4.2,12,0,0,1,2,4,4.0,0,0,1,2.9,2.9,0.0%
50,Javorius Allen(FA),3,13,4.3,5,0,0,2,3,15,7.5,0,0,1,2.8,2.8,0.1%
51,DeAndre Washington(FA),5,30,6.0,28,1,0,3,3,16,5.3,0,1,1,2.6,2.6,11.0%
52,Latavius Murray(BAL),8,19,2.4,4,0,0,2,2,5,2.5,0,0,1,2.4,2.4,22.2%
53,Alfred Blue(FA),3,19,6.3,17,0,0,1,1,4,4.0,0,0,1,2.3,2.3,0.0%
54,Jalen Richard(FA),2,15,7.5,9,0,0,1,3,5,5.0,0,0,1,2.0,2.0,0.7%
55,Daniel Lasco(FA),4,12,3.0,6,0,0,1,2,7,7.0,0,0,1,1.9,1.9,0.0%
56,Patrick DiMarco(FA),0,0,0,0,0,0,1,2,18,18.0,0,0,1,1.8,1.8,0.0%
57,Lance Dunbar(FA),1,2,2.0,2,0,0,2,2,14,7.0,0,0,1,1.6,1.6,0.0%
58,Kenyan Drake(LV),2,15,7.5,12,0,0,0,0,0,0,0,0,1,1.5,1.5,29.4%
59,Brandon Bolden(NE),0,0,0,0,0,0,2,3,15,7.5,0,0,1,1.5,1.5,10.7%
60,Charles Sims(FA),15,28,1.9,6,0,0,2,3,7,3.5,0,1,1,1.5,1.5,0.0%
61,Damien Williams(CHI),2,9,4.5,7,0,0,1,2,6,6.0,0,0,1,1.5,1.5,4.4%
62,Dwayne Washington(NO),2,6,3.0,5,0,0,1,1,8,8.0,0,0,1,1.4,1.4,0.1%
63,Kapri Bibbs(FA),3,14,4.7,9,0,0,0,0,0,0,0,0,1,1.4,1.4,0.1%
64,Knile Davis(FA),1,-2,-2.0,0,0,0,2,3,14,7.0,0,0,1,1.2,1.2,0.0%
65,Cameron Artis-Payne(FA),6,12,2.0,5,0,0,0,0,0,0,0,0,1,1.2,1.2,0.0%
66,Tim Hightower(FA),4,11,2.8,4,0,0,0,0,0,0,0,0,1,1.1,1.1,0.0%
67,Isaiah Pead(FA),3,5,1.7,4,0,0,1,1,6,6.0,0,0,1,1.1,1.1,0.0%
68,Dexter McCluster(FA),1,2,2.0,2,0,0,2,3,9,4.5,0,0,1,1.1,1.1,0.0%
69,Derrick Henry(TEN),3,9,3.0,6,0,0,0,0,0,0,0,0,1,0.9,0.9,78.0%
70,Shaun Draughn(FA),2,5,2.5,4,0,0,1,1,3,3.0,0,0,1,0.8,0.8,0.0%
71,Jerome Felton(FA),1,2,2.0,2,0,0,1,1,5,5.0,0,0,1,0.7,0.7,0.0%
72,Jamaal Charles(FA),2,7,3.5,6,0,0,0,1,0,0,0,0,1,0.7,0.7,0.1%
73,Jay Prosch(FA),1,0,0.0,0,0,0,1,1,6,6.0,0,0,1,0.6,0.6,0.0%
74,Joique Bell(FA),3,6,2.0,6,0,0,0,0,0,0,0,0,1,0.6,0.6,0.2%
75,Zach Line(FA),3,6,2.0,2,0,0,0,0,0,0,0,0,1,0.6,0.6,0.0%
76,Robert Turbin(FA),1,2,2.0,2,0,0,2,3,3,1.5,0,0,1,0.5,0.5,0.0%
77,Robert Kelley(FA),1,4,4.0,4,0,0,0,0,0,0,0,0,1,0.4,0.4,0.0%
78,Andre Ellington(FA),1,0,0.0,0,0,0,1,1,4,4.0,0,0,1,0.4,0.4,0.1%
79,Alex Collins(SEA),1,1,1.0,1,0,0,0,0,0,0,0,0,1,0.1,0.1,18.8%
80,Demetric Felton(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7%
81,Mekhi Sargent(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5%
82,Jaret Patterson(WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7%
83,Antonio Williams(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
84,Reggie Gilliam(BUF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
85,Chuba Hubbard(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.1%
86,Giovanni Ricci(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
87,Pete Guerriero(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
88,Deon Jackson(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
89,Jermar Jefferson(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7%
90,Pooka Williams Jr.(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
91,Josh Hokit(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
92,Jake Bargas(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
93,Gabe Nabers(LAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
94,Nathan Cottrell(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
95,Trey Ragas(LV),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
96,Jonathan Ward(ARI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
97,Sandro Platzgummer(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
98,Sewo Olonilua(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
