Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
1,Jordan Howard(PHI),32,117,3.7,25,1,3,0,1,0,0,0,0,1,29.7,29.7,18.7%
2,David Johnson(HOU),18,84,4.7,14,0,1,9,12,91,10.1,1,0,1,29.5,29.5,35.4%
3,Thomas Rawls(FA),15,106,7.1,45,1,2,1,1,12,12.0,0,0,1,23.8,23.8,0.1%
4,Devonta Freeman(BAL),15,56,3.7,14,0,2,4,5,49,12.3,0,0,1,22.5,22.5,74.2%
5,Latavius Murray(BAL),20,82,4.1,22,1,2,3,5,23,7.7,0,0,1,22.5,22.5,22.2%
6,Melvin Gordon III(DEN),17,84,4.9,23,1,1,4,6,54,13.5,0,0,1,19.8,19.8,87.8%
7,LeSean McCoy(FA),17,130,7.6,54,1,0,7,7,61,8.7,0,0,1,19.1,19.1,2.0%
8,Terrance West(FA),10,50,5.0,15,0,1,3,3,18,6.0,1,0,1,18.8,18.8,0.0%
9,Spencer Ware(FA),14,29,2.1,8,0,1,3,4,23,7.7,1,0,1,17.2,17.2,0.0%
10,Mike Gillislee(FA),8,49,6.1,29,1,2,0,0,0,0,0,0,1,16.9,16.9,0.0%
11,Ezekiel Elliott(DAL),20,86,4.3,30,1,1,4,5,19,4.8,0,0,1,16.5,16.5,99.7%
12,Le'Veon Bell(FA),29,118,4.1,19,0,0,6,7,64,10.7,0,1,1,16.2,16.2,5.4%
13,LeGarrette Blount(FA),18,88,4.9,43,1,1,0,0,0,0,0,0,1,14.8,14.8,0.1%
14,Doug Martin(FA),17,45,2.6,15,0,1,1,1,23,23.0,0,0,1,12.8,12.8,0.0%
15,Jerick McKinnon(KC),9,41,4.6,9,0,0,5,6,14,2.8,1,0,1,11.5,11.5,0.8%
16,Rashad Jennings(FA),6,19,3.2,6,0,0,6,6,34,5.7,1,0,1,11.3,11.3,0.0%
17,Darren Sproles(FA),7,14,2.0,5,0,1,6,6,35,5.8,0,0,1,10.9,10.9,0.1%
18,Jeremy Hill(FA),23,33,1.4,7,0,1,2,3,12,6.0,0,0,1,10.5,10.5,0.0%
19,Carlos Hyde(JAC),20,92,4.6,12,0,0,1,2,6,6.0,0,0,1,9.8,9.8,6.9%
20,Devontae Booker(FA),18,35,1.9,6,0,1,1,1,2,2.0,0,0,1,9.7,9.7,23.3%
21,Jay Ajayi(FA),12,61,5.1,19,0,0,6,7,26,4.3,0,0,1,8.7,8.7,7.0%
22,T.J. Yeldon(FA),14,55,3.9,8,0,0,3,7,27,9.0,0,0,1,8.2,8.2,0.0%
23,Frank Gore(FA),20,79,4.0,19,0,0,0,1,0,0,0,0,1,7.9,7.9,12.2%
24,Matt Forte(FA),9,25,2.8,7,0,0,3,4,54,18.0,0,0,1,7.9,7.9,19.1%
25,Aaron Ripkowski(FA),3,14,4.7,10,0,1,1,1,4,4.0,0,0,1,7.8,7.8,0.0%
26,Theo Riddick(FA),4,2,0.5,6,0,0,5,6,15,3.0,1,0,1,7.7,7.7,0.0%
27,Kenneth Dixon(FA),6,56,9.3,17,0,0,4,4,21,5.3,0,0,1,7.7,7.7,0.1%
28,Robert Turbin(FA),6,16,2.7,7,0,1,0,0,0,0,0,0,1,7.6,7.6,0.0%
29,John Kuhn(FA),2,4,2.0,3,0,1,1,1,11,11.0,0,0,1,7.5,7.5,0.0%
30,Denard Robinson(FA),17,53,3.1,5,0,0,1,1,11,11.0,0,0,1,6.4,6.4,0.2%
31,Robert Kelley(FA),14,63,4.5,19,0,0,0,1,0,0,0,0,1,6.3,6.3,0.0%
32,Jonathan Grimes(FA),5,43,8.6,14,0,0,1,1,15,15.0,0,0,1,5.8,5.8,0.0%
33,Jalen Richard(FA),9,53,5.9,21,1,0,0,0,0,0,0,0,1,5.3,5.3,0.7%
34,Travaris Cadet(FA),0,0,0,0,0,0,5,6,53,10.6,0,0,1,5.3,5.3,0.0%
35,Mark Ingram II(NO),7,37,5.3,22,1,0,5,5,16,3.2,0,0,1,5.3,5.3,39.1%
36,Jacquizz Rodgers(FA),7,29,4.1,14,0,0,1,1,21,21.0,0,0,1,5.0,5.0,0.0%
37,Tevin Coleman(NYJ),12,49,4.1,9,0,0,0,2,0,0,0,0,1,4.9,4.9,18.5%
38,Kapri Bibbs(FA),5,49,9.8,24,1,0,0,0,0,0,0,0,1,4.9,4.9,0.1%
39,Todd Gurley II(FA),11,38,3.5,9,0,0,2,3,9,4.5,0,0,1,4.7,4.7,0.4%
40,Rex Burkhead(HOU),8,38,4.8,16,0,0,4,5,28,7.0,0,1,1,4.6,4.6,31.5%
41,Chris Thompson(FA),2,24,12.0,16,0,0,1,2,21,21.0,0,0,1,4.5,4.5,0.0%
42,Alfred Blue(FA),5,38,7.6,25,1,0,2,2,3,1.5,0,0,1,4.1,4.1,0.0%
43,Zach Zenner(FA),9,40,4.4,9,0,0,0,0,0,0,0,0,1,4.0,4.0,0.0%
44,Dwayne Washington(NO),7,21,3.0,5,0,0,2,2,19,9.5,0,0,1,4.0,4.0,0.1%
45,Dion Lewis(FA),5,27,5.4,9,0,0,4,5,11,2.8,0,0,1,3.8,3.8,2.0%
46,Paul Perkins(FA),7,38,5.4,18,0,0,0,0,0,0,0,0,1,3.8,3.8,0.0%
47,James White(NE),3,17,5.7,9,0,0,4,5,18,4.5,0,0,1,3.5,3.5,7.9%
48,Troymaine Pope(FA),8,28,3.5,18,0,0,1,1,5,5.0,0,0,1,3.3,3.3,0.0%
49,Jonathan Stewart(FA),11,50,4.5,29,1,0,1,1,3,3.0,0,1,1,3.3,3.3,0.0%
50,Matt Asiata(FA),6,30,5.0,14,0,0,1,1,-3,-3.0,0,0,1,2.7,2.7,0.0%
51,Mike Tolbert(FA),4,21,5.3,11,0,0,0,1,0,0,0,0,1,2.1,2.1,0.0%
52,Shaun Draughn(FA),5,20,4.0,9,0,0,0,2,0,0,0,0,1,2.0,2.0,0.0%
53,Christine Michael(FA),9,19,2.1,7,0,0,0,0,0,0,0,0,1,1.9,1.9,0.0%
54,Wendell Smallwood(FA),8,19,2.4,9,0,0,0,3,0,0,0,0,1,1.9,1.9,0.0%
55,Lamar Miller(FA),14,22,1.6,5,0,0,1,1,-4,-4.0,0,0,1,1.8,1.8,0.0%
56,Andre Ellington(FA),5,5,1.0,8,0,0,1,2,10,10.0,0,0,1,1.5,1.5,0.1%
57,Kenneth Farrow(FA),4,15,3.8,8,0,0,0,0,0,0,0,0,1,1.5,1.5,0.0%
58,C.J. Spiller(FA),2,5,2.5,3,0,0,1,2,7,7.0,0,0,1,1.2,1.2,0.1%
59,Josh Ferguson(FA),5,11,2.2,11,0,0,0,0,0,0,0,0,1,1.1,1.1,0.0%
60,Taiwan Jones(BUF),0,0,0,0,0,0,1,1,11,11.0,0,0,1,1.1,1.1,0.0%
61,Alfred Morris(NYG),1,11,11.0,11,0,0,0,0,0,0,0,0,1,1.1,1.1,0.0%
62,Damien Williams(CHI),1,1,1.0,1,0,0,2,2,8,4.0,0,0,1,0.9,0.9,4.4%
63,Tim Hightower(FA),2,5,2.5,5,0,0,1,1,4,4.0,0,0,1,0.9,0.9,0.0%
64,DuJuan Harris(FA),2,8,4.0,9,0,0,0,0,0,0,0,0,1,0.8,0.8,0.0%
65,Ka'Deem Carey(FA),2,8,4.0,4,0,0,0,1,0,0,0,0,1,0.8,0.8,0.0%
66,Peyton Barber(LV),2,6,3.0,4,0,0,0,0,0,0,0,0,1,0.6,0.6,1.2%
67,Kyle Juszczyk(SF),0,0,0,0,0,0,1,1,6,6.0,0,0,1,0.6,0.6,1.0%
68,Kenyan Drake(LV),1,1,1.0,1,0,0,1,1,4,4.0,0,0,1,0.5,0.5,29.4%
69,Juwan Thompson(FA),2,5,2.5,3,0,0,0,0,0,0,0,0,1,0.5,0.5,0.0%
70,Jordan Todman(FA),2,3,1.5,2,0,0,0,0,0,0,0,0,1,0.3,0.3,0.0%
71,Bilal Powell(FA),1,3,3.0,3,0,0,0,1,0,0,0,0,1,0.3,0.3,0.0%
72,Fozzy Whittaker(FA),1,3,3.0,3,0,0,0,0,0,0,0,0,1,0.3,0.3,0.0%
73,Reggie Bush(FA),1,3,3.0,3,0,0,0,0,0,0,0,0,1,0.3,0.3,0.0%
74,Jeremy Langford(FA),1,2,2.0,2,0,0,0,0,0,0,0,0,1,0.2,0.2,0.0%
75,Kenjon Barner(TB),0,0,0,0,0,0,1,3,2,2.0,0,0,1,0.2,0.2,0.0%
76,Derek Watt(PIT),1,2,2.0,2,0,0,0,0,0,0,0,0,1,0.2,0.2,0.1%
77,Corey Grant(FA),1,2,2.0,2,0,0,0,0,0,0,0,0,1,0.2,0.2,0.0%
78,James Starks(FA),4,1,0.3,4,0,0,0,0,0,0,0,0,1,0.1,0.1,0.0%
79,Mekhi Sargent(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5%
80,Deon Jackson(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
81,Demetric Felton(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7%
82,Pete Guerriero(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
83,Reggie Gilliam(BUF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
84,Antonio Williams(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
85,Chuba Hubbard(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.1%
86,Giovanni Ricci(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
87,Sewo Olonilua(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
88,Jake Bargas(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
89,Pooka Williams Jr.(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
90,Jermar Jefferson(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7%
91,Josh Hokit(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
92,Gabe Nabers(LAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
93,Nathan Cottrell(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
94,Jonathan Ward(ARI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
95,Sandro Platzgummer(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
96,Trey Ragas(LV),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
97,Jaret Patterson(WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7%
98,Jason Huntley(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2%
99,Justice Hill(BAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
100,Patrick Laird(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
101,Elijah Holyfield(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
102,Miles Sanders(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0%
103,Devin Singletary(BUF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.1%
104,Josh Jacobs(LV),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.0%
105,David Montgomery(CHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.7%
106,Damien Harris(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.8%
107,Dalyn Dawkins(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
108,Alec Ingold(LV),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
109,Mike Weber(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
110,Damarea Crockett(DEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
111,Travis Homer(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3%
112,Benny Snell Jr.(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9%
113,Trayveon Williams(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
114,Darrell Henderson Jr.(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0%
115,Trevon Wesco(NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
116,Ty Johnson(NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8%
117,Ryquell Armstead(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
118,Aca'Cedric Ware(TB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
119,Qadree Ollison(ATL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3%
120,Dexter Williams(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
121,Alexander Mattison(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0%
122,Mike Boone(DEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5%
123,Ryan Nall(CHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
124,Gus Edwards(BAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6%
125,Buddy Howell(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
126,Boston Scott(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7%
127,Nick Bawden(NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
128,Trenton Cannon(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
129,Johnny Stanton(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
130,Dontrell Hilliard(TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5%
131,Jeff Wilson Jr.(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.1%
132,Reggie Bonnafon(WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
