Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
1,DeAngelo Williams(FA),26,143,5.5,17,0,2,6,9,28,4.7,0,0,1,29.1,29.1,0.1%
2,Spencer Ware(FA),11,70,6.4,14,0,1,7,8,129,18.4,0,0,1,25.9,25.9,0.0%
3,C.J. Anderson(FA),20,92,4.6,28,1,1,4,5,47,11.8,1,0,1,25.9,25.9,1.0%
4,Theo Riddick(FA),7,45,6.4,21,1,1,5,5,63,12.6,1,0,1,22.8,22.8,0.0%
5,Carlos Hyde(JAC),23,88,3.8,18,0,2,2,3,5,2.5,0,0,1,21.3,21.3,6.9%
6,David Johnson(HOU),16,89,5.6,45,1,1,4,6,43,10.8,0,0,1,19.2,19.2,35.4%
7,Ameer Abdullah(CAR),12,63,5.3,13,0,0,5,5,57,11.4,1,0,1,18.0,18.0,10.4%
8,Danny Woodhead(FA),16,89,5.6,21,1,0,5,7,31,6.2,1,0,1,18.0,18.0,20.6%
9,DeMarco Murray(FA),13,42,3.2,12,0,0,5,7,35,7.0,2,1,1,17.7,17.7,0.1%
10,Melvin Gordon III(DEN),14,57,4.1,17,0,2,0,0,0,0,0,0,1,17.7,17.7,87.8%
11,Matt Forte(FA),22,96,4.4,14,0,0,5,7,59,11.8,0,0,1,15.5,15.5,19.1%
12,Jalen Richard(FA),3,84,28.0,75,1,1,2,2,11,5.5,0,0,1,15.5,15.5,0.7%
13,Isaiah Crowell(FA),12,62,5.2,20,1,1,2,2,16,8.0,0,0,1,13.8,13.8,0.1%
14,Ryan Mathews(FA),22,77,3.5,7,0,1,0,0,0,0,0,0,1,13.7,13.7,0.0%
15,Latavius Murray(BAL),14,59,4.2,10,0,1,1,2,13,13.0,0,0,1,13.2,13.2,22.2%
16,LeSean McCoy(FA),16,58,3.6,16,0,1,4,4,12,3.0,0,0,1,13.0,13.0,2.0%
17,T.J. Yeldon(FA),21,39,1.9,7,0,1,4,6,30,7.5,0,0,1,12.9,12.9,0.0%
18,Jeremy Langford(FA),17,57,3.4,15,0,1,2,4,6,3.0,0,0,1,12.3,12.3,0.0%
19,Lamar Miller(FA),28,106,3.8,12,0,0,4,4,11,2.8,0,0,1,11.7,11.7,0.0%
20,Tevin Coleman(NYJ),8,22,2.8,7,0,0,5,6,95,19.0,0,0,1,11.7,11.7,18.5%
21,Ezekiel Elliott(DAL),20,51,2.6,8,0,1,1,2,1,1.0,0,0,1,11.2,11.2,99.7%
22,LeGarrette Blount(FA),22,70,3.2,13,0,1,0,0,0,0,0,1,1,11.0,11.0,0.1%
23,Charles Sims(FA),4,9,2.3,5,0,0,3,3,32,10.7,1,0,1,10.1,10.1,0.0%
24,Arian Foster(FA),13,38,2.9,9,0,0,3,5,62,20.7,0,0,1,10.0,10.0,0.0%
25,Chris Thompson(FA),4,23,5.8,9,0,1,2,2,16,8.0,0,0,1,9.9,9.9,0.0%
26,Doug Martin(FA),18,62,3.4,17,0,0,5,5,34,6.8,0,0,1,9.6,9.6,0.0%
27,Jeremy Hill(FA),9,31,3.4,12,0,1,0,0,0,0,0,0,1,9.1,9.1,0.0%
28,Andy Janovich(CLE),1,28,28.0,28,1,1,0,0,0,0,0,0,1,8.8,8.8,0.1%
29,Mark Ingram II(NO),12,58,4.8,17,0,0,2,2,29,14.5,0,0,1,8.7,8.7,39.1%
30,Eddie Lacy(FA),14,61,4.4,28,1,0,1,2,17,17.0,0,0,1,7.8,7.8,0.3%
31,Rashad Jennings(FA),18,75,4.2,17,0,0,1,2,3,3.0,0,0,1,7.8,7.8,0.0%
32,Frank Gore(FA),14,59,4.2,9,0,0,4,6,19,4.8,0,0,1,7.8,7.8,12.2%
33,Shaun Draughn(FA),7,18,2.6,6,0,1,2,2,18,9.0,0,1,1,7.6,7.6,0.0%
34,Travaris Cadet(FA),1,1,1.0,1,0,0,3,7,14,4.7,1,0,1,7.5,7.5,0.0%
35,Christine Michael(FA),15,66,4.4,12,0,0,2,4,5,2.5,0,0,1,7.1,7.1,0.0%
36,Jonathan Stewart(FA),15,64,4.3,11,0,0,0,1,0,0,0,0,1,6.4,6.4,0.0%
37,Jamize Olawale(DAL),1,2,2.0,2,0,1,0,0,0,0,0,0,1,6.2,6.2,0.0%
38,Shane Vereen(FA),6,38,6.3,10,0,0,3,5,23,7.7,0,0,1,6.1,6.1,0.0%
39,Dwayne Washington(NO),2,1,0.5,1,0,1,0,0,0,0,0,0,1,6.1,6.1,0.1%
40,Thomas Rawls(FA),12,32,2.7,8,0,0,3,3,26,8.7,0,0,1,5.8,5.8,0.1%
41,Justin Forsett(FA),10,41,4.1,9,0,0,2,2,15,7.5,0,0,1,5.6,5.6,0.0%
42,Duke Johnson Jr.(MIA),3,22,7.3,17,0,0,3,5,28,9.3,0,0,1,5.0,5.0,7.4%
43,Bilal Powell(FA),4,41,10.3,16,0,0,2,4,7,3.5,0,0,1,4.8,4.8,0.0%
44,James White(NE),1,4,4.0,4,0,0,5,7,40,8.0,0,0,1,4.4,4.4,7.9%
45,Derrick Henry(TEN),5,3,0.6,5,0,0,2,2,41,20.5,0,0,1,4.4,4.4,78.0%
46,Todd Gurley II(FA),17,47,2.8,10,0,0,1,3,-5,-5.0,0,0,1,4.2,4.2,0.4%
47,Kenjon Barner(TB),4,42,10.5,19,0,0,0,0,0,0,0,0,1,4.2,4.2,0.0%
48,Devonta Freeman(BAL),11,20,1.8,10,0,0,4,4,20,5.0,0,0,1,4.0,4.0,74.2%
49,Terrance West(FA),12,32,2.7,10,0,0,2,2,6,3.0,0,0,1,3.8,3.8,0.0%
50,Damien Williams(CHI),2,9,4.5,5,0,0,1,2,29,29.0,0,0,1,3.8,3.8,4.4%
51,Darren Sproles(FA),5,12,2.4,6,0,0,2,5,24,12.0,0,0,1,3.6,3.6,0.1%
52,Alfred Morris(NYG),7,35,5.0,13,0,0,0,1,0,0,0,0,1,3.5,3.5,0.0%
53,Matt Jones(FA),7,24,3.4,12,0,0,1,1,9,9.0,0,0,1,3.3,3.3,0.0%
54,Adrian Peterson(SEA),19,31,1.6,9,0,0,0,2,0,0,0,0,1,3.1,3.1,4.9%
55,Giovani Bernard(TB),5,25,5.0,11,0,0,2,4,5,2.5,0,0,1,3.0,3.0,5.4%
56,Josh Ferguson(FA),1,-2,-2.0,0,0,0,2,2,26,13.0,0,0,1,2.4,2.4,0.0%
57,DeAndre Washington(FA),5,14,2.8,5,0,0,1,1,10,10.0,0,0,1,2.4,2.4,11.0%
58,Charcandrick West(FA),3,-1,-0.3,8,0,0,6,6,24,4.0,0,0,1,2.3,2.3,0.0%
59,Kyle Juszczyk(SF),1,2,2.0,2,0,0,2,3,21,10.5,0,0,1,2.3,2.3,1.0%
60,Robert Turbin(FA),1,4,4.0,4,0,0,2,2,15,7.5,0,0,1,1.9,1.9,0.0%
61,Fozzy Whittaker(FA),3,13,4.3,6,0,0,1,1,4,4.0,0,0,1,1.7,1.7,0.0%
62,Lance Dunbar(FA),0,0,0,0,0,0,1,2,16,16.0,0,0,1,1.6,1.6,0.0%
63,Malcolm Brown(MIA),1,5,5.0,5,0,0,1,1,8,8.0,0,0,1,1.3,1.3,3.6%
64,Matt Asiata(FA),4,13,3.3,6,0,0,0,0,0,0,0,0,1,1.3,1.3,0.0%
65,James Starks(FA),4,7,1.8,4,0,0,1,1,6,6.0,0,0,1,1.3,1.3,0.0%
66,C.J. Prosise(FA),1,-2,-2.0,0,0,0,1,1,13,13.0,0,0,1,1.1,1.1,0.0%
67,Tim Hightower(FA),4,9,2.3,5,0,0,1,1,1,1.0,0,0,1,1.0,1.0,0.0%
68,Malcolm Johnson(FA),0,0,0,0,0,0,2,2,9,4.5,0,0,1,0.9,0.9,0.0%
69,Jerick McKinnon(KC),1,6,6.0,6,0,0,1,2,3,3.0,0,0,1,0.9,0.9,0.8%
70,Taiwan Jones(BUF),1,-8,-8.0,0,0,0,2,2,17,8.5,0,0,1,0.9,0.9,0.0%
71,Tyler Ervin(FA),1,3,3.0,3,0,0,1,2,5,5.0,0,0,1,0.8,0.8,0.0%
72,Andre Ellington(FA),0,0,0,0,0,0,2,2,8,4.0,0,0,1,0.8,0.8,0.1%
73,Benny Cunningham Jr.(FA),1,1,1.0,1,0,0,1,1,7,7.0,0,0,1,0.8,0.8,0.0%
74,Patrick DiMarco(FA),0,0,0,0,0,0,1,1,8,8.0,0,0,1,0.8,0.8,0.0%
75,Denard Robinson(FA),3,7,2.3,3,0,0,0,0,0,0,0,0,1,0.7,0.7,0.2%
76,Mike Tolbert(FA),2,6,3.0,5,0,0,1,1,1,1.0,0,0,1,0.7,0.7,0.0%
77,Kapri Bibbs(FA),0,0,0,0,0,0,1,1,6,6.0,0,0,1,0.6,0.6,0.1%
78,Fitzgerald Toussaint(FA),3,6,2.0,7,0,0,0,0,0,0,0,0,1,0.6,0.6,0.0%
79,Ka'Deem Carey(FA),1,4,4.0,4,0,0,0,0,0,0,0,0,1,0.4,0.4,0.0%
80,John Kuhn(FA),2,4,2.0,2,0,0,0,1,0,0,0,0,1,0.4,0.4,0.0%
81,Brandon Bolden(NE),1,4,4.0,4,0,0,0,0,0,0,0,0,1,0.4,0.4,10.7%
82,Alfred Blue(FA),1,4,4.0,4,0,0,0,0,0,0,0,0,1,0.4,0.4,0.0%
83,Jay Prosch(FA),1,2,2.0,2,0,0,0,0,0,0,0,0,1,0.2,0.2,0.0%
84,Chris Johnson(FA),1,2,2.0,2,0,0,0,0,0,0,0,0,1,0.2,0.2,0.6%
85,Mike Davis(ATL),3,1,0.3,2,0,0,0,0,0,0,0,0,1,0.1,0.1,49.7%
86,Wendell Smallwood(FA),1,1,1.0,1,0,0,0,0,0,0,0,0,1,0.1,0.1,0.0%
87,Jaret Patterson(WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7%
88,Trey Ragas(LV),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
89,Jonathan Ward(ARI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
90,Reggie Gilliam(BUF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
91,Sandro Platzgummer(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
92,Antonio Williams(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
93,Chuba Hubbard(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.1%
