,Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
0,1,C.J. Uzomah(CIN),3,3,91,30.3,55,0,2,0,0,0,0,1,21.1,21.1,20.8%
1,2,Kyle Pitts(ATL),7,8,163,23.3,39,0,0,0,0,0,0,1,16.3,16.3,97.4%
2,3,Mike Gesicki(MIA),7,8,85,12.1,27,0,1,0,0,0,0,1,14.5,14.5,87.6%
3,4,Zach Ertz(ARI),3,5,66,22.0,47,0,1,1,4,0,0,1,13.0,13.0,85.8%
4,5,Robert Tonyan(GB),4,5,63,15.8,25,0,1,0,0,0,0,1,12.3,12.3,18.6%
5,6,Foster Moreau(LV),6,6,60,10.0,21,0,1,0,0,0,0,1,12.0,12.0,23.7%
6,7,Dallas Goedert(PHI),3,5,70,23.3,25,0,0,0,0,0,0,1,9.0,9.0,89.8%
7,8,MyCole Pruitt(TEN),2,3,27,13.5,22,0,1,0,0,0,0,1,8.7,8.7,0.0%
8,9,Mo Alie-Cox(IND),3,3,25,8.3,11,0,1,0,0,0,0,1,8.5,8.5,2.2%
9,10,Hunter Henry(NE),2,4,23,11.5,22,0,1,0,0,0,0,1,8.3,8.3,65.9%
10,11,Travis Kelce(KC),7,12,65,9.3,24,0,0,0,0,0,0,1,6.5,6.5,100.0%
11,12,Jonnu Smith(NE),2,5,52,26.0,28,0,0,1,5,0,0,1,5.7,5.7,22.7%
12,13,Ricky Seals-Jones(WAS),6,7,51,8.5,14,0,0,0,0,0,0,1,5.1,5.1,10.8%
13,14,Mark Andrews(BAL),3,7,48,16.0,24,0,0,0,0,0,0,1,4.8,4.8,99.9%
14,15,T.J. Hockenson(DET),6,9,48,8.0,21,0,0,0,0,0,0,1,4.8,4.8,57.4%
15,16,Tyler Higbee(LAR),5,8,46,9.2,16,0,0,0,0,0,0,1,4.6,4.6,77.4%
16,17,Evan Engram(NYG),6,8,44,7.3,18,0,0,0,0,0,0,1,4.4,4.4,28.5%
17,18,Cole Kmet(CHI),5,6,43,8.6,22,0,0,0,0,0,0,1,4.3,4.3,33.3%
18,19,Austin Hooper(CLE),2,3,42,21.0,34,0,0,0,0,0,0,1,4.2,4.2,28.8%
19,20,Noah Fant(DEN),5,7,39,7.8,9,0,0,0,0,0,0,1,3.9,3.9,80.3%
20,21,Durham Smythe(MIA),3,4,37,12.3,18,0,0,0,0,0,0,1,3.7,3.7,0.1%
21,22,Hayden Hurst(ATL),3,4,35,11.7,15,0,0,0,0,0,0,1,3.5,3.5,0.9%
22,23,Marcedes Lewis(GB),3,3,31,10.3,17,0,0,0,0,0,0,1,3.1,3.1,0.2%
23,24,Charlie Woerner(SF),2,2,30,15.0,27,0,0,0,0,0,0,1,3.0,3.0,0.0%
