,Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
0,1,Pat Freiermuth(PIT),4,7,44,11.0,22,0,1,0,0,0,0,1,10.4,10.4,56.7%
1,2,Brevin Jordan(HOU),3,4,41,13.7,23,0,1,0,0,0,0,1,10.1,10.1,1.4%
2,3,Jesse James(CHI),3,3,38,12.7,19,0,1,0,0,0,0,1,9.8,9.8,0.0%
3,4,T.J. Hockenson(DET),10,11,89,8.9,18,0,0,0,0,0,0,1,8.9,8.9,57.4%
4,5,Geoff Swaim(TEN),4,5,23,5.8,7,0,1,0,0,0,0,1,8.3,8.3,0.3%
5,6,Tyler Kroft(NYJ),2,2,20,10.0,13,0,1,0,0,0,0,1,8.0,8.0,0.2%
6,7,Evan Engram(NYG),3,4,15,5.0,7,0,1,0,0,0,0,1,7.5,7.5,28.5%
7,8,Dallas Goedert(PHI),6,7,72,12.0,19,0,0,0,0,0,0,1,7.2,7.2,89.8%
8,9,Jack Doyle(IND),2,2,12,6.0,7,0,1,0,0,0,0,1,7.2,7.2,2.2%
9,10,Kyle Rudolph(NYG),2,3,12,6.0,11,0,1,0,0,0,0,1,7.2,7.2,0.3%
10,11,Dan Arnold(JAC),8,10,68,8.5,11,0,0,0,0,0,0,1,6.8,6.8,6.7%
11,12,Mike Gesicki(MIA),3,4,48,16.0,40,0,0,0,0,0,0,1,6.8,6.8,87.6%
12,13,Tyler Conklin(MIN),5,7,57,11.4,31,0,0,0,0,0,0,1,5.7,5.7,40.5%
13,14,Jordan Akins(HOU),5,5,53,10.6,31,0,0,0,0,0,0,1,5.3,5.3,0.3%
14,15,Robert Tonyan(GB),3,4,49,16.3,33,0,0,0,0,0,0,1,4.9,4.9,18.6%
15,16,Zach Ertz(ARI),4,4,42,10.5,20,0,0,0,0,0,0,1,4.2,4.2,85.8%
16,17,Zach Gentry(PIT),3,5,39,13.0,24,0,0,0,0,0,0,1,3.9,3.9,0.2%
17,18,David Njoku(CLE),3,3,39,13.0,24,0,0,0,0,0,0,1,3.9,3.9,12.9%
18,19,Albert Okwuegbunam(DEN),3,3,34,11.3,19,0,0,0,0,0,0,1,3.4,3.4,1.0%
19,20,Harrison Bryant(CLE),2,2,33,16.5,21,0,0,0,0,0,0,1,3.3,3.3,0.2%
20,21,Hunter Henry(NE),1,3,33,33.0,33,0,0,0,0,0,0,1,3.3,3.3,65.9%
21,22,C.J. Uzomah(CIN),4,4,33,8.3,11,0,0,0,0,0,0,1,3.3,3.3,20.8%
22,23,Garrett Griffin(NO),3,3,30,10.0,14,0,0,0,0,0,0,1,3.0,3.0,0.0%
23,24,Tommy Sweeney(BUF),3,4,30,10.0,13,0,0,0,0,0,0,1,3.0,3.0,0.5%
24,25,Austin Hooper(CLE),4,6,26,6.5,8,0,0,0,0,0,0,1,2.6,2.6,28.8%
25,26,Tyler Higbee(LAR),3,3,25,8.3,11,0,0,0,0,0,0,1,2.5,2.5,77.4%
26,27,Jared Cook(LAC),2,5,25,12.5,13,0,0,0,0,0,0,1,2.5,2.5,50.2%
27,28,Cole Kmet(CHI),3,6,24,8.0,16,0,0,0,0,0,0,1,2.4,2.4,33.3%
28,29,MyCole Pruitt(TEN),2,2,22,11.0,14,0,0,0,0,0,0,1,2.2,2.2,0.0%
