,Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
0,1,Hunter Henry(NE),4,4,37,9.3,19,0,2,0,0,0,0,1,15.7,15.7,65.9%
1,2,Tyler Conklin(MIN),3,5,11,3.7,5,0,2,0,0,0,0,1,13.1,13.1,40.5%
2,3,Mark Andrews(BAL),6,8,63,10.5,15,0,1,0,0,0,0,1,12.3,12.3,99.9%
3,4,Travis Kelce(KC),8,10,119,14.9,30,0,0,0,0,0,0,1,11.9,11.9,100.0%
4,5,George Kittle(SF),5,7,50,10.0,18,0,1,0,0,0,0,1,11.0,11.0,99.7%
5,6,Dan Arnold(JAC),5,8,67,13.4,24,0,0,0,0,0,0,1,8.7,8.7,6.7%
6,7,Austin Hooper(CLE),4,5,25,6.3,11,0,1,0,0,0,0,1,8.5,8.5,28.8%
7,8,Tyler Higbee(LAR),3,5,20,6.7,12,0,1,0,0,0,0,1,8.0,8.0,77.4%
8,9,Albert Okwuegbunam(DEN),3,3,77,25.7,64,0,0,0,0,0,0,1,7.7,7.7,1.0%
9,10,Cameron Brate(TB),1,3,6,6.0,6,0,1,0,0,0,0,1,6.6,6.6,2.8%
10,11,Gerald Everett(SEA),8,8,63,7.9,12,0,0,0,0,0,0,1,6.3,6.3,35.7%
11,12,MyCole Pruitt(TEN),1,1,2,2.0,2,0,1,0,0,0,0,1,6.2,6.2,0.0%
12,13,Noah Gray(KC),1,3,1,1.0,1,0,1,0,0,0,0,1,6.1,6.1,0.3%
13,14,Kyle Pitts(ATL),4,7,60,15.0,18,0,0,0,0,0,0,1,6.0,6.0,97.4%
14,15,Noah Fant(DEN),5,6,59,11.8,15,0,0,0,0,0,0,1,5.9,5.9,80.3%
15,16,Zach Ertz(ARI),4,6,46,11.5,19,0,0,0,0,0,0,1,4.6,4.6,85.8%
16,17,Juwan Johnson(NO),2,3,36,18.0,26,0,0,0,0,0,0,1,3.6,3.6,1.9%
17,18,Adam Shaheen(MIA),3,4,34,11.3,21,0,0,0,0,0,0,1,3.4,3.4,0.0%
18,19,Adam Trautman(NO),5,6,32,6.4,8,0,0,0,0,0,0,1,3.2,3.2,3.7%
19,20,Jack Doyle(IND),3,5,31,10.3,12,0,0,0,0,0,0,1,3.1,3.1,2.2%
20,21,Ricky Seals-Jones(WAS),3,4,30,10.0,13,0,0,0,0,0,0,1,3.0,3.0,10.8%
21,22,Dallas Goedert(PHI),2,2,28,14.0,24,0,0,0,0,0,0,1,2.8,2.8,89.8%
22,23,Geoff Swaim(TEN),4,5,26,6.5,16,0,0,0,0,0,0,1,2.6,2.6,0.3%
23,24,John Bates(WAS),3,3,25,8.3,18,0,0,0,0,0,0,1,2.5,2.5,0.6%
24,25,Darren Waller(LV),4,7,24,6.0,11,0,0,0,0,0,0,1,2.4,2.4,92.6%
25,26,Durham Smythe(MIA),1,1,23,23.0,23,0,0,0,0,0,0,1,2.3,2.3,0.1%
26,27,Will Dissly(SEA),2,2,22,11.0,28,0,0,0,0,0,0,1,2.2,2.2,0.2%
27,28,Ryan Griffin(NYJ),1,2,21,21.0,21,0,0,0,0,0,0,1,2.1,2.1,0.6%
28,29,Harrison Bryant(CLE),2,2,18,9.0,13,0,0,0,0,0,0,1,1.8,1.8,0.2%
29,30,Dawson Knox(BUF),1,1,17,17.0,17,0,0,0,0,0,0,1,1.7,1.7,87.2%
30,31,Donald Parham Jr.(LAC),1,2,17,17.0,17,0,0,0,0,0,0,1,1.7,1.7,0.7%
31,32,Kylen Granson(IND),1,1,15,15.0,15,0,0,0,0,0,0,1,1.5,1.5,0.1%
32,33,Sean McKeon(DAL),2,2,15,7.5,12,0,0,0,0,0,0,1,1.5,1.5,0.0%
33,34,Dalton Schultz(DAL),1,2,14,14.0,14,0,0,0,0,0,0,1,1.4,1.4,89.9%
34,35,Chris Herndon IV(MIN),1,2,14,14.0,14,0,0,0,0,0,0,1,1.4,1.4,0.2%
35,36,Eric Ebron(PIT),2,2,13,6.5,9,0,0,0,0,0,0,1,1.3,1.3,3.0%
36,37,Pat Freiermuth(PIT),5,9,31,6.2,10,0,0,0,0,0,1,1,1.1,1.1,56.7%
37,38,David Njoku(CLE),1,4,11,11.0,11,0,0,0,0,0,0,1,1.1,1.1,12.9%
38,39,Jared Cook(LAC),1,3,10,10.0,10,0,0,0,0,0,0,1,1.0,1.0,50.2%
39,40,Marcedes Lewis(GB),2,2,10,5.0,7,0,0,0,0,0,0,1,1.0,1.0,0.2%
40,41,Josiah Deguara(GB),2,3,9,4.5,5,0,0,0,0,0,0,1,0.9,0.9,0.4%
41,42,Mo Alie-Cox(IND),1,2,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,2.2%
42,43,Jack Stoll(PHI),2,3,6,3.0,4,0,0,0,0,0,0,1,0.6,0.6,0.0%
43,44,Tyler Davis(GB),1,1,4,4.0,4,0,0,0,0,0,0,1,0.4,0.4,0.0%
44,45,Blake Bell(KC),0,0,0,0,0,0,0,1,3,0,0,1,0.3,0.3,0.2%
45,46,Tommy Tremble(CAR),1,1,3,3.0,3,0,0,0,0,0,0,1,0.3,0.3,0.3%
46,47,Brock Wright(DET),1,2,2,2.0,2,0,0,0,0,0,0,1,0.2,0.2,0.1%
47,48,Anthony Firkser(TEN),1,2,2,2.0,2,0,0,0,0,0,0,1,0.2,0.2,3.7%
48,49,Kendall Blanton(LAR),1,1,2,2.0,2,0,0,0,0,0,0,1,0.2,0.2,2.2%
49,50,Ian Bunting(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
50,51,Jared Pinkney(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
51,52,Colby Parkinson(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
52,53,Mitchell Fraboni(HOU),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
53,54,Devin Asiasi(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
54,55,Brycen Hopkins(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
55,56,Austin Fort(TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
56,57,Hunter Bryant(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
57,58,Cole Kmet(CHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3%
