,Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
0,1,Noah Fant(DEN),9,11,97,10.8,26,0,1,0,0,0,0,1,15.7,15.7,80.3%
1,2,Mark Andrews(BAL),5,6,68,13.6,21,0,1,0,0,0,0,1,12.8,12.8,99.9%
2,3,Ricky Seals-Jones(WAS),4,6,58,14.5,39,0,1,0,0,0,0,1,11.8,11.8,10.8%
3,4,Mike Gesicki(MIA),8,9,115,14.4,32,0,0,0,0,0,0,1,11.5,11.5,87.6%
4,5,O.J. Howard(TB),6,7,49,8.2,15,0,1,0,0,0,0,1,10.9,10.9,1.2%
5,6,Travis Kelce(KC),8,11,99,12.4,20,0,0,0,0,0,0,1,9.9,9.9,100.0%
6,7,Zach Ertz(ARI),4,6,29,7.3,16,0,1,0,0,0,0,1,8.9,8.9,85.8%
7,8,Mo Alie-Cox(IND),1,3,28,28.0,28,0,1,0,0,0,0,1,8.8,8.8,2.2%
8,9,Hunter Henry(NE),2,2,25,12.5,20,0,1,0,0,0,0,1,8.5,8.5,65.9%
9,10,Jared Cook(LAC),4,7,25,6.3,11,0,1,0,0,0,0,1,8.5,8.5,50.2%
10,11,Dalton Schultz(DAL),5,6,79,15.8,23,0,0,0,0,0,0,1,7.9,7.9,89.9%
11,12,C.J. Uzomah(CIN),3,3,15,5.0,8,0,1,0,0,0,0,1,7.5,7.5,20.8%
12,13,T.J. Hockenson(DET),8,11,74,9.3,33,0,0,0,0,0,0,1,7.4,7.4,57.4%
13,14,Tyler Conklin(MIN),3,5,71,23.7,40,0,0,0,0,0,0,1,7.1,7.1,40.5%
14,15,Eric Ebron(PIT),2,2,10,5.0,6,0,0,1,1,1,0,1,7.1,7.1,3.0%
15,16,Will Dissly(SEA),2,2,8,4.0,7,0,1,0,0,0,0,1,6.8,6.8,0.2%
16,17,Chris Herndon IV(MIN),1,1,2,2.0,2,0,1,0,0,0,0,1,6.2,6.2,0.2%
17,18,Blake Jarwin(DAL),1,2,1,1.0,1,0,1,0,0,0,0,1,6.1,6.1,2.7%
18,19,Tommy Sweeney(BUF),1,1,1,1.0,1,0,1,0,0,0,0,1,6.1,6.1,0.5%
19,20,Darren Waller(LV),5,5,59,11.8,33,0,0,0,0,0,0,1,5.9,5.9,92.6%
20,21,Durham Smythe(MIA),5,6,59,11.8,25,0,0,0,0,0,0,1,5.9,5.9,0.1%
21,22,Pat Freiermuth(PIT),7,7,58,8.3,12,0,0,0,0,0,0,1,5.8,5.8,56.7%
22,23,Cole Kmet(CHI),4,5,49,12.3,21,0,0,1,0,0,0,1,4.9,4.9,33.3%
23,24,Dawson Knox(BUF),3,3,25,8.3,11,0,0,0,0,0,0,1,4.5,4.5,87.2%
24,25,Ian Thomas(CAR),1,2,41,41.0,41,0,0,0,0,0,0,1,4.1,4.1,0.1%
25,26,Jordan Akins(HOU),4,6,41,10.3,13,0,0,0,0,0,0,1,4.1,4.1,0.3%
26,27,Gerald Everett(SEA),2,3,40,20.0,41,0,0,0,0,0,0,1,4.0,4.0,35.7%
27,28,Tyler Higbee(LAR),5,5,36,7.2,10,0,0,0,0,0,0,1,3.6,3.6,77.4%
28,29,Kyle Rudolph(NYG),1,2,8,8.0,8,0,0,0,0,0,0,1,2.8,2.8,0.3%
29,30,Dan Arnold(JAC),2,5,27,13.5,19,0,0,0,0,0,0,1,2.7,2.7,6.7%
30,31,Cameron Brate(TB),3,4,26,8.7,12,0,0,0,0,0,0,1,2.6,2.6,2.8%
31,32,Evan Engram(NYG),3,5,24,8.0,11,0,0,0,0,0,0,1,2.4,2.4,28.5%
32,33,Eric Saubert(DEN),3,5,23,7.7,11,0,0,0,0,0,0,1,2.3,2.3,0.0%
33,34,Luke Farrell(JAC),1,1,21,21.0,21,0,0,0,0,0,0,1,2.1,2.1,0.0%
34,35,Tommy Tremble(CAR),0,2,0,0,0,0,0,1,0,0,0,1,2.0,2.0,0.3%
35,36,Marcedes Lewis(GB),2,2,17,8.5,9,0,0,0,0,0,0,1,1.7,1.7,0.2%
36,37,Foster Moreau(LV),1,1,11,11.0,11,0,0,0,0,0,0,1,1.1,1.1,23.7%
37,38,Chris Manhertz(JAC),1,1,11,11.0,11,0,0,0,0,0,0,1,1.1,1.1,0.0%
38,39,Anthony Firkser(TEN),1,1,11,11.0,11,0,0,0,0,0,0,1,1.1,1.1,3.7%
39,40,Donald Parham Jr.(LAC),2,2,10,5.0,5,0,0,0,0,0,0,1,1.0,1.0,0.7%
40,41,Robert Tonyan(GB),2,3,10,5.0,6,0,0,0,0,0,0,1,1.0,1.0,18.6%
41,42,Jonnu Smith(NE),1,2,9,9.0,9,0,0,0,0,0,0,1,0.9,0.9,22.7%
42,43,Geoff Swaim(TEN),1,2,8,8.0,8,0,0,0,0,0,0,1,0.8,0.8,0.3%
43,44,Pharaoh Brown(HOU),2,3,8,4.0,5,0,0,0,0,0,0,1,0.8,0.8,0.1%
44,45,Cethan Carter(MIA),1,1,8,8.0,8,0,0,0,0,0,0,1,0.8,0.8,0.0%
45,46,John Bates(WAS),1,1,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,0.6%
46,47,David Njoku(CLE),1,2,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,12.9%
47,48,Josiah Deguara(GB),1,1,4,4.0,4,0,0,0,0,0,0,1,0.4,0.4,0.4%
48,49,Austin Hooper(CLE),1,3,4,4.0,4,0,0,0,0,0,0,1,0.4,0.4,28.8%
49,50,Josh Oliver(BAL),1,1,2,2.0,2,0,0,0,0,0,0,1,0.2,0.2,0.0%
50,51,Mark Vital Jr.(KC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
51,52,Mitchell Fraboni(HOU),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
52,53,Matt Sokol(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
53,54,Jody Fortson(KC),1,1,27,27.0,27,0,0,0,0,0,0,1,0.0,0.0,0.0%
54,55,Matthew Orzech(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
55,56,Ian Bunting(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
56,57,Parker Hesse(ATL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
57,58,Bernhard Seikovits(ARI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
58,59,Kahale Warring(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
59,60,Drew Sample(CIN),0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%
60,61,Trevon Wesco(NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
61,62,Tyree Jackson(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
62,63,Alize Mack(GB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
63,64,Isaac Nauta(GB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
64,65,Irv Smith Jr.(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3%
65,66,Jace Sternberger(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
66,67,Dax Raymond(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
67,68,Zach Gentry(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2%
68,69,Andrew Beck(DEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
69,70,Stephen Carlson(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
70,71,Carson Meier(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
71,72,Austin Fort(TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
72,73,Chris Myarick(CIN),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
73,74,Tommy Hudson(TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
74,75,Sean McKeon(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
75,76,Giovanni Ricci(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
76,77,Tyler Davis(GB),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
77,78,Reggie Gilliam(BUF),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
78,79,Rashod Berry(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
79,80,Scotty Washington(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
80,81,Eli Wolf(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
81,82,Rysen John(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
82,83,Ben Ellefson(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
83,84,Nakia Griffin-Stewart(KC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
84,85,Farrod Green(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
85,86,Nick Bowers(LV),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
86,87,Jake Bargas(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
87,88,Brevin Jordan(HOU),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4%
88,89,Tyler Mabry(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
89,90,Noah Togiai(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
90,91,Kendall Blanton(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2%
91,92,Michael Jacobson(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
92,93,Brycen Hopkins(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
93,94,Hunter Bryant(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
94,95,Jared Pinkney(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
95,96,Colby Parkinson(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
96,97,Harrison Bryant(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2%
97,98,Adam Trautman(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7%
98,99,Devin Asiasi(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
99,100,Charlie Woerner(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
