,Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
0,1,Noah Fant(DEN),6,7,92,15.3,35,0,1,0,0,0,0,1,15.2,15.2,80.3%
1,2,Rob Gronkowski(TB),7,10,115,16.4,24,0,0,0,0,0,0,1,11.5,11.5,97.7%
2,3,Mark Andrews(BAL),6,6,89,14.8,33,0,0,0,0,0,0,1,8.9,8.9,99.9%
3,4,David Njoku(CLE),4,4,28,7.0,9,0,1,0,0,0,0,1,8.8,8.8,12.9%
4,5,Travis Kelce(KC),5,7,25,5.0,8,0,1,1,-1,0,0,1,8.4,8.4,100.0%
5,6,Anthony Firkser(TEN),3,3,24,8.0,15,0,1,0,0,0,0,1,8.4,8.4,3.7%
6,7,Dallas Goedert(PHI),6,7,71,11.8,18,0,0,0,0,0,0,1,7.1,7.1,89.8%
7,8,Geoff Swaim(TEN),3,3,9,3.0,5,0,1,0,0,0,0,1,6.9,6.9,0.3%
8,9,Kyle Pitts(ATL),2,4,69,34.5,61,0,0,0,0,0,0,1,6.9,6.9,97.4%
9,10,Tyler Higbee(LAR),6,9,69,11.5,19,0,0,0,0,0,0,1,6.9,6.9,77.4%
10,11,Cameron Brate(TB),2,3,5,2.5,4,0,1,0,0,0,0,1,6.5,6.5,2.8%
11,12,Harrison Bryant(CLE),1,1,1,1.0,1,0,1,0,0,0,0,1,6.1,6.1,0.2%
12,13,Dalton Schultz(DAL),6,10,54,9.0,14,0,0,0,0,0,0,1,5.4,5.4,89.9%
13,14,Mike Gesicki(MIA),4,7,51,12.8,15,0,0,0,0,0,0,1,5.1,5.1,87.6%
14,15,Tyler Conklin(MIN),5,9,47,9.4,15,0,0,0,0,0,0,1,4.7,4.7,40.5%
15,16,Zach Ertz(ARI),7,9,41,5.9,11,0,0,0,0,0,0,1,4.1,4.1,85.8%
16,17,Blake Bell(KC),3,3,35,11.7,24,0,0,1,2,0,0,1,3.7,3.7,0.2%
