Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
1,Adrian Peterson(SEA),35,211,6.0,23,2,0,2,4,0,0.0,0,0,1,21.1,21.1,4.9%
2,Le'Veon Bell(FA),16,73,4.6,43,1,1,7,9,63,9.0,0,0,1,19.6,19.6,5.4%
3,LeSean McCoy(FA),19,79,4.2,19,0,0,5,6,36,7.2,0,0,1,11.5,11.5,2.0%
4,Alfred Morris(NYG),11,26,2.4,11,0,1,3,3,27,9.0,0,0,1,11.3,11.3,0.0%
5,Cordarrelle Patterson(ATL),2,27,13.5,33,1,1,1,4,4,4.0,0,0,1,9.1,9.1,95.1%
6,Frank Gore(FA),15,42,2.8,10,0,1,2,2,7,3.5,0,1,1,8.9,8.9,12.2%
7,Lamar Miller(FA),22,72,3.3,17,0,0,1,1,13,13.0,0,0,1,8.5,8.5,0.0%
8,Giovani Bernard(TB),14,57,4.1,19,0,0,1,2,9,9.0,0,0,1,6.6,6.6,5.4%
9,Mark Ingram II(NO),8,22,2.8,8,0,0,0,0,0,0,0,0,1,2.2,2.2,39.1%
10,Brandon Bolden(NE),3,2,0.7,1,0,0,1,1,18,18.0,0,0,1,2.0,2.0,10.7%
11,Anthony Sherman(FA),0,0,0,0,0,0,1,2,8,8.0,0,0,1,0.8,0.8,0.0%
12,Kenjon Barner(TB),5,6,1.2,2,0,0,0,0,0,0,0,0,1,0.6,0.6,0.0%
13,Theo Riddick(FA),0,0,0,0,0,0,1,1,5,5.0,0,0,1,0.5,0.5,0.0%
14,Patrick DiMarco(FA),0,0,0,0,0,0,1,1,5,5.0,0,0,1,0.5,0.5,0.0%
15,Gabe Nabers(LAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
16,Nathan Cottrell(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
17,Jonathan Ward(ARI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
18,Jake Bargas(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
19,Reggie Gilliam(BUF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
20,Josh Hokit(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
21,Mekhi Sargent(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5%
22,Demetric Felton(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7%
23,Deon Jackson(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
24,Pooka Williams Jr.(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
25,Jermar Jefferson(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7%
26,Antonio Williams(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
27,Chuba Hubbard(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.1%
28,Patrick Taylor Jr.(GB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3%
29,Larry Rountree III(LAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7%
30,DeeJay Dallas(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3%
31,Adrian Killins Jr.(DEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
32,Darius Bradwell(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
33,Tony Jones Jr.(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9%
34,Darius Anderson(HOU),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
35,Salvon Ahmed(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6%
