player,position,team,games,snaps,snaps_per_game,snaps_pct,rush_pct,tgt_pct,touch_pct,util_pct,fantasy_points,points_per_100_snaps,week,year
Aaron Rodgers,QB,GB,1,56,56,100,4,0,66,66,24.7,44.1,7,2013
Brian Hoyer,QB,NE,1,12,12,16,25,0,58,58,2.9,24.2,7,2013
Chad Henne,QB,KC,1,18,18,25,6,0,94,94,3.7,20.6,7,2013
Danny Amendola,WR,HOU,1,24,24,43,0,21,13,21,1.7,7.1,7,2013
DeSean Jackson,WR,LAR,1,4,4,6,0,25,0,25,0.0,0.0,7,2013
Marcedes Lewis,TE,GB,1,21,21,38,0,14,14,14,3.1,14.8,7,2013
Matt Ryan,QB,ATL,1,63,63,100,5,0,68,68,18.4,29.2,7,2013
Matthew Stafford,QB,LAR,1,65,65,100,3,0,66,66,27.2,41.8,7,2013
Tom Brady,QB,TB,1,65,65,89,0,0,55,55,24.4,37.5,7,2013
Colt McCoy,QB,ARI,1,5,5,7,40,0,40,40,-0.1,-2.0,7,2013
A.J. Green,WR,ARI,1,60,60,85,0,5,5,5,6.6,11.0,7,2013
Blaine Gabbert,QB,TB,1,8,8,11,0,0,38,38,0.6,7.5,7,2013
Julio Jones,WR,TEN,1,29,29,41,0,14,7,14,3.8,13.1,7,2013
Mark Ingram II,RB,HOU,1,21,21,38,29,14,43,43,2.7,12.9,7,2013
Randall Cobb,WR,GB,1,35,35,63,0,11,9,11,2.2,6.3,7,2013
Kyle Rudolph,TE,NYG,1,41,41,57,0,5,5,5,0.8,2.0,7,2013
Lee Smith,TE,ATL,1,26,26,41,0,8,4,8,0.7,2.7,7,2013
Ryan Tannehill,QB,TEN,1,67,67,96,3,0,43,43,20.4,30.4,7,2013
Mohamed Sanu Sr.,WR,SF,1,28,28,50,0,4,4,4,1.6,5.7,7,2013
Brandon Bolden,RB,NE,1,21,21,28,10,33,38,43,13.9,66.2,7,2013
Case Keenum,QB,CLE,1,71,71,100,6,0,52,52,12.7,17.9,7,2013
Josh Gordon,WR,KC,1,8,8,11,0,13,0,13,0.0,0.0,7,2013
Travis Kelce,TE,KC,1,53,53,74,0,23,13,23,6.5,12.3,7,2013
Marquise Goodwin,WR,CHI,1,35,35,53,0,11,6,11,1.6,4.6,7,2013
DeAndre Hopkins,WR,ARI,1,59,59,83,0,15,12,15,11.3,19.2,7,2013
Robert Woods,WR,LAR,1,63,63,97,0,10,10,10,9.0,14.3,7,2013
Kenny Stills,WR,NO,1,32,32,43,0,9,0,9,0.0,0.0,7,2013
Cordarrelle Patterson,RB,ATL,1,46,46,73,30,11,35,41,12.1,26.3,7,2013
Giovani Bernard,RB,TB,1,11,11,15,0,27,18,27,0.5,4.5,7,2013
Le'Veon Bell,RB,BAL,1,22,22,30,23,9,27,32,0.4,1.8,7,2013
Rex Burkhead,RB,HOU,1,4,4,7,0,0,0,0,0.0,0.0,7,2013
Geno Smith,QB,SEA,1,56,56,100,5,0,45,45,11.9,21.3,7,2013
Zach Ertz,TE,ARI,1,35,35,49,3,14,11,17,13.0,37.1,7,2013
Ryan Griffin,TE,NYJ,1,50,50,77,0,4,2,4,1.5,3.0,7,2013
Demetrius Harris,TE,ARI,1,21,21,30,0,0,0,0,0.0,0.0,7,2013
Jack Doyle,TE,IND,1,50,50,74,0,2,0,2,0.0,0.0,7,2013
Teddy Bridgewater,QB,DEN,1,50,50,100,4,0,70,70,14.8,29.6,7,2013
