Rank,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
1,Jared Goff(DET),22,38,57.9,301,7.9,4,0,1,3,-6,0,1,1,25.4,25.4,5.3%
2,Kirk Cousins(MIN),19,37,51.4,299,8.1,3,1,0,5,8,0,0,1,22.8,22.8,70.7%
3,Blake Bortles(NO),32,50,64.0,382,7.6,2,3,1,5,31,0,0,1,22.4,22.4,0.1%
4,Jimmy Garoppolo(SF),21,30,70.0,242,8.1,2,1,1,3,3,1,0,1,22.0,22.0,23.3%
5,Mitchell Trubisky(BUF),14,23,60.9,193,8.4,0,0,5,7,44,1,0,1,18.1,18.1,0.4%
6,Alex Smith(FA),25,39,64.1,304,7.8,1,0,1,4,13,0,0,1,17.5,17.5,5.0%
7,Joe Flacco(NYJ),29,38,76.3,237,6.2,2,0,1,4,-2,0,0,1,17.3,17.3,0.3%
8,Ben Roethlisberger(FA),20,29,69.0,226,7.8,2,0,0,1,-1,0,0,1,16.9,16.9,23.8%
9,Philip Rivers(FA),22,40,55.0,290,7.3,1,0,0,1,0,0,0,1,15.6,15.6,20.6%
10,Cam Newton(CAR),16,25,64.0,160,6.4,0,1,2,14,52,1,0,1,15.6,15.6,20.3%
11,Tom Brady(FA),21,28,75.0,224,8.0,2,1,2,2,6,0,0,1,15.6,15.6,99.1%
12,Jay Cutler(FA),19,38,50.0,286,7.5,1,0,0,2,-1,0,0,1,15.3,15.3,0.2%
13,Russell Wilson(DEN),14,21,66.7,93,4.4,2,0,3,9,29,0,0,1,14.6,14.6,90.4%
14,Matt Ryan(ATL),22,36,61.1,288,8.0,1,1,5,2,7,0,0,1,14.2,14.2,36.3%
15,Jacoby Brissett(MIA),16,33,48.5,215,6.5,1,0,2,3,8,0,0,1,13.4,13.4,0.6%
16,Jameis Winston(NO),21,27,77.8,367,13.6,1,0,6,3,6,0,3,1,13.3,13.3,5.2%
17,Tyrod Taylor(HOU),21,38,55.3,281,7.4,0,0,6,3,16,0,0,1,12.8,12.8,4.9%
18,Drew Stanton(FA),20,34,58.8,209,6.1,2,2,2,2,1,0,0,1,12.5,12.5,0.0%
